Produkt,Marke,Preis,Vorheriger Preis,Preis_kg,Hinweis,Nur_online,Gueltig_raw,Gueltig_von,Gueltig_bis,Bildpfad,assigned_labels,Einheit,nutrition_link,reference_row_id,rough_match_observation_ids,exact_match_observation_ids
Eintopf,Sonnen Bassermann,"€ 1,79",,"pro Einheit = 3,29",,Nein,Gültig bis 11.04,2026-04-06,2026-04-11,../images/tegut/tegut_offer_243.jpg,"cat_non_food,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian",,BLS-H861100,ref_000224,obs_0000027989|obs_0000008449|obs_0000014982|obs_0000034827|obs_0000013608|obs_0000009646|obs_0000001972|obs_0000008055|obs_0000028413|obs_0000034197|obs_0000033814|obs_0000032417|obs_0000031018|obs_0000005169|obs_0000031329|obs_0000006123|obs_0000030714|obs_0000007571|obs_0000007000|obs_0000000614|obs_0000034687|obs_0000005196|obs_0000007029,obs_0000008449|obs_0000014982|obs_0000034827|obs_0000007571|obs_0000013608|obs_0000009646|obs_0000001972|obs_0000027989|obs_0000007000|obs_0000008055|obs_0000028413
Eierteigwaren Die Guten,Bernbacher,"€ 1,49",,"pro Einheit = 1,99",,Nein,Gültig bis 11.04,2026-04-06,2026-04-11,../images/tegut/tegut_offer_244.jpg,"cat_grundnahrung,diet_vegetarian,sub_nudeln",,BLS-E612100,ref_000225,obs_0000027849,
Gemüsepfanne,Frosta,"€ 2,22",,"pro Einheit = 3,69",,Nein,Gültig bis 11.04,2026-04-06,2026-04-11,../images/tegut/tegut_offer_245.jpg,"cat_tiefkuehl,diet_vegan,diet_vegetarian,sub_nudeln,sub_tk_fertiggerichte,sub_tk_gemuese,tag_ultra_processed",,,ref_000226,obs_0000028919|obs_0000010366|obs_0000034986|obs_0000030847|obs_0000023233|obs_0000032635|obs_0000029093,obs_0000030847|obs_0000032635|obs_0000028919|obs_0000010366
Pinsa Romana,Di Marco,"€ 3,33",,"pro Einheit = 3,79",,Nein,Gültig bis 11.04,2026-04-06,2026-04-11,../images/tegut/tegut_offer_246.jpg,"cat_grundnahrung,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_whole_food",,,ref_000227,obs_0000011502|obs_0000000902|obs_0000017029|obs_0000023185|obs_0000004508|obs_0000003124|obs_0000016314|obs_0000004935|obs_0000004081|obs_0000000377,obs_0000011502
5 Minuten Terrine,Maggi,"€ 0,99",,"pro Einheit = 1,49",,Nein,Gültig bis 11.04,2026-04-06,2026-04-11,../images/tegut/tegut_offer_247.jpg,"cat_grundnahrung,diet_vegan,diet_vegetarian,tag_ultra_processed",,,ref_000228,obs_0000022281|obs_0000018283|obs_0000019422|obs_0000027128|obs_0000022865|obs_0000031019|obs_0000028475|obs_0000031696|obs_0000030336|obs_0000032112|obs_0000032663|obs_0000029673|obs_0000032235|obs_0000032111|obs_0000005924|obs_0000006644,obs_0000022281|obs_0000018283|obs_0000019422|obs_0000027128
Steinofenpizza,tegut,"€ 1,99",,"1 kg = 5,69",,Nein,Gültig bis 11.04,2026-04-06,2026-04-11,../images/tegut/tegut_offer_248.jpg,"cat_tiefkuehl,sub_tk_pizza,tag_ultra_processed",,,ref_000229,obs_0000024681|obs_0000021159|obs_0000017577|obs_0000025448|obs_0000020340|obs_0000008064|obs_0000018848|obs_0000016325|obs_0000017368|obs_0000034874|obs_0000000627|obs_0000023012|obs_0000017928|obs_0000021035|obs_0000006848|obs_0000020216|obs_0000034098|obs_0000005946|obs_0000025509|obs_0000025073|obs_0000003588,obs_0000024681|obs_0000021159|obs_0000017577|obs_0000025448|obs_0000020340|obs_0000008064|obs_0000018848|obs_0000016325|obs_0000017368
Eierspätzle Kartoffel-Gnocchi oder Pfannen-Gnocchi,Henglein,"€ 1,99",,"1 kg = 4,98",,Nein,Gültig bis 11.04,2026-04-06,2026-04-11,../images/tegut/tegut_offer_249.jpg,"cat_grundnahrung,diet_lactose_free,diet_vegan,diet_vegetarian,sub_kartoffeln,sub_nudeln,tag_ultra_processed",,,ref_000230,obs_0000014052|obs_0000026656|obs_0000010940|obs_0000019691|obs_0000012829|obs_0000034386|obs_0000008809|obs_0000027805|obs_0000034976|obs_0000011501|obs_0000004877|obs_0000000344|obs_0000013663|obs_0000004450|obs_0000004023|obs_0000014820|obs_0000003072,
Tress Brüder Bio-Suppe,demeter Tress Brüder,"€ 2,99",,"1 l = 6,64",,Nein,Gültig bis 11.04,2026-04-06,2026-04-11,../images/tegut/tegut_offer_250.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_gemuese,tag_whole_food",,,ref_000231,obs_0000031163|obs_0000005196|obs_0000007029|obs_0000034391|obs_0000011512|obs_0000031032|obs_0000034285|obs_0000027223|obs_0000015871,
Maultaschen,Bürger,"€ 1,99",,"1 kg = 6,63",,Nein,Gültig bis 11.04,2026-04-06,2026-04-11,../images/tegut/tegut_offer_251.jpg,cat_non_food,,BLS-D7A5000,ref_000232,obs_0000006305|obs_0000010531|obs_0000017588|obs_0000012341|obs_0000031814|obs_0000000711|obs_0000033906|obs_0000014973|obs_0000007938|obs_0000005382|obs_0000021396|obs_0000025283|obs_0000020577|obs_0000029796|obs_0000030452|obs_0000006656|obs_0000031865|obs_0000016224|obs_0000019957,obs_0000007938|obs_0000005382|obs_0000006305|obs_0000010531|obs_0000017588|obs_0000012341|obs_0000031814|obs_0000000711|obs_0000029796|obs_0000033906|obs_0000030452|obs_0000014973|obs_0000006656
frisches Gericht,Youcook,"€ 3,79",,"1 kg = 9,02",,Nein,Gültig bis 11.04,2026-04-06,2026-04-11,../images/tegut/tegut_offer_252.jpg,"cat_fleisch_wurst,sub_gefluegel,tag_high_protein",,,ref_000233,,
