Marke,Produkt,Preis,Vorheriger_Preis,Preis_kg,Hinweis,Einheit,Nur_online,Gueltig_raw,Gueltig_von,Gueltig_bis,Bildpfad
K-CLASSIC,Cashewkerne versch. Sorten,1.99,,1 kg = 13.27,nur,je 150-g-Dose,Nein,Dieses Angebot findest du vom 24.11. bis 26.11. in deiner Kaufland-Filiale.,2025-11-24,2025-11-26,images_kaufland/kaufland_offer_554.jpg
SOMAT,Geschirrreiniger XXL,6.99,,pro Anwendung = 0.05 - 0.16,nur,je,Nein,Dieses Angebot findest du vom 24.11. bis 26.11. in deiner Kaufland-Filiale.,2025-11-24,2025-11-26,images_kaufland/kaufland_offer_555.jpg
K-CLASSIC,Baguettes oder Brötchen,0.49,0.69,1 kg = 1.64,-28%,je 300-g-Packg.,Nein,Dieses Angebot findest du vom 24.11. bis 26.11. in deiner Kaufland-Filiale.,2025-11-24,2025-11-26,images_kaufland/kaufland_offer_556.jpg
DAFGARDS,Köttbullar oder Falafel,5.99,8.99,,-33%,je 1-kg-Packg.,Nein,Dieses Angebot findest du vom 24.11. bis 26.11. in deiner Kaufland-Filiale.,2025-11-24,2025-11-26,images_kaufland/kaufland_offer_557.jpg
KINDER,Kinderini,2.79,,1 kg = 11.16,nur,je 250-g-Beutel,Nein,Dieses Angebot findest du vom 24.11. bis 26.11. in deiner Kaufland-Filiale.,2025-11-24,2025-11-26,images_kaufland/kaufland_offer_558.jpg
K-CLASSIC,Gouda jung,3.33,,1 kg = 7.40,nur,je 450-g-Stück,Nein,Dieses Angebot findest du vom 24.11. bis 26.11. in deiner Kaufland-Filiale.,2025-11-24,2025-11-26,images_kaufland/kaufland_offer_559.jpg
FREIXENET,Mederaño oder Mia,2.88,,1 l = 3.84,nur,"je 0,75-l-Fl.",Nein,Dieses Angebot findest du vom 24.11. bis 26.11. in deiner Kaufland-Filiale.,2025-11-24,2025-11-26,images_kaufland/kaufland_offer_560.jpg
KUSCHELWEICH,Weichspüler,1.29,,pro Anwendung = 0.04,nur,je 1-l-Fl.,Nein,Dieses Angebot findest du vom 24.11. bis 26.11. in deiner Kaufland-Filiale.,2025-11-24,2025-11-26,images_kaufland/kaufland_offer_562.jpg
,Adventskranz,"14.99
*",,,nur,je,Nein,Dieses Angebot findest du vom 24.11. bis 26.11. in deiner Kaufland-Filiale.,2025-11-24,2025-11-26,images_kaufland/kaufland_offer_564.jpg
,Ital. Rucola oder Pflücksalat,0.79,0.99,1 kg = 6.32,-20%,je 125-g-Packg.,Nein,Dieses Angebot findest du vom 24.11. bis 26.11. in deiner Kaufland-Filiale.,2025-11-24,2025-11-26,images_kaufland/kaufland_offer_565.jpg
MERCI,Finest Selection Großpackung,5.99,8.49,1 kg = 14.98,-29%,je 400-g-Packg.,Nein,Dieses Angebot findest du vom 24.11. bis 26.11. in deiner Kaufland-Filiale.,2025-11-24,2025-11-26,images_kaufland/kaufland_offer_566.jpg
,Schnittgrün Handbund,"3.49
*",,1 kg = 5.37,nur,je 650-g-Bund,Nein,Dieses Angebot findest du vom 24.11. bis 26.11. in deiner Kaufland-Filiale.,2025-11-24,2025-11-26,images_kaufland/kaufland_offer_568.jpg
K-CLASSIC,"Cola, Cola-Mix oder Limonade",0.44,0.65,1 l = 0.30,-32%,"je 1,5-l-PET-Fl.",Nein,Dieses Angebot findest du vom 24.11. bis 26.11. in deiner Kaufland-Filiale.,2025-11-24,2025-11-26,images_kaufland/kaufland_offer_572.jpg
WILTMANN,Bio-Fleischkäse oder Bio-Geflügel-Lyoner,1.19,,1 kg = 14.88,nur,je 80-g-Packg.,Nein,Dieses Angebot findest du vom 24.11. bis 26.11. in deiner Kaufland-Filiale.,2025-11-24,2025-11-26,images_kaufland/kaufland_offer_574.jpg
