Produkt,Marke,Preis,Vorheriger Preis,Preis_kg,Hinweis,Nur_online,Gueltig_raw,Gueltig_von,Gueltig_bis,Bildpfad,assigned_labels,nutrition_link,reference_row_id,rough_match_observation_ids,exact_match_observation_ids
Feinschmecker oder Pasta Sauce,Knorr,"€ 0,79",,Kein Mengenpreis,verschiedene Sorten,Nein,Gültig vom 16.03.2026 bis zum 21.03.2026.,2026-03-16,2026-03-21,images_edeka/knorr-feinschmecker-oder-pasta-sauce.jpg,"cat_grundnahrung,sub_nudeln,tag_ultra_processed",,ref_000075,obs_0000006627|obs_0000006814|obs_0000005529|obs_0000013527|obs_0000010146|obs_0000010534|obs_0000000535|obs_0000017022|obs_0000010972|obs_0000013089|obs_0000015180|obs_0000013528|obs_0000009861|obs_0000018528|obs_0000026734|obs_0000020622|obs_0000008428|obs_0000026860|obs_0000010538|obs_0000016721|obs_0000002449|obs_0000012690|obs_0000025026|obs_0000018893|obs_0000031490|obs_0000017233|obs_0000015187|obs_0000017418|obs_0000015391|obs_0000023645|obs_0000011361|obs_0000031883|obs_0000015607|obs_0000019712|obs_0000017818|obs_0000032393|obs_0000032178|obs_0000015884|obs_0000009920|obs_0000018370|obs_0000026623,obs_0000006627|obs_0000006814|obs_0000005529
Feinschmecker Suppe,Knorr,"€ 0,79",,Kein Mengenpreis,verschiedene Sorten,Nein,Gültig vom 16.03.2026 bis zum 21.03.2026.,2026-03-16,2026-03-21,images_edeka/knorr-feinschmecker-suppe.jpg,"cat_grundnahrung,tag_ultra_processed",,ref_000076,obs_0000013525|obs_0000012105|obs_0000010144|obs_0000025226|obs_0000007903|obs_0000032090|obs_0000006817|obs_0000005530|obs_0000006628|obs_0000031749|obs_0000014396|obs_0000025350,obs_0000013525|obs_0000013527|obs_0000012105|obs_0000005530|obs_0000010144|obs_0000010146
Mandarin-Orangen,EDEKA Herzstücke,"€ 1,29",,Kein Mengenpreis,verschiedene Sorten,Nein,Gültig vom 16.03.2026 bis zum 21.03.2026.,2026-03-16,2026-03-21,images_edeka/edeka-herzst-cke-mandarin-orangen.jpg,"cat_grundnahrung,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_obst,tag_whole_food",,ref_000077,obs_0000009630|obs_0000011208|obs_0000031484|obs_0000025985|obs_0000014982|obs_0000008201|obs_0000009610|obs_0000025482|obs_0000027404|obs_0000009233|obs_0000028692|obs_0000028954|obs_0000015530|obs_0000027950|obs_0000008762|obs_0000026175|obs_0000026183|obs_0000027719|obs_0000022988|obs_0000020431|obs_0000023119|obs_0000029523|obs_0000012886|obs_0000023895|obs_0000029787|obs_0000008423|obs_0000024681|obs_0000017644|obs_0000027258,obs_0000009630|obs_0000011208|obs_0000031484
Delverde Tomaten,Keine Marke,"€ 0,99",,"1 kg = 2,48 €","verschiedene Sorten, 400 g Dose, (1 kg = 2,48 €)",Nein,Gültig vom 16.03.2026 bis zum 21.03.2026.,2026-03-16,2026-03-21,images_edeka/delverde-tomaten.jpg,"cat_grundnahrung,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_gemuese,tag_whole_food",,ref_000078,obs_0000005918|obs_0000024405|obs_0000024534|obs_0000018434|obs_0000031487,obs_0000005918
Supersweet Mais,EDEKA Herzstücke,"€ 0,79",,"1 kg = 2,77 €","330 g Dose (Abtropfgewicht 285 g), (1 kg = 2,77 €)",Nein,Gültig vom 16.03.2026 bis zum 21.03.2026.,2026-03-16,2026-03-21,images_edeka/edeka-herzst-cke-supersweet-mais.jpg,"cat_grundnahrung,diet_lactose_free,diet_vegetarian,tag_ultra_processed",,ref_000079,,
Haselnusskerne,EDEKA Herzstücke,"€ 2,99",,"1 kg = 14,95 €","naturbelassen ganz oder fein gemahlen, 200 g Packung, (1 kg = 14,95 €)",Nein,Gültig vom 16.03.2026 bis zum 21.03.2026.,2026-03-16,2026-03-21,images_edeka/edeka-herzst-cke-haselnusskerne.jpg,"cat_grundnahrung,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_ultra_processed,tag_whole_food",BLS-D660700,ref_000080,obs_0000001671|obs_0000025223|obs_0000013106|obs_0000024308|obs_0000002167|obs_0000003134|obs_0000024607|obs_0000009632|obs_0000006828|obs_0000006455|obs_0000006458,obs_0000001671|obs_0000025223|obs_0000013106|obs_0000024308|obs_0000002167|obs_0000003134|obs_0000024607|obs_0000009632
Haselnusskerne,EDEKA Herzstücke,"€ 1,79",,"1 kg = 17,90 €","verschiedene Sorten, 100 g Packung, (1 kg = 17,90 €)",Nein,Gültig vom 16.03.2026 bis zum 21.03.2026.,2026-03-16,2026-03-21,images_edeka/edeka-herzst-cke-haselnusskerne.jpg,"cat_grundnahrung,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_ultra_processed,tag_whole_food",BLS-D660700,ref_000081,obs_0000001671|obs_0000025223|obs_0000013106|obs_0000024308|obs_0000002167|obs_0000003134|obs_0000024607|obs_0000009632|obs_0000006828|obs_0000006455|obs_0000006458,obs_0000001671|obs_0000025223|obs_0000013106|obs_0000024308|obs_0000002167|obs_0000003134|obs_0000024607|obs_0000009632
Walnusskerne,Gut Günstig,"€ 2,22",,"1 kg = 11,10 €","gemahlen, 200 g Packung, (1 kg = 11,10 €)",Nein,Gültig vom 16.03.2026 bis zum 21.03.2026.,2026-03-16,2026-03-21,images_edeka/gut-g-nstig-walnusskerne.jpg,"cat_grundnahrung,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_whole_food",,ref_000082,obs_0000001542|obs_0000000904|obs_0000009622|obs_0000009112|obs_0000013115|obs_0000025408|obs_0000012883|obs_0000024673|obs_0000024311|obs_0000024192|obs_0000011394|obs_0000022686|obs_0000023966|obs_0000017107|obs_0000017381|obs_0000027751|obs_0000021485|obs_0000015858|obs_0000022259|obs_0000020598|obs_0000020227|obs_0000029630|obs_0000019007|obs_0000003406|obs_0000016855|obs_0000019826|obs_0000017103|obs_0000028798,obs_0000001542|obs_0000000904|obs_0000009622|obs_0000009112|obs_0000013115|obs_0000025408|obs_0000012883|obs_0000024673|obs_0000024311|obs_0000024192
Pickerd Glasur,Keine Marke,"€ 1,49",,"1 kg = 9,93 €","verschiedene Sorten, 150 g Becher, (1 kg = 9,93 €)",Nein,Gültig vom 16.03.2026 bis zum 21.03.2026.,2026-03-16,2026-03-21,images_edeka/pickerd-glasur.jpg,"cat_grundnahrung,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_ultra_processed,tag_whole_food",,ref_000083,,
Zitronat oder Orangeat,Gut Günstig,"€ 0,59",,"1 kg = 5,90 €","gewürfelt, 100 g Packung, (1 kg = 5,90 €)",Nein,Gültig vom 16.03.2026 bis zum 21.03.2026.,2026-03-16,2026-03-21,images_edeka/gut-g-nstig-zitronat-oder-orangeat.jpg,"cat_grundnahrung,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_obst,tag_whole_food",,ref_000084,obs_0000002165|obs_0000003127|obs_0000001615,
Kokos-Raspel,Gut Günstig,"€ 0,77",,"1 kg = 3,85 €","200 g Packung, (1 kg = 3,85 €)",Nein,Gültig vom 16.03.2026 bis zum 21.03.2026.,2026-03-16,2026-03-21,images_edeka/gut-g-nstig-kokos-raspel.jpg,"cat_grundnahrung,diet_vegetarian,tag_ultra_processed",,ref_000085,obs_0000002969|obs_0000006456|obs_0000002779|obs_0000002409|obs_0000001643,
Vanillin Zucker Original Backin,Dr Oetker,"€ 0,99",,Kein Mengenpreis,verschiedene Sorten oder Hefe 3-10er,Nein,Gültig vom 16.03.2026 bis zum 21.03.2026.,2026-03-16,2026-03-21,images_edeka/dr-oetker-vanillin-zucker-original-backin.jpg,"cat_grundnahrung,sub_tk_fertiggerichte,sub_tk_pizza,tag_high_protein,tag_ultra_processed",,ref_000086,obs_0000026643|obs_0000008223|obs_0000026757|obs_0000008352|obs_0000000190|obs_0000020709|obs_0000026857|obs_0000018706|obs_0000024899|obs_0000014692|obs_0000024959|obs_0000018823|obs_0000027023|obs_0000012774|obs_0000031227|obs_0000025132|obs_0000008780|obs_0000029264|obs_0000025175|obs_0000019136|obs_0000031439|obs_0000008971|obs_0000019525|obs_0000023674|obs_0000019642|obs_0000009433|obs_0000013576|obs_0000023832|obs_0000032025|obs_0000032039|obs_0000025918|obs_0000032083|obs_0000009563|obs_0000019955|obs_0000015909|obs_0000011869|obs_0000024162|obs_0000018030|obs_0000032341|obs_0000014027|obs_0000020283|obs_0000020393|obs_0000026556|obs_0000016324,
Feine Marzipan Rübli,Dr Oetker,"€ 1,99",,"1 kg = 47,38 €","12er, 42 g Packung, (1 kg = 47,38 €)",Nein,Gültig vom 16.03.2026 bis zum 21.03.2026.,2026-03-16,2026-03-21,images_edeka/dr-oetker-feine-marzipan-r-bli.jpg,"cat_grundnahrung,diet_lactose_free,diet_vegan,diet_vegetarian,tag_ultra_processed",,ref_000087,,
Glück Fruchtaufstrich oder weniger Zucker,Keine Marke,"€ 2,49",,"1 kg = 10,83 €","verschiedene Sorten, 230 g Glas, (1 kg = 10,83 €)",Nein,Gültig vom 16.03.2026 bis zum 21.03.2026.,2026-03-16,2026-03-21,images_edeka/gl-ck-fruchtaufstrich-oder-weniger-zucker.jpg,"cat_grundnahrung,diet_vegan,diet_vegetarian,tag_ultra_processed",,ref_000088,obs_0000000190|obs_0000008246|obs_0000010787|obs_0000015272|obs_0000032083,
Backmischung für Muffins,EDEKA Herzstücke,"€ 1,99",,Kein Mengenpreis,"verschiedene Sorten, Zimtschnecken oder Brownies",Nein,Gültig vom 16.03.2026 bis zum 21.03.2026.,2026-03-16,2026-03-21,images_edeka/edeka-herzst-cke-backmischung-f-r-muffins.jpg,"cat_grundnahrung,tag_ultra_processed",,ref_000089,obs_0000012917|obs_0000016011|obs_0000015223|obs_0000000910|obs_0000018358,
Frischer Hefeteig,Tante Fanny,"€ 1,99",,"1 kg = 3,98 €","mit Butter, 500 g Packung, (1 kg = 3,98 €)",Nein,Gültig vom 16.03.2026 bis zum 21.03.2026.,2026-03-16,2026-03-21,images_edeka/tante-fanny-frischer-hefeteig.jpg,cat_grundnahrung,BLS-D4A6000,ref_000090,,
Frischer Döner Back,Keine Marke,"€ 4,44",,"1 kg = 11,10 €","Kräuter, verzehrfertig, 400 g Packung, (1 kg = 11,10 €)",Nein,Gültig vom 16.03.2026 bis zum 21.03.2026.,2026-03-16,2026-03-21,images_edeka/frischer-d-ner-back.jpg,"cat_grundnahrung,diet_vegetarian,tag_ultra_processed",,ref_000091,,
Omas Ur-Hefe,Keine Marke,"€ 0,15",,"1 kg = 3,57 €","universal, 42 g Stück, (1 kg = 3,57 €)",Nein,Gültig vom 16.03.2026 bis zum 21.03.2026.,2026-03-16,2026-03-21,images_edeka/omas-ur-hefe.jpg,"cat_grundnahrung,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_exoten,sub_frisches_gemuese,sub_frisches_obst,tag_ultra_processed,tag_whole_food",,ref_000092,,
Balsamico-Zwiebeln,Keine Marke,"€ 1,79",,"1 kg = 17,90 €","eingelegt in Öl, 100 g",Nein,Gültig vom 16.03.2026 bis zum 21.03.2026.,2026-03-16,2026-03-21,images_edeka/balsamico-zwiebeln.jpg,"cat_grundnahrung,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_gemuese,tag_whole_food",,ref_000093,obs_0000007460|obs_0000007889|obs_0000008961|obs_0000009423|obs_0000009778|obs_0000017635|obs_0000023518|obs_0000024601|obs_0000025168|obs_0000026188|obs_0000025411|obs_0000025566|obs_0000026142|obs_0000031374,
The Green Mountain Plant-Based Steak,Keine Marke,"€ 3,49",,Kein Mengenpreis,"verschiedene Sorten, Filet oder Pfeffer Medaillon vegan",Nein,Gültig vom 16.03.2026 bis zum 21.03.2026.,2026-03-16,2026-03-21,images_edeka/the-green-mountain-plant-based-steak.jpg,"cat_grundnahrung,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_ultra_processed",,ref_000094,obs_0000010155,
Ristorante Pizza Piccola,Dr Oetker,"€ 1,99",,Kein Mengenpreis,"verschiedene Sorten oder Bistro Flammkuchen Elsässer Art, tiefgefroren Ausgenommen glutenfrei.",Nein,Gültig vom 16.03.2026 bis zum 21.03.2026.,2026-03-16,2026-03-21,images_edeka/dr-oetker-ristorante-pizza-piccola.jpg,"cat_tiefkuehl,sub_tk_pizza,tag_ultra_processed",,ref_000095,obs_0000031848|obs_0000016230|obs_0000012261|obs_0000010751|obs_0000018444|obs_0000000038|obs_0000024858|obs_0000015162|obs_0000009677|obs_0000003558|obs_0000027112|obs_0000006648|obs_0000006839|obs_0000004993|obs_0000005653|obs_0000021711|obs_0000009976|obs_0000023937,obs_0000004993
Coppenrath Wiese Unsere Goldstücke,Keine Marke,"€ 1,49",,Kein Mengenpreis,"verschiedene Sorten, tiefgefroren",Nein,Gültig vom 16.03.2026 bis zum 21.03.2026.,2026-03-16,2026-03-21,images_edeka/coppenrath-wiese-unsere-goldst-cke.jpg,"cat_tiefkuehl,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_ultra_processed",,ref_000096,obs_0000006841|obs_0000028972|obs_0000028977|obs_0000029851|obs_0000029856|obs_0000030098|obs_0000028293|obs_0000028295|obs_0000030108|obs_0000005555|obs_0000010372|obs_0000012128|obs_0000013379,obs_0000006841
Bistro Baguette,Dr Oetker,"€ 1,49",,"1 kg = 5,96 €","verschiedene Sorten, tiefgefroren, 250 g Packung, (1 kg = 5,96 €)",Nein,Gültig vom 16.03.2026 bis zum 21.03.2026.,2026-03-16,2026-03-21,images_edeka/dr-oetker-bistro-baguette.jpg,"cat_tiefkuehl,sub_tk_fertiggerichte,tag_ultra_processed",,ref_000097,obs_0000021481|obs_0000032274|obs_0000009927|obs_0000010097|obs_0000007169|obs_0000026675|obs_0000007239|obs_0000006747|obs_0000028290|obs_0000029854|obs_0000026792|obs_0000027843|obs_0000008402|obs_0000010464|obs_0000005939|obs_0000012102|obs_0000012689|obs_0000006041|obs_0000012273,obs_0000019563|obs_0000015006|obs_0000015527|obs_0000023236|obs_0000025345|obs_0000005939|obs_0000018744|obs_0000021481
Schöller Eis,Nestl,"€ 2,22",,Kein Mengenpreis,verschiedene Sorten,Nein,Gültig vom 16.03.2026 bis zum 21.03.2026.,2026-03-16,2026-03-21,images_edeka/nestl-sch-ller-eis.jpg,"cat_tiefkuehl,sub_tk_eis,tag_ultra_processed",,ref_000098,obs_0000025630|obs_0000005185|obs_0000006486|obs_0000006116|obs_0000031856|obs_0000010936|obs_0000023870|obs_0000017217|obs_0000016235|obs_0000023956,obs_0000025630|obs_0000005185
Gemüse Pfanne oder -Mix,Frosta,"€ 1,99",,Kein Mengenpreis,"verschiedene Sorten, tiefgefroren",Nein,Gültig vom 16.03.2026 bis zum 21.03.2026.,2026-03-16,2026-03-21,images_edeka/frosta-gem-se-pfanne-oder-mix.jpg,"cat_tiefkuehl,diet_vegan,diet_vegetarian,sub_tk_fertiggerichte,sub_tk_gemuese,tag_ultra_processed",,ref_000099,obs_0000004997|obs_0000005736|obs_0000006484|obs_0000010088|obs_0000010501|obs_0000012259|obs_0000013362|obs_0000014343|obs_0000017260|obs_0000017467|obs_0000011346|obs_0000013031|obs_0000021237|obs_0000021238|obs_0000031373|obs_0000015278|obs_0000023724|obs_0000016016,obs_0000004997|obs_0000005736
Coppenrath Wiese Lust auf Kuchen Torte oder Vegan,Keine Marke,"€ 3,49",,Kein Mengenpreis,"verschiedene Sorten, tiefgefroren",Nein,Gültig vom 16.03.2026 bis zum 21.03.2026.,2026-03-16,2026-03-21,images_edeka/coppenrath-wiese-lust-auf-kuchen-torte-oder-vegan.jpg,"cat_tiefkuehl,diet_lactose_free,diet_vegan,diet_vegetarian,tag_ultra_processed",,ref_000100,obs_0000006112|obs_0000005181|obs_0000005941|obs_0000027826|obs_0000011243|obs_0000009015|obs_0000009468|obs_0000016141|obs_0000017205,obs_0000005181|obs_0000005941|obs_0000006112
Costa MSC Ofen Fisch,Keine Marke,"€ 2,99",,Kein Mengenpreis,"verschiedene Sorten oder Fischstäbchen, tiefgefroren",Nein,Gültig vom 16.03.2026 bis zum 21.03.2026.,2026-03-16,2026-03-21,images_edeka/costa-msc-ofen-fisch.jpg,"cat_tiefkuehl,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_tk_fertiggerichte,tag_ultra_processed,tag_whole_food",,ref_000101,obs_0000006489|obs_0000005183|obs_0000002175|obs_0000002997|obs_0000003989|obs_0000004416|obs_0000004843|obs_0000024443,obs_0000005183|obs_0000006489|obs_0000027467
High Protein Ready Meal,EDEKA Herzstücke,"€ 2,99",,"1 kg = 7,48 €","verschiedene Sorten, tiefgefroren, 400 g Packung, (1 kg = 7,48 €)",Nein,Gültig vom 16.03.2026 bis zum 21.03.2026.,2026-03-16,2026-03-21,images_edeka/edeka-herzst-cke-high-protein-ready-meal.jpg,"cat_tiefkuehl,diet_vegetarian,sub_milchprodukte,tag_high_protein,tag_proteinreich,tag_ultra_processed",,ref_000102,obs_0000010910|obs_0000014002|obs_0000021407,
Cookie Bros O-Mochi,Keine Marke,"€ 3,99",,"1 kg = 22,17 €","verschiedene Sorten oder Cookie Dough Balls Yogurt & Lemon, 6er, tiefgefroren, 180 g Packung, (1 kg = 22,17 €)",Nein,Gültig vom 16.03.2026 bis zum 21.03.2026.,2026-03-16,2026-03-21,images_edeka/cookie-bros-o-mochi.jpg,"cat_tiefkuehl,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_ultra_processed,tag_whole_food",,ref_000103,obs_0000013072,
Garnelensalat Passion,Keine Marke,"€ 2,69",,"1 kg = 26,90 €","im süsslichen Dressing aus Kokosmilch, mit Mohn und Chili verfeinert, 100 g",Nein,Gültig vom 16.03.2026 bis zum 21.03.2026.,2026-03-16,2026-03-21,images_edeka/garnelensalat-passion.jpg,"cat_fisch_meeresfruechte,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_gemuese,sub_salate,tag_whole_food",,ref_000104,obs_0000008793|obs_0000009260,
Victoriabarschfilet,Keine Marke,"€ 1,89",,"1 kg = 18,90 €","ohne Haut, ideal zum Braten, 100 g",Nein,Gültig vom 16.03.2026 bis zum 21.03.2026.,2026-03-16,2026-03-21,images_edeka/victoriabarschfilet.jpg,"cat_fisch_meeresfruechte,diet_gluten_free,diet_lactose_free,tag_high_protein,tag_proteinreich",,ref_000105,obs_0000006297|obs_0000007053|obs_0000005561,obs_0000005561|obs_0000006297|obs_0000007053|obs_0000009877
Bücklinge,Keine Marke,"€ 1,19",,"1 kg = 11,90 €","rund oder ausgenommen, geräuchert, 100 g",Nein,Gültig vom 16.03.2026 bis zum 21.03.2026.,2026-03-16,2026-03-21,images_edeka/b-cklinge.jpg,"cat_fisch_meeresfruechte,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_exoten,sub_frisches_obst,tag_ultra_processed,tag_whole_food",,ref_000106,obs_0000006298|obs_0000005005|obs_0000005953,obs_0000005005|obs_0000005953|obs_0000006298
Wolfsbarsch,Keine Marke,"€ 1,59",,"1 kg = 15,90 €","ausgenommen, sehr feiner, aromatischer Geschmack, ideal zum Braten geeignet, 100 g",Nein,Gültig vom 16.03.2026 bis zum 21.03.2026.,2026-03-16,2026-03-21,images_edeka/wolfsbarsch.jpg,"cat_fisch_meeresfruechte,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_whole_food",,ref_000107,obs_0000019090|obs_0000019909|obs_0000020629|obs_0000031799|obs_0000005940,obs_0000019090|obs_0000019909|obs_0000020629
Stickado Longhetti,Aoste,"€ 1,79",,Kein Mengenpreis,verschiedene Sorten oder Duo Brot Je nach Verfügbarkeit des Marktes.,Nein,Gültig vom 16.03.2026 bis zum 21.03.2026.,2026-03-16,2026-03-21,images_edeka/aoste-stickado-longhetti.jpg,"cat_fleisch_wurst,diet_vegetarian,tag_ultra_processed",,ref_000108,obs_0000021904|obs_0000004522|obs_0000003668|obs_0000017757|obs_0000000254|obs_0000004095|obs_0000005212,obs_0000005212
Römerbraten Kasseler Kamm,Keine Marke,"€ 7,90",,"1 kg = 79,00 €","ohne Knochen, roh, geräuchert, 100 g",Nein,Gültig vom 16.03.2026 bis zum 21.03.2026.,2026-03-16,2026-03-21,images_edeka/r-merbraten-kasseler-kamm.jpg,"cat_fleisch_wurst,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_gemuese,sub_schwein,tag_whole_food",,ref_000109,obs_0000006145|obs_0000007078,obs_0000006145|obs_0000007078
Rohpolnische,Keine Marke,"€ 1,19",,"1 kg = 11,90 €","zart geräuchert oder XXL Knacker nach Art einer rohen Polnischen, 100 g",Nein,Gültig vom 16.03.2026 bis zum 21.03.2026.,2026-03-16,2026-03-21,images_edeka/rohpolnische.jpg,"cat_fleisch_wurst,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_exoten,sub_frisches_obst,sub_tk_gemuese,tag_ultra_processed,tag_whole_food",,ref_000110,obs_0000005391,obs_0000005391
Salamiaufschnitt,Keine Marke,"€ 1,79",,"1 kg = 17,90 €","aus vier beliebten Sorten, 100 g",Nein,Gültig vom 16.03.2026 bis zum 21.03.2026.,2026-03-16,2026-03-21,images_edeka/salamiaufschnitt.jpg,"cat_fleisch_wurst,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_wurst,tag_ultra_processed,tag_whole_food",,ref_000111,obs_0000007062,obs_0000007062
Sportsalami,Keine Marke,"€ 1,79",,"1 kg = 17,90 €","mit Truthahnfleisch, mild im Geschmack, 100 g",Nein,Gültig vom 16.03.2026 bis zum 21.03.2026.,2026-03-16,2026-03-21,images_edeka/sportsalami.jpg,"cat_fleisch_wurst,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_gemuese,sub_wurst,tag_ultra_processed,tag_whole_food",,ref_000112,obs_0000005749|obs_0000031220|obs_0000032030,obs_0000005749|obs_0000031220|obs_0000032030
Pommersche Gutsleberwurst,Rügenwalder Mühle,"€ 1,59",,"1 kg = 15,90 €","verschiedene Sorten, 100 g",Nein,Gültig vom 16.03.2026 bis zum 21.03.2026.,2026-03-16,2026-03-21,images_edeka/r-genwalder-m-hle-pommersche-gutsleberwurst.jpg,"cat_fleisch_wurst,sub_fleischersatz,sub_schwein,sub_wurst,tag_ultra_processed",,ref_000113,obs_0000012761|obs_0000007784|obs_0000005382|obs_0000028942|obs_0000027584,obs_0000005382|obs_0000026943|obs_0000012761|obs_0000014686|obs_0000007784
Rotwurst,Keine Marke,"€ 1,29",,"1 kg = 12,90 €","in Fettenden, 100 g",Nein,Gültig vom 16.03.2026 bis zum 21.03.2026.,2026-03-16,2026-03-21,images_edeka/rotwurst.jpg,"cat_fleisch_wurst,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_gemuese,sub_frisches_obst,sub_wurst,tag_ultra_processed,tag_whole_food",BLS-W222600,ref_000114,obs_0000006139|obs_0000005578|obs_0000006671|obs_0000007068,obs_0000005578|obs_0000006139|obs_0000006147|obs_0000007080|obs_0000024374
Frikadelle,Keine Marke,"€ 0,99",,"1 kg = 9,90 €","verzehrfertig gebraten, 100 g",Nein,Gültig vom 16.03.2026 bis zum 21.03.2026.,2026-03-16,2026-03-21,images_edeka/frikadelle.jpg,"cat_fleisch_wurst,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_gemuese,sub_frisches_obst,tag_ultra_processed,tag_whole_food",,ref_000115,obs_0000006135|obs_0000005572|obs_0000018586|obs_0000019405|obs_0000020353,obs_0000005572|obs_0000006135
Delikatess Sülze,Keine Marke,"€ 1,49",,"1 kg = 14,90 €","herzhaft, 100 g",Nein,Gültig vom 16.03.2026 bis zum 21.03.2026.,2026-03-16,2026-03-21,images_edeka/delikatess-s-lze.jpg,"cat_fleisch_wurst,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_ultra_processed,tag_whole_food",,ref_000116,obs_0000005571|obs_0000008498,obs_0000005571
Bauernschätze Putenleberkäse,Keine Marke,"€ 1,19",,Kein Mengenpreis,100 g,Nein,Gültig vom 16.03.2026 bis zum 21.03.2026.,2026-03-16,2026-03-21,images_edeka/bauernsch-tze-putenleberk-se.jpg,"cat_fleisch_wurst,diet_gluten_free,diet_lactose_free,sub_schwein,sub_wurst,tag_ultra_processed",,ref_000117,obs_0000007060,obs_0000006519|obs_0000007060
Bauernschätze Fränkische Leberwurst im Ring,Keine Marke,"€ 1,39",,Kein Mengenpreis,100 g,Nein,Gültig vom 16.03.2026 bis zum 21.03.2026.,2026-03-16,2026-03-21,images_edeka/bauernsch-tze-fr-nkische-leberwurst-im-ring.jpg,"cat_fleisch_wurst,sub_wurst,tag_ultra_processed",,ref_000118,obs_0000005381|obs_0000003429|obs_0000010043|obs_0000010882|obs_0000012101|obs_0000012499|obs_0000012993|obs_0000017965|obs_0000022326|obs_0000022748|obs_0000024193|obs_0000024579|obs_0000025027|obs_0000026565|obs_0000026635|obs_0000026749|obs_0000029184,
Landgrafenschinken,Keine Marke,"€ 1,79",,"1 kg = 17,90 €","im eigenen Saft gegart, 100 g",Nein,Gültig vom 16.03.2026 bis zum 21.03.2026.,2026-03-16,2026-03-21,images_edeka/landgrafenschinken.jpg,"cat_fleisch_wurst,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_schwein,sub_wurst,tag_ultra_processed,tag_whole_food",,ref_000119,,
Krakauer,Keine Marke,"€ 1,19",,"1 kg = 11,90 €","gekocht, im Ring, 100 g",Nein,Gültig vom 16.03.2026 bis zum 21.03.2026.,2026-03-16,2026-03-21,images_edeka/krakauer.jpg,"cat_fleisch_wurst,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_exoten,sub_frisches_obst,tag_ultra_processed,tag_whole_food",BLS-W171200,ref_000120,obs_0000005022|obs_0000007593|obs_0000009028|obs_0000009478|obs_0000010461|obs_0000011742|obs_0000012680|obs_0000006503|obs_0000007067|obs_0000028229|obs_0000002035|obs_0000002928|obs_0000007546|obs_0000008054|obs_0000011308,obs_0000005022|obs_0000007593|obs_0000009028|obs_0000009478|obs_0000010461|obs_0000011742|obs_0000012680
Allgäuer Bergkräuterschinken,Keine Marke,"€ 1,79",,"1 kg = 17,90 €","saftige Scheiben, mild im Geschmack, 100 g",Nein,Gültig vom 16.03.2026 bis zum 21.03.2026.,2026-03-16,2026-03-21,images_edeka/allg-uer-bergkr-uterschinken.jpg,"cat_fleisch_wurst,diet_vegetarian,sub_schwein,sub_wurst,tag_ultra_processed",,ref_000121,obs_0000005385,obs_0000005385|obs_0000012875
Tiroler Käsewurst,Keine Marke,"€ 1,39",,"1 kg = 13,90 €","deftig im Geschmack, 100 g",Nein,Gültig vom 16.03.2026 bis zum 21.03.2026.,2026-03-16,2026-03-21,images_edeka/tiroler-k-sewurst.jpg,"cat_fleisch_wurst,diet_gluten_free,diet_lactose_free,sub_wurst,tag_ultra_processed",,ref_000122,,
