Produkt,Marke,Preis,Vorheriger Preis,Preis_kg,Hinweis,Nur_online,Gueltig_raw,Gueltig_von,Gueltig_bis,Bildpfad,assigned_labels
LED Solar Wandlicht,Keine Marke,"€ 14,99","€ 19,99",Kein Mengenpreis,"Bewegungsmelder, 6 – 10m Reichweite, mit versch. Leuchtfunkionen, Solarmodul, Kabellänge ca. 4,8 m, leistungsstarke 120 LEDs, 600 Lumen Maße ca. 148 x 112 x 58 mm",Nein,"Wochenangebote gültig von Montag, 09.03.26 - Samstag, 14.03.26",09.03.26,14.03.26,images_netto/netto_offer_142.png,"cat_getraenke,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_ultra_processed,tag_whole_food"
Solar Spot-Scheinwerfer,Keine Marke,"€ 6,99",,Kein Mengenpreis,"28 LEDs, warmweiß oder farbwechsel, mit Dämmerungssensor, Schutzart IP65, wasserbeständig, inkl. Erdspieß und WandhalterungMaße ca. 9,5 x 33 x 11 cm",Nein,"Wochenangebote gültig von Montag, 09.03.26 - Samstag, 14.03.26",09.03.26,14.03.26,images_netto/netto_offer_143.png,"cat_getraenke,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_ultra_processed,tag_whole_food"
Bruchglas-Solarleuchte,Keine Marke,"€ 2,99",,Kein Mengenpreis,"mit Einschaltautomatik bei einsetzender Dämmerung, Edelstahl- GehäuseBodenlicht: Ø ca. 10 cmHängeleuchte: Ø Kugel ca. 8 cmSteckleuchte: Ø Kugel: ca. 8 cm",Nein,"Wochenangebote gültig von Montag, 09.03.26 - Samstag, 14.03.26",09.03.26,14.03.26,images_netto/netto_offer_144.png,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_ultra_processed,tag_whole_food"
Pflanzensäcke,Keine Marke,"€ 9,99",,Kein Mengenpreis,"ideal geeignet für Kartoffeln, Karotten, Beeren, Auberginen, mit praktischem Sichtfenster, wiederverwendbar Kartoffel 3er Set: Maße: Ø ca. 34 cm, Höhe ca. 35 cm Erdbeere 2er Set: Maße: Ø ca. 45 cm, Höhe ca. 35 cm",Nein,"Wochenangebote gültig von Montag, 09.03.26 - Samstag, 14.03.26",09.03.26,14.03.26,images_netto/netto_offer_145.png,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_obst,tag_ultra_processed,tag_whole_food"
Romberg Zimmergewächshaus- oder Anzuchtschalen Set,Keine Marke,"€ 6,99",,Kein Mengenpreis,"inkl. Kokoserde, 15 x Anzuchttöpfe und HolzstecketikettenMaße: ca. 29 x 19 x 19 cm",Nein,"Wochenangebote gültig von Montag, 09.03.26 - Samstag, 14.03.26",09.03.26,14.03.26,images_netto/netto_offer_146.png,"cat_getraenke,diet_vegan,diet_vegetarian"
Blumenerde,Keine Marke,"€ 1,49","€ 1,99",0.07 / l,,Nein,"Wochenangebote gültig von Montag, 09.03.26 - Samstag, 14.03.26",09.03.26,14.03.26,images_netto/netto_offer_147.png,"cat_getraenke,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_obst,tag_ultra_processed,tag_whole_food"
Gemüsepflanzen,Keine Marke,"€ 1,99",,Kein Mengenpreis,"ca. 15 cm hoch, versch. Sorten Ø = 12 cm Salat-, Snack- oder Einlegegurke, gelb, rot oder grüne Paprika",Nein,"Wochenangebote gültig von Montag, 09.03.26 - Samstag, 14.03.26",09.03.26,14.03.26,images_netto/netto_offer_148.png,"cat_tiefkuehl,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_gemuese,sub_tk_gemuese,tag_whole_food"
Erdbeerpflanze,Keine Marke,"€ 0,99",,Kein Mengenpreis,"ca. 15 cm hoch, Ø = ca. 9 cm",Nein,"Wochenangebote gültig von Montag, 09.03.26 - Samstag, 14.03.26",09.03.26,14.03.26,images_netto/netto_offer_149.png,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_obst,tag_whole_food"
Salatpflanzen,Keine Marke,"€ 1,99",,Kein Mengenpreis,"ca. 10 cm hoch, versch. Sorten Kopfsalat, Lollo Mix, Feldsalat oder Endivien",Nein,"Wochenangebote gültig von Montag, 09.03.26 - Samstag, 14.03.26",09.03.26,14.03.26,images_netto/netto_offer_150.png,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_gemuese,sub_salate,tag_ultra_processed,tag_whole_food"
Pflanzregal,Keine Marke,"€ 14,99",,Kein Mengenpreis,aus robustem Kunststoff inkl. Wasserspeicher für eine optimale Wasserversorgung dank simplem Stecksystem erweiterbar Maße: ca. 49 x 32 x 89 cm,Nein,"Wochenangebote gültig von Montag, 09.03.26 - Samstag, 14.03.26",09.03.26,14.03.26,images_netto/netto_offer_151.png,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_obst,tag_whole_food"
Blühpflanzen,Keine Marke,"€ 5,99",,Kein Mengenpreis,"ca. 15 cm hoch, versch. Farben und Sorten",Nein,"Wochenangebote gültig von Montag, 09.03.26 - Samstag, 14.03.26",09.03.26,14.03.26,images_netto/netto_offer_152.png,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_obst,tag_ultra_processed,tag_whole_food"
Veilchen,Keine Marke,"€ 1,99",,Kein Mengenpreis,"Veilchen, ca. 10 cm hoch, versch. Farben",Nein,"Wochenangebote gültig von Montag, 09.03.26 - Samstag, 14.03.26",09.03.26,14.03.26,images_netto/netto_offer_153.png,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_ultra_processed,tag_whole_food"
Rosenbogen,Keine Marke,"€ 9,99",,Kein Mengenpreis,"für alle Kletterpflanzen Pulverbeschichteter Stahl, witterungsbeständig montiert: ca. 133 x 260 x 38,5 cm",Nein,"Wochenangebote gültig von Montag, 09.03.26 - Samstag, 14.03.26",09.03.26,14.03.26,images_netto/netto_offer_154.png,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_gemuese,sub_frisches_obst,tag_ultra_processed,tag_whole_food"
Tulpen,Keine Marke,"€ 3,99",,Kein Mengenpreis,"ca. 15 cm hoch, versch. Farben, Ø = 12 cm",Nein,"Wochenangebote gültig von Montag, 09.03.26 - Samstag, 14.03.26",09.03.26,14.03.26,images_netto/netto_offer_155.png,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_exoten,sub_frisches_gemuese,sub_frisches_obst,tag_ultra_processed,tag_whole_food"
Edelnelken,Keine Marke,"€ 5,99",,Kein Mengenpreis,"ca. 15 cm hoch, versch. Farben",Nein,"Wochenangebote gültig von Montag, 09.03.26 - Samstag, 14.03.26",09.03.26,14.03.26,images_netto/netto_offer_156.png,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_exoten,sub_frisches_gemuese,sub_frisches_obst,tag_ultra_processed,tag_whole_food"
Primeln,Keine Marke,"€ 3,99",,Kein Mengenpreis,"ca. 15 cm hoch, versch. Farben",Nein,"Wochenangebote gültig von Montag, 09.03.26 - Samstag, 14.03.26",09.03.26,14.03.26,images_netto/netto_offer_157.png,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_exoten,sub_frisches_gemuese,sub_frisches_obst,tag_ultra_processed,tag_whole_food"
Blumenzwiebeln,Keine Marke,"€ 3,99",,Kein Mengenpreis,"ca. 15 cm hoch, versch. Sorten, Pflegeleichte Narzissen, Hyazinthen oder Muscari",Nein,"Wochenangebote gültig von Montag, 09.03.26 - Samstag, 14.03.26",09.03.26,14.03.26,images_netto/netto_offer_158.png,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_gemuese,tag_whole_food"
Fructis oder Wahre Schätze Shampoo,Keine Marke,"€ 7,99",,Kein Mengenpreis,versch. Sorten,Nein,"Wochenendangebote gültig von Donnerstag, 12.03.26 - Samstag, 14.03.26",12.03.26,14.03.26,images_netto/netto_offer_159.png,"cat_drogerie,diet_vegetarian,tag_ultra_processed"
Taft Haarspray oder -lack,Keine Marke,"€ 2,99","€ 3,45",11.96 / l,versch. Sorten,Nein,"Wochenendangebote gültig von Donnerstag, 12.03.26 - Samstag, 14.03.26",12.03.26,14.03.26,images_netto/netto_offer_160.png,"cat_drogerie,diet_gluten_free,diet_lactose_free,diet_vegan"
WC Ente WC Gel,Keine Marke,"€ 1,99","€ 2,25",2.65 / l,versch. Sorten Biozidprodukte vorsichtig verwenden. Vor Gebrauch stets Etikett und Produktinformation lesen.,Nein,"Wochenendangebote gültig von Donnerstag, 12.03.26 - Samstag, 14.03.26",12.03.26,14.03.26,images_netto/netto_offer_161.png,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_obst,tag_ultra_processed,tag_whole_food"
Palmolive Spülmittel,Keine Marke,"€ 1,29","€ 1,69",1.72 - 2.58 / l,versch. Sorten,Nein,"Wochenendangebote gültig von Donnerstag, 12.03.26 - Samstag, 14.03.26",12.03.26,14.03.26,images_netto/netto_offer_162.png,"cat_drogerie,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_whole_food"
Kitekat Multipack,Keine Marke,"€ 2,99","€ 3,99",2.93 / kg,versch. Sorten,Nein,"Wochenendangebote gültig von Donnerstag, 12.03.26 - Samstag, 14.03.26",12.03.26,14.03.26,images_netto/netto_offer_163.png,"cat_tiefkuehl,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_gemuese,sub_tk_eis,tag_ultra_processed,tag_whole_food"
DanKlorix Hygiene-Reiniger,Keine Marke,"€ 1,99","€ 2,99",1.33 / l,versch. Sorten Biozidprodukte vorsichtig verwenden. Vor Gebrauch stets Etikett und Produktinformation lesen.,Nein,"Wochenendangebote gültig von Donnerstag, 12.03.26 - Samstag, 14.03.26",12.03.26,14.03.26,images_netto/netto_offer_164.png,"cat_drogerie,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_whole_food"
Somat Geschirrreiniger Tabs,Keine Marke,"€ 6,99","€ 9,45",0.12 - 0.16 / wl,versch. Sorten,Nein,"Wochenendangebote gültig von Donnerstag, 12.03.26 - Samstag, 14.03.26",12.03.26,14.03.26,images_netto/netto_offer_165.png,"cat_drogerie,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_whole_food"
Felix Doppeltlecker Katzennahrung,Keine Marke,"€ 2,49","€ 2,99",3.11 / kg,versch. Sorten,Nein,"Wochenendangebote gültig von Donnerstag, 12.03.26 - Samstag, 14.03.26",12.03.26,14.03.26,images_netto/netto_offer_166.png,"cat_tiernahrung,tag_ultra_processed"
Tafelspitz vom Jungbullen,Keine Marke,"€ 1,39","€ 1,89",13.90 / kg,"vakuumverpackt, ca. 1,2 kg",Nein,"Wochenendangebote gültig von Donnerstag, 12.03.26 - Samstag, 14.03.26",12.03.26,14.03.26,images_netto/netto_offer_167.png,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_obst,sub_rind,tag_whole_food"
Rahm- oder Mascarpone Joghurt,Keine Marke,"€ 1,9","€ 1,98",3.33 / kg,"gekühlt, versch. Sorten Einzelpreis: 0.99 (6.60 / kg)",Nein,"Wochenendangebote gültig von Donnerstag, 12.03.26 - Samstag, 14.03.26",12.03.26,14.03.26,images_netto/netto_offer_168.png,"cat_molkerei_kaese,diet_vegetarian,sub_joghurt_skyr_quark,sub_milchprodukte,sub_sahne_creme"
Feine Butter oder Streichzart,Meggle,"€ 0,99","€ 2,99",5.16 / kg,"gekühlt, versch. Sorten",Nein,"Wochenendangebote gültig von Donnerstag, 12.03.26 - Samstag, 14.03.26",12.03.26,14.03.26,images_netto/netto_offer_169.png,"cat_molkerei_kaese,diet_gluten_free,diet_vegetarian,sub_butter_margarine,sub_milchprodukte"
Tchibo Feine Milde,Keine Marke,"€ 8,99","€ 9,99",17.98 / kg,versch. Sorten,Nein,"Wochenendangebote gültig von Donnerstag, 12.03.26 - Samstag, 14.03.26",12.03.26,14.03.26,images_netto/netto_offer_170.png,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_exoten,sub_frisches_obst,tag_ultra_processed,tag_whole_food"
Finello Reibekäse,Arla,"€ 1,49","€ 2,59",9.93 / kg,"gekühlt, versch. Sorten",Nein,"Wochenendangebote gültig von Donnerstag, 12.03.26 - Samstag, 14.03.26",12.03.26,14.03.26,images_netto/netto_offer_171.png,"cat_molkerei_kaese,sub_kaese,sub_milchprodukte,tag_ultra_processed"
Erdbeeren,Keine Marke,"€ 2,49","€ 4,49",4.98 / kg,"Griechenland/Spanien, Kl. I",Nein,"Wochenendangebote gültig von Donnerstag, 12.03.26 - Samstag, 14.03.26",12.03.26,14.03.26,images_netto/netto_offer_172.png,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_exoten,sub_frisches_gemuese,sub_frisches_obst,tag_whole_food"
Herren Trainingsjacke oder Trainingshose Entrada,Keine Marke,"€ 15,0","€ 35,00",Kein Mengenpreis,"regulär geschnitten, aus funktionellem Material",Nein,"Wochenendangebote gültig von Donnerstag, 12.03.26 - Samstag, 14.03.26",12.03.26,14.03.26,images_netto/netto_offer_173.png,"cat_getraenke,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_ultra_processed,tag_whole_food"
Limetto Limonaden,Keine Marke,"€ 6,49","€ 8,49",0.65 / l,Zitrone oder Orange,Nein,"Wochenendangebote gültig von Donnerstag, 12.03.26 - Samstag, 14.03.26",12.03.26,14.03.26,images_netto/netto_offer_174.png,"cat_getraenke,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_exoten,sub_frisches_obst,tag_ultra_processed,tag_whole_food"
Tulpen-Strauß Harlekin,Keine Marke,"€ 3,69",,Kein Mengenpreis,ca. 35 cm lang,Nein,"Wochenendangebote gültig von Donnerstag, 12.03.26 - Samstag, 14.03.26",12.03.26,14.03.26,images_netto/netto_offer_175.png,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_ultra_processed,tag_whole_food"
Tulpen Sondersorten,Keine Marke,"€ 3,99",,Kein Mengenpreis,"ca. 35 cm lang, versch. Farben gefüllte, gefranste & Papageientulpen",Nein,"Wochenendangebote gültig von Donnerstag, 12.03.26 - Samstag, 14.03.26",12.03.26,14.03.26,images_netto/netto_offer_176.png,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_ultra_processed,tag_whole_food"
Äpfel rot,Keine Marke,"€ 1,50","€ 2,49",0.75 / kg,"Deutschland, Kl. II",Nein,"Wochenendangebote gültig von Donnerstag, 12.03.26 - Samstag, 14.03.26",12.03.26,14.03.26,images_netto/netto_offer_177.png,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_exoten,sub_frisches_gemuese,sub_frisches_obst,tag_whole_food"
Bananen,Keine Marke,"€ 1,0","€ 1,29",Kein Mengenpreis,Costa Rica/Ecuador,Nein,"Wochenendangebote gültig von Donnerstag, 12.03.26 - Samstag, 14.03.26",12.03.26,14.03.26,images_netto/netto_offer_178.png,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_exoten,sub_frisches_obst,tag_whole_food"
Minirispentomaten,Keine Marke,"€ 1,50","€ 1,99",3.75 / kg,"Italien/Niederlande, Kl. I",Nein,"Wochenendangebote gültig von Donnerstag, 12.03.26 - Samstag, 14.03.26",12.03.26,14.03.26,images_netto/netto_offer_179.png,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_gemuese,tag_whole_food"
Heidelbeeren,Keine Marke,"€ 1,50","€ 1,69",12.- / kg,"Marokko/Spanien, Kl. I",Nein,"Wochenendangebote gültig von Donnerstag, 12.03.26 - Samstag, 14.03.26",12.03.26,14.03.26,images_netto/netto_offer_180.png,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_exoten,sub_frisches_obst,tag_whole_food"
Speisekartoffeln,Keine Marke,"€ 2,50","€ 3,49",0.50 / kg,"Deutschland, verschiedene Kocheigenschaften",Nein,"Wochenendangebote gültig von Donnerstag, 12.03.26 - Samstag, 14.03.26",12.03.26,14.03.26,images_netto/netto_offer_181.png,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_gemuese,sub_kartoffeln,tag_ultra_processed,tag_whole_food"
Ganzer Steinbutt,Keine Marke,"€ 2,49","€ 3,89",24.90 / kg,"edler Plattfisch, küchenfertig ausgenommen, aus nachhaltiger Aquakultur Spaniens, ca. 1,5 kg Bitte in deiner Filiale oder online vorbestellen!",Nein,"Wochenendangebote gültig von Donnerstag, 12.03.26 - Samstag, 14.03.26",12.03.26,14.03.26,images_netto/netto_offer_182.png,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_ultra_processed,tag_whole_food"
Schinkenfleischwurst,Keine Marke,"€ 2,79","€ 3,29",4.29 / kg,geräuchert,Nein,"Wochenendangebote gültig von Donnerstag, 12.03.26 - Samstag, 14.03.26",12.03.26,14.03.26,images_netto/netto_offer_183.png,"cat_fleisch_wurst,diet_lactose_free,sub_schwein,sub_wurst,tag_proteinreich,tag_ultra_processed"
Spanferkel-Schulter,Keine Marke,"€ 6,99","€ 8,99",Kein Mengenpreis,"mit Knochen und Schwarte, ca. 1,3 kg",Nein,"Wochenendangebote gültig von Donnerstag, 12.03.26 - Samstag, 14.03.26",12.03.26,14.03.26,images_netto/netto_offer_184.png,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_schwein,tag_proteinreich,tag_whole_food"
Bratwürste,Keine Marke,"€ 7,99","€ 10,99",4.99 / kg,"20 Stück, vom Schwein, grob",Nein,"Wochenendangebote gültig von Donnerstag, 12.03.26 - Samstag, 14.03.26",12.03.26,14.03.26,images_netto/netto_offer_185.png,"cat_fleisch_wurst,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_wurst,tag_ultra_processed,tag_whole_food"
Schinkenzwiebelmettwurst,Keine Marke,"€ 1,79","€ 1,99",8.95 / kg,versch. Sorten Regionale Verpackungsabweichungen möglich,Nein,"Wochenendangebote gültig von Donnerstag, 12.03.26 - Samstag, 14.03.26",12.03.26,14.03.26,images_netto/netto_offer_186.png,"cat_fleisch_wurst,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_gemuese,sub_schwein,sub_wurst,tag_ultra_processed,tag_whole_food"
Krustenschinken,Keine Marke,"€ 1,49","€ 1,69",14.90 / kg,gebacken Regionale Verpackungsabweichungen möglich,Nein,"Wochenendangebote gültig von Donnerstag, 12.03.26 - Samstag, 14.03.26",12.03.26,14.03.26,images_netto/netto_offer_187.png,"cat_fleisch_wurst,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_schwein,sub_wurst,tag_ultra_processed,tag_whole_food"
Salami Sticks,Keine Marke,"€ 3,50","€ 3,98",17.50 / kg,classic Einzelpreis: 1.99 (19.90 / kg),Nein,"Wochenendangebote gültig von Donnerstag, 12.03.26 - Samstag, 14.03.26",12.03.26,14.03.26,images_netto/netto_offer_188.png,"cat_fleisch_wurst,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_gemuese,sub_wurst,tag_ultra_processed,tag_whole_food"
Frucht Butter Milch,Müller,"€ 1,50","€ 2,78",1.50 / kg,"gekühlt, versch. Sorten Einzelpreis: 1.39 (2.78 / kg)",Nein,"Wochenendangebote gültig von Donnerstag, 12.03.26 - Samstag, 14.03.26",12.03.26,14.03.26,images_netto/netto_offer_189.png,"cat_molkerei_kaese,diet_vegetarian,sub_butter_margarine,sub_milchprodukte,tag_ultra_processed"
Kaffee,Müller,"€ 1,2",,4.- / l,"gekühlt, versch. Sorten",Nein,"Wochenendangebote gültig von Donnerstag, 12.03.26 - Samstag, 14.03.26",12.03.26,14.03.26,images_netto/netto_offer_190.png,"cat_getraenke,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_ultra_processed"
Quarki Quark Frischkäse,Keine Marke,"€ 1,69","€ 1,99",6.76 / kg,"gekühlt, versch. Sorten",Nein,"Wochenendangebote gültig von Donnerstag, 12.03.26 - Samstag, 14.03.26",12.03.26,14.03.26,images_netto/netto_offer_191.png,"cat_molkerei_kaese,diet_vegetarian,sub_joghurt_skyr_quark,sub_kaese,sub_milchprodukte,tag_ultra_processed"
Nuss Nougat Eisbecher,Keine Marke,"€ 3,49",,7.43 / l,tiefgekühlt,Nein,"Wochenendangebote gültig von Donnerstag, 12.03.26 - Samstag, 14.03.26",12.03.26,14.03.26,images_netto/netto_offer_192.png,"cat_knabbern_naschen,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_gemuese,tag_ultra_processed,tag_whole_food"
Medusa Meeresfrüchtesalat oder gegrillte Miesmuscheln,Keine Marke,"€ 2,99","€ 3,99",24.92 / kg,gekühlt,Nein,"Wochenendangebote gültig von Donnerstag, 12.03.26 - Samstag, 14.03.26",12.03.26,14.03.26,images_netto/netto_offer_193.png,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_gemuese,sub_salate,tag_whole_food"
Chicken Nuggets,Keine Marke,"€ 1,99","€ 2,49",6.63 / kg,"tiefgekühlt, mit Süß-Sauer und Curry Sauce",Nein,"Wochenendangebote gültig von Donnerstag, 12.03.26 - Samstag, 14.03.26",12.03.26,14.03.26,images_netto/netto_offer_194.png,"cat_tiefkuehl,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_gefluegel,sub_tk_fertiggerichte,tag_ultra_processed,tag_whole_food"
Pahmeyer Reibekuchen oder Reibekuchen Minis,Keine Marke,"€ 1,49","€ 1,99",4.97 / kg,gekühlt,Nein,"Wochenendangebote gültig von Donnerstag, 12.03.26 - Samstag, 14.03.26",12.03.26,14.03.26,images_netto/netto_offer_195.png,"cat_tiefkuehl,diet_vegetarian,tag_ultra_processed"
Cookie Bros,Keine Marke,"€ 2,99","€ 3,39",18.69 - 19.93 / kg,"gekühlt, Keksteig zum Naschen, versch. Sorten",Nein,"Wochenendangebote gültig von Donnerstag, 12.03.26 - Samstag, 14.03.26",12.03.26,14.03.26,images_netto/netto_offer_196.png,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_exoten,sub_frisches_gemuese,sub_frisches_obst,tag_ultra_processed,tag_whole_food"
Nic Nac s XL Fun Pack,Lorenz,"€ 2,22","€ 2,99",13.06 / kg,versch. Sorten,Nein,"Wochenendangebote gültig von Donnerstag, 12.03.26 - Samstag, 14.03.26",12.03.26,14.03.26,images_netto/netto_offer_197.png,"cat_knabbern_naschen,tag_ultra_processed"
Großtafel,Milka,"€ 3,29","€ 4,99",10.97 - 13.16 / kg,versch. Sorten,Nein,"Wochenendangebote gültig von Donnerstag, 12.03.26 - Samstag, 14.03.26",12.03.26,14.03.26,images_netto/netto_offer_198.png,"cat_knabbern_naschen,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_obst,tag_ultra_processed,tag_whole_food"
Lambertz Mozartkugeln,Keine Marke,"€ 2,22","€ 2,99",11.10 / kg,versch. Sorten,Nein,"Wochenendangebote gültig von Donnerstag, 12.03.26 - Samstag, 14.03.26",12.03.26,14.03.26,images_netto/netto_offer_199.png,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_ultra_processed,tag_whole_food"
Prinzen Rolle Cremys,Keine Marke,"€ 1,69",,9.83 / kg,versch. Sorten,Nein,"Wochenendangebote gültig von Donnerstag, 12.03.26 - Samstag, 14.03.26",12.03.26,14.03.26,images_netto/netto_offer_200.png,"cat_knabbern_naschen,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_ultra_processed,tag_whole_food"
Elephant Twisted Pretzels,Keine Marke,"€ 1,69",,9.39 / kg,versch. Sorten,Nein,"Wochenendangebote gültig von Donnerstag, 12.03.26 - Samstag, 14.03.26",12.03.26,14.03.26,images_netto/netto_offer_201.png,"cat_getraenke,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_ultra_processed,tag_whole_food"
Fruity Souls,Keine Marke,"€ 2,22",,27.75 / kg,versch. Sorten,Nein,"Wochenendangebote gültig von Donnerstag, 12.03.26 - Samstag, 14.03.26",12.03.26,14.03.26,images_netto/netto_offer_202.png,"cat_getraenke,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_ultra_processed,tag_whole_food"
Tronky,Kinder,"€ 1,99",,22.11 / kg,,Nein,"Wochenendangebote gültig von Donnerstag, 12.03.26 - Samstag, 14.03.26",12.03.26,14.03.26,images_netto/netto_offer_203.png,"cat_knabbern_naschen,tag_ultra_processed"
Nippon Häppchen,Keine Marke,"€ 2,22","€ 2,69",11.10 / kg,"Puffreis-Schokolade, versch. Sorten",Nein,"Wochenendangebote gültig von Donnerstag, 12.03.26 - Samstag, 14.03.26",12.03.26,14.03.26,images_netto/netto_offer_204.png,"cat_getraenke,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_ultra_processed,tag_whole_food"
Wawi Schoko-Reis,Keine Marke,"€ 2,22","€ 2,99",11.10 / kg,,Nein,"Wochenendangebote gültig von Donnerstag, 12.03.26 - Samstag, 14.03.26",12.03.26,14.03.26,images_netto/netto_offer_205.png,"cat_knabbern_naschen,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_exoten,tag_ultra_processed,tag_whole_food"
Duschtuch Handtuch Gästetuch oder Waschhandschuhe,Keine Marke,"€ 4,99",,Kein Mengenpreis,"weich und Saugstark 100% Bio-Bauwolle - GOTS zertifiziert Waschhandschuhe, 6er Pack 4.99 Gästetücher, 4er Pack, ca. 30 x 50 cm 4.99 Handtücher, 2er Pack, ca. 50 x 100 cm 7.99 Duschtuch XXL 100 x 200 cm 12.99",Nein,"Wochenendangebote gültig von Donnerstag, 12.03.26 - Samstag, 14.03.26",12.03.26,14.03.26,images_netto/netto_offer_206.png,cat_non_food
WC Sitz mit Absenkautomatik,Keine Marke,"€ 14,99",,Kein Mengenpreis,passend für alle handelsüblichen WCs inkl. Befestigungsmaterial,Nein,"Wochenendangebote gültig von Donnerstag, 12.03.26 - Samstag, 14.03.26",12.03.26,14.03.26,images_netto/netto_offer_207.png,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_gemuese,tag_whole_food"
Chenille Badematte oder WC Garnitur Set,Keine Marke,"€ 9,99",,Kein Mengenpreis,besonders weicher Floor rutschhemmende Rückseite für Fußbodenheizung geeignet versch. Ausführungen Maße Badematte: ca. 50 x 80 cm WC Garnitur: Vorleger + Deckelbezug,Nein,"Wochenendangebote gültig von Donnerstag, 12.03.26 - Samstag, 14.03.26",12.03.26,14.03.26,images_netto/netto_offer_208.png,"cat_getraenke,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian"
