Produkt,Marke,Preis,Vorheriger Preis,Preis_kg,Hinweis,Nur_online,Gueltig_raw,Gueltig_von,Gueltig_bis,Bildpfad,assigned_labels,nutrition_link,reference_row_id,rough_match_observation_ids,exact_match_observation_ids
Persil Vollwaschmittel,Keine Marke,"€ 4,99",,"pro Einheit = 4,99",verschiedene Sorten,Nein,Gültig vom 23.03.2026 bis zum 28.03.2026.,2026-03-23,2026-03-28,images_edeka/persil-vollwaschmittel.jpg,"cat_drogerie,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_whole_food",,ref_000178,obs_0000006761|obs_0000007709|obs_0000005289|obs_0000006244|obs_0000033183|obs_0000008150|obs_0000008571|obs_0000009441|obs_0000009612|obs_0000009907|obs_0000010063|obs_0000010174|obs_0000014310|obs_0000020084|obs_0000020903|obs_0000021837,obs_0000005289|obs_0000006244|obs_0000006761|obs_0000007709
Vernel Weichspüler,Keine Marke,"€ 2,49",,"pro Einheit = 2,49",verschiedene Sorten,Nein,Gültig vom 23.03.2026 bis zum 28.03.2026.,2026-03-23,2026-03-28,images_edeka/vernel-weichsp-ler.jpg,"cat_drogerie,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_whole_food",,ref_000179,obs_0000006762|obs_0000029375|obs_0000005858|obs_0000032849|obs_0000032921|obs_0000033198|obs_0000033664|obs_0000034675|obs_0000003597|obs_0000006387|obs_0000008124|obs_0000009383|obs_0000009843|obs_0000010761|obs_0000010952|obs_0000011598|obs_0000012876|obs_0000013480|obs_0000013955|obs_0000014305|obs_0000015261|obs_0000015508|obs_0000016125|obs_0000016852|obs_0000019489|obs_0000019865|obs_0000020279|obs_0000020774|obs_0000021098|obs_0000021593|obs_0000021945|obs_0000022870|obs_0000023651|obs_0000025167|obs_0000026203|obs_0000026740|obs_0000027580|obs_0000028356|obs_0000031701|obs_0000031910,obs_0000005858|obs_0000006762|obs_0000029375
WC Frisch Kraft Aktiv Duftspüler,Keine Marke,"€ 1,49",,"1 kg = 29,80","verschiedene Sorten, 50 g Packung, (1 kg = 29,80 €)",Nein,Gültig vom 23.03.2026 bis zum 28.03.2026.,2026-03-23,2026-03-28,images_edeka/wc-frisch-kraft-aktiv-duftsp-ler.jpg,cat_drogerie,,ref_000180,obs_0000006056|obs_0000007928|obs_0000034873|obs_0000002724|obs_0000017598|obs_0000023308|obs_0000024718|obs_0000026031|obs_0000032802|obs_0000000452|obs_0000000812|obs_0000004186|obs_0000004613|obs_0000005040|obs_0000008795|obs_0000010769|obs_0000011605|obs_0000014287|obs_0000015106|obs_0000015308|obs_0000015959|obs_0000009280|obs_0000009744|obs_0000013164|obs_0000014670|obs_0000026993,obs_0000006056|obs_0000007928
finish Powerball Maschinengeschirr-Reiniger,Keine Marke,"€ 6,99",,"pro Einheit = 6,99",verschiedene Sorten,Nein,Gültig vom 23.03.2026 bis zum 28.03.2026.,2026-03-23,2026-03-28,images_edeka/finish-powerball-maschinengeschirr-reiniger.jpg,cat_drogerie,,ref_000181,obs_0000005481|obs_0000006241|obs_0000033271|obs_0000003536|obs_0000010953|obs_0000012011|obs_0000013362|obs_0000013848|obs_0000014189|obs_0000015954|obs_0000017601|obs_0000018411|obs_0000019901|obs_0000023750|obs_0000024166|obs_0000025004|obs_0000026432|obs_0000027202|obs_0000027513|obs_0000028357|obs_0000031762,obs_0000005481|obs_0000006241
Rexona Deospray oder Roll-on,Keine Marke,"€ 1,99",,"pro Einheit = 1,99",verschiedene Sorten Ausgenommen Maximum und Nonstop Protection.,Nein,Gültig vom 23.03.2026 bis zum 28.03.2026.,2026-03-23,2026-03-28,images_edeka/rexona-deospray-oder-roll-on.jpg,"cat_drogerie,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian",,ref_000182,obs_0000007295|obs_0000031052|obs_0000032800|obs_0000032945|obs_0000033019|obs_0000033454|obs_0000033577|obs_0000034658|obs_0000035064|obs_0000002346|obs_0000003229|obs_0000013583|obs_0000015110|obs_0000026145|obs_0000026277|obs_0000026566|obs_0000027389|obs_0000031852,obs_0000007295
Hakle Toilettenpapier,Keine Marke,"€ 2,99",,"pro Einheit = 2,99","verschiedene Sorten, 3-lagig, 8 x 150 Blatt Packung",Nein,Gültig vom 23.03.2026 bis zum 28.03.2026.,2026-03-23,2026-03-28,images_edeka/hakle-toilettenpapier.jpg,"cat_drogerie,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_whole_food",,ref_000184,obs_0000007117|obs_0000007297|obs_0000007502|obs_0000005291|obs_0000006053|obs_0000033004|obs_0000000261|obs_0000033135|obs_0000000527|obs_0000033514|obs_0000000748|obs_0000000809|obs_0000033636|obs_0000033855|obs_0000001341|obs_0000001568|obs_0000002116|obs_0000034994|obs_0000003599|obs_0000003891|obs_0000004318|obs_0000004745|obs_0000006587|obs_0000008992|obs_0000010282|obs_0000011770|obs_0000013454|obs_0000013932|obs_0000014665|obs_0000023741|obs_0000024163|obs_0000025816|obs_0000026332|obs_0000026693|obs_0000027323|obs_0000028024|obs_0000028373|obs_0000028891,obs_0000005291|obs_0000006053|obs_0000007117|obs_0000007297|obs_0000007502
L Or al Paris Elvital Shampoo oder Spülung,Keine Marke,"€ 2,99",,"pro Einheit = 2,99",verschiedene Sorten,Nein,Gültig vom 23.03.2026 bis zum 28.03.2026.,2026-03-23,2026-03-28,images_edeka/l-or-al-paris-elvital-shampoo-oder-sp-lung.jpg,"cat_drogerie,diet_gluten_free,diet_lactose_free,diet_vegan",,ref_000186,obs_0000005296|obs_0000006051|obs_0000030356|obs_0000030367|obs_0000010773|obs_0000012696|obs_0000013613|obs_0000015098|obs_0000033191|obs_0000033849|obs_0000008625|obs_0000016820|obs_0000019771,obs_0000005296|obs_0000006051
Colgate Komplett Zahncreme,Keine Marke,"€ 1,29",,"1 l = 17,20","verschiedene Sorten, 75 ml Tube, (1 l = 17,20 €)",Nein,Gültig vom 23.03.2026 bis zum 28.03.2026.,2026-03-23,2026-03-28,images_edeka/colgate-komplett-zahncreme.jpg,"cat_drogerie,diet_gluten_free,diet_lactose_free,diet_vegetarian,tag_whole_food",,ref_000187,obs_0000007299|obs_0000033487|obs_0000011171|obs_0000013280|obs_0000008315|obs_0000010783|obs_0000012024|obs_0000012467|obs_0000012899|obs_0000015114|obs_0000022872|obs_0000027360|obs_0000031914,obs_0000007299
WC Reiniger,Gut Günstig,"€ 0,79",,"1 l = 0,79","Zitrone, 1 Liter Flasche, (1 l = 0,79 €)",Nein,Gültig vom 23.03.2026 bis zum 28.03.2026.,2026-03-23,2026-03-28,images_edeka/gut-g-nstig-wc-reiniger.jpg,cat_drogerie,,ref_000188,obs_0000034865|obs_0000015960|obs_0000013477|obs_0000015113|obs_0000033073|obs_0000033185|obs_0000032031|obs_0000007504|obs_0000029085|obs_0000031762|obs_0000013848|obs_0000013362|obs_0000027202|obs_0000015954|obs_0000024166|obs_0000017601|obs_0000028357|obs_0000023750|obs_0000010953|obs_0000012011|obs_0000026432|obs_0000014189|obs_0000027513|obs_0000025004|obs_0000019901|obs_0000003536|obs_0000018411|obs_0000033271|obs_0000033437,obs_0000034865|obs_0000015960|obs_0000013477|obs_0000015113|obs_0000033073|obs_0000033185
Feine Pastete für Hunde,EDEKA Herzstücke,"€ 0,39",,"1 kg = 2,60","verschiedene Sorten Ausgenommen Sensitiv., 150 g Schale, (1 kg = 2,60 €)",Nein,Gültig vom 23.03.2026 bis zum 28.03.2026.,2026-03-23,2026-03-28,images_edeka/edeka-herzst-cke-feine-pastete-f-r-hunde.jpg,"cat_tiernahrung,diet_vegetarian",,ref_000190,obs_0000005491|obs_0000000046|obs_0000000153|obs_0000000204|obs_0000003795,obs_0000005491
Weißbrot,Keine Marke,"€ 1,19",,"1 kg = 2,16","Abbildung ähnlich., 500 g Laib, (1 kg = 2,16 €)",Nein,Gültig vom 23.03.2026 bis zum 28.03.2026.,2026-03-23,2026-03-28,images_edeka/wei-brot.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_gemuese,sub_frisches_obst,tag_whole_food",,ref_000191,obs_0000005495|obs_0000012361,obs_0000005495
Roggenbrötchen,Keine Marke,"€ 0,39",,"pro Einheit = 0,39","Abbildung ähnlich., Stück",Nein,Gültig vom 23.03.2026 bis zum 28.03.2026.,2026-03-23,2026-03-28,images_edeka/roggenbr-tchen.jpg,"cat_grundnahrung,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_ultra_processed,tag_whole_food",BLS-B521000,ref_000192,obs_0000005496|obs_0000031263|obs_0000030850|obs_0000031501|obs_0000032392,obs_0000005496|obs_0000011082|obs_0000012849|obs_0000015424|obs_0000031263
Apfeltasche,Keine Marke,"€ 0,45",,"pro Einheit = 0,45","Abbildung ähnlich., Stück",Nein,Gültig vom 23.03.2026 bis zum 28.03.2026.,2026-03-23,2026-03-28,images_edeka/apfeltasche.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_exoten,sub_frisches_obst,tag_whole_food",BLS-D7A7800,ref_000193,obs_0000007305|obs_0000028112|obs_0000005868|obs_0000017845|obs_0000017900|obs_0000018746|obs_0000022945|obs_0000025130|obs_0000025851|obs_0000026209|obs_0000026627,obs_0000005868|obs_0000007305|obs_0000017845|obs_0000017900|obs_0000018746|obs_0000022945|obs_0000025130|obs_0000025851|obs_0000026209|obs_0000028112
Würstchendog,Keine Marke,"€ 0,89",,"pro Einheit = 0,89","Abbildung ähnlich., Stück",Nein,Gültig vom 23.03.2026 bis zum 28.03.2026.,2026-03-23,2026-03-28,images_edeka/w-rstchendog.jpg,"cat_fleisch_wurst,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_wurst,tag_ultra_processed,tag_whole_food",,ref_000194,obs_0000007123|obs_0000006067,obs_0000006067|obs_0000007123
Laugenbrezel,Keine Marke,"€ 0,25",,"pro Einheit = 0,25","Abbildung ähnlich., Stück",Nein,Gültig vom 23.03.2026 bis zum 28.03.2026.,2026-03-23,2026-03-28,images_edeka/laugenbrezel.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_ultra_processed,tag_whole_food",,ref_000195,obs_0000014992|obs_0000001555|obs_0000006064|obs_0000014330|obs_0000026070|obs_0000026328|obs_0000033746|obs_0000034277|obs_0000035107,obs_0000001555|obs_0000006064|obs_0000014330|obs_0000014992|obs_0000026070|obs_0000026328|obs_0000028108
