Produkt,Marke,Preis,Vorheriger Preis,Preis_kg,Hinweis,Nur_online,Gueltig_raw,Gueltig_von,Gueltig_bis,Bildpfad,source_market
Zum Dorfkrug Frische Salatsauce,Keine Marke,"€ 1,49",,"1 l = 5,96","versch. Sorten, je 250-ml-Fl",Nein,2026-02-09 bis 2026-02-15,2026-02-09,2026-02-15,images_rewe/bamberg_offer_136.jpg,bamberg
Hochland Sandwich Scheiben Gouda,Keine Marke,"€ 1,79",,"1 kg = 11,93","Schmelzkäse, 45% Fett i.Tr., je 150-g-Pckg",Nein,2026-02-09 bis 2026-02-15,2026-02-09,2026-02-15,images_rewe/bamberg_offer_077.jpg,bamberg
O-Mochi Eis,Keine Marke,"€ 3,99",,"1 kg = 22,17","versch. Sorten, je 180-g-Pckg",Nein,2026-02-09 bis 2026-02-15,2026-02-09,2026-02-15,images_rewe/bamberg_offer_149.jpg,bamberg
Dr Oetker La Mia Grande Salame Piccante,Keine Marke,"€ 3,49",,"1 kg = 9,18","tiefgefroren, je 380-g-Pckg",Nein,2026-02-09 bis 2026-02-15,2026-02-09,2026-02-15,images_rewe/bamberg_offer_148.jpg,bamberg
Iglo Rahm-Spinat,Keine Marke,"€ 1,99",,"1 kg = 2,65","tiefgefroren, je 750-g-Pckg",Nein,2026-02-09 bis 2026-02-15,2026-02-09,2026-02-15,images_rewe/bamberg_offer_147.jpg,bamberg
Costa Pacific Prawns,Keine Marke,"€ 7,99",,"1 kg = 37,16","versch. Sorten, tiefgefroren, je 215-g-Btl",Nein,2026-02-09 bis 2026-02-15,2026-02-09,2026-02-15,images_rewe/bamberg_offer_146.jpg,bamberg
Frosta Rahm Geschnetzeltes,Keine Marke,"€ 1,99",,"1 kg = 5,31","tiefgefroren, je 375-g-Btl",Nein,2026-02-09 bis 2026-02-15,2026-02-09,2026-02-15,images_rewe/bamberg_offer_145.jpg,bamberg
Langnese Cremissimo Bourbon Vanille,Keine Marke,"€ 1,79",,"1 l = 1,99",je 900-ml-Becher,Nein,2026-02-09 bis 2026-02-15,2026-02-09,2026-02-15,images_rewe/bamberg_offer_144.jpg,bamberg
Gustavo Gusto Pizza Margherita,Keine Marke,"€ 3,49",,"1 kg = 8,51","tiefgefroren, je 410-g-Pckg",Nein,2026-02-09 bis 2026-02-15,2026-02-09,2026-02-15,images_rewe/bamberg_offer_143.jpg,bamberg
Mälzer Fu Eiscreme,Keine Marke,"€ 4,79",,"1 l = 9,58","versch. Sorten, je 500-ml-Becher",Nein,2026-02-09 bis 2026-02-15,2026-02-09,2026-02-15,images_rewe/bamberg_offer_142.jpg,bamberg
Dr Oetker Die Ofenfrische Vier Käse,Keine Marke,"€ 2,22",,"1 kg = 5,41","tiefgefroren, je 410-g-Pckg",Nein,2026-02-09 bis 2026-02-15,2026-02-09,2026-02-15,images_rewe/bamberg_offer_141.jpg,bamberg
Salatbowl Bali Style,Keine Marke,"€ 2,79",,"1 kg = 8,58",je 325-g-Schale,Nein,2026-02-09 bis 2026-02-15,2026-02-09,2026-02-15,images_rewe/bamberg_offer_140.jpg,bamberg
REWE Beste Wahl Eisbergsalat mit Kräutern,Keine Marke,"€ 1,19",,"1 kg = 6,80",je 175-g-Btl,Nein,2026-02-09 bis 2026-02-15,2026-02-09,2026-02-15,images_rewe/bamberg_offer_139.jpg,bamberg
Ingwer Shot,Keine Marke,"€ 1,59",,"1 l = 12,72","Apfel-Zitrone, je 125-ml-Fl, zzgl. 0,25 Pfand",Nein,2026-02-09 bis 2026-02-15,2026-02-09,2026-02-15,images_rewe/bamberg_offer_138.jpg,bamberg
Granatapfelkerne,Keine Marke,"€ 1,49",,"1 kg = 18,63",je 80-g-Schale,Nein,2026-02-09 bis 2026-02-15,2026-02-09,2026-02-15,images_rewe/bamberg_offer_137.jpg,bamberg
Popp Kartoffel- oder Coleslaw-Salat,Keine Marke,"€ 1,89",,"1 kg = 4,73",je 400-g-Pckg,Nein,2026-02-09 bis 2026-02-15,2026-02-09,2026-02-15,images_rewe/bamberg_offer_134.jpg,bamberg
Rinder-Gulasch,Keine Marke,"€ 14,99",,Kein Mengenpreis,"aus der Keule, XXL Family Pack, je 1000-g-Pckg",Nein,2026-02-09 bis 2026-02-15,2026-02-09,2026-02-15,images_rewe/bamberg_offer_115.jpg,bamberg
Pahmeyer Süßkartoffel-Rösti oder Mini Reibekuchen,Keine Marke,"€ 1,79",,"1 kg = 5,97",je 300-g-Schale,Nein,2026-02-09 bis 2026-02-15,2026-02-09,2026-02-15,images_rewe/bamberg_offer_135.jpg,bamberg
Nature Respect Frische Freiland-Hähnchen-Minutenschnitzel,Keine Marke,"€ 22,22",,Kein Mengenpreis,"natur, SB-verpackt, je 1 kg",Nein,2026-02-09 bis 2026-02-15,2026-02-09,2026-02-15,images_rewe/bamberg_offer_113.jpg,bamberg
Houdek Knabber Kabanos to go,Keine Marke,"€ 1,49",,"1 kg = 18,63","versch. Sorten, je 80-g-Pckg",Nein,2026-02-09 bis 2026-02-15,2026-02-09,2026-02-15,images_rewe/bamberg_offer_093.jpg,bamberg
Müller Joghurt mit der Ecke,Keine Marke,"€ 0,33",,"1 kg = 2,20","versch. Sorten, je 150-g-Becher",Nein,2026-02-09 bis 2026-02-15,2026-02-09,2026-02-15,images_rewe/bamberg_offer_092.jpg,bamberg
Frankenland Schlagsahne,Keine Marke,"€ 1,19",,"1 kg = 5,95","30% Fett, je 200-g-Becher",Nein,2026-02-09 bis 2026-02-15,2026-02-09,2026-02-15,images_rewe/bamberg_offer_091.jpg,bamberg
Giovanni Ferrari Grana Padano,Keine Marke,"€ 1,79",,"1 kg = 29,83","gerieben, ital. Hartkäse, mind. 40% Fett i.Tr., je 60-g-Pckg",Nein,2026-02-09 bis 2026-02-15,2026-02-09,2026-02-15,images_rewe/bamberg_offer_090.jpg,bamberg
Andechser Natur Bio Käse,Keine Marke,"€ 2,49",,"1 kg = 16,60","versch. Sorten, je 150-g-Pckg",Nein,2026-02-09 bis 2026-02-15,2026-02-09,2026-02-15,images_rewe/bamberg_offer_089.jpg,bamberg
Meggle Baguette,Keine Marke,"€ 1,19",,"1 kg = 7,44","Kräuter-Butter, je 160-g-Pckg",Nein,2026-02-09 bis 2026-02-15,2026-02-09,2026-02-15,images_rewe/bamberg_offer_088.jpg,bamberg
Zott Monte Maxi,Keine Marke,"€ 1,49",,"1 kg = 3,73",je 4 x 100-g-Becher,Nein,2026-02-09 bis 2026-02-15,2026-02-09,2026-02-15,images_rewe/bamberg_offer_086.jpg,bamberg
Garden Gourmet Vegetarische Gemüsebällchen,Keine Marke,"€ 2,49",,"1 kg = 12,45",je 200-g-Pckg,Nein,2026-02-09 bis 2026-02-15,2026-02-09,2026-02-15,images_rewe/bamberg_offer_085.jpg,bamberg
Wiesbauer Heurigen Aufschnitt,Keine Marke,"€ 2,99",,"1 kg = 16,61",je 180-g-Pckg,Nein,2026-02-09 bis 2026-02-15,2026-02-09,2026-02-15,images_rewe/bamberg_offer_084.jpg,bamberg
Zott Sahne Joghurt,Keine Marke,"€ 0,44",,"1 kg = 3,14","versch. Sorten, je 140-g-Becher",Nein,2026-02-09 bis 2026-02-15,2026-02-09,2026-02-15,images_rewe/bamberg_offer_083.jpg,bamberg
Krone Räucher-Lachs,Keine Marke,"€ 3,99",,"1 kg = 26,60",je 150-g-Pckg,Nein,2026-02-09 bis 2026-02-15,2026-02-09,2026-02-15,images_rewe/bamberg_offer_082.jpg,bamberg
Mövenpick Feinjoghurt,Keine Marke,"€ 0,69",,"1 kg = 4,60","versch. Sorten, je 150-g-Becher",Nein,2026-02-09 bis 2026-02-15,2026-02-09,2026-02-15,images_rewe/bamberg_offer_080.jpg,bamberg
REWE Regional Schweine-Schnitzel Oberschale,Keine Marke,"€ 6,99",,"1 kg = 11,65",je 600-g-Pckg,Nein,2026-02-09 bis 2026-02-15,2026-02-09,2026-02-15,images_rewe/bamberg_offer_114.jpg,bamberg
Bärenmarke Frische Milch oder haltbare Milch,Keine Marke,"€ 1,11",,Kein Mengenpreis,"3,8% Fett, je 1-l-Pckg",Nein,2026-02-09 bis 2026-02-15,2026-02-09,2026-02-15,images_rewe/bamberg_offer_079.jpg,bamberg
Tante Fanny Frischer Flammkuchenteig,Keine Marke,"€ 1,49",,"1 kg = 5,73",je 260-g-Pckg,Nein,2026-02-09 bis 2026-02-15,2026-02-09,2026-02-15,images_rewe/bamberg_offer_095.jpg,bamberg
Nestl Mousse,Keine Marke,"€ 1,99",,"1 kg = 8,73","versch. Sorten, je 4 x 57-g-Becher-Pckg",Nein,2026-02-09 bis 2026-02-15,2026-02-09,2026-02-15,images_rewe/bamberg_offer_087.jpg,bamberg
Hohenrainer Puten-Käsekrainer oder -Debreziner,Keine Marke,"€ 2,49",,"1 kg = 12,45",je 200-g-Pckg,Nein,2026-02-09 bis 2026-02-15,2026-02-09,2026-02-15,images_rewe/bamberg_offer_097.jpg,bamberg
REWE Regional Rinder-Hackfleisch,Keine Marke,"€ 3,79",,"1 kg = 15,16",je 250-g-Pckg,Nein,2026-02-09 bis 2026-02-15,2026-02-09,2026-02-15,images_rewe/bamberg_offer_111.jpg,bamberg
Settele Eier-Spätzle,Keine Marke,"€ 1,79",,"1 kg = 3,58","versch. Sorten, je 500-g-Btl",Nein,2026-02-09 bis 2026-02-15,2026-02-09,2026-02-15,images_rewe/bamberg_offer_096.jpg,bamberg
REWE Bio Räucherlachs,Keine Marke,"€ 3,99",,"1 kg = 39,90","in Scheiben, je 100-g-Pckg",Nein,2026-02-09 bis 2026-02-15,2026-02-09,2026-02-15,images_rewe/bamberg_offer_110.jpg,bamberg
REWE Feine Welt Frisches Maishähnchen,Keine Marke,"€ 7,77",,Kein Mengenpreis,"Hkl. A, SB-verpackt, je 1 kg",Nein,2026-02-09 bis 2026-02-15,2026-02-09,2026-02-15,images_rewe/bamberg_offer_109.jpg,bamberg
Deutsche See Lachsfilet,Keine Marke,"€ 4,99",,"1 kg = 19,96","mit Haut, praktisch grätenfrei, je 250-g-Schale",Nein,2026-02-09 bis 2026-02-15,2026-02-09,2026-02-15,images_rewe/bamberg_offer_108.jpg,bamberg
REWE Bio Frische Hähnchen-Brustfilets,Keine Marke,"€ 25,29",,Kein Mengenpreis,"Hkl. A, SB-verpackt, je 1 kg",Nein,2026-02-09 bis 2026-02-15,2026-02-09,2026-02-15,images_rewe/bamberg_offer_112.jpg,bamberg
Wilhelm Brandenburg Zungenrotwurst,Keine Marke,"€ 1,39",,Kein Mengenpreis,je 100 g,Nein,2026-02-09 bis 2026-02-15,2026-02-09,2026-02-15,images_rewe/bamberg_offer_106.jpg,bamberg
Schiller GQB Strohschwein Schinkenspeck,Keine Marke,"€ 1,59",,Kein Mengenpreis,je 100 g,Nein,2026-02-09 bis 2026-02-15,2026-02-09,2026-02-15,images_rewe/bamberg_offer_105.jpg,bamberg
REWE Regional Schweinebratwurst,Keine Marke,"€ 2,22",,"1 kg = 11,10","fein, je 200-g-Pckg",Nein,2026-02-09 bis 2026-02-15,2026-02-09,2026-02-15,images_rewe/bamberg_offer_107.jpg,bamberg
Rochebaron oder Peyrigoux,Keine Marke,"€ 2,69",,Kein Mengenpreis,"frz. Weichkäse, versch. Sorten, je 100 g",Nein,2026-02-09 bis 2026-02-15,2026-02-09,2026-02-15,images_rewe/bamberg_offer_104.jpg,bamberg
REWE Regional Schweine Schälrippe,Keine Marke,"€ 7,99",,Kein Mengenpreis,"SB-verpackt, je 1 kg",Nein,2026-02-09 bis 2026-02-15,2026-02-09,2026-02-15,images_rewe/bamberg_offer_103.jpg,bamberg
REWE Regional Schweine Hackfleisch,Keine Marke,"€ 3,99",,"1 kg = 7,98",je 500-g-Pckg,Nein,2026-02-09 bis 2026-02-15,2026-02-09,2026-02-15,images_rewe/bamberg_offer_102.jpg,bamberg
Höhenrainer Geflügel-Aufschnitt,Keine Marke,"€ 1,59",,Kein Mengenpreis,"versch. Sorten, je 100 g",Nein,2026-02-09 bis 2026-02-15,2026-02-09,2026-02-15,images_rewe/bamberg_offer_101.jpg,bamberg
Ponnath Wiener Würstchen fettarm,Keine Marke,"€ 2,79",,"1 kg = 13,95",je 200-g-Pckg,Nein,2026-02-09 bis 2026-02-15,2026-02-09,2026-02-15,images_rewe/bamberg_offer_100.jpg,bamberg
Berger Alpenkäsekrainer,Keine Marke,"€ 3,99",,"1 kg = 11,74",je 340-g-Pckg,Nein,2026-02-09 bis 2026-02-15,2026-02-09,2026-02-15,images_rewe/bamberg_offer_099.jpg,bamberg
Snack it Kabanos Loaded,Keine Marke,"€ 1,99",,"1 kg = 20,95","versch. Sorten, je 95-g-Btl",Nein,2026-02-09 bis 2026-02-15,2026-02-09,2026-02-15,images_rewe/bamberg_offer_098.jpg,bamberg
ja Rinder-Hüftsteak,Keine Marke,"€ 22,64",,Kein Mengenpreis,"vom deutschen Jungbullen, SB-verpackt, je 1 kg",Nein,2026-02-09 bis 2026-02-15,2026-02-09,2026-02-15,images_rewe/immenstaad_offer_116.jpg,immenstaad
REWE Beste Wahl Soft Muffin Cookies,Keine Marke,"€ 1,59",,"1 kg = 7,57",je 210-g-Pckg,Nein,2026-02-09 bis 2026-02-15,2026-02-09,2026-02-15,images_rewe/immenstaad_offer_139.jpg,immenstaad
Karamalz,Keine Marke,"€ 1,11",,"1 l = 1,48","alkoholfreies Malzgetränk, je 0,75-l-Fl, zzgl. 0,25 Pfand",Nein,2026-02-09 bis 2026-02-15,2026-02-09,2026-02-15,images_rewe/immenstaad_offer_149.jpg,immenstaad
Gösser Natur Radler,Keine Marke,"€ 0,89",,"1 l = 1,78","je 0,5-l-Dose, zzgl. 0,25 Pfand",Nein,2026-02-09 bis 2026-02-15,2026-02-09,2026-02-15,images_rewe/immenstaad_offer_151.jpg,immenstaad
Krombacher Pils oder alkoholfrei,Keine Marke,"€ 3,99",,"1 l = 2,02","versch. Sorten, je 6 x 0,33-l-Fl.-Sixpack, zzgl. 0,48 Pfand",Nein,2026-02-09 bis 2026-02-15,2026-02-09,2026-02-15,images_rewe/immenstaad_offer_152.jpg,immenstaad
Bundaberg Brew,Keine Marke,"€ 1,39",,"1 l = 4,21","versch. Sorten, alkoholfrei, je 0,33-l-Fl, zzgl. 0,08 Pfand",Nein,2026-02-09 bis 2026-02-15,2026-02-09,2026-02-15,images_rewe/immenstaad_offer_154.jpg,immenstaad
Erdinger Weißbier,Keine Marke,"€ 3,99",,"1 l = 2,02","versch. Sorten, auch alkoholfrei, je 6 x 0,33-l-Fl.-Sixpack, zzgl. 0,48 Pfand",Nein,2026-02-09 bis 2026-02-15,2026-02-09,2026-02-15,images_rewe/immenstaad_offer_155.jpg,immenstaad
Handl Tyrol Kaminwurzerl,Keine Marke,"€ 2,19",,"1 kg = 21,90","versch. Sorten, je 100-g-Pckg",Nein,2026-02-09 bis 2026-02-15,2026-02-09,2026-02-15,images_rewe/immenstaad_offer_090.jpg,immenstaad
Heidelbeeren,Keine Marke,"€ 3,33",,"1 kg = 16,65","Kl. I, je 200-g-Schale",Nein,2026-02-09 bis 2026-02-15,2026-02-09,2026-02-15,images_rewe/immenstaad_offer_026.jpg,immenstaad
Dunkle Tafeltrauben,Keine Marke,"€ 2,99",,"1 kg = 4,98","Ursprung: siehe Etikett, Kl. I, je 600-g-Pckg",Nein,2026-02-09 bis 2026-02-15,2026-02-09,2026-02-15,images_rewe/immenstaad_offer_028.jpg,immenstaad
Avocado,Keine Marke,"€ 1,99",,Kein Mengenpreis,"Ursprung: siehe Etikett, Kl. I, je St",Nein,2026-02-09 bis 2026-02-15,2026-02-09,2026-02-15,images_rewe/immenstaad_offer_029.jpg,immenstaad
Helle Tafeltrauben,Keine Marke,"€ 2,99",,"1 kg = 4,98","Ursprung: siehe Etikett, Kl. I, je 600-g-Btl",Nein,2026-02-09 bis 2026-02-15,2026-02-09,2026-02-15,images_rewe/immenstaad_offer_030.jpg,immenstaad
Erdbeeren,Keine Marke,"€ 3,99",,"1 kg = 9,98","Kl. I, je 400-g-Schale",Nein,2026-02-09 bis 2026-02-15,2026-02-09,2026-02-15,images_rewe/immenstaad_offer_031.jpg,immenstaad
Orangen,Keine Marke,"€ 2,22",,Kein Mengenpreis,"Sorte: siehe Etikett, Kl. I, je 1-kg-Netz",Nein,2026-02-09 bis 2026-02-15,2026-02-09,2026-02-15,images_rewe/immenstaad_offer_032.jpg,immenstaad
Mandarinen,Keine Marke,"€ 2,22",,"1 kg = 2,96","Sorte: siehe Etikett, Kl. I, je 750-g-Netz",Nein,2026-02-09 bis 2026-02-15,2026-02-09,2026-02-15,images_rewe/immenstaad_offer_033.jpg,immenstaad
Cherry-Tomaten,Keine Marke,"€ 1,99",,"1 kg = 7,96","Kl. I, je 250-g-Schale",Nein,2026-02-09 bis 2026-02-15,2026-02-09,2026-02-15,images_rewe/immenstaad_offer_034.jpg,immenstaad
Mini Roma-Rispentomaten,Keine Marke,"€ 1,99",,"1 kg = 7,37","»Küsse«, Kl. I, je 270-g-Schale",Nein,2026-02-09 bis 2026-02-15,2026-02-09,2026-02-15,images_rewe/immenstaad_offer_035.jpg,immenstaad
Dunkle Pflaumen,Keine Marke,"€ 3,49",,Kein Mengenpreis,"Sorte: siehe Etikett, Kl. I, je 1 kg",Nein,2026-02-09 bis 2026-02-15,2026-02-09,2026-02-15,images_rewe/immenstaad_offer_036.jpg,immenstaad
Romatomaten,Keine Marke,"€ 2,22",,"1 kg = 5,55","»Chef«, Kl. I, je 400-g-Schale",Nein,2026-02-09 bis 2026-02-15,2026-02-09,2026-02-15,images_rewe/immenstaad_offer_041.jpg,immenstaad
Bio Limette,Keine Marke,"€ 0,39",,Kein Mengenpreis,"Sorte: siehe Etikett, Kl. II, je St",Nein,2026-02-09 bis 2026-02-15,2026-02-09,2026-02-15,images_rewe/immenstaad_offer_042.jpg,immenstaad
Bio Kohlrabi,Keine Marke,"€ 0,88",,Kein Mengenpreis,"Kl. II, je St",Nein,2026-02-09 bis 2026-02-15,2026-02-09,2026-02-15,images_rewe/immenstaad_offer_044.jpg,immenstaad
Essreife Papaya,Keine Marke,"€ 4,44",,Kein Mengenpreis,je St,Nein,2026-02-09 bis 2026-02-15,2026-02-09,2026-02-15,images_rewe/immenstaad_offer_045.jpg,immenstaad
Wilhelm Brandenburg Rinder-Hackfleisch,Keine Marke,"€ 3,50",,"1 kg = 14,00",je 250-g-Pckg,Nein,2026-02-09 bis 2026-02-15,2026-02-09,2026-02-15,images_rewe/immenstaad_offer_085.jpg,immenstaad
Grobe Bratwurst,Keine Marke,"€ 2,22",,"1 kg = 8,88","vom Schwein, je 250-g-Pckg",Nein,2026-02-09 bis 2026-02-15,2026-02-09,2026-02-15,images_rewe/immenstaad_offer_086.jpg,immenstaad
Wilhelm Brandenburg Schinkenspeck,Keine Marke,"€ 1,39",,Kein Mengenpreis,"geräuchert, je 100 g",Nein,2026-02-09 bis 2026-02-15,2026-02-09,2026-02-15,images_rewe/immenstaad_offer_082.jpg,immenstaad
Schweine-Nacken,Keine Marke,"€ 0,69",,Kein Mengenpreis,"mit Knochen, am Stück oder in Scheiben, Haltungsform 2, je 100 g",Nein,2026-02-09 bis 2026-02-15,2026-02-09,2026-02-15,images_rewe/immenstaad_offer_054.jpg,immenstaad
Bierkugel,Keine Marke,"€ 0,99",,Kein Mengenpreis,je 100 g,Nein,2026-02-09 bis 2026-02-15,2026-02-09,2026-02-15,images_rewe/immenstaad_offer_055.jpg,immenstaad
Pollofino Frische Hähnchen-Oberschenkel,Keine Marke,"€ 0,88",,Kein Mengenpreis,"mit Haut, ohne Knochen, Haltungsform 2, je 100 g",Nein,2026-02-09 bis 2026-02-15,2026-02-09,2026-02-15,images_rewe/immenstaad_offer_056.jpg,immenstaad
Landbauern Rind Entrec te,Keine Marke,"€ 2,99",,Kein Mengenpreis,"am Stück oder in Scheiben, Haltungsform 3, je 100 g",Nein,2026-02-09 bis 2026-02-15,2026-02-09,2026-02-15,images_rewe/immenstaad_offer_058.jpg,immenstaad
Duroc Schweine-Kotelett,Keine Marke,"€ 1,99",,Kein Mengenpreis,je 100 g,Nein,2026-02-09 bis 2026-02-15,2026-02-09,2026-02-15,images_rewe/immenstaad_offer_059.jpg,immenstaad
Kalbs-Hüfte,Keine Marke,"€ 2,99",,Kein Mengenpreis,je 100 g,Nein,2026-02-09 bis 2026-02-15,2026-02-09,2026-02-15,images_rewe/immenstaad_offer_060.jpg,immenstaad
Scharfer Veri,Keine Marke,"€ 1,39",,Kein Mengenpreis,"feurige Schwarzwurst, je 100 g",Nein,2026-02-09 bis 2026-02-15,2026-02-09,2026-02-15,images_rewe/immenstaad_offer_066.jpg,immenstaad
Feuerwurst,Keine Marke,"€ 1,29",,Kein Mengenpreis,je 100 g,Nein,2026-02-09 bis 2026-02-15,2026-02-09,2026-02-15,images_rewe/immenstaad_offer_061.jpg,immenstaad
Camembert di Bufala,Keine Marke,"€ 2,49",,Kein Mengenpreis,"ital. Weichkäse, mind. 60% Fett i.Tr., je 100 g",Nein,2026-02-09 bis 2026-02-15,2026-02-09,2026-02-15,images_rewe/immenstaad_offer_062.jpg,immenstaad
Bregenzerwald Bergkäse,Keine Marke,"€ 2,39",,Kein Mengenpreis,"österr. Hartkäse, mind. 48% Fett i.Tr., je 100 g",Nein,2026-02-09 bis 2026-02-15,2026-02-09,2026-02-15,images_rewe/immenstaad_offer_063.jpg,immenstaad
Le Gruy re Premier Cru AOP,Keine Marke,"€ 3,59",,Kein Mengenpreis,"Schweizer Hartkäse, 49% Fett i.Tr., je 100 g",Nein,2026-02-09 bis 2026-02-15,2026-02-09,2026-02-15,images_rewe/immenstaad_offer_064.jpg,immenstaad
Spießbraten,Keine Marke,"€ 0,99",,Kein Mengenpreis,"vom Schweinenacken, gefüllt, Haltungsform 2, je 100 g",Nein,2026-02-09 bis 2026-02-15,2026-02-09,2026-02-15,images_rewe/immenstaad_offer_057.jpg,immenstaad
Landjäger,Keine Marke,"€ 1,89",,Kein Mengenpreis,je 100 g,Nein,2026-02-09 bis 2026-02-15,2026-02-09,2026-02-15,images_rewe/immenstaad_offer_065.jpg,immenstaad
Kamill Hand-und Nagelcreme,Keine Marke,"€ 1,29",,"1 l = 12,90","versch. Sorten, je 100-ml-Tube",Nein,2026-02-09 bis 2026-02-15,2026-02-09,2026-02-15,images_rewe/nationale_offer_114.jpg,nationale
Gorbatschow Wodka Original oder Raspberry,Keine Marke,"€ 5,99",,"1 l = 8,56","37,5% Vol., je 0,7-l-Fl",Nein,2026-02-09 bis 2026-02-15,2026-02-09,2026-02-15,images_rewe/nationale_offer_104.jpg,nationale
Zott Monte Maxi oder Mega,Keine Marke,"€ 1,49",,"1 kg = 3,73",je 4 x 100/400-g-Becher,Nein,2026-02-09 bis 2026-02-15,2026-02-09,2026-02-15,images_rewe/nationale_offer_044.jpg,nationale
Halberstädter 5 Bockwürste,Keine Marke,"€ 4,79",,"1 kg = 11,98","je 680-g-Glas, 400-g-Abtropfgew.",Nein,2026-02-09 bis 2026-02-15,2026-02-09,2026-02-15,images_rewe/neubrandenburg_offer_172.jpg,neubrandenburg
Dreistern Ragout fin,Keine Marke,"€ 2,99",,"1 kg = 7,48","mit feinen Champignons, je 400-g-Dose",Nein,2026-02-09 bis 2026-02-15,2026-02-09,2026-02-15,images_rewe/neubrandenburg_offer_171.jpg,neubrandenburg
Keunecke Genießerküche Harzer Würzfleisch,Keine Marke,"€ 2,99",,"1 kg = 7,48",je 400-g-Dose,Nein,2026-02-09 bis 2026-02-15,2026-02-09,2026-02-15,images_rewe/neubrandenburg_offer_168.jpg,neubrandenburg
Dreistern 4 Königsberger Klopse,Keine Marke,"€ 2,59",,"1 kg = 6,48","aus reinem Schweinefleisch und in feiner Kapernsauce, je 400-g-Dose",Nein,2026-02-09 bis 2026-02-15,2026-02-09,2026-02-15,images_rewe/neubrandenburg_offer_170.jpg,neubrandenburg
Lero Hühnersuppe,Keine Marke,"€ 1,99",,"1 kg = 4,42","tiefgefroren, je 450-g-Pckg",Nein,2026-02-09 bis 2026-02-15,2026-02-09,2026-02-15,images_rewe/neubrandenburg_offer_148.jpg,neubrandenburg
Lawa 5 Pfannkuchen,Keine Marke,"€ 1,09",,"1 kg = 3,63",je 300-g-Pckg,Nein,2026-02-09 bis 2026-02-15,2026-02-09,2026-02-15,images_rewe/neubrandenburg_offer_132.jpg,neubrandenburg
Käse Lehmann Leipziger Käsesalat,Keine Marke,"€ 1,99",,"1 kg = 9,95",je 200-g-Becher,Nein,2026-02-09 bis 2026-02-15,2026-02-09,2026-02-15,images_rewe/neubrandenburg_offer_133.jpg,neubrandenburg
Friweika Bratkartoffeln,Keine Marke,"€ 1,49",,"1 kg = 2,98","pfannenfertig gegart, je 500-g-Pckg",Nein,2026-02-09 bis 2026-02-15,2026-02-09,2026-02-15,images_rewe/neubrandenburg_offer_134.jpg,neubrandenburg
Granatapfelkerne,Keine Marke,"€ 2,79",,"1 kg = 18,60",je 150-g-Becher,Nein,2026-02-09 bis 2026-02-15,2026-02-09,2026-02-15,images_rewe/neubrandenburg_offer_135.jpg,neubrandenburg
Schneemann Hexenkerze,Keine Marke,"€ 1,99",,"1 l = 6,22","Vanille, je 8 x 40-ml-Pckg",Nein,2026-02-09 bis 2026-02-15,2026-02-09,2026-02-15,images_rewe/neubrandenburg_offer_146.jpg,neubrandenburg
Schwarzbach Feinkost Geflügelwürzfleisch,Keine Marke,"€ 1,29",,"1 kg = 7,82",je 165-g-Pckg,Nein,2026-02-09 bis 2026-02-15,2026-02-09,2026-02-15,images_rewe/neubrandenburg_offer_147.jpg,neubrandenburg
Berliner,Keine Marke,"€ 0,49",,Kein Mengenpreis,je St,Nein,2026-02-09 bis 2026-02-15,2026-02-09,2026-02-15,images_rewe/neubrandenburg_offer_158.jpg,neubrandenburg
Kornkruste,Keine Marke,"€ 1,99",,"1 kg = 3,98",je 500-g-St,Nein,2026-02-09 bis 2026-02-15,2026-02-09,2026-02-15,images_rewe/neubrandenburg_offer_159.jpg,neubrandenburg
Isolierflasche ca 500 ml,Keine Marke,"€ 5,99",,Kein Mengenpreis,je St,Nein,2026-02-09 bis 2026-02-15,2026-02-09,2026-02-15,images_rewe/neubrandenburg_offer_231.jpg,neubrandenburg
Hasseröder Premium Pils,Keine Marke,"€ 8,99",,"1 l = 0,90","je 20 x 0,5-l-Fl.-Kasten, zzgl. 3,10 Pfand",Nein,2026-02-09 bis 2026-02-15,2026-02-09,2026-02-15,images_rewe/neubrandenburg_offer_202.jpg,neubrandenburg
Köstritzer Edel Pils,Keine Marke,"€ 10,99",,"1 l = 1,10","je 20 x 0,5-l-Fl.-Kasten, zzgl. 3,10 Pfand",Nein,2026-02-09 bis 2026-02-15,2026-02-09,2026-02-15,images_rewe/neubrandenburg_offer_203.jpg,neubrandenburg
Tyskie Pils,Keine Marke,"€ 13,99",,"1 l = 1,40","je 20 x 0,5-l-Fl.-Kasten, zzgl. 3,10 Pfand",Nein,2026-02-09 bis 2026-02-15,2026-02-09,2026-02-15,images_rewe/neubrandenburg_offer_205.jpg,neubrandenburg
Corona Extra,Keine Marke,"€ 0,99",,"1 l = 3,00","je 0,33-l-Dose, zzgl. 0,25 Pfand",Nein,2026-02-09 bis 2026-02-15,2026-02-09,2026-02-15,images_rewe/neubrandenburg_offer_208.jpg,neubrandenburg
Dr Doerr Dresdner Fleischsalat,Keine Marke,"€ 1,19",,"1 kg = 5,95","ohne Gurke, je 200-g-Becher",Nein,2026-02-09 bis 2026-02-15,2026-02-09,2026-02-15,images_rewe/neubrandenburg_offer_130.jpg,neubrandenburg
