Produkt,Marke,Preis,Vorheriger Preis,Preis_kg,Hinweis,Nur_online,Gueltig_raw,Gueltig_von,Gueltig_bis,Bildpfad,source_market
Broccoli,Keine Marke,"1,11 €",,"1 kg = 2,22","Kl. I, je 500-g-Pckg",Nein,2026-02-23 bis 2026-03-01,2026-02-23,2026-03-01,images_rewe/neubrandenburg_offer_006.jpg,neubrandenburg
Bio Rispentomaten,Keine Marke,"1,79 €",,"1 kg = 3,58","Kl. II, je 500-g-Schale",Nein,2026-02-23 bis 2026-03-01,2026-02-23,2026-03-01,images_rewe/neubrandenburg_offer_011.jpg,neubrandenburg
Meister Edelsaftschinken,Keine Marke,"1,59 €",,,je 100 g,Nein,2026-02-23 bis 2026-03-01,2026-02-23,2026-03-01,images_rewe/neubrandenburg_offer_017.jpg,neubrandenburg
Rostocker Mini-Knacker,Keine Marke,"5,99 €",,"1 kg = 11,98",je 500-g-Pckg,Nein,2026-02-23 bis 2026-03-01,2026-02-23,2026-03-01,images_rewe/neubrandenburg_offer_021.jpg,neubrandenburg
Eberswalder Knüppelsalami,Keine Marke,"4,49 €",,"1 kg = 14,97",je 300-g-Pckg,Nein,2026-02-23 bis 2026-03-01,2026-02-23,2026-03-01,images_rewe/neubrandenburg_offer_025.jpg,neubrandenburg
Meissen Goldklare Auswahl oder Streichzarte Blütenauswahl,Keine Marke,"3,49 €",,"1 kg = 6,98",je 500-g-Glas,Nein,2026-02-23 bis 2026-03-01,2026-02-23,2026-03-01,images_rewe/neubrandenburg_offer_118.jpg,neubrandenburg
Stockmeyer Sonntags-Frühstück,Keine Marke,"1,79 €",,"1 kg = 13,77",je 5 x 26-g-Pckg,Nein,2026-02-23 bis 2026-03-01,2026-02-23,2026-03-01,images_rewe/neubrandenburg_offer_058.jpg,neubrandenburg
Florida Vanille Eis,Keine Marke,"4,29 €",,"1 l = 8,58",je 500-ml-Becher,Nein,2026-02-23 bis 2026-03-01,2026-02-23,2026-03-01,images_rewe/neubrandenburg_offer_105.jpg,neubrandenburg
Femeg Wolfsbarsch oder Dorade Royal,Keine Marke,"6,99 €",,"1 kg = 12,94",je 540-g-Btl,Nein,2026-02-23 bis 2026-03-01,2026-02-23,2026-03-01,images_rewe/neubrandenburg_offer_104.jpg,neubrandenburg
Spreewälder Salz-Dill-Gurken,Keine Marke,"2,49 €",,"1 kg = 8,30","je 520-g-Becher, 300-g-Abtropfgew.",Nein,2026-02-23 bis 2026-03-01,2026-02-23,2026-03-01,images_rewe/neubrandenburg_offer_089.jpg,neubrandenburg
Homann Kartoffelsalat,Keine Marke,"3,49 €",,,"versch. Sorten, je 1000-g-Pckg",Nein,2026-02-23 bis 2026-03-01,2026-02-23,2026-03-01,images_rewe/neubrandenburg_offer_087.jpg,neubrandenburg
Reinert Chambelle Geflügelsalami,Keine Marke,"1,99 €",,"1 kg = 19,90",je 100-g-Pckg,Nein,2026-02-23 bis 2026-03-01,2026-02-23,2026-03-01,images_rewe/neubrandenburg_offer_061.jpg,neubrandenburg
Schweine-Lachsbraten,Keine Marke,"7,77 €",,,"ohne Knochen, SB-verpackt, je 1 kg",Nein,2026-02-23 bis 2026-03-01,2026-02-23,2026-03-01,images_rewe/neubrandenburg_offer_066.jpg,neubrandenburg
Gutfried Geflügel-Aufschnitt,Keine Marke,"1,59 €",,,"versch. Sorten, je 100 g",Nein,2026-02-23 bis 2026-03-01,2026-02-23,2026-03-01,images_rewe/neubrandenburg_offer_068.jpg,neubrandenburg
Paprikapastete,Keine Marke,"1,49 €",,,"mit Joghurt, je 100 g",Nein,2026-02-23 bis 2026-03-01,2026-02-23,2026-03-01,images_rewe/neubrandenburg_offer_069.jpg,neubrandenburg
PICK Original ungarische Salami,Keine Marke,"1,79 €",,"1 kg = 21,31",je 84-g-Pckg,Nein,2026-02-23 bis 2026-03-01,2026-02-23,2026-03-01,images_rewe/neubrandenburg_offer_070.jpg,neubrandenburg
Gulasch gemischt,Keine Marke,"5,99 €",,"1 kg = 11,98","vom Rind und Schwein, je 500-g-Pckg",Nein,2026-02-23 bis 2026-03-01,2026-02-23,2026-03-01,images_rewe/neubrandenburg_offer_072.jpg,neubrandenburg
Florette Salat Fein & Pikant,Keine Marke,"1,79 €",,"1 kg = 12,79",je 140-g-Btl,Nein,2026-02-23 bis 2026-03-01,2026-02-23,2026-03-01,images_rewe/neubrandenburg_offer_088.jpg,neubrandenburg
Deutsche See Räucher-Garnele,Keine Marke,"3,99 €",,"1 kg = 33,25",je 120-g-Schale,Nein,2026-02-23 bis 2026-03-01,2026-02-23,2026-03-01,images_rewe/neubrandenburg_offer_073.jpg,neubrandenburg
Frisches Puten-Hackfleisch,Keine Marke,"3,99 €",,"1 kg = 9,98",je 400-g-Pckg,Nein,2026-02-23 bis 2026-03-01,2026-02-23,2026-03-01,images_rewe/neubrandenburg_offer_077.jpg,neubrandenburg
Frisches Hähnchen-Geschnetzeltes,Keine Marke,"4,99 €",,"1 kg = 12,48",je 400-g-Pckg,Nein,2026-02-23 bis 2026-03-01,2026-02-23,2026-03-01,images_rewe/neubrandenburg_offer_079.jpg,neubrandenburg
