Produkt,Marke,Preis,Vorheriger Preis,Preis_kg,Hinweis,Nur_online,Gueltig_raw,Gueltig_von,Gueltig_bis,Bildpfad
Mousse au Chocolat klassisch mit Schokolade,Keine Marke,"€ 3,79",Kein vorheriger Preis,1 kg = 10.83,,Nein,15.12.2025 bis 21.12.2025,2025-12-15,2025-12-21,images_lidl/lidl_offer_160.jpg
6 Goldene Teeblumen,Keine Marke,"€ 7,99",Kein vorheriger Preis,Kein Mengenpreis,,Nein,15.12.2025 bis 21.12.2025,2025-12-15,2025-12-21,images_lidl/lidl_offer_161.jpg
Oversize-Plüschpullover,Keine Marke,"€ 12,99",Kein vorheriger Preis,Kein Mengenpreis,,Nein,15.12.2025 bis 21.12.2025,2025-12-15,2025-12-21,images_lidl/lidl_offer_162.jpg
Kräuterbutter Original,Keine Marke,"€ 1,49",Kein vorheriger Preis,1 kg = 14.90,,Nein,15.12.2025 bis 21.12.2025,2025-12-15,2025-12-21,images_lidl/lidl_offer_163.jpg
Mascarpone,Keine Marke,"€ 1,49",Kein vorheriger Preis,1 kg = 5.96,,Nein,15.12.2025 bis 21.12.2025,2025-12-15,2025-12-21,images_lidl/lidl_offer_164.jpg
Handgefertigte Schokolade,Keine Marke,"€ 2,99",Kein vorheriger Preis,1 kg = 29.90,,Nein,15.12.2025 bis 21.12.2025,2025-12-15,2025-12-21,images_lidl/lidl_offer_165.jpg
Kuschelsocken,Keine Marke,"€ 1,99",Kein vorheriger Preis,Kein Mengenpreis,,Nein,15.12.2025 bis 21.12.2025,2025-12-15,2025-12-21,images_lidl/lidl_offer_166.jpg
Halkidiki Oliven,Keine Marke,"€ 1,99",Kein vorheriger Preis,1 kg = 13.27,,Nein,15.12.2025 bis 21.12.2025,2025-12-15,2025-12-21,images_lidl/lidl_offer_167.jpg
Rinderroastbeef am Stück,Keine Marke,"€ 18,99",Kein vorheriger Preis,Kein Mengenpreis,,Nein,15.12.2025 bis 21.12.2025,2025-12-15,2025-12-21,images_lidl/lidl_offer_168.jpg
Stabfeuerzeug,Keine Marke,"€ 3,99",Kein vorheriger Preis,Kein Mengenpreis,,Nein,15.12.2025 bis 21.12.2025,2025-12-15,2025-12-21,images_lidl/lidl_offer_169.jpg
ASC White Tiger Garnelenring,Keine Marke,"€ 4,99",Kein vorheriger Preis,1 kg = 18.48,,Nein,15.12.2025 bis 21.12.2025,2025-12-15,2025-12-21,images_lidl/lidl_offer_170.jpg
Saucen-Box,Keine Marke,"€ 4,99",Kein vorheriger Preis,1 l = 7.68,,Nein,15.12.2025 bis 21.12.2025,2025-12-15,2025-12-21,images_lidl/lidl_offer_171.jpg
Herren-Sweathoodie,Keine Marke,"€ 12,99",Kein vorheriger Preis,Kein Mengenpreis,,Nein,15.12.2025 bis 21.12.2025,2025-12-15,2025-12-21,images_lidl/lidl_offer_173.jpg
Macarons,Keine Marke,"€ 9,99",Kein vorheriger Preis,1 kg = 21.35,,Nein,15.12.2025 bis 21.12.2025,2025-12-15,2025-12-21,images_lidl/lidl_offer_174.jpg
Kids Plüsch-Overall,Keine Marke,"€ 7,99",Kein vorheriger Preis,Kein Mengenpreis,,Nein,15.12.2025 bis 21.12.2025,2025-12-15,2025-12-21,images_lidl/lidl_offer_175.jpg
Vodka,Keine Marke,"€ 9,99",Kein vorheriger Preis,1 l = 14.27,,Nein,15.12.2025 bis 21.12.2025,2025-12-15,2025-12-21,images_lidl/lidl_offer_176.jpg
Velours-Leggings,Keine Marke,"€ 5,99",Kein vorheriger Preis,Kein Mengenpreis,,Nein,15.12.2025 bis 21.12.2025,2025-12-15,2025-12-21,images_lidl/lidl_offer_177.jpg
Kräuter Provence,Keine Marke,"€ 1,79",Kein vorheriger Preis,51.14 €/kg,,Nein,15.12.2025 bis 21.12.2025,2025-12-15,2025-12-21,images_lidl/lidl_offer_178.jpg
Silikon-Gugelhupfform,Keine Marke,"€ 9,99",Kein vorheriger Preis,Kein Mengenpreis,,Nein,15.12.2025 bis 21.12.2025,2025-12-15,2025-12-21,images_lidl/lidl_offer_179.jpg
Festtagstorte,Keine Marke,"€ 7,95",Kein vorheriger Preis,1 kg = 10.19/9.94/5.30/5.68,,Nein,15.12.2025 bis 21.12.2025,2025-12-15,2025-12-21,images_lidl/lidl_offer_180.jpg
Junge Hafermastgans,Keine Marke,"€ 34,99",Kein vorheriger Preis,1 kg = 8.33,,Nein,15.12.2025 bis 21.12.2025,2025-12-15,2025-12-21,images_lidl/lidl_offer_181.jpg
7-Zonen-Taschenfederkern-Matratze,Keine Marke,"€ 138,00",Kein vorheriger Preis,Kein Mengenpreis,,Nein,15.12.2025 bis 21.12.2025,2025-12-15,2025-12-21,images_lidl/lidl_offer_182.jpg
Argentinische Rotgarnelen,Keine Marke,"€ 22,99",Kein vorheriger Preis,1 kg = 11.50,,Nein,15.12.2025 bis 21.12.2025,2025-12-15,2025-12-21,images_lidl/lidl_offer_183.jpg
