Produkt,Marke,Preis,Vorheriger Preis,Preis_kg,Hinweis,Nur_online,Gueltig_raw,Gueltig_von,Gueltig_bis,Bildpfad,assigned_labels,nutrition_link,reference_row_id,rough_match_observation_ids,exact_match_observation_ids
Laugenbreze,Keine Marke,"€ 1,5","€ 1,56",Kein Mengenpreis,Gilt nur in Filialen mit Backautomat! Einzelpreis: 0.39,Nein,"Wochenangebote gültig von Montag, 16.03.26 - Samstag, 21.03.26",16.03.26,21.03.26,images_netto/netto_offer_037.png,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_ultra_processed,tag_whole_food",,ref_000037,obs_0000026235|obs_0000025464,obs_0000013517|obs_0000025464|obs_0000026235
Börekstick,Keine Marke,"€ 1,5","€ 1,381,58",Kein Mengenpreis,Hackfleisch oder Spinat-Feta Gilt nur in Filialen mit Backautomat! Einzelpreis: 0.69 – 0.79,Nein,"Wochenangebote gültig von Montag, 16.03.26 - Samstag, 21.03.26",16.03.26,21.03.26,images_netto/netto_offer_038.png,"cat_knabbern_naschen,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_ultra_processed,tag_whole_food",,ref_000038,obs_0000010964|obs_0000007629|obs_0000008628|obs_0000009111|obs_0000024931|obs_0000025957,obs_0000007629|obs_0000008628|obs_0000009111|obs_0000010964
Vollkorn-Schnittbrötchen,Keine Marke,"€ 0,25","€ 0,29",Kein Mengenpreis,Gilt nur in Filialen mit Backautomat!,Nein,"Wochenangebote gültig von Montag, 16.03.26 - Samstag, 21.03.26",16.03.26,21.03.26,images_netto/netto_offer_039.png,"cat_grundnahrung,diet_vegan,diet_vegetarian,tag_ultra_processed,tag_whole_food",,ref_000039,obs_0000024319|obs_0000024978|obs_0000026009,
Rustikales Steinofenbaguette,Keine Marke,"€ 1,11","€ 1,29",2.78 / kg,Gilt nur in Filialen mit Backautomat!,Nein,"Wochenangebote gültig von Montag, 16.03.26 - Samstag, 21.03.26",16.03.26,21.03.26,images_netto/netto_offer_040.png,"cat_grundnahrung,diet_gluten_free,diet_lactose_free,diet_vegetarian,tag_ultra_processed,tag_whole_food",,ref_000040,obs_0000024616|obs_0000025018|obs_0000012293|obs_0000014385|obs_0000026249|obs_0000007606|obs_0000026564,obs_0000024616|obs_0000025018
Würstchen Dog,Keine Marke,"€ 2,5","€ 2,58",Kein Mengenpreis,Gilt nur in Filialen mit Backautomat! Einzelpreis: 1.29,Nein,"Wochenangebote gültig von Montag, 16.03.26 - Samstag, 21.03.26",16.03.26,21.03.26,images_netto/netto_offer_041.png,"cat_fleisch_wurst,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_wurst,tag_ultra_processed,tag_whole_food",,ref_000041,obs_0000026147|obs_0000001235|obs_0000001479|obs_0000003107|obs_0000003790|obs_0000004217|obs_0000004644|obs_0000022109|obs_0000007552|obs_0000008815|obs_0000009003,obs_0000006569|obs_0000026147
Oster Dots,Keine Marke,"€ 2,29",,12.51 / kg,2er Pack Gilt nur in Filialen mit Backautomat!,Nein,"Wochenangebote gültig von Montag, 16.03.26 - Samstag, 21.03.26",16.03.26,21.03.26,images_netto/netto_offer_042.png,"cat_getraenke,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_obst,tag_ultra_processed,tag_whole_food",,ref_000042,,
Bio Vitalbrot,Keine Marke,"€ 1,79","€ 1,99",3.58 / kg,Gilt nur in Filialen mit Backautomat!,Nein,"Wochenangebote gültig von Montag, 16.03.26 - Samstag, 21.03.26",16.03.26,21.03.26,images_netto/netto_offer_043.png,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_exoten,sub_frisches_gemuese,sub_frisches_obst,tag_whole_food",,ref_000043,obs_0000025589,obs_0000025589
Weizenmischbrot,Keine Marke,"€ 0,89","€ 0,99",1.78 / kg,Gilt nur in Filialen mit Backautomat!,Nein,"Wochenangebote gültig von Montag, 16.03.26 - Samstag, 21.03.26",16.03.26,21.03.26,images_netto/netto_offer_044.png,"cat_grundnahrung,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_gemuese,tag_whole_food",BLS-B251000,ref_000044,obs_0000010137|obs_0000012294|obs_0000013518|obs_0000026234|obs_0000026078|obs_0000028382,obs_0000010137|obs_0000012294|obs_0000013518|obs_0000026078|obs_0000026234
Hähnchen-Schenkel,Keine Marke,"€ 3,99","€ 5,29",3.63 / kg,"mit Rückenstück, natur, Hkl. A",Nein,"Wochenangebote gültig von Montag, 16.03.26 - Samstag, 21.03.26",16.03.26,21.03.26,images_netto/netto_offer_045.png,"cat_fleisch_wurst,diet_gluten_free,diet_lactose_free,sub_gefluegel,tag_proteinreich,tag_whole_food",BLS-V4A5100,ref_000045,obs_0000026210|obs_0000000705|obs_0000000882|obs_0000008847|obs_0000009309|obs_0000012788|obs_0000012979|obs_0000015084|obs_0000015866|obs_0000016792|obs_0000017990|obs_0000020792|obs_0000025386|obs_0000025404|obs_0000025494|obs_0000025823|obs_0000026472|obs_0000029023|obs_0000028002|obs_0000008234|obs_0000009971|obs_0000011295|obs_0000011659|obs_0000013440|obs_0000014273|obs_0000028036|obs_0000028092|obs_0000029994,obs_0000000705|obs_0000000882|obs_0000007081|obs_0000008847|obs_0000009309|obs_0000012788|obs_0000012979|obs_0000015084|obs_0000015866|obs_0000016792|obs_0000017990|obs_0000020792|obs_0000025386|obs_0000025404|obs_0000025494|obs_0000025823|obs_0000026210|obs_0000026472|obs_0000029301|obs_0000029324
Schweinefilet,Keine Marke,"€ 8,49","€ 11,90",Kein Mengenpreis,"vakuumverpackt, ca. 550 g",Nein,"Wochenangebote gültig von Montag, 16.03.26 - Samstag, 21.03.26",16.03.26,21.03.26,images_netto/netto_offer_046.png,"cat_fisch_meeresfruechte,diet_gluten_free,diet_lactose_free,sub_schwein,tag_high_protein,tag_proteinreich,tag_whole_food",BLS-U622100,ref_000046,obs_0000007077|obs_0000024184|obs_0000025797|obs_0000026544|obs_0000026682|obs_0000026802|obs_0000000002|obs_0000000507|obs_0000001195|obs_0000001942|obs_0000002687|obs_0000002826|obs_0000003494|obs_0000003830|obs_0000004257|obs_0000004684|obs_0000007500|obs_0000008267|obs_0000008863|obs_0000009019|obs_0000009383|obs_0000009907|obs_0000013430|obs_0000014266|obs_0000014865|obs_0000015062|obs_0000016277|obs_0000017568|obs_0000019040|obs_0000019333|obs_0000019859|obs_0000020152|obs_0000020492|obs_0000023834|obs_0000031549|obs_0000032006|obs_0000032191|obs_0000017881|obs_0000022574|obs_0000022999|obs_0000031186|obs_0000032221|obs_0000029828|obs_0000010025|obs_0000011286|obs_0000012204|obs_0000013429|obs_0000013870|obs_0000021477,obs_0000000002|obs_0000000507|obs_0000001195|obs_0000001942|obs_0000002687|obs_0000002826|obs_0000003494|obs_0000003830|obs_0000004257|obs_0000004684|obs_0000007077|obs_0000007500|obs_0000008267|obs_0000008863|obs_0000009019|obs_0000009383|obs_0000009907|obs_0000013430|obs_0000014266|obs_0000014865|obs_0000015062|obs_0000016277|obs_0000017568|obs_0000019040|obs_0000019333|obs_0000019859|obs_0000020152|obs_0000020492|obs_0000023834|obs_0000024184|obs_0000025797|obs_0000025942|obs_0000026513|obs_0000026544|obs_0000026682|obs_0000026802|obs_0000027992|obs_0000028037|obs_0000028087|obs_0000028561|obs_0000028749|obs_0000031549|obs_0000032006|obs_0000032191
Schinken-Gulasch,Keine Marke,"€ 2,99","€ 3,89",5.98 / kg,"besonders mager, vom Schwein",Nein,"Wochenangebote gültig von Montag, 16.03.26 - Samstag, 21.03.26",16.03.26,21.03.26,images_netto/netto_offer_047.png,"cat_fleisch_wurst,diet_lactose_free,diet_vegetarian,sub_schwein,sub_wurst,tag_ultra_processed,tag_whole_food",BLS-U554100,ref_000047,obs_0000024228|obs_0000025638|obs_0000000631|obs_0000000644|obs_0000000645|obs_0000000702|obs_0000000888|obs_0000001197|obs_0000015149|obs_0000016182|obs_0000026514|obs_0000031842,obs_0000024228|obs_0000025638
Schweine-Schnitzel,Keine Marke,"€ 3,99","€ 4,59",7.98 / kg,aus der Oberschale,Nein,"Wochenangebote gültig von Montag, 16.03.26 - Samstag, 21.03.26",16.03.26,21.03.26,images_netto/netto_offer_048.png,"cat_fleisch_wurst,diet_gluten_free,diet_lactose_free,sub_schwein,tag_whole_food",BLS-U543100,ref_000048,obs_0000025392|obs_0000018632|obs_0000019451|obs_0000023440|obs_0000024285|obs_0000025097|obs_0000007283|obs_0000027695|obs_0000027774|obs_0000027744|obs_0000028349|obs_0000028658|obs_0000000700|obs_0000005037,obs_0000006332|obs_0000006501|obs_0000006513|obs_0000006886|obs_0000018632|obs_0000019451|obs_0000023440|obs_0000024285|obs_0000025097|obs_0000025392
Original Thüringer Rostbratwurst,Keine Marke,"€ 2,79","€ 3,49",6.98 / kg,roh,Nein,"Wochenangebote gültig von Montag, 16.03.26 - Samstag, 21.03.26",16.03.26,21.03.26,images_netto/netto_offer_049.png,"cat_fleisch_wurst,sub_wurst,tag_ultra_processed",,ref_000049,obs_0000007635|obs_0000007934|obs_0000008709|obs_0000012634|obs_0000025987|obs_0000016980|obs_0000020646|obs_0000027402|obs_0000028751|obs_0000031540|obs_0000008223|obs_0000008352|obs_0000008780|obs_0000008971|obs_0000009433|obs_0000009563|obs_0000011869|obs_0000012774|obs_0000012989|obs_0000013576|obs_0000014027|obs_0000014692|obs_0000015909|obs_0000016324|obs_0000018030|obs_0000018706|obs_0000018823|obs_0000019136|obs_0000019525|obs_0000019642|obs_0000019955|obs_0000020283|obs_0000020393|obs_0000020709|obs_0000023674|obs_0000023832|obs_0000024162|obs_0000024899|obs_0000024959|obs_0000025132|obs_0000025175|obs_0000025918|obs_0000026556|obs_0000026643|obs_0000026757|obs_0000026857|obs_0000027023|obs_0000029264|obs_0000031227|obs_0000031439,obs_0000007635|obs_0000007934|obs_0000008709|obs_0000012634|obs_0000016980|obs_0000020646|obs_0000025987
Brust vom Jungbullen,Keine Marke,"€ 1,29","€ 1,69",12.90 / kg,"ohne Knochen, vakuumverpackt, ca. 1 kg",Nein,"Wochenangebote gültig von Montag, 16.03.26 - Samstag, 21.03.26",16.03.26,21.03.26,images_netto/netto_offer_050.png,"cat_fleisch_wurst,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_rind,tag_whole_food",,ref_000050,obs_0000024422|obs_0000024796|obs_0000025798|obs_0000010036|obs_0000011290|obs_0000011739|obs_0000011740|obs_0000012206|obs_0000012998|obs_0000012999|obs_0000013437|obs_0000013876,
Mais-Hähnchen,Keine Marke,"€ 4,29","€ 5,49",Kein Mengenpreis,"ganz, Hkl. A, ca. 1,4 kg",Nein,"Wochenangebote gültig von Montag, 16.03.26 - Samstag, 21.03.26",16.03.26,21.03.26,images_netto/netto_offer_051.png,"cat_tiefkuehl,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_gefluegel,sub_tk_fertiggerichte,tag_proteinreich,tag_ultra_processed,tag_whole_food",,ref_000051,obs_0000024819|obs_0000024859|obs_0000025488,obs_0000024819|obs_0000024859|obs_0000025488
Hackfleisch gemischt,Keine Marke,"€ 3,49","€ 4,79",6.98 / kg,aus 50% Schwein und 50% Rind,Nein,"Wochenangebote gültig von Montag, 16.03.26 - Samstag, 21.03.26",16.03.26,21.03.26,images_netto/netto_offer_052.png,"cat_fleisch_wurst,diet_lactose_free,diet_vegetarian,sub_hackfleisch,sub_rind,sub_schwein,tag_proteinreich,tag_ultra_processed",BLS-U020100,ref_000052,obs_0000006320|obs_0000006523|obs_0000008694|obs_0000026160|obs_0000027910|obs_0000028019|obs_0000028301|obs_0000028396|obs_0000029021|obs_0000029049|obs_0000029089|obs_0000005406|obs_0000005583|obs_0000008302|obs_0000008668|obs_0000009021|obs_0000009148|obs_0000010876|obs_0000011728|obs_0000012988|obs_0000015469|obs_0000015729|obs_0000016610|obs_0000018832|obs_0000019651|obs_0000020812|obs_0000023805|obs_0000025090|obs_0000025744|obs_0000025935|obs_0000031347|obs_0000032000|obs_0000027693|obs_0000028571|obs_0000029096|obs_0000029102|obs_0000000505|obs_0000008970|obs_0000009909|obs_0000012214|obs_0000013442|obs_0000016279|obs_0000017137|obs_0000018177|obs_0000026560|obs_0000000646|obs_0000000826|obs_0000001083|obs_0000021479|obs_0000023917,obs_0000000505|obs_0000005406|obs_0000005583|obs_0000006320|obs_0000006523|obs_0000008302|obs_0000008668|obs_0000008694|obs_0000008970|obs_0000009021|obs_0000009148|obs_0000009909|obs_0000010876|obs_0000011728|obs_0000012988|obs_0000015469|obs_0000015729|obs_0000016279|obs_0000016610|obs_0000017137|obs_0000018177|obs_0000018832|obs_0000019651|obs_0000020812|obs_0000023805|obs_0000026160|obs_0000026560|obs_0000027910|obs_0000028019|obs_0000028301|obs_0000028396|obs_0000029021|obs_0000029049|obs_0000029089|obs_0000031347|obs_0000032000
Meica Curry King,Keine Marke,"€ 1,99","€ 2,69",9.05 / kg,versch. Sorten,Nein,"Wochenangebote gültig von Montag, 16.03.26 - Samstag, 21.03.26",16.03.26,21.03.26,images_netto/netto_offer_053.png,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_ultra_processed,tag_whole_food",,ref_000053,obs_0000027281|obs_0000011237|obs_0000013050|obs_0000014358|obs_0000018442|obs_0000019066|obs_0000019885|obs_0000021512|obs_0000023190|obs_0000029271|obs_0000016978|obs_0000020940,obs_0000027281
Südtiroler Schinkenspeck,Keine Marke,"€ 1,49","€ 1,99",14.90 / kg,22 Wochen gereift,Nein,"Wochenangebote gültig von Montag, 16.03.26 - Samstag, 21.03.26",16.03.26,21.03.26,images_netto/netto_offer_054.png,"cat_fleisch_wurst,diet_lactose_free,diet_vegetarian,sub_schwein,sub_wurst,tag_ultra_processed",,ref_000054,obs_0000029183,
Schinkenwürfel,Keine Marke,"€ 1,99","€ 2,39",7.96 - 13.27 / kg,versch. Sorten,Nein,"Wochenangebote gültig von Montag, 16.03.26 - Samstag, 21.03.26",16.03.26,21.03.26,images_netto/netto_offer_055.png,"cat_fleisch_wurst,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_schwein,sub_wurst,tag_proteinreich,tag_ultra_processed,tag_whole_food",BLS-D623400,ref_000055,obs_0000007302|obs_0000027594|obs_0000028066|obs_0000021143|obs_0000022318|obs_0000022740|obs_0000024100,
Leberkäse,Keine Marke,"€ 2,99","€ 3,49",7.48 / kg,versch. Sorten,Nein,"Wochenangebote gültig von Montag, 16.03.26 - Samstag, 21.03.26",16.03.26,21.03.26,images_netto/netto_offer_056.png,"cat_fleisch_wurst,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_kaese,sub_schwein,sub_wurst,tag_ultra_processed,tag_whole_food",BLS-W256100,ref_000056,obs_0000026094|obs_0000008147|obs_0000024274|obs_0000025224|obs_0000024801|obs_0000026198|obs_0000028782|obs_0000000704|obs_0000001732|obs_0000008567|obs_0000008703|obs_0000008744|obs_0000010877|obs_0000012631|obs_0000017518|obs_0000018593|obs_0000019412|obs_0000020355|obs_0000022313|obs_0000022734|obs_0000023387|obs_0000024883|obs_0000025250|obs_0000025278|obs_0000026907|obs_0000029347|obs_0000031819|obs_0000028245|obs_0000010861|obs_0000021329|obs_0000021899|obs_0000031198|obs_0000031413|obs_0000031606|obs_0000031805|obs_0000032018|obs_0000032227,obs_0000008147|obs_0000024274|obs_0000025224|obs_0000026094
Wiener Würstchen,Keine Marke,"€ 2,69","€ 2,99",6.73 / kg,über Buchenholz geräuchert Regionale Verpackungsabweichungen möglich,Nein,"Wochenangebote gültig von Montag, 16.03.26 - Samstag, 21.03.26",16.03.26,21.03.26,images_netto/netto_offer_057.png,"cat_fleisch_wurst,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_wurst,tag_ultra_processed,tag_whole_food",BLS-W211200,ref_000057,obs_0000026203|obs_0000005575|obs_0000005972|obs_0000014283|obs_0000024911|obs_0000025316|obs_0000026403|obs_0000027075|obs_0000029201|obs_0000029353|obs_0000031638|obs_0000032395|obs_0000007304|obs_0000028610|obs_0000029053|obs_0000029076|obs_0000029819|obs_0000007295|obs_0000027424|obs_0000028676|obs_0000028965|obs_0000029541|obs_0000019183|obs_0000020002|obs_0000020294|obs_0000023984|obs_0000023985|obs_0000029398|obs_0000032270|obs_0000028252|obs_0000008815|obs_0000009003|obs_0000018974|obs_0000019793|obs_0000020409|obs_0000029252,obs_0000005575|obs_0000005972|obs_0000014283|obs_0000024911|obs_0000025316|obs_0000026203|obs_0000026403|obs_0000027075|obs_0000029201|obs_0000029353|obs_0000031638|obs_0000032395
Geflügelmortadella,Keine Marke,"€ 1,11","€ 1,29",5.55 / kg,versch. Sorten,Nein,"Wochenangebote gültig von Montag, 16.03.26 - Samstag, 21.03.26",16.03.26,21.03.26,images_netto/netto_offer_058.png,"cat_fleisch_wurst,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_gefluegel,sub_wurst,tag_ultra_processed,tag_whole_food",BLS-W288100,ref_000058,obs_0000025298,obs_0000025298
Käse- oder Pfeffersalami,Keine Marke,"€ 1,49","€ 1,99",14.90 / kg,geräuchert,Nein,"Wochenangebote gültig von Montag, 16.03.26 - Samstag, 21.03.26",16.03.26,21.03.26,images_netto/netto_offer_059.png,"cat_getraenke,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_wurst,tag_ultra_processed,tag_whole_food",,ref_000059,obs_0000008329|obs_0000010077,
Salami Drops,Keine Marke,"€ 1,99","€ 2,49",28.43 / kg,versch. Sorten,Nein,"Wochenangebote gültig von Montag, 16.03.26 - Samstag, 21.03.26",16.03.26,21.03.26,images_netto/netto_offer_060.png,"cat_tiefkuehl,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_gemuese,sub_tk_fertiggerichte,sub_wurst,tag_ultra_processed,tag_whole_food",,ref_000060,obs_0000002071|obs_0000002397|obs_0000002743|obs_0000003025|obs_0000003093|obs_0000005567|obs_0000007433|obs_0000007485|obs_0000007871|obs_0000009680|obs_0000009762|obs_0000010456|obs_0000013457|obs_0000014853|obs_0000015127|obs_0000015280|obs_0000015709|obs_0000015900|obs_0000017555|obs_0000018191|obs_0000018932|obs_0000019751|obs_0000021730|obs_0000023482|obs_0000024061|obs_0000025025|obs_0000026400|obs_0000031640,obs_0000021432|obs_0000021695
Eis,Mövenpick,"€ 5,55","€ 11,97",2.06 - 2.31 / l,"tiefgekühlt, versch. Sorten Einzelpreis: 3.99 (4.43 – 4.99 / l)",Nein,"Wochenangebote gültig von Montag, 16.03.26 - Samstag, 21.03.26",16.03.26,21.03.26,images_netto/netto_offer_061.png,"cat_molkerei_kaese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_milchprodukte,tag_ultra_processed",,ref_000061,obs_0000010936|obs_0000023870|obs_0000017217|obs_0000016235|obs_0000031856|obs_0000023956|obs_0000016895|obs_0000004803|obs_0000004376|obs_0000002904|obs_0000003949|obs_0000000434|obs_0000026583|obs_0000025601|obs_0000009241|obs_0000025630|obs_0000008770|obs_0000005731|obs_0000025773|obs_0000008374|obs_0000006838|obs_0000012480|obs_0000023363|obs_0000027472|obs_0000006487|obs_0000025433|obs_0000026982|obs_0000023934|obs_0000004996|obs_0000028629|obs_0000021487|obs_0000001535|obs_0000001536|obs_0000011779|obs_0000005185|obs_0000011345|obs_0000012898|obs_0000005734|obs_0000007815|obs_0000006293|obs_0000006844|obs_0000010502|obs_0000005945|obs_0000006486|obs_0000007045|obs_0000007046|obs_0000005553|obs_0000005554|obs_0000006113|obs_0000006116,obs_0000005731|obs_0000031856|obs_0000010936|obs_0000023870|obs_0000017217|obs_0000016235|obs_0000004996|obs_0000023956
Obstgarten,Ehrmann,"€ 0,44","€ 0,79",3.52 - 3.67 / kg,"gekühlt, versch. Sorten",Nein,"Wochenangebote gültig von Montag, 16.03.26 - Samstag, 21.03.26",16.03.26,21.03.26,images_netto/netto_offer_062.png,"cat_non_food,diet_vegetarian",,ref_000062,obs_0000013469|obs_0000009811|obs_0000010069|obs_0000011758|obs_0000001184|obs_0000024746,obs_0000013469|obs_0000009811|obs_0000010069|obs_0000011758
Grütze mit Soße oder Sahnepudding,Dr Oetker,"€ 0,99","€ 1,39",4.95 - 6.19 / kg,"gekühlt, versch. Sorten",Nein,"Wochenangebote gültig von Montag, 16.03.26 - Samstag, 21.03.26",16.03.26,21.03.26,images_netto/netto_offer_063.png,"cat_molkerei_kaese,sub_milchprodukte,sub_sahne_creme,tag_ultra_processed",,ref_000063,obs_0000012477|obs_0000029177|obs_0000010908|obs_0000013087|obs_0000019297|obs_0000009575|obs_0000009802|obs_0000020116|obs_0000020374,
Zott Monte Snack,Keine Marke,"€ 1,99","€ 2,99",8.58 / kg,"gekühlt, versch. Sorten",Nein,"Wochenangebote gültig von Montag, 16.03.26 - Samstag, 21.03.26",16.03.26,21.03.26,images_netto/netto_offer_064.png,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_gemuese,sub_sahne_creme,tag_ultra_processed,tag_whole_food",,ref_000064,obs_0000005699|obs_0000006071|obs_0000028652|obs_0000005128|obs_0000010383|obs_0000015505|obs_0000018504|obs_0000019352|obs_0000020171|obs_0000023455|obs_0000001741|obs_0000008831|obs_0000009292|obs_0000010484|obs_0000012126|obs_0000013349|obs_0000014218|obs_0000016223|obs_0000017329|obs_0000017836|obs_0000023929,obs_0000005699
Coppenrath Wiese kernig kräftig Brötchen,Keine Marke,"€ 2,22","€ 3,29",4.53 – 5.55 / kg,"tiefgekühlt, versch. Sorten",Nein,"Wochenangebote gültig von Montag, 16.03.26 - Samstag, 21.03.26",16.03.26,21.03.26,images_netto/netto_offer_065.png,"cat_grundnahrung,diet_vegetarian,tag_ultra_processed,tag_whole_food",,ref_000065,obs_0000005555,
Hähnchenschenkel,Keine Marke,"€ 3,33","€ 3,99",Kein Mengenpreis,"tiefgekühlt, mit Rückenstück, ungewürzt, Hkl. A",Nein,"Wochenangebote gültig von Montag, 16.03.26 - Samstag, 21.03.26",16.03.26,21.03.26,images_netto/netto_offer_066.png,"cat_fleisch_wurst,diet_gluten_free,diet_lactose_free,sub_gefluegel,tag_proteinreich,tag_whole_food",BLS-Y599012,ref_000066,obs_0000007081|obs_0000029301|obs_0000000293|obs_0000003727|obs_0000004154|obs_0000004581|obs_0000024599|obs_0000025595|obs_0000027637|obs_0000028589|obs_0000029324|obs_0000002354|obs_0000003200|obs_0000016957|obs_0000022248|obs_0000022671|obs_0000031167|obs_0000032213|obs_0000023916,obs_0000000293|obs_0000003727|obs_0000004154|obs_0000004581|obs_0000007081|obs_0000024599|obs_0000025595|obs_0000026210|obs_0000029301|obs_0000029324
