Produkt,Marke,Preis,Vorheriger Preis,Preis_kg,Hinweis,Nur_online,Gueltig_raw,Gueltig_von,Gueltig_bis,Bildpfad,assigned_labels,Einheit,nutrition_link,reference_row_id,rough_match_observation_ids,exact_match_observation_ids
Eis,Keine Marke,"€ 1,89","€ 1,99","pro Einheit = 1,89",versch. Sorten,Nein,"Wochenangebote gültig von Dienstag, 07.04.26 - Samstag, 11.04.26",07.04.26,11.04.26,../images/netto/netto_offer_034.jpg,"cat_tiefkuehl,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_exoten,sub_frisches_gemuese,sub_frisches_obst,sub_tk_eis,sub_tk_fertiggerichte,tag_ultra_processed,tag_whole_food",,,ref_000034,obs_0000018692|obs_0000025743|obs_0000017710|obs_0000034392|obs_0000011490|obs_0000025829|obs_0000013168|obs_0000007041|obs_0000013833|obs_0000025236|obs_0000029345|obs_0000030502|obs_0000027306|obs_0000022962|obs_0000028855|obs_0000005945|obs_0000009795|obs_0000025807|obs_0000027474|obs_0000001749|obs_0000001750|obs_0000005210|obs_0000007392|obs_0000008928|obs_0000006504|obs_0000013034|obs_0000009324|obs_0000027503|obs_0000027646|obs_0000005767|obs_0000005768|obs_0000006667|obs_0000006670|obs_0000006159|obs_0000005399|obs_0000005017|obs_0000014373|obs_0000028456|obs_0000012333|obs_0000003118|obs_0000006319|obs_0000000434|obs_0000007599|obs_0000007600|obs_0000008369|obs_0000011056|obs_0000005948|obs_0000006847|obs_0000018370|obs_0000004163,obs_0000018692|obs_0000025743|obs_0000017710|obs_0000034392|obs_0000011490|obs_0000025829|obs_0000013168
Grandiso Grütze,Keine Marke,"€ 4,59","€ 4,79","pro Einheit = 4,59","gekühlt, versch. Sorten",Nein,"Wochenangebote gültig von Dienstag, 07.04.26 - Samstag, 11.04.26",07.04.26,11.04.26,../images/netto/netto_offer_035.jpg,"cat_getraenke,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_exoten,sub_frisches_obst,tag_ultra_processed,tag_whole_food",,,ref_000035,,
Riesling trocken Qualitätswein,Keine Marke,"€ 2,79","€ 2,89","pro Einheit = 2,79","Deutschland, Weißwein, trocken",Nein,"Wochenangebote gültig von Dienstag, 07.04.26 - Samstag, 11.04.26",07.04.26,11.04.26,../images/netto/netto_offer_036.jpg,"cat_getraenke,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_whole_food",,,ref_000036,obs_0000027285|obs_0000008721|obs_0000013843|obs_0000033826|obs_0000033828|obs_0000013356|obs_0000015923|obs_0000010309|obs_0000020555|obs_0000011986|obs_0000019740|obs_0000014641|obs_0000034633|obs_0000025421|obs_0000008015|obs_0000021374|obs_0000011138|obs_0000003513|obs_0000012225,obs_0000027285
Mosel Rheinhessen Qualitätswein,Keine Marke,"€ 2,49","€ 2,79","pro Einheit = 2,49",,Nein,"Wochenangebote gültig von Dienstag, 07.04.26 - Samstag, 11.04.26",07.04.26,11.04.26,../images/netto/netto_offer_037.jpg,"cat_getraenke,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_whole_food",,,ref_000037,obs_0000011138|obs_0000008721|obs_0000013843|obs_0000013356|obs_0000014641|obs_0000015923|obs_0000012225|obs_0000011986,
Thurgau Qualitätswein,Müller,"€ 2,29","€ 2,39","pro Einheit = 2,29",,Nein,"Wochenangebote gültig von Dienstag, 07.04.26 - Samstag, 11.04.26",07.04.26,11.04.26,../images/netto/netto_offer_038.jpg,cat_getraenke,,,ref_000038,obs_0000008721|obs_0000013843|obs_0000013356|obs_0000015923|obs_0000011986|obs_0000014641|obs_0000011138|obs_0000012225,
Schloss Herrenbrunn,Keine Marke,"€ 2,99","€ 3,29","1 l = 4,98","Sekt, halbtrocken",Nein,"Wochenangebote gültig von Dienstag, 07.04.26 - Samstag, 11.04.26",07.04.26,11.04.26,../images/netto/netto_offer_039.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_ultra_processed,tag_whole_food",,,ref_000039,,
OLD HOUSE No 1 Blended Scotch Whisky,Keine Marke,"€ 7,99","€ 8,29","1 l = 11,41",40 % Vol.,Nein,"Wochenangebote gültig von Dienstag, 07.04.26 - Samstag, 11.04.26",07.04.26,11.04.26,../images/netto/netto_offer_040.jpg,"cat_getraenke,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian",,,ref_000040,obs_0000010241|obs_0000015917|obs_0000015070|obs_0000013536|obs_0000022836|obs_0000012693|obs_0000019878|obs_0000001464,
Villa am Weinberg Dornfelder Ros Qualitätswein,Keine Marke,"€ 2,19","€ 2,29","1 l = 2,92",,Nein,"Wochenangebote gültig von Dienstag, 07.04.26 - Samstag, 11.04.26",07.04.26,11.04.26,../images/netto/netto_offer_041.jpg,"cat_getraenke,diet_vegetarian",,,ref_000041,obs_0000003683|obs_0000011138|obs_0000035051|obs_0000008721|obs_0000013843|obs_0000026142|obs_0000013356|obs_0000014641|obs_0000015923|obs_0000012225|obs_0000034629|obs_0000011986|obs_0000015078|obs_0000010349|obs_0000008303|obs_0000010748,
Minigurken,Keine Marke,"€ 2,49","€ 2,99","1 kg = 4,98","Deutschland, Kl. I",Nein,"Wochenangebote gültig von Dienstag, 07.04.26 - Samstag, 11.04.26",07.04.26,11.04.26,../images/netto/netto_offer_042.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_gemuese,tag_ultra_processed,tag_whole_food",,,ref_000042,obs_0000011319,
Rispentomaten,Keine Marke,"€ 3,49","€ 3,99","1 kg = 5,37","Deutschland, Kl. I",Nein,"Wochenangebote gültig von Dienstag, 07.04.26 - Samstag, 11.04.26",07.04.26,11.04.26,../images/netto/netto_offer_043.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_gemuese,tag_whole_food",,,ref_000043,obs_0000027139|obs_0000027413|obs_0000029590|obs_0000027927|obs_0000013997|obs_0000031578|obs_0000026075|obs_0000008287|obs_0000000876|obs_0000030210|obs_0000026758|obs_0000011399|obs_0000006281|obs_0000008970|obs_0000031628|obs_0000001302|obs_0000028053|obs_0000006427|obs_0000029206|obs_0000012189|obs_0000006431|obs_0000031226|obs_0000030260|obs_0000014134|obs_0000010557|obs_0000029646|obs_0000010451|obs_0000013027|obs_0000030825|obs_0000006270|obs_0000032515|obs_0000030469|obs_0000029204|obs_0000031140|obs_0000030614|obs_0000030141|obs_0000030918|obs_0000029129|obs_0000006783|obs_0000029645|obs_0000015321|obs_0000007136|obs_0000031461|obs_0000030568|obs_0000030961|obs_0000007312|obs_0000005527|obs_0000007325|obs_0000012235|obs_0000006608,obs_0000027139|obs_0000027413|obs_0000029590|obs_0000027927|obs_0000013997|obs_0000031578|obs_0000026075|obs_0000008287|obs_0000000876
Spargel grün,Keine Marke,"€ 3,99","€ 4,99","1 kg = 9,98","Spanien, Kl. I",Nein,"Wochenangebote gültig von Dienstag, 07.04.26 - Samstag, 11.04.26",07.04.26,11.04.26,../images/netto/netto_offer_044.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_exoten,sub_frisches_obst,tag_ultra_processed,tag_whole_food",,BLS-G450100,ref_000044,obs_0000034717|obs_0000006079,obs_0000034717|obs_0000006079
Chicoree,Keine Marke,"€ 1,19","€ 1,99","1 kg = 2,38","Deutschland, Kl. I",Nein,"Wochenangebote gültig von Dienstag, 07.04.26 - Samstag, 11.04.26",07.04.26,11.04.26,../images/netto/netto_offer_045.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_gemuese,sub_frisches_obst,sub_salate,tag_ultra_processed,tag_whole_food",,BLS-G101100,ref_000045,obs_0000009073|obs_0000014235|obs_0000034911|obs_0000005883,obs_0000009073|obs_0000014235|obs_0000034911
Suppengemüse,Keine Marke,"€ 1,11","€ 1,29","1 kg = 2,22",,Nein,"Wochenangebote gültig von Dienstag, 07.04.26 - Samstag, 11.04.26",07.04.26,11.04.26,../images/netto/netto_offer_046.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_gemuese,sub_tk_gemuese,tag_whole_food",,,ref_000046,obs_0000027017|obs_0000033897|obs_0000034697|obs_0000026605|obs_0000027312|obs_0000002708,obs_0000027017|obs_0000033897|obs_0000034697|obs_0000026605|obs_0000027312|obs_0000002708
Zwiebel,Keine Marke,"€ 1,39","€ 1,79","1 kg = 0,70","Deutschland, Kl. II",Nein,"Wochenangebote gültig von Dienstag, 07.04.26 - Samstag, 11.04.26",07.04.26,11.04.26,../images/netto/netto_offer_047.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_gemuese,sub_frisches_obst,tag_whole_food",,BLS-G484100,ref_000047,obs_0000027123|obs_0000014148|obs_0000014072,
Speisekartoffeln,Pfanni,"€ 2,22","€ 2,59","1 kg = 0,89","Deutschland, Unsere Besten versch. Kocheigenschaften",Nein,"Wochenangebote gültig von Dienstag, 07.04.26 - Samstag, 11.04.26",07.04.26,11.04.26,../images/netto/netto_offer_048.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_gemuese,sub_kartoffeln,tag_ultra_processed,tag_whole_food",,BLS-X612152,ref_000048,obs_0000000006|obs_0000034312|obs_0000026668|obs_0000033875|obs_0000031321|obs_0000030837|obs_0000034910|obs_0000017026|obs_0000003716|obs_0000028399|obs_0000034088|obs_0000027986|obs_0000008539|obs_0000027510|obs_0000030615|obs_0000030140|obs_0000016324|obs_0000009672|obs_0000009188|obs_0000027190|obs_0000026885|obs_0000011822|obs_0000032330|obs_0000008275|obs_0000014425|obs_0000004710|obs_0000025777|obs_0000004283|obs_0000010963|obs_0000000233|obs_0000005884|obs_0000003856|obs_0000006957|obs_0000029486|obs_0000019772|obs_0000028486|obs_0000018806|obs_0000022916|obs_0000024465|obs_0000028596|obs_0000012236|obs_0000015314|obs_0000015337|obs_0000010226|obs_0000014326|obs_0000005136|obs_0000005691|obs_0000006784|obs_0000011394|obs_0000005313,obs_0000000006|obs_0000034312|obs_0000026668|obs_0000033875|obs_0000031321|obs_0000030837|obs_0000034910|obs_0000017026|obs_0000003716|obs_0000028399|obs_0000034088|obs_0000027986|obs_0000008539|obs_0000027510|obs_0000030615|obs_0000030140|obs_0000016324|obs_0000009672|obs_0000009188
Avocado,Keine Marke,"€ 1,79","€ 1,99","pro Einheit = 1,79","Israel/Marokko, Kl. I Sorte: Hass",Nein,"Wochenangebote gültig von Dienstag, 07.04.26 - Samstag, 11.04.26",07.04.26,11.04.26,../images/netto/netto_offer_049.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_exoten,sub_frisches_gemuese,sub_frisches_obst,tag_ultra_processed,tag_whole_food",,BLS-F502100,ref_000049,obs_0000017166|obs_0000029201|obs_0000020117|obs_0000027541|obs_0000008728|obs_0000001305|obs_0000000694|obs_0000034105|obs_0000000058|obs_0000018748|obs_0000029123|obs_0000020936|obs_0000027854|obs_0000034516|obs_0000030562|obs_0000014073|obs_0000030466|obs_0000030212|obs_0000032517|obs_0000007317|obs_0000031260|obs_0000006430|obs_0000024863|obs_0000030124|obs_0000030257|obs_0000025778|obs_0000033717|obs_0000034744|obs_0000030826|obs_0000030959|obs_0000028796|obs_0000006418|obs_0000015526|obs_0000028463|obs_0000028218|obs_0000011409|obs_0000011817|obs_0000012744|obs_0000006605|obs_0000013139|obs_0000012255|obs_0000028383|obs_0000014440|obs_0000006785|obs_0000030016|obs_0000007527|obs_0000000895,obs_0000017166|obs_0000029201|obs_0000020117|obs_0000027541|obs_0000008728|obs_0000001305|obs_0000000694|obs_0000034105|obs_0000000058|obs_0000018748|obs_0000029123|obs_0000020936|obs_0000027854|obs_0000034516|obs_0000030562|obs_0000014073
Apfel,Keine Marke,"€ 3,99","€ 4,99","1 kg = 2,00","Deutschland/Italien, Kl. I Sorte: Nicoter",Nein,"Wochenangebote gültig von Dienstag, 07.04.26 - Samstag, 11.04.26",07.04.26,11.04.26,../images/netto/netto_offer_050.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_exoten,sub_frisches_obst,tag_ultra_processed,tag_whole_food",,BLS-F110100,ref_000050,obs_0000034824|obs_0000014347|obs_0000026268|obs_0000022946|obs_0000033955|obs_0000021285|obs_0000010667|obs_0000024107|obs_0000021810|obs_0000011073|obs_0000015817|obs_0000009450|obs_0000020466|obs_0000008192|obs_0000011922|obs_0000013975|obs_0000021146|obs_0000014239|obs_0000027828|obs_0000034230|obs_0000018765|obs_0000020327|obs_0000007401|obs_0000013553|obs_0000014072|obs_0000005372|obs_0000000678|obs_0000000681|obs_0000005174|obs_0000010418|obs_0000034291,
Birnen,Keine Marke,"€ 1,69",,"pro Einheit = 1,69","Belgien/Niederlande, Kl. I",Nein,"Wochenangebote gültig von Dienstag, 07.04.26 - Samstag, 11.04.26",07.04.26,11.04.26,../images/netto/netto_offer_051.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_obst,tag_whole_food",,BLS-F130100,ref_000051,obs_0000023686|obs_0000020617|obs_0000025640|obs_0000021436|obs_0000018110|obs_0000027993|obs_0000016738|obs_0000018150|obs_0000017520|obs_0000027634|obs_0000026236|obs_0000022913|obs_0000016713|obs_0000025189|obs_0000025202|obs_0000020629|obs_0000015161|obs_0000021448|obs_0000019146|obs_0000024524|obs_0000001751|obs_0000016496|obs_0000007734|obs_0000015120|obs_0000015137,obs_0000023686|obs_0000020617|obs_0000025640|obs_0000021436|obs_0000018110|obs_0000027993|obs_0000016738|obs_0000018150|obs_0000017520|obs_0000027634|obs_0000026236
Orangen,Keine Marke,"€ 2,69","€ 2,99","1 kg = 1,35","Griechenland/Spanien, Kl. I",Nein,"Wochenangebote gültig von Dienstag, 07.04.26 - Samstag, 11.04.26",07.04.26,11.04.26,../images/netto/netto_offer_052.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_exoten,sub_frisches_obst,tag_ultra_processed,tag_whole_food",,BLS-F603100,ref_000052,obs_0000031118|obs_0000024463|obs_0000028048|obs_0000008977|obs_0000021906|obs_0000028056|obs_0000014361|obs_0000029592|obs_0000024992|obs_0000025768|obs_0000019119|obs_0000008755|obs_0000010164|obs_0000034743|obs_0000026554|obs_0000009787|obs_0000032059|obs_0000032323|obs_0000016457|obs_0000029131|obs_0000027858|obs_0000027355|obs_0000029277|obs_0000009316|obs_0000030565|obs_0000030827|obs_0000017005|obs_0000031473|obs_0000029823|obs_0000034315|obs_0000033934|obs_0000001301|obs_0000029591|obs_0000014877|obs_0000030120|obs_0000031152|obs_0000033716|obs_0000026166|obs_0000033854|obs_0000012742|obs_0000010184|obs_0000015310|obs_0000025425|obs_0000006483|obs_0000016210|obs_0000015711|obs_0000010976|obs_0000013417|obs_0000034020|obs_0000027756,obs_0000031118|obs_0000024463|obs_0000028048|obs_0000008977|obs_0000021906|obs_0000028056|obs_0000014361|obs_0000029592|obs_0000024992|obs_0000025768|obs_0000019119|obs_0000008755|obs_0000010164|obs_0000034743|obs_0000026554|obs_0000009787|obs_0000032059|obs_0000032323|obs_0000016457|obs_0000029131|obs_0000027858|obs_0000027355|obs_0000029277|obs_0000009316|obs_0000030565|obs_0000030827|obs_0000017005|obs_0000031473|obs_0000029823
Trauben dunkel,Keine Marke,"€ 1,49","€ 2,19","1 kg = 2,98","Indien/Südafrika, Kl. I",Nein,"Wochenangebote gültig von Dienstag, 07.04.26 - Samstag, 11.04.26",07.04.26,11.04.26,../images/netto/netto_offer_053.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_obst,tag_whole_food",,,ref_000053,obs_0000001512|obs_0000027784|obs_0000025488|obs_0000027542|obs_0000026138|obs_0000021533|obs_0000000053|obs_0000020714|obs_0000025589,
Spargel weiß violett,Keine Marke,"€ 3,99","€ 4,99","1 kg = 7,98","Griechenland, Kl. II",Nein,"Wochenangebote gültig von Dienstag, 07.04.26 - Samstag, 11.04.26",07.04.26,11.04.26,../images/netto/netto_offer_054.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_gemuese,tag_whole_food",,,ref_000054,obs_0000006414|obs_0000007314|obs_0000001516,obs_0000006414
Eisbergsalat,Keine Marke,"€ 1,29","€ 1,49","pro Einheit = 1,29","Spanien, Kl. I",Nein,"Wochenangebote gültig von Dienstag, 07.04.26 - Samstag, 11.04.26",07.04.26,11.04.26,../images/netto/netto_offer_055.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_gemuese,sub_salate,tag_ultra_processed,tag_whole_food",,BLS-G103100,ref_000055,obs_0000024865|obs_0000032519|obs_0000026602|obs_0000029710|obs_0000000692|obs_0000003639|obs_0000027417|obs_0000008541|obs_0000015244|obs_0000006781|obs_0000007310|obs_0000007323|obs_0000030512,obs_0000024865|obs_0000032519|obs_0000026602|obs_0000029710|obs_0000000692|obs_0000003639|obs_0000027417|obs_0000008541
Datteln Deglet Nour,Keine Marke,"€ 1,99","€ 2,49","1 kg = 4,98","Tunesien, entsteint",Nein,"Wochenangebote gültig von Dienstag, 07.04.26 - Samstag, 11.04.26",07.04.26,11.04.26,../images/netto/netto_offer_056.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_gemuese,sub_frisches_obst,tag_whole_food",,,ref_000056,obs_0000027276|obs_0000015016|obs_0000014198,obs_0000027276
Champignons weiß,Keine Marke,"€ 1,39","€ 1,99","1 kg = 3,48","Polen, Kl. I",Nein,"Wochenangebote gültig von Dienstag, 07.04.26 - Samstag, 11.04.26",07.04.26,11.04.26,../images/netto/netto_offer_057.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_gemuese,sub_pilze,tag_whole_food",,BLS-K701100,ref_000057,obs_0000000877|obs_0000014978|obs_0000027283|obs_0000028450|obs_0000031799|obs_0000008021|obs_0000014046|obs_0000027747|obs_0000026991|obs_0000001277|obs_0000005123|obs_0000007133,obs_0000000877
Schlemmertöpfchen,Kühne,"€ 2,39","€ 3,49","1 kg = 7,97",mit Kräutern oder mit Honig,Nein,"Wochenangebote gültig von Dienstag, 07.04.26 - Samstag, 11.04.26",07.04.26,11.04.26,../images/netto/netto_offer_058.jpg,"cat_tiefkuehl,sub_tk_fertiggerichte,tag_ultra_processed",,,ref_000058,obs_0000028808|obs_0000010927|obs_0000034886|obs_0000007953,obs_0000028808|obs_0000007953|obs_0000010927|obs_0000034886
Kohlrabi,Keine Marke,"€ 0,69","€ 0,79","pro Einheit = 0,69","Italien, Kl. I",Nein,"Wochenangebote gültig von Dienstag, 07.04.26 - Samstag, 11.04.26",07.04.26,11.04.26,../images/netto/netto_offer_059.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_gemuese,tag_whole_food",,BLS-G331100,ref_000059,obs_0000005521|obs_0000027539|obs_0000028051|obs_0000027802|obs_0000033707|obs_0000020792|obs_0000032328|obs_0000029130|obs_0000028768|obs_0000007523|obs_0000021611|obs_0000005881|obs_0000006267|obs_0000034115|obs_0000034525|obs_0000030572|obs_0000029942|obs_0000012243|obs_0000015323|obs_0000007742,obs_0000005521|obs_0000027539|obs_0000028051|obs_0000027802|obs_0000033707|obs_0000020792|obs_0000032328|obs_0000029130|obs_0000028768|obs_0000007523|obs_0000021611|obs_0000005881|obs_0000006267
Möhren,Keine Marke,"€ 1,39","€ 1,69","1 kg = 0,70","Deutschland, Kl. I",Nein,"Wochenangebote gültig von Dienstag, 07.04.26 - Samstag, 11.04.26",07.04.26,11.04.26,../images/netto/netto_offer_060.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_exoten,sub_frisches_gemuese,sub_frisches_obst,tag_whole_food",,BLS-H450100,ref_000060,obs_0000008450|obs_0000006415|obs_0000025364|obs_0000028058|obs_0000008865|obs_0000017480|obs_0000005706|obs_0000027745|obs_0000026853|obs_0000026344|obs_0000010486|obs_0000019350|obs_0000009629|obs_0000013598|obs_0000034080|obs_0000012710|obs_0000030259|obs_0000010556|obs_0000026455|obs_0000022493|obs_0000014048|obs_0000010979|obs_0000008292|obs_0000015718|obs_0000012647|obs_0000027368|obs_0000018161|obs_0000027505|obs_0000031230|obs_0000022915|obs_0000011396|obs_0000023690|obs_0000005515|obs_0000021019|obs_0000030143|obs_0000012362|obs_0000014427|obs_0000020200|obs_0000013162|obs_0000007534|obs_0000006072|obs_0000007733|obs_0000005314,obs_0000008450|obs_0000006415|obs_0000025364|obs_0000028058|obs_0000008865|obs_0000017480|obs_0000005706|obs_0000027745|obs_0000026853|obs_0000026344|obs_0000010486
Geröstete Paprika,Keine Marke,"€ 1,79","€ 1,99","1 kg = 4,48","ganze Schoten, ohne Haut, mit Olivenöl",Nein,"Wochenangebote gültig von Dienstag, 07.04.26 - Samstag, 11.04.26",07.04.26,11.04.26,../images/netto/netto_offer_061.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_gemuese,tag_ultra_processed,tag_whole_food",,,ref_000061,obs_0000000156|obs_0000008004,obs_0000000156|obs_0000008004
Päonientulpen,Keine Marke,"€ 4,99",,"pro Einheit = 4,99","ca. 35 cm lang, versch. Farben",Nein,"Wochenangebote gültig von Dienstag, 07.04.26 - Samstag, 11.04.26",07.04.26,11.04.26,../images/netto/netto_offer_062.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_exoten,sub_frisches_gemuese,sub_frisches_obst,tag_ultra_processed,tag_whole_food",,,ref_000062,,
Gemüsepflanzen,Keine Marke,"€ 1,79",,"pro Einheit = 1,79","ca. 15 cm hoch, versch. Sorten, Ø = 12 cm z. B. Gurken, Tomaten, Paprika, Aubergine oder Zuccini",Nein,"Wochenangebote gültig von Dienstag, 07.04.26 - Samstag, 11.04.26",07.04.26,11.04.26,../images/netto/netto_offer_063.jpg,"cat_tiefkuehl,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_gemuese,sub_tk_gemuese,tag_whole_food",,,ref_000063,,
Zauberglöckchen,Keine Marke,"€ 2,99",,"pro Einheit = 2,99","Calibrachoa Trio, ca. 20 cm hoch, Ø = 12 cm",Nein,"Wochenangebote gültig von Dienstag, 07.04.26 - Samstag, 11.04.26",07.04.26,11.04.26,../images/netto/netto_offer_064.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_obst,tag_ultra_processed,tag_whole_food",,,ref_000064,,
Beetpflanzen,Keine Marke,"€ 2,49",,"pro Einheit = 2,49","Petunien, Begonien oder Tagetes, ca. 15 cm hoch",Nein,"Wochenangebote gültig von Dienstag, 07.04.26 - Samstag, 11.04.26",07.04.26,11.04.26,../images/netto/netto_offer_065.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_obst,tag_whole_food",,,ref_000065,,
