Marke,Produkt,Preis,Vorheriger_Preis,Preis_kg,Hinweis,Nur_online,Gueltig_raw,Gueltig_von,Gueltig_bis,Bildpfad
PARKSIDE®,Akku-Schlagbohrschrauber 20V »PSBSA 20-Li E4« (ohne Akku),19.99,32.99,,,Nein,Dieses Angebot findest du vom 29.01. bis 04.02. in deiner Kaufland-Filiale.,2026-01-29,2026-02-04,images_kaufland/kaufland_offer_398.jpg
PARKSIDE®,Akku-Kompressor/-Luftpumpe 20 V »PKA 20-Li C3« o. Akku,24.99,,,,Nein,Dieses Angebot findest du vom 29.01. bis 04.02. in deiner Kaufland-Filiale.,2026-01-29,2026-02-04,images_kaufland/kaufland_offer_399.jpg
PARKSIDE®,Akku-Doppelladegerät 20 V »PDSLG 20 B1«,14.99,29.99,,,Nein,Dieses Angebot findest du vom 29.01. bis 04.02. in deiner Kaufland-Filiale.,2026-01-29,2026-02-04,images_kaufland/kaufland_offer_400.jpg
PARKSIDE®,Akku 20 V/2 Ah »PAP 202 A1«,12.99,24.99,,,Nein,Dieses Angebot findest du vom 29.01. bis 04.02. in deiner Kaufland-Filiale.,2026-01-29,2026-02-04,images_kaufland/kaufland_offer_401.jpg
PARKSIDE®,Werkzeug-Set,19.99,,,,Nein,Dieses Angebot findest du vom 29.01. bis 04.02. in deiner Kaufland-Filiale.,2026-01-29,2026-02-04,images_kaufland/kaufland_offer_402.jpg
PARKSIDE®,Wand- und Bodenbearbeitungs- system »PWBS 180 B3«,49.99,,,,Nein,Dieses Angebot findest du vom 29.01. bis 04.02. in deiner Kaufland-Filiale.,2026-01-29,2026-02-04,images_kaufland/kaufland_offer_403.jpg
TESA,Packband-Abroller,4.99,UVP 12.39,,,Nein,Dieses Angebot findest du vom 29.01. bis 04.02. in deiner Kaufland-Filiale.,2026-01-29,2026-02-04,images_kaufland/kaufland_offer_404.jpg
TALENTUS®,Drucker-/Kopierpapier DIN A4,3.99,,,,Nein,Dieses Angebot findest du vom 29.01. bis 04.02. in deiner Kaufland-Filiale.,2026-01-29,2026-02-04,images_kaufland/kaufland_offer_405.jpg
TESA,Packband braun,4.99,UVP 12.39,1 m = 0.03,,Nein,Dieses Angebot findest du vom 29.01. bis 04.02. in deiner Kaufland-Filiale.,2026-01-29,2026-02-04,images_kaufland/kaufland_offer_406.jpg
TESA,Packband transparent,4.99,UVP 12.39,1 m = 0.03,,Nein,Dieses Angebot findest du vom 29.01. bis 04.02. in deiner Kaufland-Filiale.,2026-01-29,2026-02-04,images_kaufland/kaufland_offer_407.jpg
TALENTUS®,Aktenvernichter,17.99,,,,Nein,Dieses Angebot findest du vom 29.01. bis 04.02. in deiner Kaufland-Filiale.,2026-01-29,2026-02-04,images_kaufland/kaufland_offer_408.jpg
TALENTUS®,Whiteboard,4.99,,,,Nein,Dieses Angebot findest du vom 29.01. bis 04.02. in deiner Kaufland-Filiale.,2026-01-29,2026-02-04,images_kaufland/kaufland_offer_409.jpg
TALENTUS®,Recycling-Multifunktions- Papier DIN A4,3.99,4.99,,,Nein,Dieses Angebot findest du vom 29.01. bis 04.02. in deiner Kaufland-Filiale.,2026-01-29,2026-02-04,images_kaufland/kaufland_offer_410.jpg
,Plüschtier,7.99,UVP 16.95,,,Nein,Dieses Angebot findest du vom 29.01. bis 04.02. in deiner Kaufland-Filiale.,2026-01-29,2026-02-04,images_kaufland/kaufland_offer_411.jpg
KAUFLAND MOBIL,Starterpaket,4.99,9.99,,,Nein,Dieses Angebot findest du vom 29.01. bis 04.02. in deiner Kaufland-Filiale.,2026-01-29,2026-02-04,images_kaufland/kaufland_offer_412.jpg
SANITAS,Multifunktions-Thermometer »SFT 65«,14.99,UVP 62.99,,,Nein,Dieses Angebot findest du vom 29.01. bis 04.02. in deiner Kaufland-Filiale.,2026-01-29,2026-02-04,images_kaufland/kaufland_offer_413.jpg
,80er-Trainingsanzug-Kostüm,12.99,,,,Nein,Dieses Angebot findest du vom 29.01. bis 04.02. in deiner Kaufland-Filiale.,2026-01-29,2026-02-04,images_kaufland/kaufland_offer_434.jpg
,Pink-Lady-Kostüm,12.99,,,,Nein,Dieses Angebot findest du vom 29.01. bis 04.02. in deiner Kaufland-Filiale.,2026-01-29,2026-02-04,images_kaufland/kaufland_offer_435.jpg
,Astronaut-Kostüm,12.99,,,,Nein,Dieses Angebot findest du vom 29.01. bis 04.02. in deiner Kaufland-Filiale.,2026-01-29,2026-02-04,images_kaufland/kaufland_offer_436.jpg
ADIDAS,Damen-Leggings,19.99,UVP 28.00,,,Nein,Dieses Angebot findest du vom 29.01. bis 04.02. in deiner Kaufland-Filiale.,2026-01-29,2026-02-04,images_kaufland/kaufland_offer_437.jpg
OYANDA®,Damen-Haussocken,3.99,,,,Nein,Dieses Angebot findest du vom 29.01. bis 04.02. in deiner Kaufland-Filiale.,2026-01-29,2026-02-04,images_kaufland/kaufland_offer_438.jpg
ADIDAS,Damen-Sportschuhe,39.99,UVP 65.00,,,Nein,Dieses Angebot findest du vom 29.01. bis 04.02. in deiner Kaufland-Filiale.,2026-01-29,2026-02-04,images_kaufland/kaufland_offer_439.jpg
HOME BY ZAPATO,Damen-Hausschuhe,5.99,,,,Nein,Dieses Angebot findest du vom 29.01. bis 04.02. in deiner Kaufland-Filiale.,2026-01-29,2026-02-04,images_kaufland/kaufland_offer_440.jpg
,Herren-Futterhose,4.99,,,,Nein,Dieses Angebot findest du vom 29.01. bis 04.02. in deiner Kaufland-Filiale.,2026-01-29,2026-02-04,images_kaufland/kaufland_offer_441.jpg
TOWNLAND®,Herren-Pyjama,7.99,,,,Nein,Dieses Angebot findest du vom 29.01. bis 04.02. in deiner Kaufland-Filiale.,2026-01-29,2026-02-04,images_kaufland/kaufland_offer_442.jpg
,Herren-Thermohose,4.99,,,,Nein,Dieses Angebot findest du vom 29.01. bis 04.02. in deiner Kaufland-Filiale.,2026-01-29,2026-02-04,images_kaufland/kaufland_offer_443.jpg
,Herren-Futtershirt,4.99,,,,Nein,Dieses Angebot findest du vom 29.01. bis 04.02. in deiner Kaufland-Filiale.,2026-01-29,2026-02-04,images_kaufland/kaufland_offer_444.jpg
,Herren-Thermoshirt,4.99,,,,Nein,Dieses Angebot findest du vom 29.01. bis 04.02. in deiner Kaufland-Filiale.,2026-01-29,2026-02-04,images_kaufland/kaufland_offer_445.jpg
ADIDAS,Herren-Retroboxer,19.99,UVP 34.95,,,Nein,Dieses Angebot findest du vom 29.01. bis 04.02. in deiner Kaufland-Filiale.,2026-01-29,2026-02-04,images_kaufland/kaufland_offer_446.jpg
ADIDAS,Beanie,14.99,UVP 25.00,,,Nein,Dieses Angebot findest du vom 29.01. bis 04.02. in deiner Kaufland-Filiale.,2026-01-29,2026-02-04,images_kaufland/kaufland_offer_451.jpg
ADIDAS,Herren-Sweathoodie,24.99,UVP 44.95,,,Nein,Dieses Angebot findest du vom 29.01. bis 04.02. in deiner Kaufland-Filiale.,2026-01-29,2026-02-04,images_kaufland/kaufland_offer_452.jpg
ADIDAS,Herren-Sweathose,24.99,UVP 44.95,,,Nein,Dieses Angebot findest du vom 29.01. bis 04.02. in deiner Kaufland-Filiale.,2026-01-29,2026-02-04,images_kaufland/kaufland_offer_453.jpg
ADIDAS,Herren-T-Shirt,14.99,UVP 22.95,,,Nein,Dieses Angebot findest du vom 29.01. bis 04.02. in deiner Kaufland-Filiale.,2026-01-29,2026-02-04,images_kaufland/kaufland_offer_454.jpg
ADIDAS,Tennissocken,9.99,,,,Nein,Dieses Angebot findest du vom 29.01. bis 04.02. in deiner Kaufland-Filiale.,2026-01-29,2026-02-04,images_kaufland/kaufland_offer_460.jpg
ADIDAS,Quartersocken,9.99,,,,Nein,Dieses Angebot findest du vom 29.01. bis 04.02. in deiner Kaufland-Filiale.,2026-01-29,2026-02-04,images_kaufland/kaufland_offer_461.jpg
ADIDAS,Sneakersocken,9.99,,,,Nein,Dieses Angebot findest du vom 29.01. bis 04.02. in deiner Kaufland-Filiale.,2026-01-29,2026-02-04,images_kaufland/kaufland_offer_462.jpg
PARKSIDE®,Herren-Thermo-Arbeitssocken,2.99,,,,Nein,Dieses Angebot findest du vom 29.01. bis 04.02. in deiner Kaufland-Filiale.,2026-01-29,2026-02-04,images_kaufland/kaufland_offer_463.jpg
ADIDAS,Herren-Sportschuhe,39.99,UVP 65.00,,,Nein,Dieses Angebot findest du vom 29.01. bis 04.02. in deiner Kaufland-Filiale.,2026-01-29,2026-02-04,images_kaufland/kaufland_offer_464.jpg
HOME BY ZAPATO,Herren-Hausschuhe,5.99,,,,Nein,Dieses Angebot findest du vom 29.01. bis 04.02. in deiner Kaufland-Filiale.,2026-01-29,2026-02-04,images_kaufland/kaufland_offer_465.jpg
PARKSIDE®,S1P-Sicherheitsschuhe,19.99,,,,Nein,Dieses Angebot findest du vom 29.01. bis 04.02. in deiner Kaufland-Filiale.,2026-01-29,2026-02-04,images_kaufland/kaufland_offer_466.jpg
KUNIBOO®,Kinder-Pyjama,4.99,,,,Nein,Dieses Angebot findest du vom 29.01. bis 04.02. in deiner Kaufland-Filiale.,2026-01-29,2026-02-04,images_kaufland/kaufland_offer_467.jpg
ADIDAS,Sporttasche,19.99,UVP 33.00,,,Nein,Dieses Angebot findest du vom 29.01. bis 04.02. in deiner Kaufland-Filiale.,2026-01-29,2026-02-04,images_kaufland/kaufland_offer_471.jpg
LIV&BO®,Klappmatratze,29.99,,,,Nein,Dieses Angebot findest du vom 29.01. bis 04.02. in deiner Kaufland-Filiale.,2026-01-29,2026-02-04,images_kaufland/kaufland_offer_479.jpg
LIV&BO®,Steppbett ca. 200 x 220 cm,14.99,,,,Nein,Dieses Angebot findest du vom 29.01. bis 04.02. in deiner Kaufland-Filiale.,2026-01-29,2026-02-04,images_kaufland/kaufland_offer_480.jpg
LIV&BO®,Steppbett ca. 135 x 200 cm,7.99,,,,Nein,Dieses Angebot findest du vom 29.01. bis 04.02. in deiner Kaufland-Filiale.,2026-01-29,2026-02-04,images_kaufland/kaufland_offer_481.jpg
LIV&BO®,Steppbett ca. 155 x 220 cm,9.99,,,,Nein,Dieses Angebot findest du vom 29.01. bis 04.02. in deiner Kaufland-Filiale.,2026-01-29,2026-02-04,images_kaufland/kaufland_offer_482.jpg
LIV&BO®,Kopfkissen,4.99,,,,Nein,Dieses Angebot findest du vom 29.01. bis 04.02. in deiner Kaufland-Filiale.,2026-01-29,2026-02-04,images_kaufland/kaufland_offer_483.jpg
LIV&BO®,Matratzen-Topper ca. 90 x 200 cm,24.99,,,,Nein,Dieses Angebot findest du vom 29.01. bis 04.02. in deiner Kaufland-Filiale.,2026-01-29,2026-02-04,images_kaufland/kaufland_offer_484.jpg
LIV&BO®,Matratzen-Topper ca. 180 x 200 cm,59.99,,,,Nein,Dieses Angebot findest du vom 29.01. bis 04.02. in deiner Kaufland-Filiale.,2026-01-29,2026-02-04,images_kaufland/kaufland_offer_485.jpg
TRENDLINE BY BIBERNA,Kuscheldecke,7.99,,,,Nein,Dieses Angebot findest du vom 29.01. bis 04.02. in deiner Kaufland-Filiale.,2026-01-29,2026-02-04,images_kaufland/kaufland_offer_486.jpg
DREAM@HOME,Feinbiber-Kissenbezüge,4.99,,,,Nein,Dieses Angebot findest du vom 29.01. bis 04.02. in deiner Kaufland-Filiale.,2026-01-29,2026-02-04,images_kaufland/kaufland_offer_487.jpg
DREAM@HOME,Feinbiber-Bettwäsche-Set ca. 135 x 200 cm,14.99,,,,Nein,Dieses Angebot findest du vom 29.01. bis 04.02. in deiner Kaufland-Filiale.,2026-01-29,2026-02-04,images_kaufland/kaufland_offer_489.jpg
DREAM@HOME,Feinbiber-Bettwäsche-Set ca. 155 x 220 cm,17.99,,,,Nein,Dieses Angebot findest du vom 29.01. bis 04.02. in deiner Kaufland-Filiale.,2026-01-29,2026-02-04,images_kaufland/kaufland_offer_490.jpg
DREAM@HOME,Teppich in Felloptik,12.99,,,,Nein,Dieses Angebot findest du vom 29.01. bis 04.02. in deiner Kaufland-Filiale.,2026-01-29,2026-02-04,images_kaufland/kaufland_offer_491.jpg
DREAM@HOME,Nässeschutz-Spannbettlaken ca. 90 - 100 x 200 cm,9.99,,,,Nein,Dieses Angebot findest du vom 29.01. bis 04.02. in deiner Kaufland-Filiale.,2026-01-29,2026-02-04,images_kaufland/kaufland_offer_492.jpg
NEWCENTIAL®,Arm- und Beintrainer,34.99,,,,Nein,Dieses Angebot findest du vom 29.01. bis 04.02. in deiner Kaufland-Filiale.,2026-01-29,2026-02-04,images_kaufland/kaufland_offer_516.jpg
,Bioland dtsch. Möhren,"0.99
*",,,,Nein,Dieses Angebot findest du vom 29.01. bis 04.02. in deiner Kaufland-Filiale.,2026-01-29,2026-02-04,images_kaufland/kaufland_offer_557.jpg
,Weltmeister-Chiabrötchen,0.25,0.39,,,Nein,Dieses Angebot findest du vom 02.02. bis 04.02. in deiner Kaufland-Filiale.,2026-02-02,2026-02-04,images_kaufland/kaufland_offer_631.jpg
TRI TOP,Sirup,2.89,3.99,1 l = 4.82 - 5.78,,Nein,Dieses Angebot findest du vom 02.02. bis 04.02. in deiner Kaufland-Filiale.,2026-02-02,2026-02-04,images_kaufland/kaufland_offer_632.jpg
K-PURLAND,Minutensteak XXL vom Jungbullen,"8.99
*",,1 kg = 14.99,,Nein,Dieses Angebot findest du vom 02.02. bis 04.02. in deiner Kaufland-Filiale.,2026-02-02,2026-02-04,images_kaufland/kaufland_offer_633.jpg
TRUMPF,Edle Tropfen in Nuss,3.49,4.49,1 kg = 13.96,,Nein,Dieses Angebot findest du vom 02.02. bis 04.02. in deiner Kaufland-Filiale.,2026-02-02,2026-02-04,images_kaufland/kaufland_offer_634.jpg
,Niederl./belg. Rosenkohl,0.79,0.99,1 kg = 1.06,,Nein,Dieses Angebot findest du vom 02.02. bis 04.02. in deiner Kaufland-Filiale.,2026-02-02,2026-02-04,images_kaufland/kaufland_offer_635.jpg
K-CLASSIC,Wurstspezialitäten,0.75,1.09,1 kg = 7.50,,Nein,Dieses Angebot findest du vom 02.02. bis 04.02. in deiner Kaufland-Filiale.,2026-02-02,2026-02-04,images_kaufland/kaufland_offer_636.jpg
APEROL,Aperitivo,9.49,13.49,1 l = 13.56,,Nein,Dieses Angebot findest du vom 02.02. bis 04.02. in deiner Kaufland-Filiale.,2026-02-02,2026-02-04,images_kaufland/kaufland_offer_639.jpg
HARIBO,Party-Box,7.00,,1 kg = 4.67,,Nein,Dieses Angebot findest du vom 02.02. bis 04.02. in deiner Kaufland-Filiale.,2026-02-02,2026-02-04,images_kaufland/kaufland_offer_640.jpg
MAGGI,Soße,2.67,,1 l = 1.34,,Nein,Dieses Angebot findest du vom 02.02. bis 04.02. in deiner Kaufland-Filiale.,2026-02-02,2026-02-04,images_kaufland/kaufland_offer_641.jpg
NIVEA,Deo Roll-on,2.88,3.25,1 l = 57.60,,Nein,Dieses Angebot findest du vom 02.02. bis 04.02. in deiner Kaufland-Filiale.,2026-02-02,2026-02-04,images_kaufland/kaufland_offer_642.jpg
MÖVENPICK,Caffè Crema,12.99,16.99,,,Nein,Dieses Angebot findest du vom 02.02. bis 04.02. in deiner Kaufland-Filiale.,2026-02-02,2026-02-04,images_kaufland/kaufland_offer_643.jpg
BUTARIS,Butterschmalz Original,2.99,4.49,1 kg = 11.96,,Nein,Dieses Angebot findest du vom 02.02. bis 04.02. in deiner Kaufland-Filiale.,2026-02-02,2026-02-04,images_kaufland/kaufland_offer_644.jpg
K-CLASSIC,Nuts Royal,2.39,,1 kg = 11.95,,Nein,Dieses Angebot findest du vom 02.02. bis 04.02. in deiner Kaufland-Filiale.,2026-02-02,2026-02-04,images_kaufland/kaufland_offer_645.jpg
,Niederl./belg. Tafelbirnen,1.39,1.99,,,Nein,Dieses Angebot findest du vom 02.02. bis 04.02. in deiner Kaufland-Filiale.,2026-02-02,2026-02-04,images_kaufland/kaufland_offer_646.jpg
ERBEN,"Spätlese, Scheurebe, Grauburgunder oder Riesling",3.39,,1 l = 4.52,,Nein,Dieses Angebot findest du vom 02.02. bis 04.02. in deiner Kaufland-Filiale.,2026-02-02,2026-02-04,images_kaufland/kaufland_offer_648.jpg
,Span. Minigurken,2.49,3.49,1 kg = 3.32,,Nein,Dieses Angebot findest du vom 02.02. bis 04.02. in deiner Kaufland-Filiale.,2026-02-02,2026-02-04,images_kaufland/kaufland_offer_649.jpg
,Dtsch. Zwiebeln,1.11,1.79,1 kg = 0.56,,Nein,Dieses Angebot findest du vom 02.02. bis 04.02. in deiner Kaufland-Filiale.,2026-02-02,2026-02-04,images_kaufland/kaufland_offer_650.jpg
BERENTZEN,Fruchtiger Likör,4.88,7.29,1 l = 6.98,,Nein,Dieses Angebot findest du vom 02.02. bis 04.02. in deiner Kaufland-Filiale.,2026-02-02,2026-02-04,images_kaufland/kaufland_offer_651.jpg
KNOPPERS,Milch-Nuss-Schnitte,1.59,,1 kg = 7.95,,Nein,Dieses Angebot findest du vom 02.02. bis 04.02. in deiner Kaufland-Filiale.,2026-02-02,2026-02-04,images_kaufland/kaufland_offer_652.jpg
LANGEWIESCHE,Butterschinken,1.99,2.49,,,Nein,Dieses Angebot findest du vom 02.02. bis 04.02. in deiner Kaufland-Filiale.,2026-02-02,2026-02-04,images_kaufland/kaufland_offer_653.jpg
HOMANN,Hering in Marinade,3.29,4.49,Abtropfgewicht 230 g - 270 g (1 kg = 12.19 - 14.31,,Nein,Dieses Angebot findest du vom 02.02. bis 04.02. in deiner Kaufland-Filiale.,2026-02-02,2026-02-04,images_kaufland/kaufland_offer_654.jpg
BAYREUTHER,Hell,14.99,,1 l = 2.28,,Nein,Dieses Angebot findest du vom 02.02. bis 04.02. in deiner Kaufland-Filiale.,2026-02-02,2026-02-04,images_kaufland/kaufland_offer_657.jpg
KNOPPERS,Goodies,1.99,2.49,1 kg = 11.06,,Nein,Dieses Angebot findest du vom 02.02. bis 04.02. in deiner Kaufland-Filiale.,2026-02-02,2026-02-04,images_kaufland/kaufland_offer_659.jpg
NESCAFÉ,Dolce Gusto Kapseln,3.69,5.99,1 kg = 14.42 - 41.94,,Nein,Dieses Angebot findest du vom 02.02. bis 04.02. in deiner Kaufland-Filiale.,2026-02-02,2026-02-04,images_kaufland/kaufland_offer_660.jpg
,Marokk./port. Himbeeren,2.49,3.49,1 kg = 12.45,,Nein,Dieses Angebot findest du vom 02.02. bis 04.02. in deiner Kaufland-Filiale.,2026-02-02,2026-02-04,images_kaufland/kaufland_offer_662.jpg
INNOCENT,Direkt-Mischsaft oder Plus,2.69,3.69,1 l = 2.99 - 3.59,,Nein,Dieses Angebot findest du vom 02.02. bis 04.02. in deiner Kaufland-Filiale.,2026-02-02,2026-02-04,images_kaufland/kaufland_offer_665.jpg
