Produkt,Marke,Preis,Vorheriger Preis,Preis_kg,Hinweis,Nur_online,Gueltig_raw,Gueltig_von,Gueltig_bis,Bildpfad,source_market
Pfefferbeißer,Keine Marke,"1,59 €",,,je 100 g,Nein,2026-02-02 bis 2026-02-08,2026-02-02,2026-02-08,images_rewe/immenstaad_offer_051.jpg,immenstaad
Le Superbe Lustenberger 1862,Keine Marke,"1,99 €",,,"Schweizer Schnittkäse, mind. 45% Fett i.Tr., je 100 g",Nein,2026-02-02 bis 2026-02-08,2026-02-02,2026-02-08,images_rewe/immenstaad_offer_052.jpg,immenstaad
Senner Alpenblütenkäse,Keine Marke,"2,89 €",,,"Schnittkäse, mind. 50% Fett i.Tr., je 100 g",Nein,2026-02-02 bis 2026-02-08,2026-02-02,2026-02-08,images_rewe/immenstaad_offer_048.jpg,immenstaad
Krosse Kerle Chips,Keine Marke,"1,49 €",,"1 kg = 12,96","Tomate & Paprika, je 115-g-Btl",Nein,2026-02-02 bis 2026-02-08,2026-02-02,2026-02-08,images_rewe/neubrandenburg_offer_170.jpg,neubrandenburg
Raffaello,Keine Marke,"2,99 €",,"1 kg = 13,00",je 230-g-Btl,Nein,2026-02-02 bis 2026-02-08,2026-02-02,2026-02-08,images_rewe/neubrandenburg_offer_162.jpg,neubrandenburg
Storck Mamba,Keine Marke,"0,79 €",,"1 kg = 7,45","versch. Sorten, je 106-g-Pckg",Nein,2026-02-02 bis 2026-02-08,2026-02-02,2026-02-08,images_rewe/neubrandenburg_offer_171.jpg,neubrandenburg
Hella Near Water,Keine Marke,"0,99 €",,"1 l = 0,66","versch. Sorten, je 1,5-l-Fl, zzgl. 0,25 Pfand",Nein,2026-02-02 bis 2026-02-08,2026-02-02,2026-02-08,images_rewe/neubrandenburg_offer_182.jpg,neubrandenburg
Effect Energy Drink,Keine Marke,"0,99 €",,"1 l = 1,98","koffeinhaltig, je 0,5-l-Dose, zzgl. 0,25 Pfand",Nein,2026-02-02 bis 2026-02-08,2026-02-02,2026-02-08,images_rewe/neubrandenburg_offer_184.jpg,neubrandenburg
Powerade Mountain Blast,Keine Marke,"1,49 €",,,"je 1-l-Fl, zzgl. 0,25 Pfand",Nein,2026-02-02 bis 2026-02-08,2026-02-02,2026-02-08,images_rewe/neubrandenburg_offer_186.jpg,neubrandenburg
Butter-Croissant,Keine Marke,"0,49 €",,,je St,Nein,2026-02-02 bis 2026-02-08,2026-02-02,2026-02-08,images_rewe/neubrandenburg_offer_130.jpg,neubrandenburg
Laugenbrötchen,Keine Marke,"0,39 €",,,je St,Nein,2026-02-02 bis 2026-02-08,2026-02-02,2026-02-08,images_rewe/neubrandenburg_offer_128.jpg,neubrandenburg
Laugenbrezel,Keine Marke,"0,39 €",,,je St,Nein,2026-02-02 bis 2026-02-08,2026-02-02,2026-02-08,images_rewe/neubrandenburg_offer_129.jpg,neubrandenburg
Nuss-Nougat Croissant,Keine Marke,"0,69 €",,,je St,Nein,2026-02-02 bis 2026-02-08,2026-02-02,2026-02-08,images_rewe/neubrandenburg_offer_131.jpg,neubrandenburg
Apfeldreieck,Keine Marke,"0,69 €",,,je St,Nein,2026-02-02 bis 2026-02-08,2026-02-02,2026-02-08,images_rewe/neubrandenburg_offer_132.jpg,neubrandenburg
Bautz’ner fix Tomatensoße,Keine Marke,"1,49 €",,"1 kg = 3,63",je 410-g-Glas,Nein,2026-02-02 bis 2026-02-08,2026-02-02,2026-02-08,images_rewe/neubrandenburg_offer_135.jpg,neubrandenburg
Mondamin Soßenbinder,Keine Marke,"1,29 €",,"1 kg = 5,16","hell oder dunkel, je 250-g-Pckg",Nein,2026-02-02 bis 2026-02-08,2026-02-02,2026-02-08,images_rewe/neubrandenburg_offer_136.jpg,neubrandenburg
Riesa Teigwaren,Keine Marke,"1,29 €",,"1 kg = 2,58","mit Ei, versch. Ausformungen, je 500-g-Btl",Nein,2026-02-02 bis 2026-02-08,2026-02-02,2026-02-08,images_rewe/neubrandenburg_offer_137.jpg,neubrandenburg
Spreewaldhof Das andere Apfelmus,Keine Marke,"0,99 €",,"1 kg = 2,83",je 350-g-Glas,Nein,2026-02-02 bis 2026-02-08,2026-02-02,2026-02-08,images_rewe/neubrandenburg_offer_141.jpg,neubrandenburg
Thomy Reines Sonnenblumenöl,Keine Marke,"2,49 €",,"1 l = 3,32","reich an Vitamin E, je 750-ml-Fl",Nein,2026-02-02 bis 2026-02-08,2026-02-02,2026-02-08,images_rewe/neubrandenburg_offer_144.jpg,neubrandenburg
Kathi Weizenmehl Type 550,Keine Marke,"1,49 €",,,je 1-kg-Pckg,Nein,2026-02-02 bis 2026-02-08,2026-02-02,2026-02-08,images_rewe/neubrandenburg_offer_147.jpg,neubrandenburg
Born Thüringer Senf,Keine Marke,"0,69 €",,"1 l = 3,45","mittelscharf, je 200-ml-Becher",Nein,2026-02-02 bis 2026-02-08,2026-02-02,2026-02-08,images_rewe/neubrandenburg_offer_150.jpg,neubrandenburg
Followfood Thunfisch Filets,Keine Marke,"2,79 €",,"1 kg = 21,46","in eigenem Saft, je 185-g-Dose, 130-g-Abtropfgew.",Nein,2026-02-02 bis 2026-02-08,2026-02-02,2026-02-08,images_rewe/neubrandenburg_offer_151.jpg,neubrandenburg
Lübzer Pils,Keine Marke,"10,99 €",,"1 l = 1,10","versch. Sorten, je 20 x 0,5-l-Fl.-Kasten, zzgl. 3,10 Pfand",Nein,2026-02-02 bis 2026-02-08,2026-02-02,2026-02-08,images_rewe/neubrandenburg_offer_190.jpg,neubrandenburg
Kuschelweich Weichspüler,Keine Marke,"1,49 €",,,"Sommerwind, je 1-l-Fl",Nein,2026-02-02 bis 2026-02-08,2026-02-02,2026-02-08,images_rewe/neubrandenburg_offer_231.jpg,neubrandenburg
Kaiserbrötchen,Keine Marke,"0,19 €",,,je St,Nein,2026-02-02 bis 2026-02-08,2026-02-02,2026-02-08,images_rewe/neubrandenburg_offer_127.jpg,neubrandenburg
Wernesgrüner,Keine Marke,"10,49 €",,"1 l = 1,05","versch. Sorten, je 20 x 0,5-l-Fl.-Kasten, zzgl. 3,10 Pfand",Nein,2026-02-02 bis 2026-02-08,2026-02-02,2026-02-08,images_rewe/neubrandenburg_offer_191.jpg,neubrandenburg
Holsten Pilsener,Keine Marke,"9,99 €",,"1 l = 1,00","je 20 x 0,5-l-Fl.-Kasten, zzgl. 3,10 Pfand",Nein,2026-02-02 bis 2026-02-08,2026-02-02,2026-02-08,images_rewe/neubrandenburg_offer_192.jpg,neubrandenburg
Budweiser Premium Czech Lager,Keine Marke,"13,99 €",,"1 l = 1,40","je 20 x 0,5-l-Fl.-Kasten, zzgl. 3,10 Pfand",Nein,2026-02-02 bis 2026-02-08,2026-02-02,2026-02-08,images_rewe/neubrandenburg_offer_193.jpg,neubrandenburg
Kozel Premium Lager oder Dark,Keine Marke,"13,49 €",,"1 l = 1,35","je 20 x 0,5-l-Fl.-Kasten, zzgl. 3,10 Pfand",Nein,2026-02-02 bis 2026-02-08,2026-02-02,2026-02-08,images_rewe/neubrandenburg_offer_194.jpg,neubrandenburg
Köstritzer Schwarzbier,Keine Marke,"13,99 €",,"1 l = 1,40","je 20 x 0,5-l-Fl.-Kasten, zzgl. 3,10 Pfand",Nein,2026-02-02 bis 2026-02-08,2026-02-02,2026-02-08,images_rewe/neubrandenburg_offer_195.jpg,neubrandenburg
"Paulaner Weißbier oder Münchner Hell, auch alkoholfrei",Keine Marke,"14,99 €",,"1 l = 1,50","je 20 x 0,5-l-Fl.-Kasten, zzgl. 3,10 Pfand",Nein,2026-02-02 bis 2026-02-08,2026-02-02,2026-02-08,images_rewe/neubrandenburg_offer_196.jpg,neubrandenburg
Beck’s Pils,Keine Marke,"10,99 €",,"1 l = 1,10","versch. Sorten, je 20 x 0,5-l-Fl.-Kasten, zzgl. 3,10 Pfand",Nein,2026-02-02 bis 2026-02-08,2026-02-02,2026-02-08,images_rewe/neubrandenburg_offer_189.jpg,neubrandenburg
Maybach Qualitätswein,Keine Marke,"3,49 €",,"1 l = 4,65","versch. Sorten, trocken, je 0,75-l-Fl",Nein,2026-02-02 bis 2026-02-08,2026-02-02,2026-02-08,images_rewe/neubrandenburg_offer_204.jpg,neubrandenburg
Finsbury London Dry Gin,Keine Marke,"7,99 €",,"1 l = 11,41","37,5% Vol., je 0,7-l-Fl",Nein,2026-02-02 bis 2026-02-08,2026-02-02,2026-02-08,images_rewe/neubrandenburg_offer_206.jpg,neubrandenburg
Limoncello Spritz oder Bellini Pfirsich No. 1323,Keine Marke,"2,99 €",,"1 l = 3,99","weinhaltiger Cocktail, je 0,75-l-Fl",Nein,2026-02-02 bis 2026-02-08,2026-02-02,2026-02-08,images_rewe/neubrandenburg_offer_211.jpg,neubrandenburg
Kuemmerling Kräuterlikör,Keine Marke,"9,99 €",,"1 l = 19,98","35% Vol., je 25 x 0,02-l-Fl.-Pckg",Nein,2026-02-02 bis 2026-02-08,2026-02-02,2026-02-08,images_rewe/neubrandenburg_offer_214.jpg,neubrandenburg
Pott Eierlikör,Keine Marke,"8,99 €",,"1 l = 12,84","16% Vol., je 0,7-l-Fl",Nein,2026-02-02 bis 2026-02-08,2026-02-02,2026-02-08,images_rewe/neubrandenburg_offer_215.jpg,neubrandenburg
Henkell Sekt,Keine Marke,"3,99 €",,"1 l = 5,32","trocken, je 0,75-l-Fl",Nein,2026-02-02 bis 2026-02-08,2026-02-02,2026-02-08,images_rewe/neubrandenburg_offer_205.jpg,neubrandenburg
Kürbiskernbrötchen,Keine Marke,"0,49 €",,,je St,Nein,2026-02-02 bis 2026-02-08,2026-02-02,2026-02-08,images_rewe/neubrandenburg_offer_126.jpg,neubrandenburg
Weizenbrötchen,Keine Marke,"0,19 €",,,je St,Nein,2026-02-02 bis 2026-02-08,2026-02-02,2026-02-08,images_rewe/neubrandenburg_offer_124.jpg,neubrandenburg
Reinert Chambelle Salami,Keine Marke,"1,99 €",,"1 kg = 24,88",je 80-g-Pckg,Nein,2026-02-02 bis 2026-02-08,2026-02-02,2026-02-08,images_rewe/neubrandenburg_offer_047.jpg,neubrandenburg
Ehrmann Almighurt,Keine Marke,"1,11 €",,"1 kg = 2,22","3,8% Fett, Stracciatella, je 500-g-Glas, zzgl. 0,15 Pfand",Nein,2026-02-02 bis 2026-02-08,2026-02-02,2026-02-08,images_rewe/neubrandenburg_offer_051.jpg,neubrandenburg
Zuivelhoeve Duo Vla Pudding,Keine Marke,"2,19 €",,"1 kg = 2,74","Vanille & Schoko, je 800-g-Becher",Nein,2026-02-02 bis 2026-02-08,2026-02-02,2026-02-08,images_rewe/neubrandenburg_offer_052.jpg,neubrandenburg
Dr. Oetker Götterspeise,Keine Marke,"0,49 €",,"1 kg = 3,27","versch. Sorten, je 150-g-Becher",Nein,2026-02-02 bis 2026-02-08,2026-02-02,2026-02-08,images_rewe/neubrandenburg_offer_053.jpg,neubrandenburg
Ferdi Fuchs Mini Würstchen,Keine Marke,"0,99 €",,"1 kg = 9,90","versch. Sorten, je 5 x 20-g-Pckg",Nein,2026-02-02 bis 2026-02-08,2026-02-02,2026-02-08,images_rewe/neubrandenburg_offer_054.jpg,neubrandenburg
Handl Tyrolini,Keine Marke,"1,99 €",,"1 kg = 24,88","versch. Sorten, je 80-g-Pckg",Nein,2026-02-02 bis 2026-02-08,2026-02-02,2026-02-08,images_rewe/neubrandenburg_offer_055.jpg,neubrandenburg
Kasseler Nacken,Keine Marke,"7,90 €",,,"ohne Knochen, am Stück, SB-verpackt, je 1 kg",Nein,2026-02-02 bis 2026-02-08,2026-02-02,2026-02-08,images_rewe/neubrandenburg_offer_057.jpg,neubrandenburg
Ehrmann Joghurt nach griechischer Art,Keine Marke,"1,11 €",,"1 kg = 2,36","9,7% Fett, je 470-g-Glas, zzgl. 0,15 Pfand",Nein,2026-02-02 bis 2026-02-08,2026-02-02,2026-02-08,images_rewe/neubrandenburg_offer_058.jpg,neubrandenburg
Mini Roma Rispentomaten,Keine Marke,"2,22 €",,"1 kg = 8,88","»Aromatica«, Kl. I, je 250-g-Schale",Nein,2026-02-02 bis 2026-02-08,2026-02-02,2026-02-08,images_rewe/neubrandenburg_offer_021.jpg,neubrandenburg
Zespri SunGold Kiwi,Keine Marke,"0,55 €",,,"Kl. I, je St",Nein,2026-02-02 bis 2026-02-08,2026-02-02,2026-02-08,images_rewe/neubrandenburg_offer_024.jpg,neubrandenburg
Houdek Kabanos,Keine Marke,"1,79 €",,"1 kg = 11,93","versch. Sorten, je 150-g-Pckg",Nein,2026-02-02 bis 2026-02-08,2026-02-02,2026-02-08,images_rewe/neubrandenburg_offer_063.jpg,neubrandenburg
Starbucks House Blend,Keine Marke,"3,69 €",,"1 kg = 64,74","Lungo, je 57-g-Pckg",Nein,2026-02-02 bis 2026-02-08,2026-02-02,2026-02-08,images_rewe/neubrandenburg_offer_113.jpg,neubrandenburg
Nescafé Cappuccino,Keine Marke,"3,69 €",,"1 kg = 14,76","cremig zart, je 250-g-Dose",Nein,2026-02-02 bis 2026-02-08,2026-02-02,2026-02-08,images_rewe/neubrandenburg_offer_115.jpg,neubrandenburg
Laugenstange,Keine Marke,"0,39 €",,,je St,Nein,2026-02-02 bis 2026-02-08,2026-02-02,2026-02-08,images_rewe/neubrandenburg_offer_118.jpg,neubrandenburg
Anno »1688«,Keine Marke,"1,89 €",,"1 kg = 2,36","traditionelles rustikales Weizenmischbrot, je 800-g-St",Nein,2026-02-02 bis 2026-02-08,2026-02-02,2026-02-08,images_rewe/neubrandenburg_offer_120.jpg,neubrandenburg
Nescafé Latte Macchiato,Keine Marke,"3,69 €",,"1 kg = 16,04",je 230-g-Dose,Nein,2026-02-02 bis 2026-02-08,2026-02-02,2026-02-08,images_rewe/neubrandenburg_offer_121.jpg,neubrandenburg
Starbucks Pike Place,Keine Marke,"3,69 €",,"1 kg = 69,62","Roast Lungo, je 53-g-Pckg",Nein,2026-02-02 bis 2026-02-08,2026-02-02,2026-02-08,images_rewe/neubrandenburg_offer_122.jpg,neubrandenburg
Das knackig-rustikale Krustenbrot,Keine Marke,"1,55 €",,,"Roggenmischbrot, je 1000-g-St",Nein,2026-02-02 bis 2026-02-08,2026-02-02,2026-02-08,images_rewe/neubrandenburg_offer_123.jpg,neubrandenburg
Chia Weltmeister-Brötchen,Keine Marke,"0,39 €",,,je St,Nein,2026-02-02 bis 2026-02-08,2026-02-02,2026-02-08,images_rewe/neubrandenburg_offer_125.jpg,neubrandenburg
Rügener Bade Junge,Keine Marke,"1,99 €",,"1 kg = 13,27","Der Sahnige, je 150-g-Pckg",Nein,2026-02-02 bis 2026-02-08,2026-02-02,2026-02-08,images_rewe/neubrandenburg_offer_064.jpg,neubrandenburg
Striegistaler Zwerge,Keine Marke,"2,79 €",,"1 kg = 11,16","Weichkäse, je 250-g-Pckg",Nein,2026-02-02 bis 2026-02-08,2026-02-02,2026-02-08,images_rewe/neubrandenburg_offer_065.jpg,neubrandenburg
Reinert Chambelle Geflügelsalami,Keine Marke,"1,99 €",,"1 kg = 19,90",je 100-g-Pckg,Nein,2026-02-02 bis 2026-02-08,2026-02-02,2026-02-08,images_rewe/neubrandenburg_offer_066.jpg,neubrandenburg
Bärenmarke Eiskaffee,Keine Marke,"1,79 €",,,"koffeinhaltig, versch. Sorten, je 1-l-Pckg",Nein,2026-02-02 bis 2026-02-08,2026-02-02,2026-02-08,images_rewe/neubrandenburg_offer_067.jpg,neubrandenburg
Frische Chicken Wings,Keine Marke,"1,99 €",,"1 kg = 4,98","natur, Hkl. A, je 400-g-Pckg",Nein,2026-02-02 bis 2026-02-08,2026-02-02,2026-02-08,images_rewe/neubrandenburg_offer_068.jpg,neubrandenburg
Rinder-Rouladen,Keine Marke,"16,60 €",,,"Jungbullenfleisch aus der Keule, SB-verpackt, je 1 kg",Nein,2026-02-02 bis 2026-02-08,2026-02-02,2026-02-08,images_rewe/neubrandenburg_offer_069.jpg,neubrandenburg
REWE Feine Welt Ochsen-Bäckchen,Keine Marke,"5,99 €",,"1 kg = 15,76","in Rotweinsauce, je 380-g-Pckg",Nein,2026-02-02 bis 2026-02-08,2026-02-02,2026-02-08,images_rewe/neubrandenburg_offer_072.jpg,neubrandenburg
Gulasch gemischt,Keine Marke,"5,99 €",,"1 kg = 11,98","vom Rind und Schwein, je 500-g-Pckg",Nein,2026-02-02 bis 2026-02-08,2026-02-02,2026-02-08,images_rewe/neubrandenburg_offer_073.jpg,neubrandenburg
Deutsche See Crevettes Roses,Keine Marke,"3,99 €",,"1 kg = 15,96","gekochte Garnelen mit Kopf und Schale, aufgetaut, je 250-g-Schale",Nein,2026-02-02 bis 2026-02-08,2026-02-02,2026-02-08,images_rewe/neubrandenburg_offer_074.jpg,neubrandenburg
Frische Puten-Schnitzel,Keine Marke,"8,88 €",,"1 kg = 11,10",je 800-g-Pckg,Nein,2026-02-02 bis 2026-02-08,2026-02-02,2026-02-08,images_rewe/neubrandenburg_offer_075.jpg,neubrandenburg
Pluma Leberpâté,Keine Marke,"1,29 €",,,je 100 g,Nein,2026-02-02 bis 2026-02-08,2026-02-02,2026-02-08,images_rewe/neubrandenburg_offer_076.jpg,neubrandenburg
Bonduelle Crunchy Mix oder Kopfsalat,Keine Marke,"1,79 €",,"1 kg = 10,23",je 175-g-Btl,Nein,2026-02-02 bis 2026-02-08,2026-02-02,2026-02-08,images_rewe/neubrandenburg_offer_093.jpg,neubrandenburg
