Produkt,Marke,Preis,Vorheriger Preis,Preis_kg,Hinweis,Nur_online,Gueltig_raw,Gueltig_von,Gueltig_bis,Bildpfad
kinder bueno,Keine Marke,€ 2.29,Kein vorheriger Preis,"1 kg = 19,57/17,75 €","verschiedene Sorten, 6er, 117/129 g Packung, (1 kg = 19,57/17,75 €)",Nein,Gültig vom 17.11.2025 bis zum 22.11.2025,2025-11-17,2025-11-22,images_edeka/kinder-bueno.jpg
funny-frisch Ofen Chips,Keine Marke,€ 1.29,Kein vorheriger Preis,"1 kg = 10,32 €","verschiedene Sorten, 125 g Packung, (1 kg = 10,32 €)",Nein,Gültig vom 17.11.2025 bis zum 22.11.2025,2025-11-17,2025-11-22,images_edeka/funny-frisch-ofen-chips.jpg
funny-frisch Intense,Keine Marke,€ 1.29,Kein vorheriger Preis,"1 kg = 11,73 €","verschiedene Sorten, 110 g Packung, (1 kg = 11,73 €)",Nein,Gültig vom 17.11.2025 bis zum 22.11.2025,2025-11-17,2025-11-22,images_edeka/funny-frisch-intense.jpg
funny-frisch Erdnuss Flippies,Keine Marke,€ 1.29,Kein vorheriger Preis,"1 kg = 7,37 €","175 g Packung, (1 kg = 7,37 €)",Nein,Gültig vom 17.11.2025 bis zum 22.11.2025,2025-11-17,2025-11-22,images_edeka/funny-frisch-erdnuss-flippies.jpg
Alle Angebote finden Sie im Prospekt,Keine Marke,?,Kein vorheriger Preis,,,Nein,Gültig vom 17.11.2025 bis zum 22.11.2025,2025-11-17,2025-11-22,images_edeka/alle-angebote-finden-sie-im-prospekt.jpg
Unbekannt_182,Keine Marke,?,Kein vorheriger Preis,,,Nein,Gültig vom 17.11.2025 bis zum 22.11.2025,2025-11-17,2025-11-22,
Coral Waschmittel,Keine Marke,€ 3.49,Kein vorheriger Preis,"1 Waschladung = 0,23/0,15 €","verschiedene Sorten, 15/23 WL Packung/Flasche, (1 Waschladung = 0,23/0,15 €)",Nein,Gültig vom 17.11.2025 bis zum 22.11.2025,2025-11-17,2025-11-22,images_edeka/coral-waschmittel.jpg
WC Ente Total Aktiv Gel,Keine Marke,€ 1.99,Kein vorheriger Preis,"1 l = 2,65 €","verschiedene Sorten Antibakterielle WC-Reiniger vorsichtig verwenden. Vor Gebrauch stets Etikett und Produktinformation lesen., 750 ml Flasche, (1 l = 2,65 €)",Nein,Gültig vom 17.11.2025 bis zum 22.11.2025,2025-11-17,2025-11-22,images_edeka/wc-ente-total-aktiv-gel.jpg
Nivea Shampoo,Keine Marke,€ 2.49,Kein vorheriger Preis,"1 l = 12,45/9,96 €","verschiedene Sorten oder Spülung, 200/250 ml Flasche, (1 l = 12,45/9,96 €)",Nein,Gültig vom 17.11.2025 bis zum 22.11.2025,2025-11-17,2025-11-22,images_edeka/nivea-shampoo.jpg
Palmolive Duschbad,Keine Marke,€ 0.99,Kein vorheriger Preis,"1 l = 3,96 €","verschiedene Sorten, 250 ml Flasche, (1 l = 3,96 €)",Nein,Gültig vom 17.11.2025 bis zum 22.11.2025,2025-11-17,2025-11-22,images_edeka/palmolive-duschbad.jpg
Rexona Deospray oder Deo Roll-on,Keine Marke,€ 2.22,Kein vorheriger Preis,"1 l = 44,40/14,80 €","verschiedene Sorten Ausgenommen Maximum und Nonstop Protection., 50/150 ml Roller/Dose, (1 l = 44,40/14,80 €)",Nein,Gültig vom 17.11.2025 bis zum 22.11.2025,2025-11-17,2025-11-22,images_edeka/rexona-deospray-oder-deo-roll-on.jpg
Tempo Taschentücher,Keine Marke,€ 2.99,Kein vorheriger Preis,,"verschiedene Sorten, 20 x 9-30 x 10er Packung/Duo-Box",Nein,Gültig vom 17.11.2025 bis zum 22.11.2025,2025-11-17,2025-11-22,images_edeka/tempo-taschent-cher.jpg
Hakle Toilettenpapier,Keine Marke,€ 2.99,Kein vorheriger Preis,,"verschiedene Sorten, 3-lagig, 8 x 150 Blatt Packung",Nein,Gültig vom 17.11.2025 bis zum 22.11.2025,2025-11-17,2025-11-22,images_edeka/hakle-toilettenpapier.jpg
Carefree Slipeinlagen,Keine Marke,€ 2.29,Kein vorheriger Preis,,verschiedene Sorten,Nein,Gültig vom 17.11.2025 bis zum 22.11.2025,2025-11-17,2025-11-22,images_edeka/carefree-slipeinlagen.jpg
Colgate Komplett Zahncreme,Keine Marke,€ 1.19,Kein vorheriger Preis,"1 l = 15,87 €","verschiedene Sorten, 75 ml Tube, (1 l = 15,87 €)",Nein,Gültig vom 17.11.2025 bis zum 22.11.2025,2025-11-17,2025-11-22,images_edeka/colgate-komplett-zahncreme.jpg
Alle Angebote finden Sie im Prospekt,Keine Marke,?,Kein vorheriger Preis,,,Nein,Gültig vom 17.11.2025 bis zum 22.11.2025,2025-11-17,2025-11-22,images_edeka/alle-angebote-finden-sie-im-prospekt.jpg
Unbekannt_193,Keine Marke,?,Kein vorheriger Preis,,,Nein,Gültig vom 17.11.2025 bis zum 22.11.2025,2025-11-17,2025-11-22,
Alle Angebote finden Sie im Prospekt,Keine Marke,?,Kein vorheriger Preis,,,Nein,Gültig vom 17.11.2025 bis zum 22.11.2025,2025-11-17,2025-11-22,images_edeka/alle-angebote-finden-sie-im-prospekt.jpg
Unbekannt_195,Keine Marke,?,Kein vorheriger Preis,,,Nein,Gültig vom 17.11.2025 bis zum 22.11.2025,2025-11-17,2025-11-22,
Dreamies oder whiskas Katzensnack,Keine Marke,€ 0.99,Kein vorheriger Preis,"1 kg = 9,90-24,75 €","verschiedene Sorten, 40-100 g Packung, (1 kg = 9,90-24,75 €)",Nein,Gültig vom 17.11.2025 bis zum 22.11.2025,2025-11-17,2025-11-22,images_edeka/dreamies-oder-whiskas-katzensnack.jpg
Alle Angebote finden Sie im Prospekt,Keine Marke,?,Kein vorheriger Preis,,,Nein,Gültig vom 17.11.2025 bis zum 22.11.2025,2025-11-17,2025-11-22,images_edeka/alle-angebote-finden-sie-im-prospekt.jpg
Unbekannt_198,Keine Marke,?,Kein vorheriger Preis,,,Nein,Gültig vom 17.11.2025 bis zum 22.11.2025,2025-11-17,2025-11-22,
Baguette,Keine Marke,€ 0.49,Kein vorheriger Preis,"1 kg = 1,75 €","Abbildung ähnlich., ca. 250 g Stück, (1 kg = 1,75 €)",Nein,Gültig vom 17.11.2025 bis zum 22.11.2025,2025-11-17,2025-11-22,images_edeka/baguette.jpg
Kartoffelbrot,Keine Marke,€ 1.99,Kein vorheriger Preis,"1 kg = 2,55 €","Abbildung ähnlich., 750 g Laib, (1 kg = 2,55 €)",Nein,Gültig vom 17.11.2025 bis zum 22.11.2025,2025-11-17,2025-11-22,images_edeka/kartoffelbrot.jpg
Sonnenblumenbrötchen,Keine Marke,€ 0.35,Kein vorheriger Preis,,"Abbildung ähnlich., Stück",Nein,Gültig vom 17.11.2025 bis zum 22.11.2025,2025-11-17,2025-11-22,images_edeka/sonnenblumenbr-tchen.jpg
Kartoffelbrötchen,Keine Marke,€ 0.35,Kein vorheriger Preis,,"dunkel oder hell Abbildung ähnlich., Stück",Nein,Gültig vom 17.11.2025 bis zum 22.11.2025,2025-11-17,2025-11-22,images_edeka/kartoffelbr-tchen.jpg
Apfeltasche,Keine Marke,€ 0.45,Kein vorheriger Preis,,"Abbildung ähnlich., Stück",Nein,Gültig vom 17.11.2025 bis zum 22.11.2025,2025-11-17,2025-11-22,images_edeka/apfeltasche.jpg
Käsezwirbel,Keine Marke,€ 0.99,Kein vorheriger Preis,,"mit Salami Abbildung ähnlich., Stück",Nein,Gültig vom 17.11.2025 bis zum 22.11.2025,2025-11-17,2025-11-22,images_edeka/k-sezwirbel.jpg
Alle Angebote finden Sie im Prospekt,Keine Marke,?,Kein vorheriger Preis,,,Nein,Gültig vom 17.11.2025 bis zum 22.11.2025,2025-11-17,2025-11-22,images_edeka/alle-angebote-finden-sie-im-prospekt.jpg
