Produkt,Marke,Preis,Vorheriger Preis,Preis_kg,Hinweis,Nur_online,Gueltig_raw,Gueltig_von,Gueltig_bis
Schweinenacken/-kamm,K-Purland,"€ 6,49",Kein vorheriger Preis,"€ 6,49 / kg -","ohne Knochen, am Stück je kg",Nein,02.10. - 08.10.,2025-10-02,2025-10-08
Proteinpulver Iced Coffee Dark Cookie Crumble,More Nutrition,"€ 14,99",Kein vorheriger Preis,"€ 49,97 / kg -",je 300-g-Dose,Nein,02.10. - 08.10.,2025-10-02,2025-10-08
Paprika Sauce Balkan Art,Homann,"€ 1,49",Kein vorheriger Preis,"€ 2,98 / l -",oder Currywurstsauce je 500-ml-Glas,Nein,02.10. - 08.10.,2025-10-02,2025-10-08
Rinderbraten,K-Wertschätze,"€ 14,90",Kein vorheriger Preis,"€ 14,90 / kg -","aus dem Bug, vom Jungbullen, garantiert gereift, aus eigener Herstellung je kg",Nein,02.10. - 08.10.,2025-10-02,2025-10-08
Motorenöl Super 2000 X1 10W-40,Mobil,"€ 24,99",Kein vorheriger Preis,"€ 4,17 / l -",Details im Prospekt.,Nein,02.10. - 08.10.,2025-10-02,2025-10-08
Kochhinterschinken XXL,K-Classic,"€ 1,59",Kein vorheriger Preis,"€ 6,36 / kg -","gepökelt, Spitzenqualität je 250-g-Großpackg.",Nein,02.10. - 08.10.,2025-10-02,2025-10-08
Scomber-Mix,Rügen Fisch,"€ 1,39",Kein vorheriger Preis,"€ 11,58 / kg -","zerkleinerte Makrelenfilets mit Gemüse und Tomatenmark, Classic oder BBQ je 120-g-Dose",Nein,02.10. - 08.10.,2025-10-02,2025-10-08
Minutensteaks,K-Purland,"€ 2,79",Kein vorheriger Preis,"€ 6,97 / kg -","aus dem Schweinelachs, zart je 400-g-Packg.",Nein,02.10. - 08.10.,2025-10-02,2025-10-08
Original Taste,Coca-Cola,"€ 0,79",Kein vorheriger Preis,"€ 2,39 / l -","FANTA, SPRITE oder MEZZO MIX z. T. koffeinhaltig, versch. Sorten (+ 0.25 Pfand) je 0,33-l-Dose",Nein,02.10. - 08.10.,2025-10-02,2025-10-08
XXL-Eisbein,K-Purland,"€ 2,99",Kein vorheriger Preis,"€ 2,99 / kg -",vom Schwein je kg,Nein,02.10. - 08.10.,2025-10-02,2025-10-08
Smart-TV 40E4QT,Hisense,"€ 169,00",Kein vorheriger Preis,"€ 169,00 / Stk -",Details im Prospekt,Nein,02.10. - 08.10.,2025-10-02,2025-10-08
Kulturchampignons XXL,Keine Marke,"€ 2,49",Kein vorheriger Preis,"€ 3,32 / kg -","Poln./kroat. Kulturchampignons, weiß Kl. I je 750-g-Packg.",Nein,02.10. - 08.10.,2025-10-02,2025-10-08
Schweinenackensteak Western Style,K-Purland,"€ 6,49",Kein vorheriger Preis,"€ 6,49 / kg -","mariniert mariniert, 6 Stück je kg",Nein,02.10. - 08.10.,2025-10-02,2025-10-08
Baroko,Don Papa,"€ 27,99",Kein vorheriger Preis,"€ 39,99 / l -","philipp. Rum, in amerik. Bourbonfässern gereift, typisch süßes Geschmacksprofil mit Untertönen von H...",Nein,02.10. - 08.10.,2025-10-02,2025-10-08
Schweineschnitzel,K-Wertschätze,"€ 9,90",Kein vorheriger Preis,"€ 9,90 / kg -","ideal für Schnitzel Wiener Art, aus eigener Herstellung je kg",Nein,02.10. - 08.10.,2025-10-02,2025-10-08
Kalbsleberwurst,Kaufland,"€ 0,99",Kein vorheriger Preis,"€ 9,90 / kg -","Aus eigener Herstellung Kalbsleberwurst fein, mit Sahne je 100 g",Nein,02.10. - 08.10.,2025-10-02,2025-10-08
Auflaufkäse,Meggle,"€ 1,69",Kein vorheriger Preis,"€ 11,27 / kg -","oder Pizzakäse gerieben, 40 - 45 % Fett i. Tr. je 150-g-Packg.",Nein,02.10. - 08.10.,2025-10-02,2025-10-08
Unsere Goldstücke Weizen-Brötchen,Coppenrath & Wiese,"€ 2,99",Kein vorheriger Preis,"€ 2,99 / kg -","fertig gebacken, zum Aufwärmen je 20 St. = 1-kg-Beutel",Nein,02.10. - 08.10.,2025-10-02,2025-10-08
Hähnchenbrust im Baconmantel,Bard,"€ 7,99",Kein vorheriger Preis,"€ 15,98 / kg -",mariniert z. B. 500-g-Packg.,Nein,02.10. - 08.10.,2025-10-02,2025-10-08
Wäschebox,Domopak Living,"€ 14,99",Kein vorheriger Preis,"€ 14,99 / Stk -","ab, Details im Prospekt – Preis variiert je nach Größe und Variante",Nein,02.10. - 08.10.,2025-10-02,2025-10-08
Shampoo,Monday Haircare,"€ 4,69",Kein vorheriger Preis,"€ 13,40 / l -",oder Spülung versch. Sorten je 350-ml-Spender,Nein,02.10. - 08.10.,2025-10-02,2025-10-08
Lammkeule,K-Favourites,"€ 14,99",Kein vorheriger Preis,"€ 14,99 / kg -",mit Knochen mit Knochen je kg,Nein,02.10. - 08.10.,2025-10-02,2025-10-08
Paprika rot XXL,Keine Marke,"€ 1,99",Kein vorheriger Preis,"€ 1,99 / kg -","Span. Paprika XXL gemischt in den Farben Rot, Gelb und Grün, Kl. I je 1-kg-Packg.",Nein,02.10. - 08.10.,2025-10-02,2025-10-08
Toaster HT 1010,Braun,"€ 17,99",Kein vorheriger Preis,"€ 17,99 / Stk -",Details im Prospekt – Preis variiert je nach Größe und Variante,Nein,02.10. - 08.10.,2025-10-02,2025-10-08
Nusspli,Zentis,"€ 1,99",Kein vorheriger Preis,"€ 5,69 / kg -",oder Erdnussbutter Nuss-Nougat-Creme Original oder Erdnussbutter Creamy oder Crunchy je 350 - 400-g-...,Nein,02.10. - 08.10.,2025-10-02,2025-10-08
Filterkaffeemaschine KF 1100,Braun,"€ 24,99",Kein vorheriger Preis,"€ 24,99 / Stk -",Details im Prospekt – Preis variiert je nach Größe und Variante,Nein,02.10. - 08.10.,2025-10-02,2025-10-08
Kräuter-Butter,Meggle,"€ 1,49",Kein vorheriger Preis,"€ 14,90 / kg -","Original, Mischpackung oder vegane Kräuter-Tube je 100-g-Packg. oder 80-ml-Tube",Nein,02.10. - 08.10.,2025-10-02,2025-10-08
Kalifornische Pistazien,K-Classic,"€ 4,79",Kein vorheriger Preis,"€ 11,97 / kg -","HINWEIS: MIT EDEKA APP 4.44 €, geröstet und gesalzen je 400-g-Großpackg.",Nein,02.10. - 08.10.,2025-10-02,2025-10-08
Bohr-und Meißelhammer PBH 800 B1,Parkside,"€ 39,99",Kein vorheriger Preis,"€ 39,99 / Stk -",Details im Prospekt,Nein,02.10. - 08.10.,2025-10-02,2025-10-08
Cini Minis Cerealien XXL,Nestlé,"€ 5,49",Kein vorheriger Preis,"€ 6,10 / kg -","Cini Minis Churros, Lion oder Nesquick je 0,9 - 1,05-kg-Packg.",Nein,02.10. - 08.10.,2025-10-02,2025-10-08
Sekt Extra,MM,"€ 2,89",Kein vorheriger Preis,"€ 3,85 / l -","trocken je 0,75-l-Fl.",Nein,02.10. - 08.10.,2025-10-02,2025-10-08
Nacho Cheese XL,Doritos,"€ 1,49",Kein vorheriger Preis,"€ 8,28 / kg -",oder Sweet Chili-Pepper Geschmack je 180-g-Packg.,Nein,02.10. - 08.10.,2025-10-02,2025-10-08
Kräuter,Adler Edelcreme,"€ 1,49",Kein vorheriger Preis,"€ 14,90 / kg -","Schmelzkäsezubereitung, 2 Ecken, 60 % Fett i. Tr., versch. Sorten je 100-g-Packg.",Nein,02.10. - 08.10.,2025-10-02,2025-10-08
Porree,Keine Marke,"€ 1,49",Kein vorheriger Preis,"€ 1,49 / kg -",Dtsch. Porree Kl. I je 1-kg-Bund,Nein,02.10. - 08.10.,2025-10-02,2025-10-08
Spülmaschinencaps,Finish,"€ 12,99",Kein vorheriger Preis,"€ 0,13 / Stk -","Powerball All in 1, versch. Sorten, = 78 - 98 Anwendungen je Packg.",Nein,02.10. - 08.10.,2025-10-02,2025-10-08
Handmeißel,Parkside,"€ 7,99",Kein vorheriger Preis,"€ 7,99 / Stk -",Details im Prospekt,Nein,02.10. - 08.10.,2025-10-02,2025-10-08
Energy Drink XXL,Crazy Wolf,"€ 0,49",Kein vorheriger Preis,"€ 0,98 / l -","Classic oder Zuckerfrei (+ 0.25 Pfand) je 0,5-l-Dose",Nein,02.10. - 08.10.,2025-10-02,2025-10-08
Herren Arbeitsbundhose,Parkside,"€ 14,99",Kein vorheriger Preis,"€ 14,99 / Stk -",Details im Prospekt – Preis variiert je nach Größe und Variante,Nein,02.10. - 08.10.,2025-10-02,2025-10-08
Zero Zucker,Pepsi,"€ 0,99",Kein vorheriger Preis,"€ 0,57 / l -","oder SCHWIP SCHWAP Zero Erfrischungsgetränke (+ 0.25 Pfand) je 1,75-l-PET-Fl.",Nein,02.10. - 08.10.,2025-10-02,2025-10-08
Erfrischungsgetränk,Hella,"€ 0,55",Kein vorheriger Preis,"€ 0,73 / l -","mit fruchtigem Aroma, ohne Kohlensäure, versch. Sorten (+ 0.25 Pfand) je 0,75-l-PET-Fl.",Nein,02.10. - 08.10.,2025-10-02,2025-10-08
Mini-Zerkleinerer CHP61.000WH,Kenwood,"€ 24,99",Kein vorheriger Preis,"€ 24,99 / Stk -",Details im Prospekt,Nein,02.10. - 08.10.,2025-10-02,2025-10-08
Zwiebeln,Keine Marke,"€ 0,99",Kein vorheriger Preis,"€ 0,99 / kg -","Dtsch./niederl. Zwiebeln, rot Kl. I je 1-kg-Packg.",Nein,02.10. - 08.10.,2025-10-02,2025-10-08
Weiße Bohnen,Dilek,"€ 1,49",Kein vorheriger Preis,"€ 3,10 / kg -","gekocht je 800-g-Dose, Abtropfgewicht 480 g",Nein,02.10. - 08.10.,2025-10-02,2025-10-08
Bulgur,Suntat,"€ 1,29",Kein vorheriger Preis,"€ 2,58 / kg -","Weizengrütze, fein oder grob je 500-g-Packg.",Nein,02.10. - 08.10.,2025-10-02,2025-10-08
Spanferkel-Krustenbraten,Beck,"€ 10,99",Kein vorheriger Preis,"€ 10,99 / kg -","gewürzt, gegart und ofenfertig, ohne Knochen je kg",Nein,02.10. - 08.10.,2025-10-02,2025-10-08
Dessert,Zum Dorfkrug,"€ 1,89",Kein vorheriger Preis,"€ 5,04 / kg -","Fruchtgrütze, versch. Sorten, oder Schokoladen-Pudding je 360 - 375-g-Glas",Nein,02.10. - 08.10.,2025-10-02,2025-10-08
Reine Buttermilch,Müller,"€ 0,69",Kein vorheriger Preis,"€ 1,38 / kg -",HINWEIS: MIT EDEKA APP 0.59 € max. 1 % Fett (+ 0.25 Pfand) je 500-g-Fl.,Nein,02.10. - 08.10.,2025-10-02,2025-10-08
Junge Brechbohnen,K-Classic,"€ 0,99",Kein vorheriger Preis,"€ 2,18 / kg -",fein je 800-g-Dose Abtropfgewicht 455 g,Nein,02.10. - 08.10.,2025-10-02,2025-10-08
Aperitivo,Aperol,"€ 9,49",Kein vorheriger Preis,"€ 13,56 / l -","11 Vol. % je 0,7-l-Fl.",Nein,02.10. - 08.10.,2025-10-02,2025-10-08
Entrecôte Merlot Cabernet Syrah,Weingut Gourmet Père & Fils,"€ 3,99",Kein vorheriger Preis,"€ 5,32 / l -","Frankreich, kraftvoller Wein mit Noten von reifen Früchten, passt zu Lammkeule und Rinderbraten je 0...",Nein,02.10. - 08.10.,2025-10-02,2025-10-08
Bio Hackfleisch Gemischt,K-Bio,"€ 5,29",Kein vorheriger Preis,"€ 13,22 / kg -","von Schwein und Rind, zum Braten je 400-g-Packg",Nein,02.10. - 08.10.,2025-10-02,2025-10-08
"Original 5,0",Oettinger,"€ 0,45",Kein vorheriger Preis,"€ 0,90 / l -","Export oder Helles (+ 0.25 Pfand) je 0,5-l-Dose",Nein,02.10. - 08.10.,2025-10-02,2025-10-08
Mini-Pizza Quattro Formaggi,Kaufland Bäckerei,"€ 0,79",Kein vorheriger Preis,"€ 0,79 / Stk -","mit Emmentaler, Gouda, rotem Cheddar und Pecorino je Stück",Nein,02.10. - 08.10.,2025-10-02,2025-10-08
Funk-Wetterstation 40948,Mebus,"€ 14,99",Kein vorheriger Preis,"€ 14,99 / Stk -",Details im Prospekt,Nein,02.10. - 08.10.,2025-10-02,2025-10-08
Stirnlampe,Energizer,"€ 5,99",Kein vorheriger Preis,"€ 5,99 / Stk -",Details im Prospekt,Nein,02.10. - 08.10.,2025-10-02,2025-10-08
Veganes Wurstersatzprodukt,Rügenwalder Mühle,"€ 1,59",Kein vorheriger Preis,"€ 12,72 / kg -",Pommersche mit Schnittlauch oder Schinkenspicker-Salat klassisch je 125 - 150-g-Becher,Nein,02.10. - 08.10.,2025-10-02,2025-10-08
Wäschekorb,Keine Marke,"€ 6,99",Kein vorheriger Preis,"€ 6,99 / Stk -",Details im Prospekt,Nein,02.10. - 08.10.,2025-10-02,2025-10-08
Herbstpflanzen,Keine Marke,"€ 6,99",Kein vorheriger Preis,"€ 1,17 / Stk -",Details im Prospekt.,Nein,02.10. - 08.10.,2025-10-02,2025-10-08
Single Malt Irish Whiskey 10 Jahre,Bushmills,"€ 24,99",Kein vorheriger Preis,"€ 35,70 / l -","gereift, dreifach destilliert, sanftes, angenehmes Aroma, 40 Vol. % je 0,7-l-Fl.",Nein,02.10. - 08.10.,2025-10-02,2025-10-08
Immun Plus,Dietz,"€ 2,49",Kein vorheriger Preis,"€ 3,32 / l -","oder Konzentration Plus Fruchtsaftgetränk mit Zink und Vitamin C oder mit Eisen und Vitamin B je 0,7...",Nein,02.10. - 08.10.,2025-10-02,2025-10-08
Getränkepulver,Kaba,"€ 1,99",Kein vorheriger Preis,"€ 4,98 / kg -","Erdbeer-, Banane-, Vanille- oder Himbeer-Geschmack je 400-g-Nachfüllpackg.",Nein,02.10. - 08.10.,2025-10-02,2025-10-08
Textilkleiderschrank,Domopak Living,"€ 17,99",Kein vorheriger Preis,"€ 17,99 / Stk -",Details im Prospekt,Nein,02.10. - 08.10.,2025-10-02,2025-10-08
Frutti di Mare Classic,Escal,"€ 4,99",Kein vorheriger Preis,"€ 11,09 / kg -","edle Meeresfrüchte-Mischung, vorgekocht je 450-g-Packg.",Nein,02.10. - 08.10.,2025-10-02,2025-10-08
Fix,Knorr,"€ 0,39",Kein vorheriger Preis,"€ 13,93 / kg -",versch. Sorten je 28 - 90-g-Beutel,Nein,02.10. - 08.10.,2025-10-02,2025-10-08
Marzipan Klassiker,Niederegger,"€ 2,99",Kein vorheriger Preis,"€ 29,90 / kg -","Pralinen mit Zartbitterschokolade und Marzipan-Füllung, Klassik oder Sorte des Jahres je 100-g-Packg...",Nein,02.10. - 08.10.,2025-10-02,2025-10-08
Kapitänssülze,Heidjerkaten Fleischwaren Uwe Kohlhase Handels,"€ 1,79",Kein vorheriger Preis,"€ 17,90 / kg -",die norddeutsche Sülzenspezialität je 100 g,Nein,02.10. - 08.10.,2025-10-02,2025-10-08
Herbstpflanzen,Keine Marke,"€ 2,22",Kein vorheriger Preis,"€ 2,22 / Stk -",Details im Prospekt – Preis variiert je nach Größe und Variante,Nein,02.10. - 08.10.,2025-10-02,2025-10-08
Beutelloser Bodenstaubsauger XB2122/09,Philips,"€ 89,99",Kein vorheriger Preis,"€ 89,99 / Stk -",Details im Prospekt,Nein,02.10. - 08.10.,2025-10-02,2025-10-08
Beanz,Heinz,"€ 3,99",Kein vorheriger Preis,"€ 2,40 / kg -","weiße, gebackene Bohnen in pikant gewürzter Tomatensoße je 4 Dosen = 1,66-kg-Packg.",Nein,02.10. - 08.10.,2025-10-02,2025-10-08
Deo Roll-On,Nivea,"€ 2,88",Kein vorheriger Preis,"€ 57,60 / l -",versch. Sorten je 50-ml-Roller,Nein,02.10. - 08.10.,2025-10-02,2025-10-08
Dampfbügeleisen Light & Easy Brights Aqua,Russell Hobbs,"€ 14,99",Kein vorheriger Preis,"€ 14,99 / Stk -",Details im Prospekt,Nein,02.10. - 08.10.,2025-10-02,2025-10-08
microSDXC-Speicherkarte UHS-1,Intenso,"€ 8,99",Kein vorheriger Preis,"€ 8,99 / Stk -",Details im Prospekt,Nein,02.10. - 08.10.,2025-10-02,2025-10-08
Gefrorene Beeren in Schokolade,Fruzie,"€ 2,79",Kein vorheriger Preis,"€ 18,60 / kg -","versch. Sorten, umhüllt von weißer sowie Zartbitter- oder Vollmilchschokolade je 150-g-Becher",Nein,02.10. - 08.10.,2025-10-02,2025-10-08
Doppelkeks,Lotus Biscoff,"€ 1,59",Kein vorheriger Preis,"€ 10,60 / kg -",versch. Sorten je 150-g-Packg.,Nein,02.10. - 08.10.,2025-10-02,2025-10-08
Mini-Pita,Lezza,"€ 2,99",Kein vorheriger Preis,"€ 11,96 / kg -",mit Käse je 5 St. = 250-g-Packg.,Nein,02.10. - 08.10.,2025-10-02,2025-10-08
Weinblätter,Keine Marke,"€ 0,89",Kein vorheriger Preis,"€ 8,90 / kg -","gefüllt mit Reis, ideal als Vorspeise oder Beilage zu Fleischgerichten je 100 g",Nein,02.10. - 08.10.,2025-10-02,2025-10-08
Blätterteig Vegan XXL,K-Classic,"€ 0,99",Kein vorheriger Preis,"€ 2,64 / kg -",Frischer Blätterteig ausgerollt auf Backpapier je 375-g-Großpackg.,Nein,02.10. - 08.10.,2025-10-02,2025-10-08
Kabeljauloin,Keine Marke,"€ 2,99",Kein vorheriger Preis,"€ 29,90 / kg -","praktisch grätenfrei, ohne Haut je 100 g",Nein,02.10. - 08.10.,2025-10-02,2025-10-08
Curry King Big Box XXL,Meica,"€ 4,99",Kein vorheriger Preis,"€ 7,56 / kg -",Currywurst klassisch je 3 x 220-g-Schale,Nein,02.10. - 08.10.,2025-10-02,2025-10-08
Kinder Pingui,Ferrero,"€ 1,99",Kein vorheriger Preis,"€ 8,29 / kg -",Schoko-Milch-Dessert je 8 St. = 240-g-Packg.,Nein,02.10. - 08.10.,2025-10-02,2025-10-08
Papaya,Keine Marke,"€ 1,99",Kein vorheriger Preis,"€ 1,99 / Stk -","Ghana. Papaya, lose Kl. I je Stück",Nein,02.10. - 08.10.,2025-10-02,2025-10-08
Ayran,Körfez,"€ 0,79",Kein vorheriger Preis,"€ 1,58 / l -","türk. Erfrischungsgetränk aus Joghurt und Wasser, 1,9 % Fett je 500-ml-Packg.",Nein,02.10. - 08.10.,2025-10-02,2025-10-08
Wischtuchpresse Profi Compact,Leifheit,"€ 39,99",Kein vorheriger Preis,"€ 13,33 / Stk -",Details im Prospekt.,Nein,02.10. - 08.10.,2025-10-02,2025-10-08
Würstchen,Eberswalder,"€ 1,49",Kein vorheriger Preis,"€ 7,45 / kg -",Original oder Käse-Würstchen je 6 St. = 200-g-Packg.,Nein,02.10. - 08.10.,2025-10-02,2025-10-08
Dinkelvollkornbrötchen,Kaufland Bäckerei,"€ 1,17",Kein vorheriger Preis,"€ 0,29 / Stk -","auf Stein gebacken je 4 Stück, entspr. pro Stück 0.30",Nein,02.10. - 08.10.,2025-10-02,2025-10-08
Brenndauer,Keine Marke,"€ 0,69",Kein vorheriger Preis,"€ 0,69 / Stk -",Details im Prospekt.,Nein,02.10. - 08.10.,2025-10-02,2025-10-08
Bierschinken,Eberswalder,"€ 0,99",Kein vorheriger Preis,"€ 6,60 / kg -",oder Paprikalyoner geschnitten je 100 - 150-g-Packg.,Nein,02.10. - 08.10.,2025-10-02,2025-10-08
Roggen Vollkornbrot,Kaufland Bäckerei,"€ 1,99",Kein vorheriger Preis,"€ 1,99 / kg -",mit Natursauerteig je 1-kg-Stück,Nein,02.10. - 08.10.,2025-10-02,2025-10-08
Kiwi Gold,Zespri,"€ 2,97",Kein vorheriger Preis,"€ 0,74 / Stk -","Neuseeländ. lose Kl. I je 4 Stück, entspr. pro Stück 0.75",Nein,02.10. - 08.10.,2025-10-02,2025-10-08
Fährmannsbraten,Golßener,"€ 1,99",Kein vorheriger Preis,"€ 19,90 / kg -","mit Sesam und Paprika oder Knoblauch und Pfeffer, in Scheiben je 100-g-Packg.",Nein,02.10. - 08.10.,2025-10-02,2025-10-08
Knüppelsalami,Eberswalder,"€ 3,99",Kein vorheriger Preis,"€ 13,30 / kg -",besonders fest und aromatisch je 300-g-Stück,Nein,02.10. - 08.10.,2025-10-02,2025-10-08
Fruchtjoghurt,Mark Brandenburg,"€ 0,59",Kein vorheriger Preis,"€ 3,94 / kg -","versch. Sorten, 3,8 % Fett je 150-g-Becher",Nein,02.10. - 08.10.,2025-10-02,2025-10-08
Klappdeckelboxen,Keine Marke,"€ 5,99",Kein vorheriger Preis,"€ 5,99 / Stk -","ca. 53 l, Details im Prospekt",Nein,02.10. - 08.10.,2025-10-02,2025-10-08
Delikatess Salami XXL,K-Classic,"€ 1,79",Kein vorheriger Preis,"€ 7,46 / kg -","geräuchert, klassisch oder aus Puten- und Schweinefleisch je 240-g-Packg.",Nein,02.10. - 08.10.,2025-10-02,2025-10-08
Rollbraten Rustica,K-Wertschätze,"€ 8,49",Kein vorheriger Preis,"€ 8,49 / kg -","vom Schweinebauch, mariniert, gefüllt mit einer Hackfleischzubereitung, aus eigener Herstellung je k...",Nein,02.10. - 08.10.,2025-10-02,2025-10-08
Lust auf Kuchen,Coppenrath & Wiese,"€ 3,33",Kein vorheriger Preis,"€ 6,05 / kg -","Erdbeer-Cheesecake Erdbeer-Cheesecake, auf knusprigem Crumbleboden je 550-g-Packg.",Nein,02.10. - 08.10.,2025-10-02,2025-10-08
Rinderbraten,K-Wertschätze,"€ 13,90",Kein vorheriger Preis,"€ 13,90 / kg -","aus dem Hals/Hohe Rippe, vom Jungbullen, garantiert gereift, aus eigener Herstellung je kg",Nein,02.10. - 08.10.,2025-10-02,2025-10-08
Küchlein,Milka,"€ 1,89",Kein vorheriger Preis,"€ 10,80 / kg -",versch. Sorten je 5 - 9 St. = 140 - 175-g-Packg.,Nein,02.10. - 08.10.,2025-10-02,2025-10-08
Chiaretto di Bardolino,Lamberti,"€ 3,99",Kein vorheriger Preis,"€ 5,32 / l -","Pinot Grigio oder Bardolino Classico z. B. Pinot Grigio: zartduftig, fruchtig, frische Säure, pass...",Nein,02.10. - 08.10.,2025-10-02,2025-10-08
Schweinefilet,K-Wertschätze,"€ 13,50",Kein vorheriger Preis,"€ 13,50 / kg -","am Stück oder für Medaillons, aus eigener Herstellung je kg",Nein,02.10. - 08.10.,2025-10-02,2025-10-08
Rollwagen Trolly,Keine Marke,"€ 12,99",Kein vorheriger Preis,"€ 12,99 / Stk -",Details im Prospekt,Nein,02.10. - 08.10.,2025-10-02,2025-10-08
Hackfleisch Gemischt,K-Wertschätze,"€ 10,50",Kein vorheriger Preis,"€ 10,50 / kg -","vom Schwein und Rind, zum Braten, aus eigener Herstellung je kg",Nein,02.10. - 08.10.,2025-10-02,2025-10-08
Akku-Stielstaubsauger VCP 3330 L,Grundig,"€ 89,99",Kein vorheriger Preis,"€ 89,99 / Stk -",HINWEIS: MIT KAUFLAND CARD 79.99€ Details im Prospekt,Nein,02.10. - 08.10.,2025-10-02,2025-10-08
Quarkbällchen,Kaufland Bäckerei,"€ 0,22",Kein vorheriger Preis,"€ 0,22 / Stk -",süßes Siedegebäck out Quartirühimassa Stück,Nein,02.10. - 08.10.,2025-10-02,2025-10-08
Premium Pilsener,Warsteiner,"€ 10,99",Kein vorheriger Preis,"€ 1,39 / l -","HINWEIS: MIT KAUFLAND CARD 9.99 €, (+ 3.42 Pfand) je Ka. 24 x 0,33-l-Fl., auch alkoholfrei (+ 3.10 P...",Nein,02.10. - 08.10.,2025-10-02,2025-10-08
Capsa Lungo Azzurro,Dallmayr,"€ 7,99",Kein vorheriger Preis,"€ 36,65 / kg -",versch. Sorten je 39 St. = 218-g-Packg.,Nein,02.10. - 08.10.,2025-10-02,2025-10-08
Baby-Dry Pants,Pampers,"€ 7,77",Kein vorheriger Preis,"€ 0,49 / Stk -","HINWEIS: MIT KAUFLAND CARD 6.99 €, oder Windeln Baby Dry, Premium Protection oder Night Pants, Größe...",Nein,02.10. - 08.10.,2025-10-02,2025-10-08
Schweinegulasch,K-Purland,"€ 2,99",Kein vorheriger Preis,"€ 5,98 / kg -",pfannenfertig geschnitten je 500-g-Packg.,Nein,02.10. - 08.10.,2025-10-02,2025-10-08
Krakauer,K-Classic,"€ 2,22",Kein vorheriger Preis,"€ 5,55 / kg -","gebrüht und geräuchert, Spitzenqualität je 4 St. = 400-g-Packg.",Nein,02.10. - 08.10.,2025-10-02,2025-10-08
Polpa Feinstes Tomatenfruchtfleisch,Mutti,"€ 3,33",Kein vorheriger Preis,"€ 2,77 / kg -",je 3 x 400-g-Dose,Nein,02.10. - 08.10.,2025-10-02,2025-10-08
Motorenöl 5W-30 3000XE,Mobil,"€ 39,99",Kein vorheriger Preis,"€ 6,67 / l -",Details im Prospekt.,Nein,02.10. - 08.10.,2025-10-02,2025-10-08
