Produkt,Marke,Preis,Vorheriger Preis,Preis_kg,Hinweis,Nur_online,Gueltig_raw,Gueltig_von,Gueltig_bis,Bildpfad,assigned_labels,nutrition_link,reference_row_id,rough_match_observation_ids,exact_match_observation_ids
Bio-Karotte Direktsaft,Naturland Grünland,"€ 0,99",,"1,39 €",,Nein,Gültig bis 21.03,2026-03-16,2026-03-21,images_tegut/tegut_offer_163.jpg,"cat_getraenke,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_milchprodukte,tag_whole_food",,ref_000163,obs_0000017285,
Monster Energy,Monster Energy,"€ 0,99",,"1,49 €",,Nein,Gültig bis 21.03,2026-03-16,2026-03-21,images_tegut/tegut_offer_164.jpg,"cat_getraenke,tag_ultra_processed",,ref_000164,obs_0000032344|obs_0000032350|obs_0000029719|obs_0000006712|obs_0000028805|obs_0000007323|obs_0000005803|obs_0000029902|obs_0000005431|obs_0000029591|obs_0000027547|obs_0000007118|obs_0000031898,obs_0000032344|obs_0000032350
Shampoo,Pantene Pro-V,"€ 3,49",,"1 l = 11,63/17,45 €",,Nein,Gültig bis 21.03,2026-03-16,2026-03-21,images_tegut/tegut_offer_165.jpg,cat_drogerie,,ref_000165,obs_0000030304|obs_0000010359|obs_0000017578|obs_0000022703|obs_0000020172|obs_0000030924|obs_0000022280|obs_0000020289|obs_0000009600|obs_0000019353|obs_0000009242|obs_0000026687|obs_0000008771|obs_0000030836|obs_0000032355|obs_0000030341|obs_0000030862|obs_0000001702|obs_0000026807|obs_0000009401|obs_0000004819|obs_0000008940|obs_0000030993|obs_0000031516|obs_0000004392|obs_0000011056|obs_0000030523|obs_0000007513|obs_0000030556|obs_0000031087|obs_0000003965|obs_0000032126|obs_0000030597|obs_0000031113|obs_0000030632|obs_0000000446|obs_0000030679|obs_0000031703|obs_0000030691|obs_0000030701|obs_0000030708|obs_0000000808|obs_0000030230|obs_0000027181|obs_0000029748|obs_0000016459|obs_0000031313|obs_0000006739|obs_0000030305|obs_0000001637,obs_0000009242|obs_0000026687|obs_0000008771|obs_0000030304|obs_0000030836|obs_0000010359|obs_0000032355|obs_0000030341|obs_0000030862|obs_0000001702|obs_0000017578|obs_0000022703|obs_0000026807|obs_0000009401|obs_0000020172|obs_0000030924|obs_0000004819|obs_0000008940|obs_0000022280|obs_0000030993|obs_0000031516|obs_0000004392|obs_0000011056|obs_0000030523|obs_0000020289|obs_0000007513|obs_0000030556|obs_0000031087|obs_0000003965|obs_0000032126|obs_0000009600|obs_0000030597|obs_0000031113|obs_0000019353|obs_0000030632|obs_0000000446|obs_0000030679|obs_0000031703|obs_0000030691|obs_0000030701|obs_0000030708
Deostick,Ben Anna,"€ 4,99",,"1 kg = 124,75/16,63 €/1 l = 49,90 €",,Nein,Gültig bis 21.03,2026-03-16,2026-03-21,images_tegut/tegut_offer_166.jpg,"cat_grundnahrung,diet_vegetarian",,ref_000166,obs_0000028485,
Amande Douce Karit Seife,Savon du Midi,"€ 1,99",,"2,49 €",,Nein,Gültig bis 21.03,2026-03-16,2026-03-21,images_tegut/tegut_offer_167.jpg,"cat_drogerie,diet_vegetarian,tag_ultra_processed",,ref_000167,,
Zahncreme Complete Care,Lavera,"€ 2,79",,"3,29 €",,Nein,Gültig bis 21.03,2026-03-16,2026-03-21,images_tegut/tegut_offer_168.jpg,cat_drogerie,,ref_000168,obs_0000012345|obs_0000007761|obs_0000011913|obs_0000029378|obs_0000011470|obs_0000013639|obs_0000025487|obs_0000021397,
Rosmarin Shampoo,Weleda,"€ 5,99",,"1 l = 23,96",,Nein,Gültig bis 21.03,2026-03-16,2026-03-21,images_tegut/tegut_offer_169.jpg,cat_drogerie,,ref_000169,obs_0000030556|obs_0000009242|obs_0000026687|obs_0000008771|obs_0000030304|obs_0000030836|obs_0000010359|obs_0000032355|obs_0000030341|obs_0000030862|obs_0000001702|obs_0000017578|obs_0000022703|obs_0000026807|obs_0000009401|obs_0000020172|obs_0000030924|obs_0000004819|obs_0000008940|obs_0000022280|obs_0000030993|obs_0000031516|obs_0000004392|obs_0000011056|obs_0000030523|obs_0000020289|obs_0000007513|obs_0000031087|obs_0000003965|obs_0000009600|obs_0000032126|obs_0000030597|obs_0000031113|obs_0000019353|obs_0000030632|obs_0000000446|obs_0000030679|obs_0000031703|obs_0000030691|obs_0000030701|obs_0000030708,
20 Rabatt,20 Rabatt,,,Kein Mengenpreis,,Nein,Gültig bis 21.03,2026-03-16,2026-03-21,images_tegut/tegut_offer_170.jpg,cat_sonstiges,,ref_000170,obs_0000031258|obs_0000031314|obs_0000022616|obs_0000031925|obs_0000031500|obs_0000032152|obs_0000023036|obs_0000031253|obs_0000031265|obs_0000031862|obs_0000031916|obs_0000032064,obs_0000031253|obs_0000031258|obs_0000031265|obs_0000031314|obs_0000022616|obs_0000031862|obs_0000031916|obs_0000031925|obs_0000031500|obs_0000032064|obs_0000032152|obs_0000023036
Advanced Care Deospray,Dove,"€ 2,99",,"3,49 €",,Nein,Gültig bis 21.03,2026-03-16,2026-03-21,images_tegut/tegut_offer_171.jpg,cat_drogerie,,ref_000171,obs_0000031706|obs_0000030581|obs_0000014499|obs_0000012611|obs_0000032353|obs_0000029316|obs_0000030483|obs_0000025516|obs_0000030264|obs_0000031041|obs_0000013635|obs_0000003015|obs_0000030409|obs_0000030918|obs_0000032122|obs_0000024272|obs_0000002132|obs_0000024404|obs_0000024693,obs_0000031706
Handcreme Sensitiv,Weleda,"€ 4,99",,"6,99 €",,Nein,Gültig bis 21.03,2026-03-16,2026-03-21,images_tegut/tegut_offer_172.jpg,cat_drogerie,,ref_000172,obs_0000031521|obs_0000011064,obs_0000031521
Total Care Mundspülung,Listerine,"€ 3,99",,"4,99 €",,Nein,Gültig bis 21.03,2026-03-16,2026-03-21,images_tegut/tegut_offer_173.jpg,cat_drogerie,,ref_000173,obs_0000030782|obs_0000031306|obs_0000004237|obs_0000021522|obs_0000018968|obs_0000000811|obs_0000007981|obs_0000004664|obs_0000003257|obs_0000017987|obs_0000026952|obs_0000019787|obs_0000014045|obs_0000003810|obs_0000023785|obs_0000002413|obs_0000010616|obs_0000030863|obs_0000031070,obs_0000030782|obs_0000031306
For Men Feuchtigkeitscreme,Weleda,"€ 7,99",,"1 l = 266,33 €",,Nein,Gültig bis 21.03,2026-03-16,2026-03-21,images_tegut/tegut_offer_174.jpg,cat_drogerie,,ref_000174,obs_0000008229|obs_0000030366|obs_0000023953|obs_0000012776,
Duschgel Creme Soft,Nivea,"€ 1,99",,"2,29 €",,Nein,Gültig bis 21.03,2026-03-16,2026-03-21,images_tegut/tegut_offer_175.jpg,cat_drogerie,,ref_000175,obs_0000008419|obs_0000030824|obs_0000029314|obs_0000022725|obs_0000028877|obs_0000022309|obs_0000024621|obs_0000007775|obs_0000015984|obs_0000032354|obs_0000014497|obs_0000029388|obs_0000014048|obs_0000008500|obs_0000011070|obs_0000024417|obs_0000010620|obs_0000013207|obs_0000024474|obs_0000027066|obs_0000027090|obs_0000011234,
Spültabs Limone,Frosch,"€ 4,49",,"5,99 €",,Nein,Gültig bis 21.03,2026-03-16,2026-03-21,images_tegut/tegut_offer_176.jpg,"cat_drogerie,tag_ultra_processed",,ref_000176,,
WC-Reiniger,Frosch,"€ 1,99",,"1 l = 2,65 €",,Nein,Gültig bis 21.03,2026-03-16,2026-03-21,images_tegut/tegut_offer_177.jpg,cat_drogerie,,ref_000177,obs_0000030537|obs_0000014485|obs_0000013638|obs_0000030649|obs_0000029226|obs_0000027212|obs_0000006950|obs_0000029495|obs_0000030735|obs_0000016936|obs_0000025640|obs_0000023131|obs_0000014479|obs_0000010399|obs_0000022691|obs_0000011457|obs_0000025329|obs_0000003322|obs_0000016126|obs_0000022275|obs_0000026484|obs_0000012714|obs_0000024559|obs_0000018426|obs_0000030901,obs_0000029226|obs_0000014485|obs_0000013638|obs_0000030537|obs_0000030649
Waschmittel,Weißer Riese,"€ 3,99",,"4,99 €",,Nein,Gültig bis 21.03,2026-03-16,2026-03-21,images_tegut/tegut_offer_178.jpg,cat_drogerie,,ref_000178,obs_0000015877|obs_0000012321|obs_0000021045|obs_0000016974|obs_0000024695|obs_0000011900|obs_0000014987|obs_0000022171|obs_0000017067|obs_0000022699|obs_0000018093|obs_0000023725|obs_0000030909|obs_0000003272|obs_0000020190|obs_0000025830|obs_0000022273|obs_0000021769|obs_0000016677|obs_0000023344|obs_0000016179|obs_0000024887|obs_0000013634|obs_0000030533|obs_0000011627|obs_0000020856|obs_0000020865|obs_0000023939|obs_0000017319|obs_0000019371|obs_0000018352|obs_0000020935|obs_0000002514|obs_0000017909|obs_0000025302|obs_0000006737|obs_0000031322|obs_0000030312|obs_0000030825|obs_0000030834|obs_0000001139|obs_0000030890|obs_0000031921|obs_0000030910|obs_0000027858|obs_0000030456|obs_0000030465|obs_0000006944|obs_0000020261|obs_0000019755,obs_0000015877|obs_0000012321|obs_0000021045|obs_0000014922|obs_0000016974|obs_0000024695|obs_0000011900|obs_0000014987|obs_0000022171|obs_0000017067|obs_0000022699|obs_0000018093|obs_0000023725|obs_0000030909|obs_0000003272|obs_0000015573|obs_0000020190|obs_0000025830|obs_0000022273|obs_0000021769|obs_0000016677|obs_0000023344|obs_0000016179|obs_0000024887|obs_0000013634|obs_0000030533|obs_0000011627|obs_0000020856|obs_0000020865|obs_0000023939|obs_0000009620|obs_0000017319|obs_0000019371|obs_0000007596|obs_0000018352|obs_0000020935|obs_0000002514|obs_0000017909
Control Discreet Plus,Bella,"€ 1,99",,"2,69 €",,Nein,Gültig bis 21.03,2026-03-16,2026-03-21,images_tegut/tegut_offer_179.jpg,"cat_drogerie,tag_ultra_processed",,ref_000179,obs_0000010828|obs_0000011416|obs_0000013153|obs_0000012151,
Dog Hundenahrung,Josi,"€ 0,88",,"1 kg = 2,12 €",,Nein,Gültig bis 21.03,2026-03-16,2026-03-21,images_tegut/tegut_offer_180.jpg,cat_tiernahrung,,ref_000180,obs_0000031525|obs_0000008450|obs_0000032370|obs_0000014501|obs_0000025890|obs_0000029218|obs_0000024769|obs_0000010624|obs_0000029138,obs_0000031525
Bio-Katzennahrung,Yarrah,"€ 0,89",,"1,19 €",,Nein,Gültig bis 21.03,2026-03-16,2026-03-21,images_tegut/tegut_offer_181.jpg,cat_tiernahrung,,ref_000181,obs_0000031721|obs_0000025948|obs_0000011937|obs_0000012832|obs_0000012923|obs_0000014058|obs_0000014226|obs_0000031005|obs_0000031920|obs_0000007573|obs_0000024568,obs_0000031721
Batterien,Energizer,"€ 7,77",,"9,99 €",,Nein,Gültig bis 21.03,2026-03-16,2026-03-21,images_tegut/tegut_offer_182.jpg,"cat_non_food,tag_ultra_processed",,ref_000182,obs_0000022092|obs_0000016092|obs_0000017255|obs_0000003988|obs_0000004415|obs_0000000466|obs_0000004842|obs_0000014710|obs_0000020870|obs_0000003119|obs_0000023220|obs_0000016701|obs_0000002244|obs_0000000583|obs_0000017493|obs_0000017624|obs_0000002143|obs_0000002526|obs_0000028899|obs_0000025709|obs_0000024946|obs_0000008508|obs_0000010241|obs_0000013678|obs_0000003335|obs_0000017172|obs_0000008859|obs_0000020511|obs_0000002603|obs_0000030540|obs_0000001372|obs_0000009320|obs_0000002677|obs_0000007669|obs_0000014512|obs_0000014530|obs_0000030605,obs_0000022092|obs_0000016092|obs_0000017255
Softis Taschentücher,Regina,"€ 2,79",,"3,79 €",,Nein,Gültig bis 21.03,2026-03-16,2026-03-21,images_tegut/tegut_offer_183.jpg,cat_drogerie,,ref_000183,obs_0000005270|obs_0000006561|obs_0000005843|obs_0000030466|obs_0000018826|obs_0000031137|obs_0000011045|obs_0000012325|obs_0000008743|obs_0000023079|obs_0000011453|obs_0000019645|obs_0000009207|obs_0000011904,obs_0000005270|obs_0000006561|obs_0000005843
Handgeschirrspülmittel,Fairy,"€ 1,29",,"1,69 €",,Nein,Gültig bis 21.03,2026-03-16,2026-03-21,images_tegut/tegut_offer_184.jpg,cat_drogerie,,ref_000184,obs_0000031720|obs_0000032145|obs_0000000610,obs_0000026348|obs_0000010607|obs_0000012498|obs_0000012511
Kraft Aktiv Duftspüler,WC Frisch,"€ 1,59",,"1,99 €",,Nein,Gültig bis 21.03,2026-03-16,2026-03-21,images_tegut/tegut_offer_185.jpg,cat_drogerie,,ref_000185,obs_0000002510|obs_0000003972|obs_0000013833|obs_0000012812|obs_0000014484|obs_0000011051|obs_0000000812|obs_0000004399|obs_0000008241|obs_0000030266|obs_0000013631|obs_0000000452|obs_0000004826|obs_0000010215|obs_0000005842|obs_0000013195|obs_0000008726|obs_0000025120|obs_0000009190,obs_0000002510|obs_0000005842
20-fach Punkte,20-fach Punkte,,,Kein Mengenpreis,,Nein,Gültig bis 21.03,2026-03-16,2026-03-21,images_tegut/tegut_offer_186.jpg,cat_sonstiges,,ref_000186,obs_0000031333|obs_0000031928|obs_0000031991|obs_0000031533|obs_0000031534|obs_0000031538|obs_0000032144|obs_0000031385|obs_0000031992|obs_0000031531|obs_0000032142|obs_0000032143|obs_0000031929|obs_0000031931|obs_0000031934|obs_0000031935|obs_0000031532|obs_0000031536|obs_0000031537|obs_0000032146|obs_0000031170|obs_0000031175,obs_0000031333|obs_0000031385|obs_0000031928|obs_0000031929|obs_0000031931|obs_0000031934|obs_0000031935|obs_0000031991|obs_0000031992|obs_0000031531|obs_0000031532|obs_0000031533|obs_0000031534|obs_0000031536|obs_0000031537|obs_0000031538|obs_0000032142|obs_0000032143|obs_0000032144|obs_0000032146|obs_0000031170|obs_0000031175
15-fach Punkte,8 in 1,,,Kein Mengenpreis,,Nein,Gültig bis 21.03,2026-03-16,2026-03-21,images_tegut/tegut_offer_187.jpg,cat_sonstiges,,ref_000187,obs_0000032142|obs_0000032143|obs_0000032144|obs_0000032146|obs_0000031385|obs_0000031531|obs_0000031532|obs_0000031533|obs_0000031534|obs_0000031536|obs_0000031537|obs_0000031538|obs_0000031928|obs_0000031929|obs_0000031931|obs_0000031934|obs_0000031935|obs_0000031170|obs_0000031175|obs_0000031333|obs_0000031991|obs_0000031992|obs_0000021788|obs_0000021420,obs_0000032146|obs_0000031931|obs_0000031934|obs_0000031170|obs_0000031175
Asiatisches Fertiggericht oder Chicken,Kitchen Joy,,,Kein Mengenpreis,,Nein,Gültig bis 21.03,2026-03-16,2026-03-21,images_tegut/tegut_offer_188.jpg,"cat_tiefkuehl,sub_gefluegel,sub_tk_fertiggerichte,tag_proteinreich,tag_ultra_processed",,ref_000188,obs_0000010346|obs_0000010365|obs_0000022713|obs_0000012596|obs_0000010806|obs_0000011660|obs_0000013803|obs_0000022103|obs_0000022187|obs_0000022288|obs_0000012116,
30-fach Punkte,Nestl,,,Kein Mengenpreis,,Nein,Gültig bis 21.03,2026-03-16,2026-03-21,images_tegut/tegut_offer_189.jpg,"cat_sonstiges,tag_ultra_processed",,ref_000189,obs_0000031929|obs_0000031935|obs_0000031532|obs_0000031536|obs_0000031537|obs_0000031333|obs_0000031385|obs_0000031928|obs_0000031931|obs_0000031934|obs_0000031991|obs_0000031992|obs_0000031531|obs_0000031533|obs_0000031534|obs_0000031538|obs_0000032142|obs_0000032143|obs_0000032144|obs_0000032146|obs_0000031170|obs_0000031175,obs_0000031333|obs_0000031385|obs_0000031928|obs_0000031929|obs_0000031934|obs_0000031935|obs_0000031991|obs_0000031992|obs_0000031531|obs_0000031532|obs_0000031533|obs_0000031534|obs_0000031536|obs_0000031537|obs_0000031538|obs_0000032142|obs_0000032143|obs_0000032144|obs_0000032146|obs_0000031170|obs_0000031175
Bio-Leberwurst mit Kalbsleber,tegut,,,Kein Mengenpreis,,Nein,Gültig bis 21.03,2026-03-16,2026-03-21,images_tegut/tegut_offer_190.jpg,"cat_fleisch_wurst,sub_rind,sub_wurst,tag_ultra_processed",,ref_000190,obs_0000031331|obs_0000024579|obs_0000025027|obs_0000017965|obs_0000010043|obs_0000026565|obs_0000026635|obs_0000026749|obs_0000026767|obs_0000010882|obs_0000027638|obs_0000003429|obs_0000012101|obs_0000028574|obs_0000012499|obs_0000029184|obs_0000012993|obs_0000005769|obs_0000022326|obs_0000022748|obs_0000024193,obs_0000031331
Erdbeeren,tegut,,,Kein Mengenpreis,,Nein,Gültig bis 21.03,2026-03-16,2026-03-21,images_tegut/tegut_offer_191.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_obst,tag_whole_food",BLS-F301100,ref_000191,obs_0000028691|obs_0000028744|obs_0000029976|obs_0000000875|obs_0000029042|obs_0000021444|obs_0000025546|obs_0000027621|obs_0000031257|obs_0000031864|obs_0000011679|obs_0000010835|obs_0000005869|obs_0000005878|obs_0000005473|obs_0000014242|obs_0000028555,obs_0000028691|obs_0000028744|obs_0000029976|obs_0000000875|obs_0000029042|obs_0000021444|obs_0000025546|obs_0000027621
20-fach Punkte,20-fach Punkte,,,Kein Mengenpreis,,Nein,Gültig bis 21.03,2026-03-16,2026-03-21,images_tegut/tegut_offer_192.jpg,cat_sonstiges,,ref_000192,obs_0000031333|obs_0000031928|obs_0000031991|obs_0000031533|obs_0000031534|obs_0000031538|obs_0000032144|obs_0000031385|obs_0000031992|obs_0000031531|obs_0000032142|obs_0000032143|obs_0000031929|obs_0000031931|obs_0000031934|obs_0000031935|obs_0000031532|obs_0000031536|obs_0000031537|obs_0000032146|obs_0000031170|obs_0000031175,obs_0000031333|obs_0000031385|obs_0000031928|obs_0000031929|obs_0000031931|obs_0000031934|obs_0000031935|obs_0000031991|obs_0000031992|obs_0000031531|obs_0000031532|obs_0000031533|obs_0000031534|obs_0000031536|obs_0000031537|obs_0000031538|obs_0000032142|obs_0000032143|obs_0000032144|obs_0000032146|obs_0000031170|obs_0000031175
Cooper s Cider Original,Cooper s Cider Original,,,Kein Mengenpreis,,Nein,Gültig bis 21.03,2026-03-16,2026-03-21,images_tegut/tegut_offer_193.jpg,"cat_getraenke,tag_high_protein,tag_ultra_processed",,ref_000193,obs_0000026643|obs_0000008223|obs_0000026757|obs_0000008352|obs_0000020709|obs_0000026857|obs_0000018706|obs_0000024899|obs_0000014692|obs_0000010598|obs_0000024959|obs_0000018823|obs_0000027023|obs_0000012774|obs_0000031227|obs_0000025132|obs_0000008780|obs_0000029264|obs_0000025175|obs_0000019136|obs_0000031439|obs_0000008971|obs_0000019525|obs_0000023674|obs_0000019642|obs_0000009433|obs_0000013576|obs_0000023832|obs_0000032025|obs_0000032039|obs_0000025918|obs_0000009563|obs_0000019955|obs_0000015909|obs_0000011869|obs_0000024162|obs_0000018030|obs_0000032341|obs_0000014027|obs_0000020283|obs_0000020393|obs_0000026556|obs_0000016324,
Feinstes Eis Ribisel Basilikum,tegut,,,Kein Mengenpreis,,Nein,Gültig bis 21.03,2026-03-16,2026-03-21,images_tegut/tegut_offer_194.jpg,"cat_grundnahrung,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_ultra_processed,tag_whole_food",,ref_000194,obs_0000031856|obs_0000010936|obs_0000023870|obs_0000017217|obs_0000016235|obs_0000023956,
Zwei Packungen tegut Feinstes italienische Bio-Teigwaren,tegut,,,Kein Mengenpreis,,Nein,Gültig bis 21.03,2026-03-16,2026-03-21,images_tegut/tegut_offer_195.jpg,"cat_grundnahrung,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_rind,tag_whole_food",,ref_000195,,
Feinstes Fond Geflügelfond,tegut,,,Kein Mengenpreis,,Nein,Gültig bis 21.03,2026-03-16,2026-03-21,images_tegut/tegut_offer_196.jpg,"cat_fleisch_wurst,sub_gefluegel,sub_wurst,tag_ultra_processed",,ref_000196,obs_0000032156|obs_0000002745|obs_0000015548|obs_0000007415|obs_0000015151|obs_0000015286|obs_0000017912,
Feinste Wurstspezialitäten,tegut,,,Kein Mengenpreis,,Nein,Gültig bis 21.03,2026-03-16,2026-03-21,images_tegut/tegut_offer_197.jpg,"cat_fleisch_wurst,sub_wurst",,ref_000197,obs_0000011304|obs_0000012868|obs_0000009333|obs_0000008870|obs_0000015122|obs_0000018194,
Feinstes Eiernudeln Bandnudeln Breit,tegut,,,Kein Mengenpreis,,Nein,Gültig bis 21.03,2026-03-16,2026-03-21,images_tegut/tegut_offer_198.jpg,"cat_grundnahrung,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_kartoffeln,tag_whole_food",,ref_000198,obs_0000031161,
Feinstes Knäckebrot,tegut,,,Kein Mengenpreis,,Nein,Gültig bis 21.03,2026-03-16,2026-03-21,images_tegut/tegut_offer_199.jpg,"cat_grundnahrung,diet_gluten_free,diet_vegan,diet_vegetarian,tag_whole_food",,ref_000199,obs_0000032239|obs_0000009729|obs_0000000663|obs_0000009979,obs_0000032239
Aktion,Aktion,,,Kein Mengenpreis,,Nein,Gültig bis 21.03,2026-03-16,2026-03-21,images_tegut/tegut_offer_200.jpg,cat_non_food,,ref_000200,,
Feinstes Manufaktur-Steinofenpizza,tegut,"€ 4,49",,Kein Mengenpreis,,Nein,Gültig bis 21.03,2026-03-16,2026-03-21,images_tegut/tegut_offer_201.jpg,"cat_grundnahrung,diet_gluten_free,diet_vegetarian,tag_ultra_processed",,ref_000201,obs_0000014850|obs_0000015893|obs_0000023575|obs_0000018865|obs_0000019684|obs_0000016102|obs_0000007510|obs_0000017373,
