Marke,Produkt,Preis,Vorheriger_Preis,Preis_kg,Hinweis,Nur_online,Gueltig_raw,Gueltig_von,Gueltig_bis,Bildpfad
SPICE SOUL,Schöpfkelle,"€ 1,99",,Kein Mengenpreis,,Nein,Dieses Angebot findest du vom 12.02. bis 18.02. in deiner Kaufland-Filiale.,2026-02-12,2026-02-18,images_kaufland/kaufland_offer_400.jpg
SPICE SOUL,Gusseisen-Servierpfanne 30 cm,"€ 34,99",,Kein Mengenpreis,,Nein,Dieses Angebot findest du vom 12.02. bis 18.02. in deiner Kaufland-Filiale.,2026-02-12,2026-02-18,images_kaufland/kaufland_offer_402.jpg
SPICE SOUL,Isolierflasche 500 ml,"€ 3,99",,Kein Mengenpreis,,Nein,Dieses Angebot findest du vom 12.02. bis 18.02. in deiner Kaufland-Filiale.,2026-02-12,2026-02-18,images_kaufland/kaufland_offer_403.jpg
SPICE SOUL,Gusseisen-Topf 21 cm,"€ 19,99",,Kein Mengenpreis,,Nein,Dieses Angebot findest du vom 12.02. bis 18.02. in deiner Kaufland-Filiale.,2026-02-12,2026-02-18,images_kaufland/kaufland_offer_404.jpg
SPICE SOUL,Schneebesen,"€ 1,99",,Kein Mengenpreis,,Nein,Dieses Angebot findest du vom 12.02. bis 18.02. in deiner Kaufland-Filiale.,2026-02-12,2026-02-18,images_kaufland/kaufland_offer_406.jpg
LEIFHEIT,Handkehrset Classic,"€ 3,99",UVP 5.99,Kein Mengenpreis,,Nein,Dieses Angebot findest du vom 12.02. bis 18.02. in deiner Kaufland-Filiale.,2026-02-12,2026-02-18,images_kaufland/kaufland_offer_407.jpg
SWIFFER,Bodenreinigungstücher nass Dance Edition,"€ 4,49",,Kein Mengenpreis,,Nein,Dieses Angebot findest du vom 12.02. bis 18.02. in deiner Kaufland-Filiale.,2026-02-12,2026-02-18,images_kaufland/kaufland_offer_408.jpg
EMSA,Thermobecher Travel Mug,"€ 14,99",UVP 34.99,Kein Mengenpreis,,Nein,Dieses Angebot findest du vom 12.02. bis 18.02. in deiner Kaufland-Filiale.,2026-02-12,2026-02-18,images_kaufland/kaufland_offer_409.jpg
Keine Marke,Klappdeckelbox ca 25 l,"€ 4,99",,Kein Mengenpreis,,Nein,Dieses Angebot findest du vom 12.02. bis 18.02. in deiner Kaufland-Filiale.,2026-02-12,2026-02-18,images_kaufland/kaufland_offer_410.jpg
Keine Marke,Gemüse- und Kartoffelbox groß,"€ 5,99",,Kein Mengenpreis,,Nein,Dieses Angebot findest du vom 12.02. bis 18.02. in deiner Kaufland-Filiale.,2026-02-12,2026-02-18,images_kaufland/kaufland_offer_411.jpg
Keine Marke,Flash-Kostüm,"€ 5,99",,Kein Mengenpreis,,Nein,Dieses Angebot findest du vom 12.02. bis 18.02. in deiner Kaufland-Filiale.,2026-02-12,2026-02-18,images_kaufland/kaufland_offer_412.jpg
LEIFHEIT,Fliesenwischer FlexiPad,"€ 5,99",UVP 11.99,Kein Mengenpreis,,Nein,Dieses Angebot findest du vom 12.02. bis 18.02. in deiner Kaufland-Filiale.,2026-02-12,2026-02-18,images_kaufland/kaufland_offer_414.jpg
K-CLASSIC,Einkaufskorb,"€ 4,99",,Kein Mengenpreis,,Nein,Dieses Angebot findest du vom 12.02. bis 18.02. in deiner Kaufland-Filiale.,2026-02-12,2026-02-18,images_kaufland/kaufland_offer_415.jpg
SPICE SOUL,Gusseisen-Servierpfanne 26 cm,"€ 24,99",,Kein Mengenpreis,,Nein,Dieses Angebot findest du vom 12.02. bis 18.02. in deiner Kaufland-Filiale.,2026-02-12,2026-02-18,images_kaufland/kaufland_offer_419.jpg
Keine Marke,Batman-Kostüm,"€ 5,99",,Kein Mengenpreis,,Nein,Dieses Angebot findest du vom 12.02. bis 18.02. in deiner Kaufland-Filiale.,2026-02-12,2026-02-18,images_kaufland/kaufland_offer_422.jpg
Keine Marke,Superman-Kostüm,"€ 5,99",,Kein Mengenpreis,,Nein,Dieses Angebot findest du vom 12.02. bis 18.02. in deiner Kaufland-Filiale.,2026-02-12,2026-02-18,images_kaufland/kaufland_offer_425.jpg
SPICE SOUL,Frischhaltedosen-Set rund,"€ 4,99",,Kein Mengenpreis,,Nein,Dieses Angebot findest du vom 12.02. bis 18.02. in deiner Kaufland-Filiale.,2026-02-12,2026-02-18,images_kaufland/kaufland_offer_426.jpg
PUMA,Herren-Retroboxer,"€ 17,99",UVP 29.99,Kein Mengenpreis,,Nein,Dieses Angebot findest du vom 12.02. bis 18.02. in deiner Kaufland-Filiale.,2026-02-12,2026-02-18,images_kaufland/kaufland_offer_435.jpg
PUMA,Sneakersocken,"€ 7,99",UVP 9.99,Kein Mengenpreis,,Nein,Dieses Angebot findest du vom 12.02. bis 18.02. in deiner Kaufland-Filiale.,2026-02-12,2026-02-18,images_kaufland/kaufland_offer_438.jpg
PUMA,Kinder-Retroshorts,"€ 12,99",UVP 16.99,Kein Mengenpreis,,Nein,Dieses Angebot findest du vom 12.02. bis 18.02. in deiner Kaufland-Filiale.,2026-02-12,2026-02-18,images_kaufland/kaufland_offer_440.jpg
PUMA,Sporttasche,"€ 19,99",UVP 34.95,Kein Mengenpreis,,Nein,Dieses Angebot findest du vom 12.02. bis 18.02. in deiner Kaufland-Filiale.,2026-02-12,2026-02-18,images_kaufland/kaufland_offer_442.jpg
PUMA,Damen-Leggings,"€ 16,99",UVP 22.95,Kein Mengenpreis,,Nein,Dieses Angebot findest du vom 12.02. bis 18.02. in deiner Kaufland-Filiale.,2026-02-12,2026-02-18,images_kaufland/kaufland_offer_456.jpg
PUMA,Damen-Sweathoodie,"€ 29,99",UVP 54.95,Kein Mengenpreis,,Nein,Dieses Angebot findest du vom 12.02. bis 18.02. in deiner Kaufland-Filiale.,2026-02-12,2026-02-18,images_kaufland/kaufland_offer_459.jpg
PARKSIDE,Hochbeethaube,"€ 6,99",,Kein Mengenpreis,,Nein,Dieses Angebot findest du vom 12.02. bis 18.02. in deiner Kaufland-Filiale.,2026-02-12,2026-02-18,images_kaufland/kaufland_offer_461.jpg
PUMA,Beanie,"€ 9,99",UVP 16.95,Kein Mengenpreis,,Nein,Dieses Angebot findest du vom 12.02. bis 18.02. in deiner Kaufland-Filiale.,2026-02-12,2026-02-18,images_kaufland/kaufland_offer_462.jpg
PUMA,Damen-Sweathose,"€ 29,99",UVP 44.95,Kein Mengenpreis,,Nein,Dieses Angebot findest du vom 12.02. bis 18.02. in deiner Kaufland-Filiale.,2026-02-12,2026-02-18,images_kaufland/kaufland_offer_468.jpg
PUMA,Tennissocken,"€ 7,99",UVP 9.99,Kein Mengenpreis,,Nein,Dieses Angebot findest du vom 12.02. bis 18.02. in deiner Kaufland-Filiale.,2026-02-12,2026-02-18,images_kaufland/kaufland_offer_470.jpg
PUMA,Freizeitschuhe,"€ 39,99",UVP 49.95,Kein Mengenpreis,,Nein,Dieses Angebot findest du vom 12.02. bis 18.02. in deiner Kaufland-Filiale.,2026-02-12,2026-02-18,images_kaufland/kaufland_offer_472.jpg
PUMA,Herren-Sweathoodie,"€ 29,99",UVP 49.95,Kein Mengenpreis,,Nein,Dieses Angebot findest du vom 12.02. bis 18.02. in deiner Kaufland-Filiale.,2026-02-12,2026-02-18,images_kaufland/kaufland_offer_474.jpg
PUMA,Quartersocken,"€ 7,99",UVP 9.99,Kein Mengenpreis,,Nein,Dieses Angebot findest du vom 12.02. bis 18.02. in deiner Kaufland-Filiale.,2026-02-12,2026-02-18,images_kaufland/kaufland_offer_477.jpg
PUMA,Rucksack,"€ 14,99",UVP 19.95,Kein Mengenpreis,,Nein,Dieses Angebot findest du vom 12.02. bis 18.02. in deiner Kaufland-Filiale.,2026-02-12,2026-02-18,images_kaufland/kaufland_offer_483.jpg
COUNTRYSIDE,Bio-Anzuchterde,"€ 1,49",1.79,1 l = 0.15,,Nein,Dieses Angebot findest du vom 12.02. bis 18.02. in deiner Kaufland-Filiale.,2026-02-12,2026-02-18,images_kaufland/kaufland_offer_485.jpg
PUMA,Herren-Sweathose,"€ 24,99",UVP 44.95,Kein Mengenpreis,,Nein,Dieses Angebot findest du vom 12.02. bis 18.02. in deiner Kaufland-Filiale.,2026-02-12,2026-02-18,images_kaufland/kaufland_offer_486.jpg
PARKSIDE,Hochbeet,"€ 12,99",,Kein Mengenpreis,,Nein,Dieses Angebot findest du vom 12.02. bis 18.02. in deiner Kaufland-Filiale.,2026-02-12,2026-02-18,images_kaufland/kaufland_offer_488.jpg
Keine Marke,Dtsch Rispentomaten,"€ 2,99",3.99,1 kg = 4.60,,Nein,Dieses Angebot findest du vom 16.02. bis 18.02. in deiner Kaufland-Filiale.,2026-02-16,2026-02-18,images_kaufland/kaufland_offer_611.jpg
LANGNESE,Bienenhonig,"€ 3,33",4.49,1 kg = 6.66,,Nein,Dieses Angebot findest du vom 16.02. bis 18.02. in deiner Kaufland-Filiale.,2026-02-16,2026-02-18,images_kaufland/kaufland_offer_613.jpg
STORCK,Werther s Original,"€ 1,49",1.79,1 kg = 6.09 - 8.28,,Nein,Dieses Angebot findest du vom 16.02. bis 18.02. in deiner Kaufland-Filiale.,2026-02-16,2026-02-18,images_kaufland/kaufland_offer_614.jpg
Keine Marke,Chin Pomelo gelb oder rot lose,"€ 1,79",2.49,Kein Mengenpreis,,Nein,Dieses Angebot findest du vom 16.02. bis 18.02. in deiner Kaufland-Filiale.,2026-02-16,2026-02-18,images_kaufland/kaufland_offer_616.jpg
KNORR,Soße,"€ 4,00",4.58,1 l = 0.73 - 1.15,,Nein,Dieses Angebot findest du vom 16.02. bis 18.02. in deiner Kaufland-Filiale.,2026-02-16,2026-02-18,images_kaufland/kaufland_offer_617.jpg
KÖLLN,Haferflocken,"€ 3,00",3.57,1 kg = 2.00,,Nein,Dieses Angebot findest du vom 16.02. bis 18.02. in deiner Kaufland-Filiale.,2026-02-16,2026-02-18,images_kaufland/kaufland_offer_618.jpg
MICHEL SCHNEIDER,Qualitätswein oder alkoholfreier Wein,"€ 3,88",5.49,1 l = 5.18,,Nein,Dieses Angebot findest du vom 16.02. bis 18.02. in deiner Kaufland-Filiale.,2026-02-16,2026-02-18,images_kaufland/kaufland_offer_620.jpg
MAGNUM,Premium-Eis,"€ 2,49",3.99,1 l = 6.92 - 9.77,,Nein,Dieses Angebot findest du vom 16.02. bis 18.02. in deiner Kaufland-Filiale.,2026-02-16,2026-02-18,images_kaufland/kaufland_offer_623.jpg
JIM BEAM,Whiskey oder Whiskey-Likör,"€ 9,99",15.99,1 l = 14.28,,Nein,Dieses Angebot findest du vom 16.02. bis 18.02. in deiner Kaufland-Filiale.,2026-02-16,2026-02-18,images_kaufland/kaufland_offer_625.jpg
Keine Marke,Miniromatomaten,"€ 1,79",2.49,1 kg = 3.58,,Nein,Dieses Angebot findest du vom 16.02. bis 18.02. in deiner Kaufland-Filiale.,2026-02-16,2026-02-18,images_kaufland/kaufland_offer_626.jpg
K-CLASSIC,Hirtenkäse,"€ 1,49",1.79,1 kg = 5.96,,Nein,Dieses Angebot findest du vom 16.02. bis 18.02. in deiner Kaufland-Filiale.,2026-02-16,2026-02-18,images_kaufland/kaufland_offer_627.jpg
K-CLASSIC,Chicken Nuggets,"€ 1,79",2.49,1 kg = 5.97,,Nein,Dieses Angebot findest du vom 16.02. bis 18.02. in deiner Kaufland-Filiale.,2026-02-16,2026-02-18,images_kaufland/kaufland_offer_628.jpg
K-CLASSIC,Sauermilchkäse weniger als 1 Fett,"€ 1,49",1.89,1 kg = 7.45,,Nein,Dieses Angebot findest du vom 16.02. bis 18.02. in deiner Kaufland-Filiale.,2026-02-16,2026-02-18,images_kaufland/kaufland_offer_629.jpg
APTAMIL,Folgemilch 2 oder 3,"€ 14,49",19.95,1 kg = 18.12,,Nein,Dieses Angebot findest du vom 16.02. bis 18.02. in deiner Kaufland-Filiale.,2026-02-16,2026-02-18,images_kaufland/kaufland_offer_630.jpg
K-PURLAND,Schweinebauchscheiben,"€ 4,29",5.79,1 kg = 7.15,,Nein,Dieses Angebot findest du vom 16.02. bis 18.02. in deiner Kaufland-Filiale.,2026-02-16,2026-02-18,images_kaufland/kaufland_offer_631.jpg
K-CLASSIC,Brotaufstrich,"€ 0,99",1.29,1 kg = 6.60,,Nein,Dieses Angebot findest du vom 16.02. bis 18.02. in deiner Kaufland-Filiale.,2026-02-16,2026-02-18,images_kaufland/kaufland_offer_634.jpg
CAMPARI,Bitter,"€ 10,99",15.99,1 l = 15.70,,Nein,Dieses Angebot findest du vom 16.02. bis 18.02. in deiner Kaufland-Filiale.,2026-02-16,2026-02-18,images_kaufland/kaufland_offer_635.jpg
LINDT,Excellence Schokolade,"€ 3,33",,1 kg = 33.30 - 66.60,,Nein,Dieses Angebot findest du vom 16.02. bis 18.02. in deiner Kaufland-Filiale.,2026-02-16,2026-02-18,images_kaufland/kaufland_offer_636.jpg
DELI REFORM,Das Original,"€ 1,29",1.99,1 kg = 2.87,,Nein,Dieses Angebot findest du vom 16.02. bis 18.02. in deiner Kaufland-Filiale.,2026-02-16,2026-02-18,images_kaufland/kaufland_offer_637.jpg
TEEKANNE,Internationaler Teegenuss,"€ 1,59",2.29,1 kg = 28.91 - 44.17,,Nein,Dieses Angebot findest du vom 16.02. bis 18.02. in deiner Kaufland-Filiale.,2026-02-16,2026-02-18,images_kaufland/kaufland_offer_638.jpg
ZONIN,Montepulciano d Abruzzo Bardolino o Pinot Grigio DOC,"€ 4,88",,1 l = 6.51,,Nein,Dieses Angebot findest du vom 16.02. bis 18.02. in deiner Kaufland-Filiale.,2026-02-16,2026-02-18,images_kaufland/kaufland_offer_639.jpg
Keine Marke,Span griech Orangen XXL,"€ 2,99",,1 kg = 1.00,,Nein,Dieses Angebot findest du vom 16.02. bis 18.02. in deiner Kaufland-Filiale.,2026-02-16,2026-02-18,images_kaufland/kaufland_offer_640.jpg
Keine Marke,Wienerle-Croissant,"€ 0,79",0.99,Kein Mengenpreis,,Nein,Dieses Angebot findest du vom 16.02. bis 18.02. in deiner Kaufland-Filiale.,2026-02-16,2026-02-18,images_kaufland/kaufland_offer_641.jpg
STAATL FACHINGEN,Heilwasser still oder Mineralwasser medium,"€ 6,99",9.49,1 l = 0.78,,Nein,Dieses Angebot findest du vom 16.02. bis 18.02. in deiner Kaufland-Filiale.,2026-02-16,2026-02-18,images_kaufland/kaufland_offer_642.jpg
LIPTON,Ice Tea,"€ 1,19",,1 l = 0.96,,Nein,Dieses Angebot findest du vom 16.02. bis 18.02. in deiner Kaufland-Filiale.,2026-02-16,2026-02-18,images_kaufland/kaufland_offer_643.jpg
FAIRY,Geschirrspülmittel,"€ 1,29",1.65,1 l = 2.87,,Nein,Dieses Angebot findest du vom 16.02. bis 18.02. in deiner Kaufland-Filiale.,2026-02-16,2026-02-18,images_kaufland/kaufland_offer_644.jpg
K-CLASSIC,Leberwurst,"€ 0,99",1.29,1 kg = 5.66,,Nein,Dieses Angebot findest du vom 16.02. bis 18.02. in deiner Kaufland-Filiale.,2026-02-16,2026-02-18,images_kaufland/kaufland_offer_645.jpg
