Produkt,Marke,Preis,Vorheriger Preis,Preis_kg,Hinweis,Nur_online,Gueltig_raw,Gueltig_von,Gueltig_bis,Bildpfad,assigned_labels,Einheit,nutrition_link,reference_row_id,rough_match_observation_ids,exact_match_observation_ids
Seelachsloins,Keine Marke,"€ 2,39",,"1 kg = 23,90","praktisch grätenfrei, ohne Haut, 100 g",Nein,Gültig vom 30.03.2026 bis zum 04.04.2026.,2026-03-30,2026-04-04,../images/edeka/seelachsloins.jpg,"cat_fisch_meeresfruechte,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_whole_food",,,ref_000113,,
Buttermakrelenfilet,Keine Marke,"€ 2,99",,"1 kg = 29,90","geräuchert, mild gesalzen, 100 g",Nein,Gültig vom 30.03.2026 bis zum 04.04.2026.,2026-03-30,2026-04-04,../images/edeka/buttermakrelenfilet.jpg,"cat_fisch_meeresfruechte,diet_gluten_free,diet_lactose_free,diet_vegetarian",,,ref_000114,obs_0000007410|obs_0000005776,obs_0000007410|obs_0000005776
Argentinische Rotgarnelenschwänze,Keine Marke,"€ 2,99",,"1 kg = 29,90","getaut, 100 g",Nein,Gültig vom 30.03.2026 bis zum 04.04.2026.,2026-03-30,2026-04-04,../images/edeka/argentinische-rotgarnelenschw-nze.jpg,"cat_fisch_meeresfruechte,tag_whole_food",,,ref_000115,obs_0000007411,obs_0000007411
Meeresfrüchtecocktail,Keine Marke,"€ 2,49",,"1 kg = 24,90","mit Oliven, 100 g",Nein,Gültig vom 30.03.2026 bis zum 04.04.2026.,2026-03-30,2026-04-04,../images/edeka/meeresfr-chtecocktail.jpg,"cat_fisch_meeresfruechte,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_exoten,tag_whole_food",,,ref_000116,,
Rauchmatjesfilet,Keine Marke,"€ 1,59",,"1 kg = 15,90","nach nordischer Art, mit feiner Rauchnote, 100 g",Nein,Gültig vom 30.03.2026 bis zum 04.04.2026.,2026-03-30,2026-04-04,../images/edeka/rauchmatjesfilet.jpg,"cat_fisch_meeresfruechte,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_whole_food",,,ref_000117,obs_0000034337|obs_0000011874|obs_0000015375|obs_0000034761,
Basilikum- Orangen Lachs,Keine Marke,"€ 4,99",,"pro Einheit = 4,99",100 g,Nein,Gültig vom 30.03.2026 bis zum 04.04.2026.,2026-03-30,2026-04-04,../images/edeka/basilikum-orangen-lachs.jpg,"cat_fisch_meeresfruechte,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_obst,tag_whole_food",,,ref_000118,obs_0000014361|obs_0000008755|obs_0000009787|obs_0000032323|obs_0000016457|obs_0000029277|obs_0000009316|obs_0000030827|obs_0000017005|obs_0000029823|obs_0000034939|obs_0000025768|obs_0000019119|obs_0000027858|obs_0000027355|obs_0000031473|obs_0000008977|obs_0000032059|obs_0000030565|obs_0000031118|obs_0000024463|obs_0000028048|obs_0000021906|obs_0000028056|obs_0000029592|obs_0000024992|obs_0000010164|obs_0000034743|obs_0000026554|obs_0000033739|obs_0000029131,
Tulip Original Bacon Scheiben,Keine Marke,"€ 1,39",,"1 kg = 11,92","125 g Packung, (1 kg = 11,92 €)",Nein,Gültig vom 30.03.2026 bis zum 04.04.2026.,2026-03-30,2026-04-04,../images/edeka/tulip-original-bacon-scheiben.jpg,"cat_fleisch_wurst,diet_gluten_free,diet_vegan,sub_schwein,tag_ultra_processed",,,ref_000119,obs_0000007431|obs_0000014386|obs_0000010432|obs_0000013086|obs_0000032047|obs_0000028730|obs_0000020611|obs_0000012423|obs_0000006283|obs_0000026772|obs_0000026814|obs_0000026832|obs_0000028896|obs_0000035052|obs_0000020750|obs_0000027005|obs_0000027048|obs_0000025059|obs_0000012775|obs_0000021000|obs_0000008777|obs_0000021117|obs_0000008906|obs_0000015051|obs_0000011008|obs_0000021430|obs_0000025547|obs_0000033763|obs_0000017384|obs_0000001018|obs_0000001019|obs_0000013325|obs_0000019505|obs_0000031800|obs_0000021569|obs_0000025705|obs_0000009334|obs_0000015502|obs_0000027791|obs_0000033975|obs_0000021758|obs_0000009525|obs_0000021868|obs_0000017799|obs_0000026035|obs_0000022184|obs_0000020181|obs_0000034561|obs_0000009987|obs_0000028429,obs_0000007431
hilcona Pasta Originale,Keine Marke,"€ 2,79",,"1 kg = 11,16","verschiedene Sorten, 250 g Packung, (1 kg = 11,16 €)",Nein,Gültig vom 30.03.2026 bis zum 04.04.2026.,2026-03-30,2026-04-04,../images/edeka/hilcona-pasta-originale.jpg,"cat_fleisch_wurst,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_nudeln,sub_tk_fertiggerichte,tag_ultra_processed",,,ref_000120,obs_0000007027|obs_0000020003|obs_0000035104|obs_0000028733|obs_0000022097|obs_0000002663|obs_0000034419|obs_0000017082|obs_0000021187|obs_0000034026|obs_0000026899|obs_0000018196|obs_0000018708|obs_0000016662|obs_0000028496|obs_0000011092|obs_0000014165|obs_0000019293|obs_0000019845|obs_0000020368|obs_0000025518|obs_0000028607|obs_0000018893|obs_0000017359|obs_0000016866,obs_0000007027
Frischwurstsaufschnitt,Keine Marke,"€ 0,99",,"1 kg = 9,90","reich sortiert, mit Bierschinken, 100 g",Nein,Gültig vom 30.03.2026 bis zum 04.04.2026.,2026-03-30,2026-04-04,../images/edeka/frischwurstsaufschnitt.jpg,"cat_fleisch_wurst,sub_wurst,tag_ultra_processed",,,ref_000121,obs_0000006339,obs_0000006339
Bergsalami Salametti,Keine Marke,"€ 1,99",,"1 kg = 19,90","voll ausgereift, 100 g",Nein,Gültig vom 30.03.2026 bis zum 04.04.2026.,2026-03-30,2026-04-04,../images/edeka/bergsalami-salametti.jpg,"cat_fleisch_wurst,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_gemuese,sub_salate,sub_wurst,tag_ultra_processed,tag_whole_food",,,ref_000122,obs_0000006684|obs_0000005964,obs_0000006684|obs_0000005964
Original italienischer Parma Schinken,Keine Marke,"€ 2,99",,"1 kg = 29,90","luftgetrocknet, 100 g",Nein,Gültig vom 30.03.2026 bis zum 04.04.2026.,2026-03-30,2026-04-04,../images/edeka/original-italienischer-parma-schinken.jpg,"cat_fleisch_wurst,diet_vegan,diet_vegetarian,sub_schwein,sub_tk_gemuese,sub_wurst,tag_high_protein,tag_proteinreich,tag_ultra_processed",,,ref_000123,obs_0000028730|obs_0000020611|obs_0000012423|obs_0000006283|obs_0000026772|obs_0000026832|obs_0000028896|obs_0000016624|obs_0000035052|obs_0000027005|obs_0000027048|obs_0000021000|obs_0000008777|obs_0000021117|obs_0000008906|obs_0000015051|obs_0000021430|obs_0000025547|obs_0000033763|obs_0000017384|obs_0000013325|obs_0000019505|obs_0000031800|obs_0000025705|obs_0000009334|obs_0000015502|obs_0000027791|obs_0000033975|obs_0000017657|obs_0000021758|obs_0000009525|obs_0000021868|obs_0000017799|obs_0000026035|obs_0000034378|obs_0000022184|obs_0000020181|obs_0000028387|obs_0000034561|obs_0000009987|obs_0000028429|obs_0000034575|obs_0000016167|obs_0000020298|obs_0000028516|obs_0000010117|obs_0000014249|obs_0000028630,
Wiener Würstchen,Keine Marke,"€ 0,89",,"pro Einheit = 0,89",100 g,Nein,Gültig vom 30.03.2026 bis zum 04.04.2026.,2026-03-30,2026-04-04,../images/edeka/wiener-w-rstchen.jpg,"cat_fleisch_wurst,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_wurst,tag_ultra_processed,tag_whole_food",,BLS-W211200,ref_000124,obs_0000006186|obs_0000031274|obs_0000027189|obs_0000035106|obs_0000028276|obs_0000031889|obs_0000005789|obs_0000026784|obs_0000028948|obs_0000034174|obs_0000015758|obs_0000028076|obs_0000031737|obs_0000034811|obs_0000032355|obs_0000007858|obs_0000020658|obs_0000031934|obs_0000034981|obs_0000030926|obs_0000030949|obs_0000025857|obs_0000025858|obs_0000021769|obs_0000030483|obs_0000021477|obs_0000031788|obs_0000029297|obs_0000030838|obs_0000009369|obs_0000007849|obs_0000021268|obs_0000032077|obs_0000009557|obs_0000030549|obs_0000021884|obs_0000020449|obs_0000030125,obs_0000006186|obs_0000031274|obs_0000027189|obs_0000035106|obs_0000028276|obs_0000031889|obs_0000005789|obs_0000026784|obs_0000028948|obs_0000034174|obs_0000015758|obs_0000028076|obs_0000031737|obs_0000034811
Mettwurst,Keine Marke,"€ 0,99",,"1 kg = 9,90","grob, herzhaft deftig, 100 g",Nein,Gültig vom 30.03.2026 bis zum 04.04.2026.,2026-03-30,2026-04-04,../images/edeka/mettwurst.jpg,"cat_fleisch_wurst,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_exoten,sub_frisches_obst,sub_wurst,tag_ultra_processed,tag_whole_food",,BLS-W151000,ref_000125,obs_0000006180|obs_0000009613|obs_0000010064|obs_0000005971|obs_0000014808|obs_0000007229|obs_0000012704|obs_0000014148|obs_0000029789|obs_0000034776|obs_0000030644|obs_0000006331,obs_0000006180|obs_0000009613|obs_0000010064|obs_0000005971|obs_0000014808|obs_0000007229|obs_0000012704
Heidjer Landleberwurst,Keine Marke,"€ 1,49",,"1 kg = 14,90","im Ring, herzhaft deftig, 100 g",Nein,Gültig vom 30.03.2026 bis zum 04.04.2026.,2026-03-30,2026-04-04,../images/edeka/heidjer-landleberwurst.jpg,"cat_fleisch_wurst,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_wurst,tag_ultra_processed,tag_whole_food",,,ref_000126,obs_0000007049|obs_0000005972|obs_0000003330|obs_0000002582|obs_0000001337,obs_0000007049|obs_0000005972
Presssack rot weiß,Keine Marke,"€ 1,19",,"1 kg = 11,90","gut gewürzt im Magen oder Kunstdarm, 100 g",Nein,Gültig vom 30.03.2026 bis zum 04.04.2026.,2026-03-30,2026-04-04,../images/edeka/presssack-rot-wei.jpg,"cat_fleisch_wurst,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_gemuese,tag_whole_food",,,ref_000127,obs_0000005234|obs_0000005970|obs_0000007059,obs_0000005234|obs_0000005970|obs_0000007059
Bayerische Leberknödel,Keine Marke,"€ 1,29",,"pro Einheit = 1,29",100 g,Nein,Gültig vom 30.03.2026 bis zum 04.04.2026.,2026-03-30,2026-04-04,../images/edeka/bayerische-leberkn-del.jpg,"cat_fleisch_wurst,diet_lactose_free,diet_vegetarian,tag_ultra_processed,tag_whole_food",,,ref_000128,obs_0000027220,
Bauernschätze Räucherlinge,Keine Marke,"€ 2,49",,"pro Einheit = 2,49",100 g,Nein,Gültig vom 30.03.2026 bis zum 04.04.2026.,2026-03-30,2026-04-04,../images/edeka/bauernsch-tze-r-ucherlinge.jpg,"cat_fleisch_wurst,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_whole_food",,,ref_000129,obs_0000007414,obs_0000007414
Bauernschätze Bierbeißer,Keine Marke,"€ 1,99",,"pro Einheit = 1,99",100 g,Nein,Gültig vom 30.03.2026 bis zum 04.04.2026.,2026-03-30,2026-04-04,../images/edeka/bauernsch-tze-bierbei-er.jpg,"cat_fleisch_wurst,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_whole_food",,,ref_000130,obs_0000007048|obs_0000006171,obs_0000007048|obs_0000006171
Prosciutto cotto alta Qualita,Keine Marke,"€ 1,59",,"1 kg = 15,90","italienischer Kochschinken, im eigenen Saft gegart, 100 g",Nein,Gültig vom 30.03.2026 bis zum 04.04.2026.,2026-03-30,2026-04-04,../images/edeka/prosciutto-cotto-alta-qualita.jpg,"cat_fleisch_wurst,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_schwein,sub_wurst,tag_high_protein,tag_proteinreich,tag_ultra_processed",,,ref_000131,obs_0000007052|obs_0000005780|obs_0000007418|obs_0000028120|obs_0000027656|obs_0000015759|obs_0000000528|obs_0000026521|obs_0000012287,obs_0000007052|obs_0000005780|obs_0000028120|obs_0000007418
Belgische Leberpasteten-Trio,Keine Marke,"€ 1,99",,"1 kg = 19,90","Ente, Gans und Trüffel, 100 g",Nein,Gültig vom 30.03.2026 bis zum 04.04.2026.,2026-03-30,2026-04-04,../images/edeka/belgische-leberpasteten-trio.jpg,"cat_fleisch_wurst,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_wurst,tag_ultra_processed,tag_whole_food",,,ref_000132,,
Salami,Keine Marke,"€ 1,99",,"1 kg = 19,90","Hasenmotiv, 100 g",Nein,Gültig vom 30.03.2026 bis zum 04.04.2026.,2026-03-30,2026-04-04,../images/edeka/salami.jpg,"cat_fleisch_wurst,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_exoten,sub_frisches_gemuese,sub_frisches_obst,sub_salate,sub_tk_fertiggerichte,sub_wurst,tag_ultra_processed,tag_whole_food",,BLS-W149300,ref_000133,obs_0000002611|obs_0000010316|obs_0000014932|obs_0000019030|obs_0000028273|obs_0000005781|obs_0000023205|obs_0000003239|obs_0000019666|obs_0000016602|obs_0000008425|obs_0000021226|obs_0000003307|obs_0000002285|obs_0000011010|obs_0000025355|obs_0000026898|obs_0000017184|obs_0000007987|obs_0000025934|obs_0000008039|obs_0000016755|obs_0000034176|obs_0000002957|obs_0000020407|obs_0000016328|obs_0000031198|obs_0000017375|obs_0000010234|obs_0000012289|obs_0000013826|obs_0000026626|obs_0000015369|obs_0000002574|obs_0000016914|obs_0000030229|obs_0000006681|obs_0000006181|obs_0000002087|obs_0000019516|obs_0000028742|obs_0000007240|obs_0000024649|obs_0000014924|obs_0000025676|obs_0000028237|obs_0000011856|obs_0000011861|obs_0000013910|obs_0000033878,obs_0000002611|obs_0000010316|obs_0000014932|obs_0000019030|obs_0000028273|obs_0000005781|obs_0000023205|obs_0000003239|obs_0000019666|obs_0000016602|obs_0000008425|obs_0000021226|obs_0000003307|obs_0000002285|obs_0000011010|obs_0000025355|obs_0000026898|obs_0000017184|obs_0000007987|obs_0000025934|obs_0000008039|obs_0000016755|obs_0000034176|obs_0000002957|obs_0000020407|obs_0000016328|obs_0000031198|obs_0000017375|obs_0000010234
Wiesbauer Aufschnitt,Keine Marke,"€ 1,49",,"1 kg = 18,63","verschiedene Sorten, 80 g Packung, (1 kg = 18,63 €)",Nein,Gültig vom 30.03.2026 bis zum 04.04.2026.,2026-03-30,2026-04-04,../images/edeka/wiesbauer-aufschnitt.jpg,"cat_fleisch_wurst,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_wurst,tag_ultra_processed",,BLS-H930000,ref_000134,obs_0000005976|obs_0000030527,obs_0000005976
Recla Salami,Keine Marke,"€ 1,69",,"1 kg = 21,13","verschiedene Sorten Je nach Verfügbarkeit des Marktes., 80 g Packung, (1 kg = 21,13 €)",Nein,Gültig vom 30.03.2026 bis zum 04.04.2026.,2026-03-30,2026-04-04,../images/edeka/recla-salami.jpg,"cat_fleisch_wurst,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_gemuese,sub_frisches_obst,sub_tk_fertiggerichte,sub_wurst,tag_ultra_processed,tag_whole_food",,,ref_000135,obs_0000002611|obs_0000010316|obs_0000014932|obs_0000019030|obs_0000028273|obs_0000005781|obs_0000023205|obs_0000003239|obs_0000019666|obs_0000016602|obs_0000008425|obs_0000021226|obs_0000003307|obs_0000002285|obs_0000011010|obs_0000025355|obs_0000026898|obs_0000017184|obs_0000007987|obs_0000025934|obs_0000008039|obs_0000016755|obs_0000034176|obs_0000002957|obs_0000020407|obs_0000016328|obs_0000017375|obs_0000031198|obs_0000010234,
Stockmeyer Sonntags-Frühstück,Keine Marke,"€ 1,49",,"1 kg = 11,46","5er, 130 g Packung, (1 kg = 11,46 €)",Nein,Gültig vom 30.03.2026 bis zum 04.04.2026.,2026-03-30,2026-04-04,../images/edeka/stockmeyer-sonntags-fr-hst-ck.jpg,"cat_fleisch_wurst,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_ultra_processed,tag_whole_food",,,ref_000136,,
Ponnath Aufschnitt Platte,Keine Marke,"€ 1,49",,"1 kg = 9,93","verschiedene Sorten, 150 g Packung, (1 kg = 9,93 €)",Nein,Gültig vom 30.03.2026 bis zum 04.04.2026.,2026-03-30,2026-04-04,../images/edeka/ponnath-aufschnitt-platte.jpg,"cat_fleisch_wurst,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_wurst,tag_ultra_processed,tag_whole_food",,,ref_000137,,
Schweinefilet,Keine Marke,"€ 0,88",,"1 kg = 8,80","aufgetaut, besonders zart, 100 g",Nein,Gültig vom 30.03.2026 bis zum 04.04.2026.,2026-03-30,2026-04-04,../images/edeka/schweinefilet.jpg,"cat_fleisch_wurst,diet_gluten_free,diet_lactose_free,sub_schwein,tag_high_protein,tag_proteinreich,tag_whole_food",,BLS-U622100,ref_000138,obs_0000028417|obs_0000000002|obs_0000028675|obs_0000021627|obs_0000028555|obs_0000027670|obs_0000016537|obs_0000004898|obs_0000020515|obs_0000034085|obs_0000001195|obs_0000014905|obs_0000013883|obs_0000020808|obs_0000009417|obs_0000026057|obs_0000004044|obs_0000007631|obs_0000021967|obs_0000009937|obs_0000016340|obs_0000002901|obs_0000021334|obs_0000017752|obs_0000010461|obs_0000003040|obs_0000019043|obs_0000009573|obs_0000025707|obs_0000002156|obs_0000034542|obs_0000001519|obs_0000034902|obs_0000008821|obs_0000008054|obs_0000004471|obs_0000000507|obs_0000003708|obs_0000015741|obs_0000031106|obs_0000034932|obs_0000024474|obs_0000019356|obs_0000033722|obs_0000024049|obs_0000022952|obs_0000014904|obs_0000011840|obs_0000010579|obs_0000012758,obs_0000028417|obs_0000000002|obs_0000028675|obs_0000021627|obs_0000028555|obs_0000027670|obs_0000016537|obs_0000004898|obs_0000020515|obs_0000034085|obs_0000001195|obs_0000014905|obs_0000013883|obs_0000020808|obs_0000009417|obs_0000026057|obs_0000004044|obs_0000007631|obs_0000021967|obs_0000009937|obs_0000016340|obs_0000002901|obs_0000021334|obs_0000017752|obs_0000010461|obs_0000003040|obs_0000019043|obs_0000009573|obs_0000025707|obs_0000002156|obs_0000034542|obs_0000001519|obs_0000034902|obs_0000008821|obs_0000008054|obs_0000004471|obs_0000000507|obs_0000003708|obs_0000015741
Rinderrouladen -schmorbraten oder -gulasch,Keine Marke,"€ 1,89",,"1 kg = 18,90","aus der Keule, 100 g",Nein,Gültig vom 30.03.2026 bis zum 04.04.2026.,2026-03-30,2026-04-04,../images/edeka/rinderrouladen-schmorbraten-oder-gulasch.jpg,"cat_fleisch_wurst,sub_rind,tag_ultra_processed,tag_whole_food",,,ref_000139,obs_0000005244|obs_0000016567|obs_0000000631|obs_0000000644|obs_0000000645|obs_0000000702|obs_0000000888|obs_0000009333|obs_0000001197|obs_0000017725|obs_0000001518|obs_0000010372|obs_0000031763,obs_0000029455|obs_0000029614|obs_0000005244|obs_0000032527
Lachsrolle,Keine Marke,"€ 0,69",,"1 kg = 6,90","vom Schweinerücken, natur, am Stück, 100 g",Nein,Gültig vom 30.03.2026 bis zum 04.04.2026.,2026-03-30,2026-04-04,../images/edeka/lachsrolle.jpg,"cat_fleisch_wurst,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_ultra_processed,tag_whole_food",,BLS-T094100,ref_000140,obs_0000005801|obs_0000006698|obs_0000006541|obs_0000006879|obs_0000005248,obs_0000005801|obs_0000006698
Rinderhackfleisch,Keine Marke,"€ 1,39",,"pro Einheit = 1,39",100 g,Nein,Gültig vom 30.03.2026 bis zum 04.04.2026.,2026-03-30,2026-04-04,../images/edeka/rinderhackfleisch.jpg,"cat_fleisch_wurst,sub_hackfleisch,sub_rind,tag_proteinreich,tag_ultra_processed,tag_whole_food",,BLS-U020100,ref_000141,obs_0000015745|obs_0000007438|obs_0000013853|obs_0000007982|obs_0000029512|obs_0000014160|obs_0000008675|obs_0000005990|obs_0000008682|obs_0000009203|obs_0000015350|obs_0000010999|obs_0000005246|obs_0000009367|obs_0000011425|obs_0000034728|obs_0000020145|obs_0000021683|obs_0000006202|obs_0000020964|obs_0000033894|obs_0000012294|obs_0000014474,obs_0000015745|obs_0000007438|obs_0000013853|obs_0000007982|obs_0000029512|obs_0000014160|obs_0000008675|obs_0000005990|obs_0000008682|obs_0000009203|obs_0000015350|obs_0000010999|obs_0000005246
Hähnchenbrustfilet,Keine Marke,"€ 8,90",,"1 kg = 89,00","natur,  Hkl. A, 100 g",Nein,Gültig vom 30.03.2026 bis zum 04.04.2026.,2026-03-30,2026-04-04,../images/edeka/h-hnchenbrustfilet.jpg,"cat_fleisch_wurst,diet_gluten_free,diet_lactose_free,sub_gefluegel,tag_high_protein,tag_proteinreich,tag_whole_food",,NUTR-0002,ref_000142,obs_0000027673|obs_0000026273|obs_0000010961|obs_0000005613|obs_0000002542|obs_0000015747|obs_0000001543|obs_0000001034|obs_0000017292|obs_0000019089|obs_0000027025|obs_0000003223|obs_0000008599|obs_0000004253|obs_0000016926|obs_0000001079|obs_0000034103|obs_0000034108|obs_0000004680|obs_0000034510|obs_0000029652|obs_0000000109|obs_0000028783|obs_0000003826|obs_0000012279|obs_0000011003|obs_0000008219|obs_0000009388|obs_0000002222|obs_0000009849,obs_0000001543|obs_0000001034|obs_0000017292|obs_0000003223|obs_0000027673|obs_0000004253|obs_0000016926|obs_0000026273|obs_0000034108|obs_0000004680|obs_0000034510|obs_0000010961|obs_0000029652|obs_0000005613|obs_0000002542|obs_0000000109|obs_0000028783|obs_0000003826
Schweinerückensteaks,Keine Marke,"€ 0,89",,"1 kg = 7,90","pfannenfertig gewürzt auch in natur erhältlich, 100 g = 0,79 €, 100 g",Nein,Gültig vom 30.03.2026 bis zum 04.04.2026.,2026-03-30,2026-04-04,../images/edeka/schweiner-ckensteaks.jpg,"cat_fleisch_wurst,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_schwein,tag_whole_food",,BLS-U605000,ref_000143,obs_0000021118|obs_0000020299|obs_0000025150|obs_0000006197|obs_0000005802,obs_0000021118|obs_0000020299|obs_0000025150
Schweinefiletspieße,Keine Marke,"€ 1,11",,"1 kg = 11,10","grillfertig gewürzt, 100 g",Nein,Gültig vom 30.03.2026 bis zum 04.04.2026.,2026-03-30,2026-04-04,../images/edeka/schweinefiletspie-e.jpg,"cat_fleisch_wurst,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_schwein,tag_whole_food",,,ref_000144,,
Spanferkelkeule,Keine Marke,"€ 0,99",,"1 kg = 9,90","mit Knochen, ein saftiger Braten, 100 g",Nein,Gültig vom 30.03.2026 bis zum 04.04.2026.,2026-03-30,2026-04-04,../images/edeka/spanferkelkeule.jpg,"cat_fleisch_wurst,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_obst,sub_schwein,tag_proteinreich,tag_whole_food",,,ref_000145,,
Duroc Tomahawk-Steak,Keine Marke,"€ 1,99",,"1 kg = 19,90","rassiger Genuss aus Spaniens Süden, 100 g",Nein,Gültig vom 30.03.2026 bis zum 04.04.2026.,2026-03-30,2026-04-04,../images/edeka/duroc-tomahawk-steak.jpg,"cat_fleisch_wurst,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_gemuese,tag_ultra_processed,tag_whole_food",,,ref_000146,,
Neuseeländische Lammkeule,Keine Marke,"€ 1,59",,"1 kg = 15,90","mit Röhrenknochen, 100 g",Nein,Gültig vom 30.03.2026 bis zum 04.04.2026.,2026-03-30,2026-04-04,../images/edeka/neuseel-ndische-lammkeule.jpg,"cat_fleisch_wurst,diet_lactose_free,diet_vegetarian,tag_ultra_processed,tag_whole_food",,,ref_000147,obs_0000026141|obs_0000009956|obs_0000034545|obs_0000009495,obs_0000026141
Neuseeländischer Hirschbraten,Keine Marke,"€ 2,22",,"1 kg = 22,20","ohne Knochen, aus der Keule, 100 g",Nein,Gültig vom 30.03.2026 bis zum 04.04.2026.,2026-03-30,2026-04-04,../images/edeka/neuseel-ndischer-hirschbraten.jpg,"cat_fleisch_wurst,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_whole_food",,,ref_000148,obs_0000021037|obs_0000024955|obs_0000034934|obs_0000020218|obs_0000019674|obs_0000014971,
Neuseeländische Lammlachse,Keine Marke,"€ 3,79",,"1 kg = 37,90","natur, ein besonderer Genuss, 100 g",Nein,Gültig vom 30.03.2026 bis zum 04.04.2026.,2026-03-30,2026-04-04,../images/edeka/neuseel-ndische-lammlachse.jpg,"cat_fleisch_wurst,diet_gluten_free,diet_lactose_free,diet_vegetarian,tag_whole_food",,,ref_000149,obs_0000025794|obs_0000029207|obs_0000010044,
Rinderzunge,Keine Marke,"€ 1,19",,"1 kg = 11,90","gepökelt oder gepökelt und geräuchert, 100 g",Nein,Gültig vom 30.03.2026 bis zum 04.04.2026.,2026-03-30,2026-04-04,../images/edeka/rinderzunge.jpg,"cat_fleisch_wurst,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_rind,tag_ultra_processed,tag_whole_food",,,ref_000150,obs_0000011843|obs_0000007437|obs_0000006193|obs_0000013366|obs_0000009752|obs_0000006877,obs_0000011843|obs_0000007437|obs_0000006193|obs_0000013366|obs_0000009752|obs_0000006877
Kalbsbraten,Keine Marke,"€ 1,99",,"1 kg = 19,90","aus der Keule, 100 g",Nein,Gültig vom 30.03.2026 bis zum 04.04.2026.,2026-03-30,2026-04-04,../images/edeka/kalbsbraten.jpg,"cat_fleisch_wurst,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_gemuese,sub_rind,tag_whole_food",,BLS-X411563,ref_000151,obs_0000034925|obs_0000015751,
Rinderroulade,Keine Marke,"€ 2,09",,"1 kg = 20,90","aus der Oberschale, dem besten Stück der Keule, natur, 100 g",Nein,Gültig vom 30.03.2026 bis zum 04.04.2026.,2026-03-30,2026-04-04,../images/edeka/rinderroulade.jpg,"cat_fleisch_wurst,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_rind,tag_proteinreich,tag_ultra_processed,tag_whole_food",,,ref_000152,obs_0000035110|obs_0000034279|obs_0000034701|obs_0000033724|obs_0000005245|obs_0000034928|obs_0000034130,obs_0000035110|obs_0000034279|obs_0000034701|obs_0000033724|obs_0000005245
Scotland Hills Ochsen Entrecote,Keine Marke,"€ 5,49",,"1 kg = 54,90","Leidenschaft für Qualität und Geschmack, 100g, (1 kg = 54,90 €)",Nein,Gültig vom 30.03.2026 bis zum 04.04.2026.,2026-03-30,2026-04-04,../images/edeka/scotland-hills-ochsen-entrecote.jpg,"cat_fleisch_wurst,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_ultra_processed,tag_whole_food",,,ref_000153,obs_0000000703,
Bauernschätze Schweinekammbraten,Keine Marke,"€ 1,11",,"1 kg = 11,10","ohne Knochen, 100 g",Nein,Gültig vom 30.03.2026 bis zum 04.04.2026.,2026-03-30,2026-04-04,../images/edeka/bauernsch-tze-schweinekammbraten.jpg,"cat_fleisch_wurst,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_schwein,tag_whole_food",,,ref_000154,obs_0000006346|obs_0000006875|obs_0000005979|obs_0000005242,obs_0000007638
