Produkt,Marke,Preis,Vorheriger Preis,Preis_kg,RAW_Preis_kg,Hinweis,Nur_online,Gueltig_raw,Gueltig_von,Gueltig_bis,Bildpfad,assigned_labels,Einheit,nutrition_link,reference_row_id,rough_match_observation_ids,exact_match_observation_ids,brand_extracted,brand_normalized
Reibekuchen oder Reibekuchen Minis,Pahmeyer,"€ 1,69","€ 1,99","1 kg = 5,63","1 kg = 5,63",gekühlt,Nein,"Wochenangebote gültig von Montag, 20.04.26 - Samstag, 25.04.26",20.04.26,25.04.26,../images/netto/netto_offer_369.jpg,"cat_tiefkuehl,diet_vegetarian,tag_ultra_processed",,,ref_000369,obs_0000024884|obs_0000025627|obs_0000025800|obs_0000011085|obs_0000019480|obs_0000019541|obs_0000012394|obs_0000013309|obs_0000013779|obs_0000022527|obs_0000022992|obs_0000015901|obs_0000016191,,x,
Hotties Grillkäse,Milram,"€ 2,49","€ 3,29","1 kg = 13,83","1 kg = 13,83","gekühlt, versch. Sorten",Nein,"Wochenangebote gültig von Montag, 20.04.26 - Samstag, 25.04.26",20.04.26,25.04.26,../images/netto/netto_offer_370.jpg,"cat_molkerei_kaese,sub_kaese,sub_milchprodukte",,,ref_000370,obs_0000008323|obs_0000014261,,,
Frische Vollmilch,Keine Marke,"€ 0,95",,"pro Einheit = 0,95","pro Einheit = 0,95","gekühlt, 3,5% Fett",Nein,"Wochenangebote gültig von Montag, 20.04.26 - Samstag, 25.04.26",20.04.26,25.04.26,../images/netto/netto_offer_371.jpg,"cat_tiefkuehl,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_whole_food",,,ref_000371,obs_0000027279|obs_0000014484|obs_0000017140|obs_0000011033|obs_0000017304|obs_0000031525|obs_0000023028|obs_0000001050|obs_0000031903|obs_0000015788,obs_0000027279|obs_0000014484|obs_0000017140|obs_0000011033|obs_0000017304,,
Gourmet Fruchtjoghurt,Keine Marke,"€ 0,49",,"1 kg = 2,45","1 kg = 2,45","gekühlt, versch. Sorten",Nein,"Wochenangebote gültig von Montag, 20.04.26 - Samstag, 25.04.26",20.04.26,25.04.26,../images/netto/netto_offer_372.jpg,"cat_molkerei_kaese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_joghurt_skyr_quark,sub_milchprodukte,tag_ultra_processed",,,ref_000372,obs_0000027257|obs_0000002565|obs_0000023627|obs_0000021134|obs_0000014486|obs_0000000675|obs_0000023234|obs_0000002802|obs_0000011045|obs_0000020315|obs_0000009565|obs_0000013668|obs_0000012792|obs_0000010615|obs_0000034180|obs_0000010169,obs_0000027257,,
Joghurt pur nach griechischer Art,Keine Marke,"€ 2,19",,"pro Einheit = 2,19","pro Einheit = 2,19",2% oder 10% Fett,Nein,"Wochenangebote gültig von Montag, 20.04.26 - Samstag, 25.04.26",20.04.26,25.04.26,../images/netto/netto_offer_373.jpg,"cat_molkerei_kaese,diet_vegetarian,sub_joghurt_skyr_quark,sub_milchprodukte",,,ref_000373,obs_0000002086|obs_0000034370|obs_0000008312|obs_0000031517|obs_0000027991|obs_0000017296|obs_0000017207|obs_0000023033|obs_0000011460|obs_0000002560,obs_0000002086|obs_0000034370|obs_0000008312|obs_0000031517|obs_0000027991|obs_0000017296,,
Skyr,Keine Marke,"€ 1,39",,"1 kg = 2,78","1 kg = 2,78","gekühlt, versch. Sorten",Nein,"Wochenangebote gültig von Montag, 20.04.26 - Samstag, 25.04.26",20.04.26,25.04.26,../images/netto/netto_offer_374.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_exoten,sub_frisches_gemuese,sub_frisches_obst,sub_joghurt_skyr_quark,tag_high_protein,tag_proteinreich,tag_whole_food",,,ref_000374,obs_0000028831|obs_0000004900|obs_0000017572|obs_0000004046|obs_0000001901|obs_0000002541|obs_0000004473|obs_0000003453|obs_0000033797|obs_0000021512|obs_0000025357|obs_0000006803|obs_0000011028|obs_0000001055|obs_0000005152|obs_0000005543|obs_0000001329|obs_0000001871|obs_0000019791|obs_0000034383|obs_0000020693|obs_0000032090|obs_0000014939|obs_0000027871|obs_0000001773|obs_0000029805|obs_0000000634|obs_0000026630|obs_0000029839|obs_0000009765|obs_0000015423|obs_0000011081|obs_0000009301|obs_0000032598|obs_0000030179|obs_0000011877|obs_0000000814|obs_0000024892|obs_0000006098|obs_0000030972|obs_0000006304|obs_0000017966|obs_0000022196|obs_0000032830|obs_0000016130|obs_0000029109|obs_0000011883|obs_0000005374,obs_0000028831|obs_0000004900|obs_0000017572|obs_0000004046|obs_0000001901|obs_0000002541|obs_0000004473|obs_0000003453,,
Körniger Frischkäse,Keine Marke,"€ 1,79",,"1 kg = 5,97","1 kg = 5,97","gekühlt, versch. Sorten",Nein,"Wochenangebote gültig von Montag, 20.04.26 - Samstag, 25.04.26",20.04.26,25.04.26,../images/netto/netto_offer_375.jpg,"cat_molkerei_kaese,sub_kaese,sub_milchprodukte,tag_ultra_processed",,,ref_000375,obs_0000018437|obs_0000009739|obs_0000009275|obs_0000022111|obs_0000008311|obs_0000003254|obs_0000002331|obs_0000002443|obs_0000026562|obs_0000022581|obs_0000024194|obs_0000000666|obs_0000033993|obs_0000011477|obs_0000023770|obs_0000031499|obs_0000010634|obs_0000030175|obs_0000019964|obs_0000000519|obs_0000005160|obs_0000016946|obs_0000026675|obs_0000017482|obs_0000022604|obs_0000017513|obs_0000018043|obs_0000022149|obs_0000028302|obs_0000025259|obs_0000020143|obs_0000018636|obs_0000022250|obs_0000018668|obs_0000027893|obs_0000019721|obs_0000029471|obs_0000022312|obs_0000024882|obs_0000010048|obs_0000024407|obs_0000009596|obs_0000002951|obs_0000003481|obs_0000019362|obs_0000023986|obs_0000020962|obs_0000017894|obs_0000030188|obs_0000006451,obs_0000018437|obs_0000009739|obs_0000022581|obs_0000009275|obs_0000022111|obs_0000008311|obs_0000024194|obs_0000000666|obs_0000003254|obs_0000033993|obs_0000023770|obs_0000031499|obs_0000002331|obs_0000010634|obs_0000002443|obs_0000026562|obs_0000019964,,
Hirtenkäse,Keine Marke,"€ 1,79",,"1 kg = 7,16","1 kg = 7,16","gekühlt, versch. Sorten",Nein,"Wochenangebote gültig von Montag, 20.04.26 - Samstag, 25.04.26",20.04.26,25.04.26,../images/netto/netto_offer_376.jpg,"cat_molkerei_kaese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_kaese,sub_milchprodukte,tag_whole_food",,,ref_000376,obs_0000010627|obs_0000021261|obs_0000001180|obs_0000016541|obs_0000008866|obs_0000024228|obs_0000006443|obs_0000021676|obs_0000019634|obs_0000018107|obs_0000020442|obs_0000013037|obs_0000023290|obs_0000023807|obs_0000022277|obs_0000018074|obs_0000017720|obs_0000020408|obs_0000022335|obs_0000017351|obs_0000018784|obs_0000024039|obs_0000025577|obs_0000021227|obs_0000000520|obs_0000013707|obs_0000029473|obs_0000001447|obs_0000025401|obs_0000006979|obs_0000029527|obs_0000032094|obs_0000006115,obs_0000010627|obs_0000021261|obs_0000001180|obs_0000016541|obs_0000008866|obs_0000024228|obs_0000006443|obs_0000021676|obs_0000019634|obs_0000018107|obs_0000020442|obs_0000013037|obs_0000023290|obs_0000023807,,
Butterkäsescheiben,Keine Marke,"€ 2,45",,"1 kg = 6,13","1 kg = 6,13",gekühlt,Nein,"Wochenangebote gültig von Montag, 20.04.26 - Samstag, 25.04.26",20.04.26,25.04.26,../images/netto/netto_offer_377.jpg,"cat_molkerei_kaese,diet_gluten_free,diet_vegetarian,sub_kaese,sub_milchprodukte,tag_ultra_processed",,,ref_000377,,,,
Frischkäse -zubereitung Natur,Keine Marke,"€ 1,59",,"1 kg = 5,30","1 kg = 5,30",gekühlt,Nein,"Wochenangebote gültig von Montag, 20.04.26 - Samstag, 25.04.26",20.04.26,25.04.26,../images/netto/netto_offer_378.jpg,"cat_molkerei_kaese,diet_vegetarian,sub_kaese,sub_milchprodukte,tag_ultra_processed",,,ref_000378,obs_0000000665|obs_0000028125|obs_0000015811|obs_0000000519|obs_0000016946|obs_0000026675|obs_0000017482|obs_0000022604|obs_0000017513|obs_0000018043|obs_0000022149|obs_0000028302|obs_0000025259|obs_0000020143|obs_0000018636|obs_0000028889|obs_0000022250|obs_0000018668|obs_0000027893|obs_0000019721|obs_0000022312|obs_0000024882|obs_0000010048|obs_0000001347|obs_0000024407|obs_0000009596|obs_0000002951|obs_0000003481|obs_0000019362|obs_0000009644|obs_0000023986|obs_0000020962|obs_0000017894,,,
Gouda jung Stück,Keine Marke,"€ 3,79",,"1 kg = 8,42","1 kg = 8,42",gekühlt,Nein,"Wochenangebote gültig von Montag, 20.04.26 - Samstag, 25.04.26",20.04.26,25.04.26,../images/netto/netto_offer_379.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_kaese,tag_whole_food",,NUTR-0007,ref_000379,obs_0000022530|obs_0000012327|obs_0000025639|obs_0000020553|obs_0000028238|obs_0000025747|obs_0000010903|obs_0000016539|obs_0000024231|obs_0000028336|obs_0000023805|obs_0000028452|obs_0000021372|obs_0000022909|obs_0000015259|obs_0000032357|obs_0000028324|obs_0000018601|obs_0000019353|obs_0000034978|obs_0000028379,,,
Haltbarer Schmand,Keine Marke,"€ 0,79",,"1 kg = 3,95","1 kg = 3,95",24% Fett,Nein,"Wochenangebote gültig von Montag, 20.04.26 - Samstag, 25.04.26",20.04.26,25.04.26,../images/netto/netto_offer_380.jpg,"cat_molkerei_kaese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_milchprodukte,sub_sahne_creme,tag_whole_food",,,ref_000380,obs_0000003203|obs_0000004483|obs_0000014489|obs_0000011034|obs_0000004910|obs_0000001733|obs_0000034373|obs_0000001870|obs_0000004056|obs_0000034793|obs_0000002418|obs_0000009974|obs_0000031866,,,
Kräuterquark,Keine Marke,"€ 0,65",,"1 kg = 3,25","1 kg = 3,25","gekühlt, versch. Sorten",Nein,"Wochenangebote gültig von Montag, 20.04.26 - Samstag, 25.04.26",20.04.26,25.04.26,../images/netto/netto_offer_381.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_kraeuter,sub_milchprodukte,tag_whole_food",,BLS-Y771510,ref_000381,obs_0000027193|obs_0000029272,,,
Gouda Reibekäse,Keine Marke,"€ 1,79",,"1 kg = 7,16","1 kg = 7,16","gekühlt, versch. Sorten",Nein,"Wochenangebote gültig von Montag, 20.04.26 - Samstag, 25.04.26",20.04.26,25.04.26,../images/netto/netto_offer_382.jpg,"cat_molkerei_kaese,diet_gluten_free,diet_lactose_free,diet_vegan,sub_kaese,sub_milchprodukte,tag_whole_food",,,ref_000382,obs_0000004167|obs_0000008365|obs_0000034978|obs_0000028379|obs_0000003383|obs_0000005021|obs_0000000437|obs_0000004594,,,
Classic,Dallmayr,"€ 6,99","€ 8,99","1 kg = 13,98","1 kg = 13,98","Kaffee gemahlen, versch. Sorten",Nein,"Wochenangebote gültig von Montag, 20.04.26 - Samstag, 25.04.26",20.04.26,25.04.26,../images/netto/netto_offer_383.jpg,"cat_getraenke,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_ultra_processed",,,ref_000383,obs_0000001628|obs_0000015018|obs_0000011543|obs_0000025668|obs_0000028751|obs_0000001643|obs_0000020596|obs_0000026884|obs_0000024877|obs_0000035101|obs_0000034649|obs_0000021415|obs_0000031658|obs_0000027412|obs_0000015874|obs_0000034820|obs_0000024078|obs_0000020503|obs_0000014364|obs_0000015388|obs_0000034814|obs_0000008763|obs_0000020559|obs_0000031314|obs_0000031316|obs_0000016988|obs_0000000102|obs_0000031336|obs_0000024692|obs_0000030840|obs_0000018068|obs_0000011935|obs_0000012998|obs_0000017609|obs_0000021710|obs_0000016591|obs_0000028882|obs_0000008404|obs_0000025815|obs_0000035062|obs_0000027435|obs_0000014636|obs_0000007469|obs_0000022316|obs_0000014132|obs_0000021322|obs_0000002905|obs_0000028510|obs_0000022881|obs_0000021378,obs_0000028751|obs_0000001628|obs_0000001643|obs_0000015018|obs_0000026884|obs_0000011543|obs_0000024877|obs_0000035101|obs_0000034649|obs_0000031658,,
American Pancakes,Lawa,"€ 1,29","€ 1,99","1 kg = 5,16","1 kg = 5,16",gekühlt,Nein,"Wochenangebote gültig von Montag, 20.04.26 - Samstag, 25.04.26",20.04.26,25.04.26,../images/netto/netto_offer_384.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_gemuese,tag_whole_food",,,ref_000384,obs_0000018562|obs_0000023321|obs_0000023594|obs_0000021973,,x,
Capsa,Dallmayr,"€ 7,99","€ 11,99","1 kg = 36,65","1 kg = 36,65","Kaffeekapseln, versch. Sorten",Nein,"Wochenangebote gültig von Montag, 20.04.26 - Samstag, 25.04.26",20.04.26,25.04.26,../images/netto/netto_offer_385.jpg,"cat_getraenke,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian",,,ref_000385,obs_0000015020|obs_0000012857|obs_0000008762|obs_0000034821|obs_0000010029|obs_0000009579|obs_0000006815|obs_0000029356|obs_0000030697|obs_0000005360,obs_0000006815|obs_0000029356|obs_0000030697|obs_0000005360,,
Pads,Eduscho,"€ 4,49","€ 5,99","1 kg = 21,59","1 kg = 21,59",versch. Sorten,Nein,"Wochenangebote gültig von Montag, 20.04.26 - Samstag, 25.04.26",20.04.26,25.04.26,../images/netto/netto_offer_386.jpg,"cat_drogerie,tag_ultra_processed",,,ref_000386,obs_0000024068|obs_0000015886|obs_0000024484|obs_0000012378|obs_0000022504|obs_0000001679|obs_0000032660|obs_0000001183|obs_0000006817|obs_0000030711|obs_0000029310|obs_0000031338|obs_0000033571,,,
Croissant,Nutella,"€ 3,49","€ 3,99","1 kg = 10,26","1 kg = 10,26",tiefgekühlt,Nein,"Wochenangebote gültig von Montag, 20.04.26 - Samstag, 25.04.26",20.04.26,25.04.26,../images/netto/netto_offer_387.jpg,"cat_knabbern_naschen,diet_vegetarian,tag_ultra_processed",,BLS-D771600,ref_000387,obs_0000025842|obs_0000023195|obs_0000019971|obs_0000016787|obs_0000034348|obs_0000015418|obs_0000023360|obs_0000017239|obs_0000008670|obs_0000013049|obs_0000026750|obs_0000026757|obs_0000024975|obs_0000018451|obs_0000020121|obs_0000026270|obs_0000006955|obs_0000013871|obs_0000005307|obs_0000023356|obs_0000022079|obs_0000027583|obs_0000012357|obs_0000014024|obs_0000020940|obs_0000027987|obs_0000016092|obs_0000008813|obs_0000018961|obs_0000020254|obs_0000022943|obs_0000021073|obs_0000021745,obs_0000012818|obs_0000023195|obs_0000025842,,
verfeinerte Tees,Meßmer,"€ 1,49","€ 2,39","pro Einheit = 37,25","pro Einheit = 37,25",versch. Sorten,Nein,"Wochenangebote gültig von Montag, 20.04.26 - Samstag, 25.04.26",20.04.26,25.04.26,../images/netto/netto_offer_388.jpg,"cat_getraenke,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_ultra_processed",,,ref_000388,,,,
Getränkepulver,Kaba,"€ 1,99","€ 2,99","1 kg = 4,98","1 kg = 4,98",versch. Sorten,Nein,"Wochenangebote gültig von Montag, 20.04.26 - Samstag, 25.04.26",20.04.26,25.04.26,../images/netto/netto_offer_389.jpg,"cat_getraenke,diet_vegetarian,tag_ultra_processed",,,ref_000389,obs_0000014858|obs_0000009996|obs_0000009102|obs_0000013655|obs_0000015447|obs_0000007964|obs_0000009534,obs_0000009996|obs_0000013266|obs_0000011546|obs_0000015447|obs_0000009534,x,
Körnerglück,Keine Marke,"€ 0,49","€ 0,55","pro Einheit = 0,49","pro Einheit = 0,49",Gilt nur in Filialen mit Backautomat!,Nein,"Wochenangebote gültig von Montag, 20.04.26 - Samstag, 25.04.26",20.04.26,25.04.26,../images/netto/netto_offer_391.jpg,"cat_getraenke,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_obst,tag_ultra_processed,tag_whole_food",,,ref_000391,,,,
Quarktasche,Keine Marke,"€ 0,79","€ 0,99","pro Einheit = 0,79","pro Einheit = 0,79",Gilt nur in Filialen mit Backautomat!,Nein,"Wochenangebote gültig von Montag, 20.04.26 - Samstag, 25.04.26",20.04.26,25.04.26,../images/netto/netto_offer_392.jpg,"cat_tiefkuehl,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_exoten,tag_whole_food",,BLS-D471700,ref_000392,obs_0000010689|obs_0000008811|obs_0000005685|obs_0000006406,obs_0000010689|obs_0000008811|obs_0000005685|obs_0000006406,,
Käse-Schinken-Croissant,Keine Marke,"€ 0,69","€ 0,79","pro Einheit = 0,69","pro Einheit = 0,69",Gilt nur in Filialen mit Backautomat!,Nein,"Wochenangebote gültig von Montag, 20.04.26 - Samstag, 25.04.26",20.04.26,25.04.26,../images/netto/netto_offer_393.jpg,"cat_fleisch_wurst,diet_vegetarian,sub_schwein,sub_wurst,tag_ultra_processed",,,ref_000393,obs_0000018451|obs_0000013871|obs_0000022079|obs_0000012357|obs_0000008813|obs_0000026270|obs_0000005307|obs_0000014024|obs_0000016092|obs_0000027583|obs_0000034378|obs_0000023195|obs_0000008883|obs_0000028387|obs_0000016624|obs_0000025842|obs_0000017657|obs_0000006457|obs_0000010631,obs_0000026270|obs_0000027583,,
Laugen-Butter-Ecke,Keine Marke,"€ 0,69","€ 0,85","pro Einheit = 0,69","pro Einheit = 0,69",Gilt nur in Filialen mit Backautomat!,Nein,"Wochenangebote gültig von Montag, 20.04.26 - Samstag, 25.04.26",20.04.26,25.04.26,../images/netto/netto_offer_394.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_butter_margarine,tag_ultra_processed,tag_whole_food",,,ref_000394,obs_0000003591|obs_0000019493|obs_0000031786|obs_0000024620|obs_0000003636|obs_0000002620|obs_0000000107|obs_0000002676|obs_0000010409|obs_0000034970|obs_0000003267|obs_0000011467|obs_0000018644|obs_0000026359|obs_0000008456|obs_0000011042|obs_0000013125|obs_0000018772|obs_0000008556|obs_0000009075|obs_0000027517|obs_0000001425|obs_0000027049|obs_0000017835|obs_0000018391|obs_0000021984|obs_0000000997|obs_0000022502|obs_0000012797,,,
3 Bears Overnight Oats,Keine Marke,"€ 3,99","€ 4,99","1 kg = 9,98","1 kg = 9,98",versch. Sorten,Nein,"Wochenangebote gültig von Montag, 20.04.26 - Samstag, 25.04.26",20.04.26,25.04.26,../images/netto/netto_offer_398.jpg,"cat_getraenke,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_ultra_processed,tag_whole_food",,,ref_000398,obs_0000029358,obs_0000029358,,
Haferdrink Naturell,Keine Marke,"€ 0,90",,"pro Einheit = 0,90","pro Einheit = 0,90",vegan,Nein,"Wochenangebote gültig von Montag, 20.04.26 - Samstag, 25.04.26",20.04.26,25.04.26,../images/netto/netto_offer_399.jpg,"cat_getraenke,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_ultra_processed,tag_whole_food",,,ref_000399,obs_0000010936,,,
Müsliriegel,Corny,"€ 1,69","€ 2,39","1 kg = 9,66 - 17,60","1 kg = 9,66 - 17,60",versch. Sorten,Nein,"Wochenangebote gültig von Montag, 20.04.26 - Samstag, 25.04.26",20.04.26,25.04.26,../images/netto/netto_offer_400.jpg,"cat_knabbern_naschen,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_ultra_processed,tag_whole_food",,BLS-S830000,ref_000400,obs_0000005187|obs_0000017003|obs_0000007022|obs_0000007378|obs_0000028764|obs_0000016990|obs_0000030692|obs_0000031176|obs_0000029035|obs_0000034817|obs_0000028802|obs_0000029026|obs_0000031015|obs_0000034410|obs_0000030708|obs_0000026939,obs_0000034817|obs_0000005187|obs_0000034410|obs_0000017003|obs_0000007022|obs_0000007378|obs_0000028764|obs_0000016990,x,
Walnusskerne Cashewkerne Mandel Nusskernmischung oder Mangos XXL,Keine Marke,"€ 4,99",,"pro Einheit = 16,63","pro Einheit = 16,63",,Nein,"Wochenangebote gültig von Montag, 20.04.26 - Samstag, 25.04.26",20.04.26,25.04.26,../images/netto/netto_offer_401.jpg,"cat_knabbern_naschen,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_ultra_processed,tag_whole_food",,,ref_000401,obs_0000011948|obs_0000000904|obs_0000027281|obs_0000014358|obs_0000026546|obs_0000010176|obs_0000009666|obs_0000026184|obs_0000026065|obs_0000006488|obs_0000001756|obs_0000014590,,,
Haferflocken,Kölln,"€ 1,29","€ 1,69","1 kg = 2,58","1 kg = 2,58",versch. Sorten,Nein,"Wochenangebote gültig von Montag, 20.04.26 - Samstag, 25.04.26",20.04.26,25.04.26,../images/netto/netto_offer_402.jpg,"cat_grundnahrung,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_whole_food",,BLS-C133000,ref_000402,obs_0000029717|obs_0000029967|obs_0000015879|obs_0000002858|obs_0000015658|obs_0000026414|obs_0000002998|obs_0000008132|obs_0000010710|obs_0000011097|obs_0000013032,obs_0000015879|obs_0000029967|obs_0000029717|obs_0000002858|obs_0000026414|obs_0000002998|obs_0000008132|obs_0000011097|obs_0000013032,x,
Konfitüre Sommer-Edition,Sommer,"€ 1,29","€ 1,99","1 kg = 4,53","1 kg = 4,53",versch. Sorten,Nein,"Wochenangebote gültig von Montag, 20.04.26 - Samstag, 25.04.26",20.04.26,25.04.26,../images/netto/netto_offer_403.jpg,"cat_getraenke,diet_lactose_free,diet_vegan,diet_vegetarian,tag_ultra_processed,tag_whole_food",,,ref_000403,obs_0000008202|obs_0000026193|obs_0000000136|obs_0000016124|obs_0000013749|obs_0000014805,,x,
Thüringer Pflaumenmus,Mühlhäuser,"€ 1,69","€ 2,29","1 kg = 3,76","1 kg = 3,76",Original oder Stückig,Nein,"Wochenangebote gültig von Montag, 20.04.26 - Samstag, 25.04.26",20.04.26,25.04.26,../images/netto/netto_offer_404.jpg,"cat_sonstiges,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_obst,tag_whole_food",,,ref_000404,obs_0000034302,obs_0000034302,x,
gefriergetrocknete Erdbeeren Himbeeren,Keine Marke,"€ 2,75",,"1 kg = 110,00","1 kg = 110,00",,Nein,"Wochenangebote gültig von Montag, 20.04.26 - Samstag, 25.04.26",20.04.26,25.04.26,../images/netto/netto_offer_405.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_obst,tag_whole_food",,,ref_000405,obs_0000030989|obs_0000030995|obs_0000032513|obs_0000022919|obs_0000006408|obs_0000030214|obs_0000029817|obs_0000000524|obs_0000006412|obs_0000029585|obs_0000027154|obs_0000029205|obs_0000030617|obs_0000027419|obs_0000031261|obs_0000013981|obs_0000030130|obs_0000030258|obs_0000029494|obs_0000026169|obs_0000032322|obs_0000030915|obs_0000029127|obs_0000024529|obs_0000026967|obs_0000031576|obs_0000030564|obs_0000031462|obs_0000016741|obs_0000010473|obs_0000000875|obs_0000000498|obs_0000001270|obs_0000006265|obs_0000028022|obs_0000032512,,,
Flotte Biene Honig,Langnese,"€ 2,49","€ 2,993,49","1 kg = 9,96","1 kg = 9,96",versch. Sorten,Nein,"Wochenangebote gültig von Montag, 20.04.26 - Samstag, 25.04.26",20.04.26,25.04.26,../images/netto/netto_offer_406.jpg,"cat_tiefkuehl,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_tk_eis,tag_ultra_processed,tag_whole_food",,,ref_000406,obs_0000014875|obs_0000011941|obs_0000030337|obs_0000032655|obs_0000005185|obs_0000017124,obs_0000030337|obs_0000002966|obs_0000014875|obs_0000011941,x,
Konfitüre Extra oder Samt,Schwartau,"€ 1,99","€ 2,99","pro Einheit = 7,37","pro Einheit = 7,37",versch. Sorten,Nein,"Wochenangebote gültig von Montag, 20.04.26 - Samstag, 25.04.26",20.04.26,25.04.26,../images/netto/netto_offer_407.jpg,"cat_grundnahrung,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_ultra_processed",,,ref_000407,obs_0000032650|obs_0000007023|obs_0000006139|obs_0000029360|obs_0000027734|obs_0000015009|obs_0000026852|obs_0000026854|obs_0000014194|obs_0000012688|obs_0000010707|obs_0000008202|obs_0000002069|obs_0000014367|obs_0000026193|obs_0000000136|obs_0000015501|obs_0000012446|obs_0000015010|obs_0000010943|obs_0000015088|obs_0000016124|obs_0000013624|obs_0000019269|obs_0000019785|obs_0000011593|obs_0000013180|obs_0000012176|obs_0000013749|obs_0000014805,,x,
Just Roasted Nüsse,Keine Marke,"€ 2,99","€ 3,49","pro Einheit = 14,95","pro Einheit = 14,95",versch. Sorten,Nein,"Wochenangebote gültig von Montag, 20.04.26 - Samstag, 25.04.26",20.04.26,25.04.26,../images/netto/netto_offer_408.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_high_protein,tag_proteinreich,tag_ultra_processed,tag_whole_food",,,ref_000408,,,,
Cerealien,Keine Marke,"€ 2,79",,"1 kg = 3,72","1 kg = 3,72",versch. Sorten,Nein,"Wochenangebote gültig von Montag, 20.04.26 - Samstag, 25.04.26",20.04.26,25.04.26,../images/netto/netto_offer_409.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_obst,tag_ultra_processed,tag_whole_food",,,ref_000409,obs_0000002573|obs_0000021907|obs_0000010261|obs_0000010904|obs_0000020261|obs_0000019645|obs_0000021080|obs_0000014569|obs_0000026092|obs_0000028013|obs_0000013550|obs_0000019709|obs_0000011537|obs_0000011799|obs_0000007193|obs_0000028844|obs_0000011951|obs_0000005564|obs_0000019006|obs_0000019427|obs_0000015441|obs_0000009503|obs_0000009964,obs_0000002573|obs_0000021907|obs_0000010261|obs_0000010904|obs_0000020261|obs_0000019645|obs_0000021080|obs_0000014569|obs_0000026092|obs_0000028013|obs_0000013550|obs_0000019709,,
Schäufele-Braten,Keine Marke,"€ 1,79","€ 1,99","1 kg = 17,90","1 kg = 17,90",gebacken,Nein,"Wochenangebote gültig von Montag, 20.04.26 - Samstag, 25.04.26",20.04.26,25.04.26,../images/netto/netto_offer_410.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_gemuese,tag_whole_food",,,ref_000410,,,,
Fürstenpaar Käsestücke,Keine Marke,"€ 2,99","€ 3,49","1 kg = 11,96","1 kg = 11,96","gekühlt, versch. Sorten",Nein,"Wochenangebote gültig von Montag, 20.04.26 - Samstag, 25.04.26",20.04.26,25.04.26,../images/netto/netto_offer_411.jpg,"cat_molkerei_kaese,diet_lactose_free,diet_vegetarian,sub_kaese,sub_milchprodukte,tag_ultra_processed",,,ref_000411,obs_0000026978,obs_0000026978,,
Graved Silberlachs,Keine Marke,"€ 3,49",,"1 kg = 34,90","1 kg = 34,90",gekühlt,Nein,"Wochenangebote gültig von Montag, 20.04.26 - Samstag, 25.04.26",20.04.26,25.04.26,../images/netto/netto_offer_412.jpg,"cat_fisch_meeresfruechte,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_whole_food",,BLS-T411800,ref_000412,,,,
