Produkt,Marke,Preis,Vorheriger Preis,Preis_kg,RAW_Preis_kg,Hinweis,Nur_online,Gueltig_raw,Gueltig_von,Gueltig_bis,Bildpfad,assigned_labels,Einheit,nutrition_link,reference_row_id,rough_match_observation_ids,exact_match_observation_ids,brand_extracted,brand_normalized
Reine Buttermilch,müller,"€ 0,69",,"1 kg = 1,38","1 kg = 1,38",,Nein,Gültig bis 18.04,2026-04-13,2026-04-18,../images/tegut/tegut_offer_089.jpg,"cat_molkerei_kaese,diet_gluten_free,diet_vegetarian,sub_butter_margarine,sub_milchprodukte",,,ref_000088,obs_0000013847|obs_0000034968|obs_0000031440|obs_0000009981|obs_0000000794|obs_0000015653|obs_0000009520|obs_0000010621|obs_0000012703|obs_0000004684|obs_0000020581|obs_0000003207|obs_0000004257|obs_0000003830|obs_0000025375|obs_0000021400|obs_0000002539|obs_0000023023|obs_0000030180,obs_0000013847|obs_0000004684|obs_0000020581|obs_0000003207|obs_0000004257|obs_0000034968|obs_0000031440|obs_0000003830|obs_0000009981|obs_0000000794|obs_0000025375|obs_0000015653|obs_0000009520|obs_0000010621|obs_0000021400|obs_0000012703|obs_0000030180|obs_0000002539|obs_0000023023,,
Barista Haferdrink,Alpro,"€ 1,99",,"pro Einheit = 2,49","pro Einheit = 2,49",,Nein,Gültig bis 18.04,2026-04-13,2026-04-18,../images/tegut/tegut_offer_090.jpg,"cat_getraenke,diet_lactose_free,diet_vegan,diet_vegetarian",,,ref_000089,obs_0000028848|obs_0000008073|obs_0000024065|obs_0000010257|obs_0000012318|obs_0000011884|obs_0000024479|obs_0000030805|obs_0000032347|obs_0000028770|obs_0000031981|obs_0000031124|obs_0000030111|obs_0000010936|obs_0000014119|obs_0000006463|obs_0000031656|obs_0000019920|obs_0000026074,obs_0000024065|obs_0000030805|obs_0000032347|obs_0000028770|obs_0000011884|obs_0000031981|obs_0000024479,,
Schmand-Alternative,Milram,"€ 1,19",,"pro Einheit = 1,39","pro Einheit = 1,39",,Nein,Gültig bis 18.04,2026-04-13,2026-04-18,../images/tegut/tegut_offer_091.jpg,"cat_molkerei_kaese,diet_lactose_free,diet_vegetarian,sub_kaese,sub_milchprodukte,sub_sahne_creme",,,ref_000090,obs_0000034373|obs_0000031866|obs_0000003203|obs_0000014489|obs_0000001733|obs_0000009974|obs_0000011034|obs_0000004910|obs_0000001870|obs_0000002418|obs_0000004483|obs_0000004056|obs_0000034793|obs_0000006451|obs_0000005540,,,
Frische Bio-Weidemilch,Andechser Natur,"€ 1,49",,"pro Einheit = 1,89","pro Einheit = 1,89",,Nein,Gültig bis 18.04,2026-04-13,2026-04-18,../images/tegut/tegut_offer_092.jpg,"cat_molkerei_kaese,diet_vegetarian,sub_joghurt_skyr_quark,sub_milchprodukte,tag_proteinreich",,,ref_000091,obs_0000034794|obs_0000008438|obs_0000034372|obs_0000014938,obs_0000008438|obs_0000034794,,
Feinster Schlagrahm,Berchtesgadener Land,"€ 1,19",,"pro Einheit = 1,59","pro Einheit = 1,59",,Nein,Gültig bis 18.04,2026-04-13,2026-04-18,../images/tegut/tegut_offer_093.jpg,cat_non_food,,,ref_000092,,obs_0000029501,,
Fleischalternative,Endori,"€ 2,49",,"1 kg = 12,45","1 kg = 12,45",,Nein,Gültig bis 18.04,2026-04-13,2026-04-18,../images/tegut/tegut_offer_094.jpg,"cat_fleisch_wurst,diet_lactose_free,diet_vegan,diet_vegetarian,sub_fleischersatz",,,ref_000093,obs_0000028325|obs_0000029450|obs_0000029452|obs_0000030800|obs_0000031984|obs_0000032539|obs_0000031421|obs_0000030144|obs_0000010661|obs_0000013136,,,x
Buko,Arla,"€ 0,99",,"pro Einheit = 1,11","pro Einheit = 1,11",,Nein,Gültig bis 18.04,2026-04-13,2026-04-18,../images/tegut/tegut_offer_095.jpg,"cat_molkerei_kaese,diet_vegetarian,sub_milchprodukte,tag_ultra_processed",,,ref_000094,obs_0000026379|obs_0000002064|obs_0000019510|obs_0000034977|obs_0000034109|obs_0000022984|obs_0000000998|obs_0000002429|obs_0000000086|obs_0000032541|obs_0000006979|obs_0000007745|obs_0000029798|obs_0000006799|obs_0000005716,,,
Fuetec,El Pozo,"€ 2,99",,"1 kg = 17,59","1 kg = 17,59",,Nein,Gültig bis 18.04,2026-04-13,2026-04-18,../images/tegut/tegut_offer_096.jpg,"cat_fleisch_wurst,sub_schwein,sub_wurst,tag_ultra_processed",,,ref_000095,obs_0000033773|obs_0000028690|obs_0000028570|obs_0000030147|obs_0000030176,obs_0000033773,,
Bio-Feta,tegut,"€ 2,69",,"1 kg = 13,45","1 kg = 13,45",,Nein,Gültig bis 18.04,2026-04-13,2026-04-18,../images/tegut/tegut_offer_097.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_gemuese,sub_kaese,sub_milchprodukte,tag_whole_food",,BLS-F110100,ref_000096,obs_0000001495|obs_0000027730|obs_0000018938|obs_0000025183|obs_0000002450|obs_0000011044|obs_0000003162|obs_0000014339|obs_0000030983|obs_0000015386|obs_0000031891|obs_0000024072|obs_0000024500,obs_0000001495|obs_0000027730,,
Bio-Saure Sahne,tegut,"€ 0,69",,"pro Einheit = 0,89","pro Einheit = 0,89",,Nein,Gültig bis 18.04,2026-04-13,2026-04-18,../images/tegut/tegut_offer_098.jpg,"cat_grundnahrung,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_milchprodukte,sub_sahne_creme,tag_ultra_processed,tag_whole_food",,,ref_000097,obs_0000001492|obs_0000001841|obs_0000002341|obs_0000002822|obs_0000028739|obs_0000024961|obs_0000001869|obs_0000019970|obs_0000020288|obs_0000021107|obs_0000033766|obs_0000034812|obs_0000006113,obs_0000001492|obs_0000001841|obs_0000002341|obs_0000002822|obs_0000028739,,
Bio-Lyoner natur,tegut,"€ 1,69",,"1 kg = 21,13","1 kg = 21,13",,Nein,Gültig bis 18.04,2026-04-13,2026-04-18,../images/tegut/tegut_offer_099.jpg,"cat_fleisch_wurst,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_joghurt_skyr_quark,sub_milchprodukte,sub_wurst,tag_ultra_processed,tag_whole_food",,,ref_000098,obs_0000033989|obs_0000000677|obs_0000034104|obs_0000001847|obs_0000002965|obs_0000020246|obs_0000021065|obs_0000021902|obs_0000024651|obs_0000033750|obs_0000001347|obs_0000009644|obs_0000019136|obs_0000020458|obs_0000028889|obs_0000021277|obs_0000021693,obs_0000033989,,
Grana Padano,Castelli,"€ 2,99",,"pro Einheit = 3,99","pro Einheit = 3,99",,Nein,Gültig bis 18.04,2026-04-13,2026-04-18,../images/tegut/tegut_offer_100.jpg,"cat_grundnahrung,diet_vegan,diet_vegetarian,sub_nudeln",,,ref_000099,obs_0000008584|obs_0000028820|obs_0000022437|obs_0000010424|obs_0000018289|obs_0000019702|obs_0000023167|obs_0000013230|obs_0000017211|obs_0000015809|obs_0000029895|obs_0000007753|obs_0000022624|obs_0000024568|obs_0000016509|obs_0000011032|obs_0000030522|obs_0000011475|obs_0000005911|obs_0000006456,obs_0000008584|obs_0000028820|obs_0000022437|obs_0000010424|obs_0000018289|obs_0000019702|obs_0000023167,,
Mozzarella,Galbani,"€ 1,29",,"pro Einheit = 1,99","pro Einheit = 1,99",,Nein,Gültig bis 18.04,2026-04-13,2026-04-18,../images/tegut/tegut_offer_101.jpg,"cat_molkerei_kaese,diet_vegetarian,sub_kaese,sub_milchprodukte,sub_sahne_creme",,BLS-X208312,ref_000100,obs_0000024894|obs_0000018366|obs_0000022485|obs_0000018430|obs_0000022609|obs_0000033882|obs_0000001647|obs_0000018031|obs_0000023202|obs_0000024234|obs_0000022241|obs_0000023806|obs_0000011043|obs_0000000816|obs_0000009077|obs_0000022394|obs_0000027551|obs_0000016326|obs_0000027613|obs_0000012801|obs_0000008404|obs_0000019264|obs_0000015804|obs_0000013310|obs_0000018433|obs_0000025133|obs_0000031811|obs_0000018512|obs_0000022110|obs_0000033891|obs_0000022631|obs_0000030318|obs_0000011891|obs_0000009868|obs_0000032402|obs_0000020638|obs_0000023201|obs_0000018599|obs_0000028850|obs_0000034980|obs_0000009408|obs_0000011471|obs_0000031442|obs_0000034515|obs_0000021741|obs_0000023292|obs_0000027907|obs_0000031521|obs_0000028470|obs_0000025413,obs_0000018430|obs_0000022609|obs_0000033882|obs_0000001647|obs_0000018031|obs_0000023202|obs_0000024234|obs_0000022241|obs_0000023806|obs_0000011043|obs_0000000816|obs_0000024894|obs_0000009077|obs_0000007546|obs_0000022394|obs_0000027551|obs_0000018366|obs_0000016326|obs_0000022485|obs_0000027613|obs_0000006628,,
Stickado,Aoste,"€ 1,79",,"pro Einheit = 2,49","pro Einheit = 2,49",,Nein,Gültig bis 18.04,2026-04-13,2026-04-18,../images/tegut/tegut_offer_102.jpg,"cat_fleisch_wurst,tag_ultra_processed",,,ref_000101,obs_0000019232|obs_0000003882|obs_0000023379|obs_0000004309|obs_0000000254|obs_0000004736|obs_0000034200|obs_0000034814|obs_0000028989|obs_0000006514|obs_0000034590|obs_0000029852|obs_0000030889|obs_0000001217|obs_0000027301|obs_0000029840|obs_0000005426,obs_0000029852|obs_0000019232|obs_0000030889|obs_0000003882|obs_0000023379|obs_0000004309|obs_0000000254|obs_0000004736,,
Speck Hauchfein,Handl Tyrol,"€ 2,79",,"1 kg = 31,00","1 kg = 31,00",,Nein,Gültig bis 18.04,2026-04-13,2026-04-18,,cat_fleisch_wurst,,,ref_000102,obs_0000034283|obs_0000034799,obs_0000034283,,
frische Tortelli Ricotta Spargel,tegut,"€ 2,79",,"1 kg = 10,73","1 kg = 10,73",,Nein,Gültig bis 18.04,2026-04-13,2026-04-18,../images/tegut/tegut_offer_104.jpg,"cat_grundnahrung,diet_vegetarian,sub_nudeln,tag_ultra_processed",,,ref_000103,obs_0000014955|obs_0000011476,,,
Fertiggericht,P U RE,"€ 3,79",,"1 kg = 9,48","1 kg = 9,48",,Nein,Gültig bis 18.04,2026-04-13,2026-04-18,../images/tegut/tegut_offer_105.jpg,"cat_tiefkuehl,sub_tk_fertiggerichte,tag_ultra_processed",,,ref_000104,obs_0000001537|obs_0000013186|obs_0000010900|obs_0000006306|obs_0000010919|obs_0000015278|obs_0000012214|obs_0000013632|obs_0000023763|obs_0000011360|obs_0000023662|obs_0000014071|obs_0000024188|obs_0000012670|obs_0000019329|obs_0000027145|obs_0000005393|obs_0000007209|obs_0000013099|obs_0000005947|obs_0000005568|obs_0000009803|obs_0000005585|obs_0000018132|obs_0000023011|obs_0000019308|obs_0000009331|obs_0000015097|obs_0000006655|obs_0000006831|obs_0000006323|obs_0000022985|obs_0000005214|obs_0000029810|obs_0000026782|obs_0000034004|obs_0000034413,obs_0000001537|obs_0000013186|obs_0000010900|obs_0000006306|obs_0000010919|obs_0000015278|obs_0000012214|obs_0000013632|obs_0000023763|obs_0000011360|obs_0000023662|obs_0000014071|obs_0000024188|obs_0000012670,,
Pizzateig,Henglein,"€ 1,79",,"1 kg = 3,25","1 kg = 3,25",,Nein,Gültig bis 18.04,2026-04-13,2026-04-18,,"cat_grundnahrung,diet_vegetarian,sub_kartoffeln",,BLS-D079000,ref_000105,obs_0000034002|obs_0000002690|obs_0000003249|obs_0000033876|obs_0000011907|obs_0000008115|obs_0000003073|obs_0000004500|obs_0000004927|obs_0000004073|obs_0000000373|obs_0000006659|obs_0000010657|obs_0000002994|obs_0000014521|obs_0000029654|obs_0000026779|obs_0000030277|obs_0000027904|obs_0000007584|obs_0000005195,obs_0000002690|obs_0000003249|obs_0000034002|obs_0000033876,,
Eis,The Icely Brothers,"€ 4,99",,"1 l = 10,85","1 l = 10,85",,Nein,Gültig bis 18.04,2026-04-13,2026-04-18,../images/tegut/tegut_offer_107.jpg,"cat_grundnahrung,diet_vegan,diet_vegetarian,sub_tk_eis,tag_ultra_processed",,,ref_000106,obs_0000018692|obs_0000025743|obs_0000017710|obs_0000034392|obs_0000011490|obs_0000025829|obs_0000013168|obs_0000007041|obs_0000013833|obs_0000025236|obs_0000029345|obs_0000030502|obs_0000027306|obs_0000022962|obs_0000028855|obs_0000005945|obs_0000009795|obs_0000025807|obs_0000027474|obs_0000001749|obs_0000001750|obs_0000005210|obs_0000007392|obs_0000008928|obs_0000006504|obs_0000013034|obs_0000009324|obs_0000027503|obs_0000027646|obs_0000005767|obs_0000005768|obs_0000006667|obs_0000006670|obs_0000006159|obs_0000005399|obs_0000005017|obs_0000014373|obs_0000028456|obs_0000012333|obs_0000003118|obs_0000006319|obs_0000000434|obs_0000007599|obs_0000007600|obs_0000008369|obs_0000011056|obs_0000005948|obs_0000006847|obs_0000018370|obs_0000004163,obs_0000018692|obs_0000025743|obs_0000017710|obs_0000034392|obs_0000011490|obs_0000025829|obs_0000013168,,
Burger oder Bio-Block House Burger,Block House,"€ 7,99",,"1 kg = 24,97","1 kg = 24,97",,Nein,Gültig bis 18.04,2026-04-13,2026-04-18,,cat_fleisch_wurst,,,ref_000107,obs_0000032638|obs_0000032633|obs_0000034169|obs_0000034964|obs_0000023609,,,
Wildlachsfilets,tegut Feinstes,"€ 3,33",,"pro Einheit = 3,99","pro Einheit = 3,99",,Nein,Gültig bis 18.04,2026-04-13,2026-04-18,../images/tegut/tegut_offer_109.jpg,"cat_fisch_meeresfruechte,diet_gluten_free,diet_lactose_free,tag_high_protein,tag_proteinreich,tag_whole_food",,BLS-T417100,ref_000108,obs_0000034390|obs_0000007797,obs_0000034390,,
Bio-Mango -Himbeeren oder -Wildheidelbeeren,tegut Bio zum kleinen Preis,"€ 3,99",,"1 kg = 13,30","1 kg = 13,30",,Nein,Gültig bis 18.04,2026-04-13,2026-04-18,../images/tegut/tegut_offer_110.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_exoten,sub_frisches_obst,tag_whole_food",,,ref_000109,obs_0000034121|obs_0000034389|obs_0000034531|obs_0000000306|obs_0000016741|obs_0000016865|obs_0000000498|obs_0000000524|obs_0000033713|obs_0000025584|obs_0000009349|obs_0000001270|obs_0000026169|obs_0000009816|obs_0000026453|obs_0000034740|obs_0000026739|obs_0000010473|obs_0000026967|obs_0000027154|obs_0000027322|obs_0000028022|obs_0000028316|obs_0000003966|obs_0000020459|obs_0000004393|obs_0000029127|obs_0000029205|obs_0000004820|obs_0000021278|obs_0000029585|obs_0000029722|obs_0000029817|obs_0000029883|obs_0000030130|obs_0000030214|obs_0000030258|obs_0000013981|obs_0000006412|obs_0000031322|obs_0000024112|obs_0000032322|obs_0000032513,,,
Premium Eis-Creme,Häagen Dazs,"€ 3,99",,"1 l = 8,67","1 l = 8,67",,Nein,Gültig bis 18.04,2026-04-13,2026-04-18,,"cat_tiefkuehl,sub_tk_eis",,,ref_000110,obs_0000013034|obs_0000013833|obs_0000014373|obs_0000008369|obs_0000011899|obs_0000018692|obs_0000033360|obs_0000013141|obs_0000013168|obs_0000025743|obs_0000011490|obs_0000025829|obs_0000017710|obs_0000011595|obs_0000013830|obs_0000034392,,,x
Schokolade Nuss Klasse oder Kakao Klasse,Ritter Sport,"€ 1,89",,"1 kg = 18,90","1 kg = 18,90",,Nein,Gültig bis 18.04,2026-04-13,2026-04-18,../images/tegut/tegut_offer_112.jpg,"cat_knabbern_naschen,diet_vegetarian,tag_ultra_processed",,,ref_000111,obs_0000006748|obs_0000005468|obs_0000006037|obs_0000034192|obs_0000031849|obs_0000002336|obs_0000016691|obs_0000017857|obs_0000011765|obs_0000011783|obs_0000015893|obs_0000013879|obs_0000027700|obs_0000028232|obs_0000013394|obs_0000028244|obs_0000028249|obs_0000000091|obs_0000015454|obs_0000004705|obs_0000034408|obs_0000034411|obs_0000017539|obs_0000025221|obs_0000000138|obs_0000025739|obs_0000008861|obs_0000015026|obs_0000004278|obs_0000017595|obs_0000021699|obs_0000017605|obs_0000034013|obs_0000000230|obs_0000018155|obs_0000003326|obs_0000004873|obs_0000018698|obs_0000003851|obs_0000014104|obs_0000010522|obs_0000033056|obs_0000031011|obs_0000021291|obs_0000004446|obs_0000011112|obs_0000008595|obs_0000008610|obs_0000004019|obs_0000006579,,,
Premium Pils,Bitburger,"€ 11,99",,"pro Einheit = 17,99","pro Einheit = 17,99",,Nein,Gültig bis 18.04,2026-04-13,2026-04-18,../images/tegut/tegut_offer_113.jpg,cat_getraenke,,,ref_000112,obs_0000012445|obs_0000016561|obs_0000011146|obs_0000013350|obs_0000034432|obs_0000028520|obs_0000028635|obs_0000028695|obs_0000014397|obs_0000028734|obs_0000010479|obs_0000026883|obs_0000012662|obs_0000008613|obs_0000010756|obs_0000011148|obs_0000027560|obs_0000033895|obs_0000027845|obs_0000011594|obs_0000009703|obs_0000013836|obs_0000015938|obs_0000028575|obs_0000008187|obs_0000008006|obs_0000028408|obs_0000031079|obs_0000029198|obs_0000031248|obs_0000029243|obs_0000031389|obs_0000029927|obs_0000026008|obs_0000030395|obs_0000030607|obs_0000011151|obs_0000026015|obs_0000028759|obs_0000012448|obs_0000016578|obs_0000028878|obs_0000035035|obs_0000028937|obs_0000008467|obs_0000000370|obs_0000004495|obs_0000010755|obs_0000012871|obs_0000027329,obs_0000028695|obs_0000014397|obs_0000028734|obs_0000012445|obs_0000016561|obs_0000010479|obs_0000026883|obs_0000012662|obs_0000008613|obs_0000010756|obs_0000011146|obs_0000011148|obs_0000027560|obs_0000013350|obs_0000033895|obs_0000027845|obs_0000011594|obs_0000009703|obs_0000013836|obs_0000015938|obs_0000034432|obs_0000028520|obs_0000028575|obs_0000028635|obs_0000008187,,
Knoppers,Storck,"€ 1,99",,"1 kg = 9,95","1 kg = 9,95",,Nein,Gültig bis 18.04,2026-04-13,2026-04-18,../images/tegut/tegut_offer_114.jpg,"cat_knabbern_naschen,diet_vegetarian,tag_ultra_processed",,,ref_000113,obs_0000031927|obs_0000031303|obs_0000009611|obs_0000004111|obs_0000000402|obs_0000008732|obs_0000001189|obs_0000004538|obs_0000026688|obs_0000031296|obs_0000000710|obs_0000010062|obs_0000003791|obs_0000008025|obs_0000004965|obs_0000033127|obs_0000026728|obs_0000001664|obs_0000006048|obs_0000032161|obs_0000005474|obs_0000008924|obs_0000014196|obs_0000006236|obs_0000005475|obs_0000029326|obs_0000032429|obs_0000030665,obs_0000006048|obs_0000032161|obs_0000031927|obs_0000031303|obs_0000005474,,
Coca-Cola Fanta Sprite oder Mezzo Mix,Coca-Cola,"€ 4,44",,"1 l = 2,24","1 l = 2,24",,Nein,Gültig bis 18.04,2026-04-13,2026-04-18,../images/tegut/tegut_offer_115.jpg,"cat_getraenke,sub_tk_fertiggerichte,tag_high_protein,tag_proteinreich,tag_ultra_processed",,,ref_000114,obs_0000034906|obs_0000023307|obs_0000022976|obs_0000032258|obs_0000032019|obs_0000029984|obs_0000029010|obs_0000032704|obs_0000030679|obs_0000031043|obs_0000007251|obs_0000007451|obs_0000005442|obs_0000006553|obs_0000000515|obs_0000025798|obs_0000030303|obs_0000007892|obs_0000029419|obs_0000032052|obs_0000028043|obs_0000031294|obs_0000001532|obs_0000015905|obs_0000011120|obs_0000034810|obs_0000023586|obs_0000001110|obs_0000024676|obs_0000024165|obs_0000001642|obs_0000023740|obs_0000034042|obs_0000034648|obs_0000033681|obs_0000034234|obs_0000024202|obs_0000007878|obs_0000023774|obs_0000026646|obs_0000028226|obs_0000004177|obs_0000031900|obs_0000021663|obs_0000026287|obs_0000026323|obs_0000008921|obs_0000017639|obs_0000000810|obs_0000016686,obs_0000032258|obs_0000034906|obs_0000025798|obs_0000032019|obs_0000029984|obs_0000029010|obs_0000032704|obs_0000030679,,
Fruchtgummi Fruchtgummi,Katjes,"€ 0,88",,"pro Einheit = 4,19","pro Einheit = 4,19",,Nein,Gültig bis 18.04,2026-04-13,2026-04-18,../images/tegut/tegut_offer_116.jpg,"cat_knabbern_naschen,tag_ultra_processed",,,ref_000115,obs_0000010105|obs_0000017027|obs_0000001930|obs_0000002314|obs_0000019082|obs_0000019722|obs_0000002318|obs_0000020367|obs_0000002320|obs_0000021394|obs_0000024204|obs_0000016918|obs_0000025361|obs_0000016298|obs_0000020778|obs_0000025134|obs_0000020787|obs_0000021688|obs_0000025528|obs_0000011323|obs_0000021186|obs_0000013647|obs_0000016719|obs_0000014289|obs_0000017102|obs_0000017103|obs_0000027215|obs_0000027602|obs_0000021597|obs_0000020575|obs_0000023776|obs_0000021606|obs_0000023399|obs_0000002943|obs_0000034822|obs_0000021002|obs_0000015250|obs_0000007699|obs_0000001701|obs_0000008121|obs_0000031302|obs_0000030281|obs_0000005837|obs_0000006734|obs_0000020183|obs_0000035007|obs_0000006238|obs_0000006380|obs_0000011116|obs_0000029422,,,
Bio-Tee Drei Minze,Pukka,"€ 3,49",,"pro Einheit = 3,99","pro Einheit = 3,99",,Nein,Gültig bis 18.04,2026-04-13,2026-04-18,../images/tegut/tegut_offer_117.jpg,"cat_getraenke,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_ultra_processed",,,ref_000116,obs_0000035009|obs_0000007996|obs_0000032968|obs_0000033499|obs_0000027244|obs_0000011596|obs_0000020481|obs_0000021300|obs_0000013530|obs_0000021786|obs_0000022871|obs_0000015022|obs_0000031795|obs_0000015944|obs_0000016641|obs_0000008687|obs_0000025412|obs_0000018054|obs_0000026894|obs_0000018960|obs_0000028312|obs_0000020428|obs_0000021247|obs_0000022129|obs_0000014277|obs_0000023245|obs_0000023661,,,
Cerealien,Kellogg,"€ 2,79",,"pro Einheit = 4,49","pro Einheit = 4,49",,Nein,Gültig bis 18.04,2026-04-13,2026-04-18,../images/tegut/tegut_offer_118.jpg,"cat_grundnahrung,tag_ultra_processed",,,ref_000117,obs_0000002573|obs_0000021907|obs_0000010261|obs_0000010904|obs_0000020261|obs_0000019645|obs_0000021080|obs_0000014569|obs_0000026092|obs_0000028013|obs_0000013550|obs_0000019709|obs_0000011537|obs_0000011799|obs_0000007193|obs_0000028844|obs_0000011951|obs_0000005564|obs_0000019006|obs_0000019427|obs_0000015441|obs_0000009503|obs_0000009964,obs_0000002573|obs_0000021907|obs_0000010261|obs_0000010904|obs_0000020261|obs_0000019645|obs_0000021080|obs_0000014569|obs_0000026092|obs_0000028013|obs_0000013550|obs_0000019709,,
Cacao Bio-Riegel,Raw Bite,"€ 1,99",,"1 kg = 39,80","1 kg = 39,80",,Nein,Gültig bis 18.04,2026-04-13,2026-04-18,../images/tegut/tegut_offer_119.jpg,"cat_knabbern_naschen,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_proteinreich,tag_ultra_processed,tag_whole_food",,,ref_000118,obs_0000016822|obs_0000016928|obs_0000033364|obs_0000017107|obs_0000025377|obs_0000010357|obs_0000019932|obs_0000011786|obs_0000012676|obs_0000013851|obs_0000014601|obs_0000030996|obs_0000022867|obs_0000015457,,,
Bio-Aufstrich,Hedi,"€ 2,99",,"pro Einheit = 3,49","pro Einheit = 3,49",,Nein,Gültig bis 18.04,2026-04-13,2026-04-18,../images/tegut/tegut_offer_120.jpg,"cat_grundnahrung,diet_lactose_free,diet_vegan,diet_vegetarian",,,ref_000119,obs_0000033803|obs_0000035012|obs_0000010681|obs_0000013508|obs_0000015253,,,
Vollkorn-Haferkekse,HaferHerz,"€ 3,33",,"pro Einheit = 3,99","pro Einheit = 3,99",,Nein,Gültig bis 18.04,2026-04-13,2026-04-18,../images/tegut/tegut_offer_121.jpg,"cat_grundnahrung,diet_lactose_free,diet_vegan,diet_vegetarian,tag_whole_food",,,ref_000120,,,,
Vienna Kaffeebohnen,Julius Meinl,"€ 14,99",,"pro Einheit = 19,99","pro Einheit = 19,99",,Nein,Gültig bis 18.04,2026-04-13,2026-04-18,../images/tegut/tegut_offer_122.jpg,"cat_getraenke,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian",,,ref_000121,obs_0000001526,,,
Mitsuba Snack,Mitsuba Snack,"€ 1,99",,"pro Einheit = 2,49","pro Einheit = 2,49",,Nein,Gültig bis 18.04,2026-04-13,2026-04-18,../images/tegut/tegut_offer_123.jpg,"cat_knabbern_naschen,diet_vegetarian,tag_ultra_processed",,,ref_000122,obs_0000025802|obs_0000017698|obs_0000015693|obs_0000018804|obs_0000014824,,,
Honig,Honig,"€ 5,99",,"pro Einheit = 6,99","pro Einheit = 6,99",,Nein,Gültig bis 18.04,2026-04-13,2026-04-18,../images/tegut/tegut_offer_124.jpg,cat_grundnahrung,,BLS-S120000,ref_000123,obs_0000017124|obs_0000025347|obs_0000032655|obs_0000004625|obs_0000000667|obs_0000001190|obs_0000005052|obs_0000005185|obs_0000016199|obs_0000000463|obs_0000012368|obs_0000019292|obs_0000001757|obs_0000004198|obs_0000019951|obs_0000017010|obs_0000014875|obs_0000017823|obs_0000011941|obs_0000023357|obs_0000016845|obs_0000024667|obs_0000027514|obs_0000028877|obs_0000014974,obs_0000017124,,
Kinder Riegel,Ferrero,"€ 2,49",,"1 kg = 11,86","1 kg = 11,86",,Nein,Gültig bis 18.04,2026-04-13,2026-04-18,../images/tegut/tegut_offer_125.jpg,"cat_knabbern_naschen,diet_vegetarian,tag_ultra_processed",,,ref_000124,obs_0000028698|obs_0000028578|obs_0000029327|obs_0000006926|obs_0000032238|obs_0000007700|obs_0000032428|obs_0000005841|obs_0000018796|obs_0000017407|obs_0000027573|obs_0000030023|obs_0000010357|obs_0000014601|obs_0000030996|obs_0000022867|obs_0000012676|obs_0000016822|obs_0000016928|obs_0000033364|obs_0000017107|obs_0000025377|obs_0000015457|obs_0000019932|obs_0000011786|obs_0000013851|obs_0000028142,obs_0000028698|obs_0000029327|obs_0000006926|obs_0000030023|obs_0000032238|obs_0000007700|obs_0000032428|obs_0000005841|obs_0000028578,,
Haferflocken,Jeden Tag,"€ 0,69",,"1 kg = 1,38","1 kg = 1,38",,Nein,Gültig bis 18.04,2026-04-13,2026-04-18,../images/tegut/tegut_offer_126.jpg,"cat_grundnahrung,diet_lactose_free,diet_vegan,diet_vegetarian,tag_whole_food",,NUTR-0005,ref_000125,obs_0000015879|obs_0000002858|obs_0000015658|obs_0000026414|obs_0000002998|obs_0000008132|obs_0000010710|obs_0000011097|obs_0000013032|obs_0000004225|obs_0000027529|obs_0000029717|obs_0000004652|obs_0000034489|obs_0000003776|obs_0000029627|obs_0000000837|obs_0000005079|obs_0000000485|obs_0000024040|obs_0000001273|obs_0000024706|obs_0000029967|obs_0000025515|obs_0000029245|obs_0000028738|obs_0000022989|obs_0000030935|obs_0000003476|obs_0000002471|obs_0000005102,obs_0000015879|obs_0000002858|obs_0000015658|obs_0000026414|obs_0000002998|obs_0000008132|obs_0000010710|obs_0000011097|obs_0000013032,,
Pistazien,Jeden Tag,"€ 3,49",,"1 kg = 13,96","1 kg = 13,96",,Nein,Gültig bis 18.04,2026-04-13,2026-04-18,../images/tegut/tegut_offer_127.jpg,"cat_non_food,tag_ultra_processed",,BLS-H250100,ref_000126,obs_0000005014|obs_0000000433|obs_0000004160|obs_0000004587|obs_0000001787|obs_0000030998|obs_0000009501|obs_0000016420|obs_0000027176|obs_0000019117|obs_0000026799|obs_0000017714|obs_0000018742|obs_0000010945|obs_0000001746|obs_0000009962|obs_0000011959|obs_0000023603|obs_0000018770|obs_0000017777|obs_0000014475|obs_0000011448|obs_0000031986,obs_0000005014|obs_0000000433|obs_0000004160|obs_0000004587|obs_0000001787,,
