Marke,Produkt,Preis,Vorheriger_Preis,Preis_kg,RAW_Preis_kg,Hinweis,Nur_online,Gueltig_raw,Gueltig_von,Gueltig_bis,Bildpfad,assigned_labels,Einheit,nutrition_link,reference_row_id,rough_match_observation_ids,exact_match_observation_ids,brand_extracted,brand_normalized
MAGGI,5-Minuten-Terrine,"€ 3,00","€ 3,87","1 kg = 7,82 - 13,16","1 kg = 7,82 - 13,16",versch. Sorten,Nein,Dieses Angebot findest du vom 16.04. bis 22.04. in deiner Kaufland-Filiale.,2026-04-16,2026-04-22,../images/kaufland/kaufland_offer_187.jpg,"cat_grundnahrung,tag_ultra_processed",,,ref_000001,obs_0000022281|obs_0000018283|obs_0000019422|obs_0000027128|obs_0000022865|obs_0000031019|obs_0000028475|obs_0000031696|obs_0000030336|obs_0000032112|obs_0000032663|obs_0000029673|obs_0000032235|obs_0000032111|obs_0000005924|obs_0000006644,obs_0000022281|obs_0000018283|obs_0000019422|obs_0000027128,,
METAXA,7 Sterne,"€ 12,99",,"1 l = 18,56","1 l = 18,56","griech. Branntweinspezialität, 40 Vol. %",Nein,Dieses Angebot findest du vom 16.04. bis 22.04. in deiner Kaufland-Filiale.,2026-04-16,2026-04-22,../images/kaufland/kaufland_offer_249.jpg,cat_getraenke,,,ref_000002,obs_0000028420|obs_0000025381|obs_0000012867|obs_0000011351|obs_0000010295|obs_0000009152|obs_0000009682|obs_0000009200|obs_0000002839|obs_0000002278|obs_0000027887|obs_0000003441|obs_0000000167|obs_0000028133|obs_0000019050|obs_0000017926|obs_0000016280|obs_0000000162|obs_0000016683|obs_0000030643|obs_0000001973|obs_0000035116|obs_0000022261|obs_0000017275|obs_0000017279|obs_0000017781,obs_0000028420|obs_0000025381|obs_0000012867|obs_0000011351|obs_0000028133,,
Parkside,Akku-Maßband 4 V PDMB A1,"€ 14,99",,"pro Einheit = 14,99","pro Einheit = 14,99","Präziser Entfernungsmesser Mit analoger und digitaler Anzeige Berechnung von Mittelpunkten und Teilabschnitten Markierung der Geräte-Vorderkante durch Laser Referenzkante umschaltbar vorne/hinten Mit übersichtlichem LED-Display Messgenauigkeit ± 0,5 mm Speicherung der letzten 1.000 Messwerte Integrierter 4-V-Lithium-Ionen-Akku (2 Ah) Bandmaß mit Rollautomatik und Verriegelungsknopf Robustes Gehäuse mit Gürtelclip Bandmaßlänge 7,5 m Inkl. USB-C-Ladekabel Netzteil nicht im Lieferumfang 3 Jahre Garantie",Nein,Dieses Angebot findest du vom 16.04. bis 22.04. in deiner Kaufland-Filiale.,2026-04-16,2026-04-22,../images/kaufland/kaufland_offer_332.jpg,cat_non_food,,,ref_000003,,,,x
Parkside,Akku-Multifunktionswerkzeug 12 V PAMFWS 12 A1 mit Akku,"€ 24,99",,"pro Einheit = 24,99","pro Einheit = 24,99","Zum Sägen, Trennen, Schaben und Schleifen Für Holz, Metall, Gips, Kunststoff oder Silikon Vielseitig einsetzbare Oszillationstechnik Einstellbare Schwingzahl mit Softstart Oszillationsgeschwindigkeit 5.000 - 20.000 min-1 Oszillationswinkel 3,2° Universalaufnahme passend für gängiges Zubehör Werkzeug in variabler Arbeitsrichtung aufsetzbar Werkzeugloser Zubehörwechsel Integrierte LED-Arbeitsleuchte Kompatibel mit Akkus der Serie »X 12 V Team« Inkl. Akku (2 Ah), Ladegerät, 3 Schleifblätter Inkl. Tauchsägeblatt, Schaber und Schleifplatte 3 Jahre Garantie",Nein,Dieses Angebot findest du vom 16.04. bis 22.04. in deiner Kaufland-Filiale.,2026-04-16,2026-04-22,../images/kaufland/kaufland_offer_336.jpg,cat_non_food,,,ref_000004,obs_0000022764|obs_0000034840,,,x
HAVANA CLUB,Alkoholisches Mixgetränk,"€ 1,99",,"1 l = 6,03","1 l = 6,03","mit kubanischem Rum, versch. Sorten, z. T. koffeinhaltig, 10 Vol. % (+ 0.25 Pfand)",Nein,Dieses Angebot findest du vom 16.04. bis 22.04. in deiner Kaufland-Filiale.,2026-04-16,2026-04-22,../images/kaufland/kaufland_offer_245.jpg,cat_getraenke,,,ref_000005,obs_0000012426|obs_0000015062|obs_0000013501|obs_0000026012|obs_0000012425|obs_0000013228|obs_0000015063,obs_0000012426|obs_0000015062|obs_0000013501,,
Bergader,Almzeit Bavaria Blu oder Weichkäse,"€ 1,89",,"1 kg = 9,95 - 10,80","1 kg = 9,95 - 10,80","Weichkäse, Doppelrahm- bis Vollfettstufe, versch. Sorten",Nein,Dieses Angebot findest du vom 16.04. bis 22.04. in deiner Kaufland-Filiale.,2026-04-16,2026-04-22,../images/kaufland/kaufland_offer_130.jpg,"cat_molkerei_kaese,sub_kaese,sub_milchprodukte,tag_ultra_processed",,,ref_000006,obs_0000006285|obs_0000007352|obs_0000005715|obs_0000012812|obs_0000014503|obs_0000015676|obs_0000006971|obs_0000030449|obs_0000014218|obs_0000028306|obs_0000008044|obs_0000010262|obs_0000018456|obs_0000022418|obs_0000028718|obs_0000023373|obs_0000009810|obs_0000023007|obs_0000017509|obs_0000028005|obs_0000009341|obs_0000012800,,,x
A'LUNA,Aloe Vera Erfrischungsgetränk,"€ 0,99","€ 1,29","1 l = 1,98","1 l = 1,98","Original, Green Tea oder Zero (+ 0.25 Pfand)",Nein,Dieses Angebot findest du vom 16.04. bis 22.04. in deiner Kaufland-Filiale.,2026-04-16,2026-04-22,../images/kaufland/kaufland_offer_279.jpg,"cat_getraenke,tag_ultra_processed",,,ref_000007,obs_0000010759|obs_0000030240|obs_0000029234|obs_0000011154|obs_0000018552|obs_0000017948|obs_0000010013|obs_0000014624|obs_0000015906|obs_0000009895|obs_0000009513|obs_0000022058|obs_0000022185|obs_0000023728|obs_0000013619|obs_0000008378|obs_0000011968|obs_0000023744|obs_0000015052|obs_0000023247|obs_0000009431|obs_0000024155|obs_0000024168|obs_0000010736|obs_0000012664|obs_0000013177|obs_0000015479|obs_0000012413,obs_0000010759,,x
Crivit,Alu-Teleskoprutenhalter,"€ 14,99",,"pro Einheit = 14,99","pro Einheit = 14,99","Stufenlos höhenverstellbares Dreibein-Stativ Schnellverschlussklemmen zur einfachen Fixierung 2 klappbare Arme 4 abnehmbare Rutenauflagen mit Schraubfixierung Platzsparend zusammenklappbar Größe (aufgeklappt) ca. B 76 x H 52 - 126 cm Transportlänge ca. 66 cm Gewicht ca. 860 g Belastbar bis max. 2 kg Inkl. Tarierbeutel, Haken und Tragetasche 3 Jahre Garantie",Nein,Dieses Angebot findest du vom 16.04. bis 22.04. in deiner Kaufland-Filiale.,2026-04-16,2026-04-22,../images/kaufland/kaufland_offer_551.jpg,cat_non_food,,,ref_000008,,,,x
SILVERCREST,Aluminium-Minikasserolle,"€ 3,49",,"pro Einheit = 3,49","pro Einheit = 3,49",Ofenfest bis 150 °C Für alle Herdarten (außer Induktion) geeignet Größe ca. Ø 14 cm Bodenstärke ca. 2 mm,Nein,Dieses Angebot findest du vom 16.04. bis 22.04. in deiner Kaufland-Filiale.,2026-04-16,2026-04-22,../images/kaufland/kaufland_offer_390.jpg,cat_non_food,,,ref_000009,,obs_0000025174,,
SILVERCREST,Aluminium-Minipfanne,"€ 3,49",,"pro Einheit = 3,49","pro Einheit = 3,49",Ofenfest bis 150 °C Für alle Herdarten (außer Induktion) geeignet Größe ca. Ø 20 cm Bodenstärke ca. 2 mm,Nein,Dieses Angebot findest du vom 16.04. bis 22.04. in deiner Kaufland-Filiale.,2026-04-16,2026-04-22,../images/kaufland/kaufland_offer_391.jpg,cat_non_food,,,ref_000010,obs_0000012981,,,
SILVERCREST,Aluminium-Miniwokpfanne,"€ 3,49",,"pro Einheit = 3,49","pro Einheit = 3,49",Ofenfest bis 150 °C Für alle Herdarten (außer Induktion) geeignet Größe ca. Ø 18 cm Bodenstärke ca. 2 mm,Nein,Dieses Angebot findest du vom 16.04. bis 22.04. in deiner Kaufland-Filiale.,2026-04-16,2026-04-22,../images/kaufland/kaufland_offer_392.jpg,cat_non_food,,,ref_000011,,,,
MY PROJECT,Aluminium-Zinkspray,"€ 2,99",,"1 l = 7,48","1 l = 7,48",Sehr guter Korrosionsschutz Zum Ausbessern und zur Farbangleichung Für alle Eisenmetalle Schnelltrocknend Hitzebeständig bis 150 °C,Nein,Dieses Angebot findest du vom 16.04. bis 22.04. in deiner Kaufland-Filiale.,2026-04-16,2026-04-22,../images/kaufland/kaufland_offer_576.jpg,cat_drogerie,,,ref_000012,obs_0000015221,obs_0000015221,,
KENTUCKY HIGHWAY,American Blended Whiskey,"€ 7,49","€ 8,99","1 l = 10,70","1 l = 10,70","destilliert in Kentucky, mild im Geschmack, die perfekte Grundlage für Mixgetränke, 40 Vol. %",Nein,Dieses Angebot findest du vom 16.04. bis 22.04. in deiner Kaufland-Filiale.,2026-04-16,2026-04-22,../images/kaufland/kaufland_offer_250.jpg,cat_getraenke,,,ref_000013,,,,
Crivit,Angelfreilaufrolle 3000-S,"€ 17,99",,"pro Einheit = 17,99","pro Einheit = 17,99","Speziell abgestimmt zum Grundangeln Ideal zum Angeln auf Karpfen, Aal, Zander etc. Mit 4 Kugellagern Präzisionsfreilaufsystem Unendliche Rücklaufsperre „One Way Clutch“ Klappkurbel mit Soft-Touch-Knauf Rostfreier Schnurfangbügel Übersetzung 5,2 : 1 Schnurfassung bis 220 m (Schnur Ø 0,25 mm) Gewicht ca. 360 g 3 Jahre Garantie",Nein,Dieses Angebot findest du vom 16.04. bis 22.04. in deiner Kaufland-Filiale.,2026-04-16,2026-04-22,../images/kaufland/kaufland_offer_546.jpg,cat_non_food,,,ref_000014,,,,x
Crivit,Angelfreilaufrolle 5000-S,"€ 17,99",,"pro Einheit = 17,99","pro Einheit = 17,99","Speziell abgestimmt zum Grundangeln Ideal zum Angeln auf Karpfen, Aal, Zander etc. Mit 4 Kugellagern Präzisionsfreilaufsystem Unendliche Rücklaufsperre „One Way Clutch“ Klappkurbel mit Soft-Touch-Knauf Rostfreier Schnurfangbügel Übersetzung 5,2 : 1 Schnurfassung bis 205 m (Schnur Ø 0,35 mm) Gewicht ca. 490 g 3 Jahre Garantie",Nein,Dieses Angebot findest du vom 16.04. bis 22.04. in deiner Kaufland-Filiale.,2026-04-16,2026-04-22,../images/kaufland/kaufland_offer_540.jpg,cat_non_food,,,ref_000015,,,,x
Crivit,Angelzubehörtasche,"€ 19,99",,"pro Einheit = 19,99","pro Einheit = 19,99",Aus wasserabweisendem Material Mit schützenden Aufnähern an der Unterseite Gepolstertes Hauptfach mit 2-Wege-Reißverschluss 2 gepolsterte Seitentaschen mit Reißverschlüssen Verstellbarer Schultergurt mit Polster Größe ca. B 34 x H 20 x T 23 cm (ca. 15 l) Belastbar bis 10 kg Inkl. 4 Boxen für Angelzubehör 3 Jahre Garantie,Nein,Dieses Angebot findest du vom 16.04. bis 22.04. in deiner Kaufland-Filiale.,2026-04-16,2026-04-22,../images/kaufland/kaufland_offer_544.jpg,cat_non_food,,,ref_000016,,,,x
KATHI,Apfelkuchen,"€ 5,99","€ 7,99","1 kg = 5,45","1 kg = 5,45",gedeckter Kuchen mit Rosinen,Nein,Dieses Angebot findest du vom 16.04. bis 22.04. in deiner Kaufland-Filiale.,2026-04-16,2026-04-22,../images/kaufland/kaufland_offer_153.jpg,"cat_tiefkuehl,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_obst,tag_ultra_processed,tag_whole_food",,BLS-D130100,ref_000017,,,,
CINZANO,Asti,"€ 12,00","€ 12,98","1 l = 8,00","1 l = 8,00",milder ital. Schaumwein,Nein,Dieses Angebot findest du vom 20.04. bis 22.04. in deiner Kaufland-Filiale.,2026-04-20,2026-04-22,../images/kaufland/kaufland_offer_680.jpg,cat_grundnahrung,,BLS-T402100,ref_000018,obs_0000017862|obs_0000022166,,,
ARGETA,Aufstrich,"€ 3,00",,"1 kg = 10,53","1 kg = 10,53",versch. Sorten,Nein,Dieses Angebot findest du vom 16.04. bis 22.04. in deiner Kaufland-Filiale.,2026-04-16,2026-04-22,../images/kaufland/kaufland_offer_169.jpg,"cat_grundnahrung,diet_vegan,diet_vegetarian",,BLS-S131100,ref_000019,obs_0000013508|obs_0000015253|obs_0000010681|obs_0000027338|obs_0000023318|obs_0000017946|obs_0000032676|obs_0000033803|obs_0000006828|obs_0000002738|obs_0000006131|obs_0000023392|obs_0000033815|obs_0000007344|obs_0000006801|obs_0000007541|obs_0000035012,obs_0000013508|obs_0000015253|obs_0000010681,,
SILVERCREST,Ausbeinmesser,"€ 3,99",,"pro Einheit = 3,99","pro Einheit = 3,99",Aus Edelstahl Klinge ca. 15 cm Langanhaltende Klingenschärfe Ergonomisch geformter Griff Spülmaschinengeeignet,Nein,Dieses Angebot findest du vom 16.04. bis 22.04. in deiner Kaufland-Filiale.,2026-04-16,2026-04-22,../images/kaufland/kaufland_offer_382.jpg,cat_non_food,,,ref_000020,,,,
MY PROJECT,Auto-Vollgarage L,"€ 12,99",,"pro Einheit = 12,99","pro Einheit = 12,99",Aus wasserabweisendem Polyester Witterungs- und temperaturbeständig Optimale Passform durch Gummizug-Saum Fixierung mit 2 Gurten für Front und Heck Befestigung durch Klicksystem mit Zurrfunktion Größe ca. B 480 x H 126 x T 175 cm Inkl. Aufbewahrungstasche und Anleitung 3 Jahre Garantie,Nein,Dieses Angebot findest du vom 16.04. bis 22.04. in deiner Kaufland-Filiale.,2026-04-16,2026-04-22,../images/kaufland/kaufland_offer_564.jpg,cat_non_food,,,ref_000021,obs_0000010152|obs_0000002252|obs_0000003301|obs_0000011303|obs_0000015209,obs_0000002252|obs_0000003301|obs_0000010152,,
MY PROJECT,Auto-Vollgarage M,"€ 12,99",,"pro Einheit = 12,99","pro Einheit = 12,99",Aus wasserabweisendem Polyester Witterungs- und temperaturbeständig Optimale Passform durch Gummizug-Saum Fixierung mit 2 Gurten für Front und Heck Befestigung durch Klicksystem mit Zurrfunktion Größe ca. B 432 x H 120 x T 165 cm Inkl. Aufbewahrungstasche und Anleitung 3 Jahre Garantie,Nein,Dieses Angebot findest du vom 16.04. bis 22.04. in deiner Kaufland-Filiale.,2026-04-16,2026-04-22,../images/kaufland/kaufland_offer_563.jpg,cat_non_food,,,ref_000022,obs_0000010152|obs_0000002252|obs_0000003301|obs_0000011303|obs_0000015209,obs_0000002252|obs_0000003301|obs_0000010152,,
MY PROJECT,Auto-Vollgarage SUV,"€ 12,99",,"pro Einheit = 12,99","pro Einheit = 12,99",Aus wasserabweisendem Polyester Witterungs- und temperaturbeständig Optimale Passform durch Gummizug-Saum Fixierung mit 2 Gurten für Front und Heck Befestigung durch Klicksystem mit Zurrfunktion Größe ca. B 465 x H 144 x T 177 cm Inkl. Aufbewahrungstasche und Anleitung 3 Jahre Garantie,Nein,Dieses Angebot findest du vom 16.04. bis 22.04. in deiner Kaufland-Filiale.,2026-04-16,2026-04-22,../images/kaufland/kaufland_offer_562.jpg,cat_non_food,,,ref_000023,obs_0000010152|obs_0000002252|obs_0000003301|obs_0000011303|obs_0000015209,obs_0000010152,,
MY PROJECT,Auto-Vollgarage XL,"€ 12,99",,"pro Einheit = 12,99","pro Einheit = 12,99",Aus wasserabweisendem Polyester Witterungs- und temperaturbeständig Optimale Passform durch Gummizug-Saum Fixierung mit 2 Gurten für Front und Heck Befestigung durch Klicksystem mit Zurrfunktion Größe ca. B 534 x H 132 x T 178 cm Inkl. Aufbewahrungstasche und Anleitung 3 Jahre Garantie,Nein,Dieses Angebot findest du vom 16.04. bis 22.04. in deiner Kaufland-Filiale.,2026-04-16,2026-04-22,../images/kaufland/kaufland_offer_561.jpg,cat_non_food,,,ref_000024,obs_0000010152|obs_0000002252|obs_0000003301|obs_0000011303|obs_0000015209,obs_0000002252|obs_0000003301|obs_0000010152,,
SMASHED,Bagels,"€ 1,59",,"1 kg = 5,30","1 kg = 5,30","Mehrkorn oder Brioche, vorgeschnitten",Nein,Dieses Angebot findest du vom 16.04. bis 22.04. in deiner Kaufland-Filiale.,2026-04-16,2026-04-22,../images/kaufland/kaufland_offer_185.jpg,cat_grundnahrung,,,ref_000025,obs_0000015865|obs_0000013519|obs_0000014553|obs_0000021957|obs_0000023597|obs_0000018160|obs_0000025984|obs_0000033961,obs_0000021957|obs_0000015865|obs_0000023597|obs_0000013519|obs_0000018160|obs_0000014553|obs_0000025984,,
TUC,Bake Rolls oder Mini,"€ 1,49",,"1 kg = 9,94 - 12,42","1 kg = 9,94 - 12,42",versch. Sorten,Nein,Dieses Angebot findest du vom 20.04. bis 22.04. in deiner Kaufland-Filiale.,2026-04-20,2026-04-22,../images/kaufland/kaufland_offer_042.jpg,"cat_knabbern_naschen,tag_ultra_processed",,,ref_000026,obs_0000012658|obs_0000015705|obs_0000023731|obs_0000024157|obs_0000008972|obs_0000025542|obs_0000019152|obs_0000020562|obs_0000021381|obs_0000005658|obs_0000017530|obs_0000026024|obs_0000018128|obs_0000016216|obs_0000010932|obs_0000012328|obs_0000006379,obs_0000012658|obs_0000005658|obs_0000015705,,
JACOBS,Barista Kaffee Crema,"€ 11,99","€ 19,99","pro Einheit = 1,00","pro Einheit = 1,00","harmonische Röstung, ganze Bohnen",Nein,Dieses Angebot findest du vom 20.04. bis 22.04. in deiner Kaufland-Filiale.,2026-04-20,2026-04-22,../images/kaufland/kaufland_offer_013.jpg,"cat_getraenke,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian",,,ref_000027,obs_0000013521|obs_0000001683|obs_0000008868|obs_0000031315|obs_0000012856|obs_0000012375|obs_0000008359|obs_0000011954|obs_0000014593|obs_0000006463|obs_0000024909|obs_0000013724|obs_0000015279|obs_0000010719|obs_0000022517,obs_0000013521,,
Don Papa,Baroko,"€ 29,99",,"1 l = 42,85","1 l = 42,85","philipp. Rum, in amerik. Bourbonfässern gereift, typisch süßes Geschmacksprofil mit Untertönen von Honig, 40 Vol. %",Nein,Dieses Angebot findest du vom 16.04. bis 22.04. in deiner Kaufland-Filiale.,2026-04-16,2026-04-22,../images/kaufland/kaufland_offer_248.jpg,"cat_getraenke,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_ultra_processed",,,ref_000028,obs_0000015915|obs_0000009487|obs_0000009947|obs_0000017870|obs_0000027534|obs_0000022042,obs_0000015915|obs_0000009487|obs_0000009947,,x
K-PURLAND,Bayerischer Leberkäse fein,"€ 2,99","€ 3,99","1 kg = 5,98","1 kg = 5,98","vom Schwein, fein, roh, zum Backen",Nein,Dieses Angebot findest du vom 16.04. bis 22.04. in deiner Kaufland-Filiale.,2026-04-16,2026-04-22,../images/kaufland/kaufland_offer_085.jpg,"cat_fleisch_wurst,sub_kaese,sub_milchprodukte,sub_rind,sub_schwein,sub_wurst",,,ref_000029,obs_0000011415|obs_0000009121|obs_0000009298|obs_0000014106|obs_0000026756|obs_0000020887|obs_0000018993|obs_0000025260|obs_0000000704|obs_0000031883|obs_0000023788|obs_0000021830|obs_0000020068|obs_0000024209|obs_0000001946|obs_0000022804|obs_0000027097|obs_0000008701|obs_0000027967|obs_0000026147,obs_0000009121|obs_0000009298|obs_0000011415|obs_0000014106,,
BULL S-EYE,BBQ-Sauce,"€ 1,99","€ 3,99","1 l = 6,64","1 l = 6,64","Grill-Sauce, versch. Sorten",Nein,Dieses Angebot findest du vom 16.04. bis 22.04. in deiner Kaufland-Filiale.,2026-04-16,2026-04-22,../images/kaufland/kaufland_offer_168.jpg,"cat_grundnahrung,tag_ultra_processed",,,ref_000030,obs_0000014535|obs_0000024885|obs_0000025967|obs_0000023582|obs_0000010400|obs_0000014984|obs_0000013386|obs_0000034889|obs_0000011915|obs_0000010474|obs_0000008982,obs_0000023582|obs_0000014535|obs_0000024885|obs_0000025967,,
JACK LINK S,Beef Jerky,"€ 3,49",,"1 kg = 58,17","1 kg = 58,17",Original oder Teriyaki,Nein,Dieses Angebot findest du vom 16.04. bis 22.04. in deiner Kaufland-Filiale.,2026-04-16,2026-04-22,../images/kaufland/kaufland_offer_104.jpg,"cat_fleisch_wurst,tag_ultra_processed",,,ref_000031,obs_0000013525|obs_0000017956|obs_0000004645|obs_0000023591|obs_0000022191|obs_0000005072|obs_0000000479|obs_0000004218|obs_0000003323|obs_0000010337|obs_0000033864,obs_0000017956|obs_0000004645|obs_0000023591|obs_0000022191|obs_0000005072|obs_0000013525|obs_0000000479|obs_0000004218|obs_0000003323,,
Keine Marke,Beetpflanzen,"€ 2,22",,"pro Einheit = 2,22","pro Einheit = 2,22","versch. Sorten und Farben, als 10er-Pack",Nein,Dieses Angebot findest du vom 16.04. bis 22.04. in deiner Kaufland-Filiale.,2026-04-16,2026-04-22,../images/kaufland/kaufland_offer_058.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_obst,tag_whole_food",,,ref_000032,,,,
SALZBURGMILCH,Bergkäse,"€ 1,99","€ 2,99","1 kg = 13,27","1 kg = 13,27","österr. Premium-Hartkäse in Scheiben, 50 % Fett. i. Tr.",Nein,Dieses Angebot findest du vom 16.04. bis 22.04. in deiner Kaufland-Filiale.,2026-04-16,2026-04-22,../images/kaufland/kaufland_offer_134.jpg,"cat_molkerei_kaese,diet_vegetarian,sub_kaese,sub_milchprodukte",,BLS-W256100,ref_000033,obs_0000016093|obs_0000022817|obs_0000022831|obs_0000033971|obs_0000008766|obs_0000012326|obs_0000013094|obs_0000011332|obs_0000014951|obs_0000012805|obs_0000028689|obs_0000028569|obs_0000030106|obs_0000034960|obs_0000008505|obs_0000030909|obs_0000033758|obs_0000027749|obs_0000034282|obs_0000014836|obs_0000011896|obs_0000030457|obs_0000030586|obs_0000029211|obs_0000029606|obs_0000027451|obs_0000008512|obs_0000006976|obs_0000029506|obs_0000029890|obs_0000030149|obs_0000023766|obs_0000005725|obs_0000029279|obs_0000034782|obs_0000024191|obs_0000031489|obs_0000022803|obs_0000005159|obs_0000007752,obs_0000022817|obs_0000022831|obs_0000033971|obs_0000008766|obs_0000016093,,
